O2
1443.0062702902
1413.3902088869
1492.8506604255
1687.9590377759
1650.408107091
1409.2551361627
1372.5088682781
1465.6932909123
1661.8298485076
1630.0680196366
1401.5214325811
1387.9092202078
1475.2374857947
1668.6471305665
1646.384793089
1413.3902088869
1362.7411559512
1474.7904509056
1682.4605086399
1653.8726274815
1426.108351482
1386.6798742628
1463.0557850666
1656.6889472829
1643.9037494545
1420.073380479
1371.1901153553
1462.340529244
1661.7404415298
1640.3051185972
1411.1550344414
1378.2979700921
1451.3211192275
1647.8153047341
1661.8074967632
1427.0024212602
1375.1016706349
1446.7390116142
1629.4868742808
1619.629754976
1397.1181389234
1361.4224030283
1461.3794042324
1651.1904181469
1653.0009094478
1416.0500664771
1364.7528129521
1451.5446366721
1647.4576768229
1646.3400896001
1416.0053629882
1382.4777463052
1465.8050496346
1651.1904181469
1626.2905748237
1414.328982154
1391.8878307209
1466.4085467349
1653.4479443369
1650.4975140688
1414.0384094761
1364.9763303967
1447.5436744146
1635.4771417948
1640.5286360417
1399.3980168579
1342.06579233
1407.7128657952
1603.3576850125
1650.2069413909
1426.8236073045
1356.8849989039
1446.7613633587
1649.9610722019
1660.5557990737
1422.5544241136
1363.2999495625
1435.7196015977
1632.7725807157
1650.65397628
1406.08118845
1332.298080003
1415.31245891
1640.6850982529
1659.5276188287
1422.0626857355
1360.2377605722
1441.7769243451
1642.7414587428
1659.6840810399
1420.3416014125
1364.6857577188
1437.7536103432
1630.0903713811
1665.0484997092
1428.3882294164
1360.4612780167
1426.1977584598
1623.3177928111
1645.6024820331
1417.1900054443
1358.1143448489
1425.9071857819
1625.3070980677
1654.2302553928
1407.6905140508
1341.5293504631
1412.1385111974
1609.9514496269
1643.7025837544
1400.9626389697
1342.4457719857
1409.2998396516
1614.1088740955
1641.5791680311
1403.4213308598
1347.7207836772
1416.7876740441
1612.4101415169
1667.9765782328
1426.3095171821
1347.6537284438
1414.9771827432
1616.0758276076
1653.3808891035
1410.9985722302
1357.6673099598
1435.5631393866
1618.0427811197
1647.7035460119
1413.345505398
1346.4243824988
1416.6088600885
1616.9028421525
1674.7938602917
1436.8371888205
1345.9773476097
1416.1618251993
1608.6103449595
1648.3070431122
1424.2308049477
1355.2533215586
1422.3756101579
1598.5520599547
1653.2467786368
1431.5174736401
1351.9229116348
1416.7876740441
1606.1516530695
1661.1816479184
1442.0898487675
1367.5467810091
1417.6146885889
1615.4723305073
1679.3089126717
1434.6690696083
1345.9996993541
1402.348447126
1603.9611821128
1668.2000956774
1426.5777381155
1337.8413126279
1418.5534618561
1604.6987896799
1658.2088659059
1424.5437293701
1346.334975521
1413.2113949312
1594.9981325863
1668.9824067333
1439.9440812998
1366.6527112308
1429.4834648947
1612.4548450059
1677.8113457932
1433.6408893634
1349.9112546338
1428.9917265167
1604.4305687464
1664.1991334199
1448.8624273375
1364.84221993
1418.5311101116
1599.8037576441
1658.5888455616
1424.4990258812
1356.8849989039
1411.0656274635
1583.7999086141
1661.8522002521
1438.9606045438
1351.7888011681
1409.076322207
1597.9038593654
1668.5130200998
1441.8439795785
1357.4437925153
1416.7429705552
1596.2274785313
1684.6956830854
1446.8507703365
1357.7120134487
1421.6156508464
1595.3334087531
1678.1242702155
1451.9022645834
1341.8422748854
1393.9218394663
1582.9281905804
1681.0299969947
1450.8293808495
1343.7421731642
1400.1356244249
1600.5413652112
1689.4119011655
1446.5154941697
1348.9501296222
1429.2822991946
1595.4451674754
1677.7442905598
1448.5718546595
1347.9890046107
1417.0111914886
1593.4335104744
1676.3584824036
1453.7351076287
1345.306795276
1408.6292873179
1576.1779637549
1676.8949242705
1448.2589302372
1329.9511468352
1409.5904123295
1595.5792779421
1692.7646628338
1458.4960291977
1336.3884492384
1408.6963425513
1595.4675192198
1685.1874214634
1459.2559885092
1345.7091266762
1400.1356244249
1568.37720494
1669.7200143003
1457.5349041861
1354.3816035249
1390.8596504759
1574.7921555987
1688.6295901095
1456.0149855632
1328.3865247234
1393.2959906216
1573.0934230201
1684.4051104075
1471.4823927262
1345.1503330648
1393.9218394663
1555.6367106005
1659.4605635954
1463.860447867
1359.6789669608
1421.5485956131
1581.3188649796
1686.6849883419
1475.1927823058
1356.2815018036
1418.0840752225
1582.0564725466
1687.132023231
1474.857506139
1359.0084146271
1400.582659314
1557.6036641125
1656.2419123938
1460.2618170097
1346.334975521
1376.6439410024
1535.6989545463
1688.406072665
1495.9128494159
1353.6886994468
1394.7712057556
1566.1867339834
1688.5178313873
1479.1043375855
1349.8441994004
1396.3805313564
1561.112887992
1682.3711016621
1474.0304915941
1339.2718242731
1389.3620835974
1544.9302250064
1670.7034910564
1468.4872589692
1356.2144465702
1391.8878307209
1559.9058937914
1689.63541861
1483.6864451988
1358.4496210157
1395.7770342561
1556.0390420007
1686.9755610198
1492.5600877476
1350.3582895229
1373.9393799233
1556.3743181675
1694.642209368
1496.359884305
1353.2863680466
1388.9150487083
1555.5696553671
1692.1164622446
1491.3977970359
1346.1114580764
1390.5914295425
1552.2168936988
1685.0309592522
1484.826384166
1351.9229116348
1385.1376038954
1531.8768062445
1684.4945173853
1490.4813755132
1347.6984319327
1376.0627956465
1533.0838004451
1685.410938908
1488.8049946791
1345.6197196984
1380.84606896
1543.5444168501
1684.7850900632
1482.1441748314
1364.305778063
1400.090920936
1540.9963179822
1680.1359272165
1491.0401691246
1346.2232167987
1386.4787085627
1538.7834952812
1678.9065812715
1496.2257738383
1347.3631557659
1385.6293422734
1534.5366638347
1664.1320781865
1475.8633346395
1342.4010684968
1389.0044556861
1537.107114447
1684.6062761076
1489.5426022461
1351.0064901121
1379.7508334816
1527.2499951422
1679.8230027941
1512.2966781016
1359.589559983
1392.2901621211
1531.116846933
1667.2836741547
1503.2665733417
1349.4865714892
1369.2902170766
1525.2383381412
1669.0718137111
1487.083910356
1348.6595569443
1371.8606676889
1511.6037740235
1666.7919357767
1496.4716430273
1343.0939725749
1373.3135310785
1530.9603847218
1685.1203662301
1512.2072711238
1365.7139379637
1385.6069905289
1513.9730589358
1690.6188953661
1508.7427507332
1343.2727865306
1377.3815485694
1517.5716897931
1670.882305012
1497.7680442057
1321.1669112643
1362.1823623398
1513.3919135799
1671.2399329233
1510.106207145
1344.5468359645
1362.2494175731
1521.9973351952
1703.6052588946
1518.6445735269
1350.2912342896
1395.1511854114
1535.877768502
1698.4643576699
1531.6309370555
1347.7654871661
1362.2047140842
1513.4142653244
1672.156354446
1514.3977420804
1343.1610278083
1351.3194145345
1495.6446284824
1686.1038429861
1525.5736143081
1352.4146500128
1374.0958421345
1518.3092973601
1675.5985230921
1515.8059019811
1347.318452277
1364.8645716744
1503.3112768306
1678.9289330159
1522.0196869397
1341.6858126743
1378.052100903
1508.2063088663
1671.0387672232
1516.096474659
1342.0210888411
1350.9841383677
1481.8759538979
1668.6918340554
1517.5493380486
1335.2708620156
1351.1406005789
1498.2150790948
1673.6762730689
1511.6708292569
1318.6188123964
1349.2407023002
1486.1227853445
1661.7627932743
1516.5435095481
1339.5847486955
1351.29706279
1480.6242562085
1669.0718137111
1528.8369689985
1331.4040102248
1337.55073995
1490.5484307466
1666.3225491431
1525.6406695414
1348.9501296222
1379.0579294035
1498.3268378171
1677.5878283486
1539.3199371481
1349.2407023002
1359.6566152163
1489.4308435238
1669.7647177893
1527.6970300313
1335.6508416713
1342.6245859414
1473.2034770493
1669.1388689445
1527.4735125868
1340.7023359182
1349.1736470668
1469.6495496809
1676.9396277594
1557.8495333015
1362.3164728065
1369.5137345211
1484.4911079992
1664.154429931
1538.5152743477
1343.5410074641
1351.9005598903
1476.1762590618
1664.7579270313
1540.2140069263
1341.574053952
1336.4778562162
1460.3065204986
1665.383775876
1562.1634199814
1362.3611762954
1360.9977198836
1481.2054015643
1677.3196074152
1546.383088396
1350.067716845
1364.3281298075
1486.5474684891
1667.5518950882
1545.1537424509
1350.3806412674
1357.2426268152
