subject,loop,start_time,end_time,EXG0_mean,EXG0_std,EXG0_var,EXG0_skew,EXG0_kurtosis,EXG1_mean,EXG1_std,EXG1_var,EXG1_skew,EXG1_kurtosis,label
fahri,1,36.0,36.996,-560113.0905628575,3176313.644527727,10088968368413.012,-0.39326805569747136,0.007441265819219112,560113.0905628573,3176313.644527727,10088968368413.012,0.3932680556974715,0.007441265819218668,kiri
fahri,1,37.0,37.996,-6684108.1833067015,10120728.228947982,102429139884224.58,0.412923978238176,-1.2259073140584897,6684108.183306703,10120728.228947982,102429139884224.56,-0.4129239782381767,-1.225907314058489,kiri
fahri,1,38.0,38.996,9886513.55594975,4590547.38150326,21073125261826.438,0.32933613782114923,-1.2618283692369816,-9886513.555949748,4590547.38150326,21073125261826.434,-0.3293361378211505,-1.2618283692369805,kiri
fahri,1,39.0,39.996,-5818239.838397361,8086613.7125025075,65393321335233.59,-0.8339494416799782,-0.5268267063201262,5818239.838397361,8086613.7125025075,65393321335233.59,0.8339494416799781,-0.5268267063201257,kiri
fahri,1,40.0,40.996,1899966.2883425264,11389463.672227256,129719882740984.36,-0.9464954586550577,-0.5391932510894315,-1899966.2883425264,11389463.672227256,129719882740984.36,0.946495458655058,-0.5391932510894302,kiri
fahri,1,41.0,41.996,4095192.61582205,2686343.1711936025,7216439633418.5,0.22035512679501743,-0.3480850982577266,-4095192.6158220503,2686343.1711936025,7216439633418.5,-0.22035512679501668,-0.34808509825772793,kiri
fahri,1,42.0,42.996,-283408.1806533804,2574599.4633242707,6628562396549.623,0.14326760309663972,0.4475419296464298,283408.18065338035,2574599.463324271,6628562396549.624,-0.14326760309663977,0.44754192964642847,kiri
fahri,1,43.0,108.992,-141134.14316812993,1840063.0630763737,3385832076098.0063,-0.3090681081553831,-0.3865836550979207,141134.14316812987,1840063.0630763734,3385832076098.006,0.30906810815538316,-0.38658365509791937,kiri
fahri,2,108.996,109.992,191578.37459297036,2600554.6102250167,6762884280762.588,-0.13397391576782997,-0.17247030642875627,-191578.37459297036,2600554.6102250167,6762884280762.588,0.13397391576783022,-0.17247030642875627,kiri
fahri,2,109.996,110.992,-203483.36355603297,2090296.187471434,4369338151357.6123,-0.2778549468182272,-0.49812840980177553,203483.36355603283,2090296.187471434,4369338151357.613,0.27785494681822726,-0.49812840980177553,kiri
fahri,2,110.996,111.992,304949.7060923834,2244675.1509116837,5038566533120.39,-0.22342008418371254,0.25987358463485855,-304949.70609238336,2244675.1509116837,5038566533120.39,0.22342008418371317,0.25987358463485766,kiri
fahri,2,111.996,112.992,2107031.3762644273,2388596.688579119,5705394140691.133,0.08173694025463756,-0.8827937567209219,-2107031.376264428,2388596.688579119,5705394140691.133,-0.08173694025463675,-0.8827937567209223,kiri
fahri,2,112.996,113.992,-2114183.5876625683,2694842.5211117407,7262176213591.884,0.12942116073438162,0.44004342249533845,2114183.5876625683,2694842.5211117407,7262176213591.884,-0.1294211607343817,0.44004342249533845,kiri
fahri,2,113.996,114.992,-157586.75704074305,2557068.057672646,6538597051569.758,-0.3270582488331169,-0.6557107950975456,157586.757040743,2557068.057672646,6538597051569.757,0.3270582488331171,-0.6557107950975447,kiri
