subject,loop,start_time,end_time,EXG0_mean,EXG0_std,EXG0_var,EXG0_skew,EXG0_kurtosis,EXG1_mean,EXG1_std,EXG1_var,EXG1_skew,EXG1_kurtosis,label
usamah,1,48.0,48.996,-39478098.85320114,1815321973.7427573,3.2953938683533e+18,0.2673724463349799,-0.3499129183160856,39478098.85320116,1815321973.7427573,3.2953938683533e+18,-0.2673724463349804,-0.3499129183160852,terbang
usamah,1,49.0,49.996,-32394473.187121246,2178998498.5032597,4.748034456479459e+18,0.11047789951234165,0.2734457403094406,32394473.18712123,2178998498.5032597,4.748034456479459e+18,-0.11047789951234162,0.27344574030944013,terbang
usamah,1,50.0,50.996,149145815.66582337,2054346367.1358986,4.220338996164464e+18,0.14149051270464874,-0.3769972027876225,-149145815.6658234,2054346367.1358986,4.220338996164464e+18,-0.14149051270464874,-0.3769972027876225,terbang
usamah,1,51.0,51.996,77929457.84695221,1851824989.0154412,3.429255789942039e+18,0.2523584345498384,-0.21834419313410347,-77929457.84695219,1851824989.0154412,3.429255789942039e+18,-0.25235843454983886,-0.21834419313410347,terbang
usamah,1,52.0,52.996,-67255206.48587899,1947082415.1753716,3.7911299314851584e+18,0.31473135446912565,-0.3034347407816269,67255206.485879,1947082415.1753716,3.7911299314851584e+18,-0.31473135446912553,-0.3034347407816269,terbang
usamah,1,53.0,53.996,-22341607.81729326,2582005457.0507317,6.666752180239758e+18,0.28752300763445765,0.24322672972623538,22341607.81729326,2582005457.0507317,6.666752180239758e+18,-0.2875230076344576,0.24322672972623494,terbang
usamah,1,54.0,54.996,-105873935.54239868,2197780471.7990417,4.830239002221219e+18,0.30101657912925406,-0.2906416395352238,105873935.54239869,2197780471.7990417,4.830239002221219e+18,-0.30101657912925417,-0.2906416395352238,terbang
usamah,1,55.0,120.992,10311274.109777413,2184165128.06596,4.770577306659391e+18,0.5535255489513726,0.23836330064932199,-10311274.109777404,2184165128.06596,4.770577306659391e+18,-0.5535255489513726,0.23836330064932243,terbang
usamah,2,120.996,121.992,83779701.37801771,2306298871.381795,5.319014484136941e+18,0.10899906911339198,-0.045167402948463664,-83779701.37801771,2306298871.381795,5.319014484136941e+18,-0.10899906911339198,-0.045167402948463664,terbang
usamah,2,121.996,122.992,-74930871.02010098,2204909114.414409,4.861624202827735e+18,0.2727709391290092,-0.5941487867413455,74930871.02010101,2204909114.414409,4.861624202827735e+18,-0.2727709391290092,-0.5941487867413455,terbang
usamah,2,122.996,123.992,84395556.4653678,1925368719.9963102,3.7070447079402296e+18,0.4596429342501066,-0.23255214784952338,-84395556.46536781,1925368719.9963098,3.7070447079402286e+18,-0.4596429342501066,-0.23255214784952205,terbang
