loop,start_time,end_time,EXG0_mean,EXG0_std,EXG0_var,EXG0_skew,EXG0_kurtosis,EXG0_hjorth_activity,EXG0_hjorth_mobility,EXG0_hjorth_complexity,EXG0_delta,EXG0_theta,EXG0_alpha,EXG0_beta,EXG0_gamma,EXG1_mean,EXG1_std,EXG1_var,EXG1_skew,EXG1_kurtosis,EXG1_hjorth_activity,EXG1_hjorth_mobility,EXG1_hjorth_complexity,EXG1_delta,EXG1_theta,EXG1_alpha,EXG1_beta,EXG1_gamma,prediksi
4,242.988,243.984,2711377.3459789027,3725808.676836139,13881650296387.46,-0.2275525177212686,-0.1559029480233844,13881650296387.46,0.176143899318111,1.946732544581979,0,0,0,0,0,-2711377.345978902,3725808.676836138,13881650296387.455,0.227552517721269,-0.1559029480233822,13881650296387.455,0.176143899318111,1.9467325445819792,0,0,0,0,0,kanan
4,243.988,244.984,-244575.48734514863,2172212.780131693,4718508362167.458,-0.0640010776656968,-0.7418054471286122,4718508362167.458,0.2029197476854737,1.7977328480024422,0,0,0,0,0,244575.48734514852,2172212.780131693,4718508362167.458,0.0640010776656971,-0.7418054471286122,4718508362167.458,0.2029197476854738,1.7977328480024417,0,0,0,0,0,kanan
4,244.988,245.984,-481800.79238037794,3231127.642011028,10440185838967.742,0.465157108158479,-0.3548383342607133,10440185838967.742,0.163714391654536,2.160694878191911,0,0,0,0,0,481800.792380378,3231127.642011028,10440185838967.744,-0.4651571081584789,-0.3548383342607137,10440185838967.744,0.163714391654536,2.160694878191912,0,0,0,0,0,kanan
4,245.988,246.984,44550.53159321442,2099182.085375176,4406565427560.07,0.0440894913050798,-0.3864051729547997,4406565427560.07,0.2344602625459732,1.4592257984517352,0,0,0,0,0,-44550.53159321441,2099182.085375176,4406565427560.07,-0.0440894913050797,-0.3864051729548001,4406565427560.07,0.2344602625459732,1.4592257984517352,0,0,0,0,0,kanan
4,246.988,312.98,1713401.39350891,2403736.137180115,5777947417185.58,0.1025229103735991,0.958174280147812,5777947417185.58,0.1780023912806851,2.700442747482765,0,0,0,0,0,-1713401.39350891,2403736.137180115,5777947417185.58,-0.1025229103735991,0.958174280147812,5777947417185.58,0.1780023912806851,2.700442747482765,0,0,0,0,0,kanan
5,312.984,313.98,-1468043.525473423,1981535.6684893216,3926483605495.423,-0.1597491220249758,-0.5226298855309084,3926483605495.423,0.2802477437400489,1.5525744263360028,0,0,0,0,0,1468043.525473423,1981535.6684893216,3926483605495.4224,0.1597491220249758,-0.5226298855309075,3926483605495.4224,0.2802477437400489,1.5525744263360026,0,0,0,0,0,kanan
5,313.984,314.98,-159438.9885002499,1710770.4188342006,2926735425958.1465,0.0559019192296576,-0.9543482403185783,2926735425958.1465,0.2483931953099167,1.5119420597394186,0,0,0,0,0,159438.98850024998,1710770.4188342008,2926735425958.147,-0.0559019192296576,-0.9543482403185792,2926735425958.147,0.2483931953099166,1.5119420597394193,0,0,0,0,0,kanan
5,314.984,315.98,-221116.07400449645,2689556.6382959806,7233714910601.978,0.5249329213614721,0.7686324989613751,7233714910601.978,0.227267463146358,1.601211359820847,0,0,0,0,0,221116.07400449624,2689556.6382959806,7233714910601.977,-0.5249329213614717,0.7686324989613755,7233714910601.977,0.2272674631463581,1.6012113598208466,0,0,0,0,0,kanan
5,315.984,316.98,-1849017.5510854933,2355418.9809757136,5547998575940.668,-0.3573959084404619,-0.4059970905138841,5547998575940.668,0.2327754229101508,1.6557525578380816,0,0,0,0,0,1849017.5510854933,2355418.9809757136,5547998575940.669,0.3573959084404616,-0.405997090513885,5547998575940.669,0.2327754229101508,1.6557525578380814,0,0,0,0,0,kanan
5,316.984,317.98,1853465.567770927,2247146.832400662,5049668886368.328,0.0805725499021906,-0.5209275517465217,5049668886368.328,0.22234828015283,1.7369486516219717,0,0,0,0,0,-1853465.567770927,2247146.832400662,5049668886368.328,-0.0805725499021907,-0.5209275517465222,5049668886368.328,0.22234828015283,1.7369486516219717,0,0,0,0,0,kanan
5,317.984,318.98,657361.5978736103,1620202.7499435807,2625056950924.741,-0.411818942939523,0.6446249674565268,2625056950924.741,0.244952048873159,1.6102722831616108,0,0,0,0,0,-657361.5978736102,1620202.7499435805,2625056950924.74,0.4118189429395228,0.6446249674565299,2625056950924.74,0.2449520488731591,1.61027228316161,0,0,0,0,0,kanan
5,318.984,24.976,-183168127.3946741,1457188479.628584,2.1233982651622643e+18,-0.0441746441798196,-0.4603172491379155,2.1233982651622643e+18,0.3529255579111994,1.3436571975540954,0,0,0,0,0,183168127.3946741,1457188479.628584,2.1233982651622643e+18,0.0441746441798196,-0.4603172491379155,2.1233982651622643e+18,0.3529255579111993,1.343657197554096,0,0,0,0,0,kanan
1,24.98,25.976,47335314.68185265,1820184954.137041,3.313073267266862e+18,0.695771756650191,0.4001869899434251,3.313073267266862e+18,0.383448818976482,1.2172721956156718,0,0,0,0,0,-47335314.68185267,1820184954.137041,3.3130732672668626e+18,-0.695771756650191,0.4001869899434247,3.3130732672668626e+18,0.383448818976482,1.2172721956156718,0,0,0,0,0,kanan
1,25.98,26.976,37793694.03992534,1666804235.2333298,2.778236358591765e+18,0.313346693164131,-0.2993830464505493,2.778236358591765e+18,0.2698591773648099,1.5317888543933584,0,0,0,0,0,-37793694.03992532,1666804235.2333298,2.778236358591765e+18,-0.3133466931641313,-0.2993830464505493,2.778236358591765e+18,0.2698591773648099,1.5317888543933584,0,0,0,0,0,kanan
1,26.98,27.976,15107190.568884484,1330973163.0753984,1.7714895608269312e+18,0.3870882035935585,-0.3173694236325648,1.7714895608269312e+18,0.3558744280812884,1.208055825118435,0,0,0,0,0,-15107190.568884484,1330973163.0753984,1.7714895608269312e+18,-0.3870882035935585,-0.3173694236325652,1.7714895608269312e+18,0.3558744280812884,1.2080558251184348,0,0,0,0,0,kanan
1,27.98,28.976,-73173245.53930923,1532457328.187688,2.348425462716148e+18,0.2971033791967736,-0.5617989262411336,2.348425462716148e+18,0.319688150125529,1.3441320798430885,0,0,0,0,0,73173245.53930922,1532457328.187688,2.348425462716148e+18,-0.2971033791967736,-0.561798926241134,2.348425462716148e+18,0.319688150125529,1.3441320798430885,0,0,0,0,0,kanan
1,28.98,29.976,26123826.116870727,1624736626.1877065,2.639769104475811e+18,0.7957003645811117,0.4692700310286124,2.639769104475811e+18,0.2818541427920352,1.4347819507425656,0,0,0,0,0,-26123826.11687073,1624736626.1877065,2.639769104475812e+18,-0.7957003645811115,0.4692700310286106,2.639769104475812e+18,0.2818541427920351,1.434781950742566,0,0,0,0,0,kanan
1,29.98,30.976,-32924717.1770022,1275026365.9385722,1.6256922338385216e+18,0.553794111176601,0.1100627615646629,1.6256922338385216e+18,0.3357491415907228,1.2774944454381032,0,0,0,0,0,32924717.1770022,1275026365.9385722,1.625692233838522e+18,-0.553794111176601,0.1100627615646621,1.625692233838522e+18,0.3357491415907228,1.2774944454381032,0,0,0,0,0,kanan
1,30.98,96.972,109147603.62462787,1670751053.2823555,2.7914090820441006e+18,0.5547057155456726,-0.3881458309652923,2.7914090820441006e+18,0.3222502714991329,1.7157361157895905,0,0,0,0,0,-109147603.62462787,1670751053.2823555,2.7914090820441e+18,-0.5547057155456727,-0.388145830965291,2.7914090820441e+18,0.3222502714991329,1.7157361157895905,0,0,0,0,0,kanan
2,96.976,97.972,-112643491.38811384,1777607653.518829,3.1598889698487173e+18,0.8205067823876817,0.9404070756824124,3.1598889698487173e+18,0.2986333329245936,1.4079945207557991,0,0,0,0,0,112643491.3881138,1777607653.518829,3.1598889698487173e+18,-0.8205067823876817,0.9404070756824124,3.1598889698487173e+18,0.2986333329245936,1.4079945207557991,0,0,0,0,0,kanan
2,97.976,98.972,130356640.52046372,1883246032.7845843,3.546615619998875e+18,0.4815151671913108,-0.0039627251431326,3.546615619998875e+18,0.3192592916291749,1.339767387493097,0,0,0,0,0,-130356640.52046372,1883246032.7845843,3.546615619998875e+18,-0.4815151671913107,-0.0039627251431331,3.546615619998875e+18,0.319259291629175,1.339767387493097,0,0,0,0,0,kanan
2,98.976,99.972,-30057650.10614536,1714728333.8242507,2.940293258819691e+18,0.8267397267212991,1.1842212472707851,2.940293258819691e+18,0.3142225107942348,1.3261558107513534,0,0,0,0,0,30057650.106145386,1714728333.824251,2.9402932588196915e+18,-0.8267397267212991,1.1842212472707851,2.9402932588196915e+18,0.3142225107942348,1.3261558107513531,0,0,0,0,0,kanan
2,99.976,100.972,56488636.560965456,1603411619.589801,2.570928821835589e+18,0.3440099651002584,-0.4309716627750188,2.570928821835589e+18,0.3378472975246432,1.191371427386101,0,0,0,0,0,-56488636.560965486,1603411619.589801,2.570928821835589e+18,-0.3440099651002584,-0.4309716627750188,2.570928821835589e+18,0.3378472975246432,1.1913714273861007,0,0,0,0,0,kanan
2,100.976,101.972,-143723783.35865664,1695360998.4422665,2.874248915039159e+18,0.8683678973451908,1.3299397889820277,2.874248915039159e+18,0.3107591080058218,1.34820019110892,0,0,0,0,0,143723783.35865662,1695360998.4422667,2.87424891503916e+18,-0.8683678973451902,1.329939788982025,2.87424891503916e+18,0.3107591080058217,1.34820019110892,0,0,0,0,0,kanan
2,101.976,102.972,155277058.59213784,1563124393.3399522,2.443357869054394e+18,0.2205692779552882,-0.3853247918507634,2.443357869054394e+18,0.3487706861977209,1.248567059483713,0,0,0,0,0,-155277058.59213787,1563124393.3399522,2.443357869054394e+18,-0.2205692779552881,-0.3853247918507634,2.443357869054394e+18,0.3487706861977209,1.248567059483713,0,0,0,0,0,kanan
2,102.976,168.968,-214675941.79870975,1744280239.1579025,3.0425135527167493e+18,-0.2099499240711249,0.3797636750619508,3.0425135527167493e+18,0.2942729282501808,2.234229347826368,0,0,0,0,0,214675941.7987097,1744280239.1579025,3.0425135527167493e+18,0.2099499240711249,0.3797636750619508,3.0425135527167493e+18,0.2942729282501808,2.234229347826368,0,0,0,0,0,kanan
3,168.972,169.968,-101687221.60451758,1646557671.776843,2.711152166487178e+18,1.211649628465722,2.544389694027763,2.711152166487178e+18,0.2971302514730179,1.4232822066430224,0,0,0,0,0,101687221.60451756,1646557671.776843,2.711152166487178e+18,-1.211649628465722,2.544389694027763,2.711152166487178e+18,0.2971302514730179,1.4232822066430224,0,0,0,0,0,kanan
3,169.972,170.968,145195949.52155977,1694897760.230137,2.872678417633136e+18,-0.0262992160296276,-0.2262752157019458,2.872678417633136e+18,0.4038556872933996,1.1643336256301873,0,0,0,0,0,-145195949.52155977,1694897760.230137,2.872678417633135e+18,0.0262992160296277,-0.2262752157019441,2.872678417633135e+18,0.4038556872933997,1.1643336256301868,0,0,0,0,0,kanan
3,170.972,171.968,111031795.61576045,1647314527.661671,2.7136451530451937e+18,0.444797645533307,-0.3884520198541223,2.7136451530451937e+18,0.3357100764882222,1.267312048799516,0,0,0,0,0,-111031795.61576048,1647314527.661671,2.713645153045194e+18,-0.4447976455333067,-0.3884520198541232,2.713645153045194e+18,0.3357100764882222,1.2673120487995162,0,0,0,0,0,kanan
3,171.972,172.968,-198065144.60417035,1295742676.962844,1.6789490849028367e+18,0.2582545836233405,-0.3143366112897667,1.6789490849028367e+18,0.3163176877685328,1.2875735413439673,0,0,0,0,0,198065144.60417035,1295742676.962844,1.6789490849028367e+18,-0.2582545836233405,-0.3143366112897663,1.6789490849028367e+18,0.3163176877685328,1.2875735413439673,0,0,0,0,0,kanan
3,172.972,173.968,94867141.84782568,1583956741.4235308,2.5089189587010504e+18,1.0524362083130363,0.855718529050332,2.5089189587010504e+18,0.3070107371688353,1.3271538522934023,0,0,0,0,0,-94867141.84782568,1583956741.4235308,2.50891895870105e+18,-1.0524362083130363,0.8557185290503337,2.50891895870105e+18,0.3070107371688353,1.3271538522934023,0,0,0,0,0,kanan
3,173.972,174.968,-107987146.40346313,1610471085.0680416,2.593617115840235e+18,0.3792062242495,-0.4192048914805153,2.593617115840235e+18,0.3321408819696066,1.2934035507388335,0,0,0,0,0,107987146.40346313,1610471085.0680416,2.593617115840235e+18,-0.3792062242495,-0.4192048914805153,2.593617115840235e+18,0.3321408819696066,1.2934035507388335,0,0,0,0,0,kanan
3,174.972,240.964,187810499.77645805,1601682477.4295068,2.5653867585047224e+18,0.5271270247998181,-0.128679337329014,2.5653867585047224e+18,0.3578178039716367,2.251971599418795,0,0,0,0,0,-187810499.77645805,1601682477.4295068,2.5653867585047224e+18,-0.5271270247998182,-0.1286793373290127,2.5653867585047224e+18,0.3578178039716367,2.251971599418795,0,0,0,0,0,kanan
4,240.968,241.964,-92995496.8043599,1346227977.8419068,1.8123297683243087e+18,0.3989496519027472,-0.4247771169191963,1.8123297683243087e+18,0.3994262485012316,1.2033212759852527,0,0,0,0,0,92995496.80435984,1346227977.8419068,1.8123297683243087e+18,-0.3989496519027472,-0.4247771169191963,1.8123297683243087e+18,0.3994262485012316,1.2033212759852527,0,0,0,0,0,belakang
4,241.968,242.964,150620431.44625518,1431836856.0820963,2.0501567824350615e+18,0.7482967033628323,0.4365305702000248,2.0501567824350615e+18,0.3210134348184452,1.3805211045044703,0,0,0,0,0,-150620431.44625515,1431836856.0820963,2.0501567824350615e+18,-0.7482967033628322,0.4365305702000248,2.0501567824350615e+18,0.3210134348184451,1.380521104504471,0,0,0,0,0,kanan
4,242.968,243.964,-99404038.17848328,1162733462.1427913,1.3519491039865618e+18,0.6913237609564867,0.0617167522149233,1.3519491039865618e+18,0.3427148323486677,1.3040322840942924,0,0,0,0,0,99404038.17848328,1162733462.1427913,1.3519491039865618e+18,-0.6913237609564865,0.0617167522149224,1.3519491039865618e+18,0.3427148323486677,1.3040322840942924,0,0,0,0,0,kanan
4,243.968,244.964,113478322.497579,1560824182.2352772,2.436172127850422e+18,0.4741581503570046,-0.4540131834810106,2.436172127850422e+18,0.2876054630906379,1.3901176836205449,0,0,0,0,0,-113478322.497579,1560824182.2352772,2.436172127850422e+18,-0.4741581503570047,-0.454013183481011,2.436172127850422e+18,0.2876054630906379,1.3901176836205449,0,0,0,0,0,kanan
4,244.968,245.964,-173491990.10681775,1425991776.083232,2.0334525454570104e+18,0.934321536924976,1.07216384259205,2.0334525454570104e+18,0.3130804836253953,1.2891923387691184,0,0,0,0,0,173491990.10681775,1425991776.083232,2.0334525454570104e+18,-0.934321536924976,1.0721638425920492,2.0334525454570104e+18,0.3130804836253953,1.2891923387691184,0,0,0,0,0,kanan
4,245.968,246.964,-4834196.521167732,1731355046.144336,2.997590295809456e+18,0.6245706231473936,0.2093951507535454,2.997590295809456e+18,0.3080839392555222,1.3930597303847647,0,0,0,0,0,4834196.521167748,1731355046.1443362,2.9975902958094566e+18,-0.6245706231473935,0.2093951507535445,2.9975902958094566e+18,0.3080839392555222,1.3930597303847647,0,0,0,0,0,kanan
4,246.968,312.96,802831.2825834656,1490219019.717382,2.220752726727435e+18,0.8578053554369541,1.0751275873557056,2.220752726727435e+18,0.3024414096535563,1.73397895845806,0,0,0,0,0,-802831.2825834503,1490219019.717382,2.220752726727435e+18,-0.8578053554369541,1.0751275873557056,2.220752726727435e+18,0.3024414096535563,1.73397895845806,0,0,0,0,0,kanan
5,312.964,313.96,121475336.9561655,1464766741.2908323,2.145541606391765e+18,0.6436351224849389,-0.3415857202762016,2.145541606391765e+18,0.3346607759118767,1.3227489011497455,0,0,0,0,0,-121475336.9561655,1464766741.2908323,2.145541606391765e+18,-0.643635122484939,-0.341585720276202,2.145541606391765e+18,0.3346607759118767,1.322748901149745,0,0,0,0,0,kanan
5,313.964,314.96,-35208182.74427037,1063786035.9594612,1.1316407303023438e+18,0.731769252858448,1.0361770875837149,1.1316407303023438e+18,0.3287389808862399,1.2337098329464171,0,0,0,0,0,35208182.744270355,1063786035.959461,1.1316407303023436e+18,-0.7317692528584481,1.0361770875837155,1.1316407303023436e+18,0.3287389808862399,1.2337098329464176,0,0,0,0,0,kanan
5,314.964,315.96,-48421925.61229062,1136767413.7267992,1.2922401529111158e+18,-0.0040597107748733,0.0586600199896523,1.2922401529111158e+18,0.3474875285820213,1.2167503675133278,0,0,0,0,0,48421925.612290606,1136767413.7267992,1.2922401529111158e+18,0.0040597107748734,0.0586600199896523,1.2922401529111158e+18,0.3474875285820213,1.2167503675133278,0,0,0,0,0,kanan
5,315.964,316.96,-27507739.024254195,1195578498.8417573,1.42940794689271e+18,0.4303797172864557,-0.5445178058642477,1.42940794689271e+18,0.3123567838729097,1.281569942294993,0,0,0,0,0,27507739.024254218,1195578498.8417573,1.4294079468927096e+18,-0.4303797172864562,-0.5445178058642464,1.4294079468927096e+18,0.3123567838729097,1.281569942294993,0,0,0,0,0,kanan
5,316.964,317.96,12489556.231953584,1459824167.1094584,2.1310865988768243e+18,0.7273934175602141,0.165685987702052,2.1310865988768243e+18,0.2848422376312682,1.4747663952325654,0,0,0,0,0,-12489556.2319536,1459824167.1094584,2.1310865988768243e+18,-0.7273934175602143,0.165685987702052,2.1310865988768243e+18,0.2848422376312682,1.4747663952325654,0,0,0,0,0,kanan
5,317.964,318.96,-66975156.88082082,1290912104.204606,1.6664540607819635e+18,0.5217065505619913,-0.4186616379593992,1.6664540607819635e+18,0.3499287868064443,1.1979387148717269,0,0,0,0,0,66975156.8808208,1290912104.204606,1.6664540607819635e+18,-0.5217065505619914,-0.4186616379593992,1.6664540607819635e+18,0.3499287868064443,1.1979387148717269,0,0,0,0,0,kanan
5,318.964,24.956,-11531450.395190582,2205130917.7658763,4.862602364486977e+18,0.5572849435242114,0.641959837057803,4.862602364486977e+18,0.3497130355070681,1.5200595537030548,0,0,0,0,0,11531450.395190611,2205130917.7658763,4.862602364486977e+18,-0.5572849435242117,0.641959837057803,4.862602364486977e+18,0.3497130355070681,1.5200595537030546,0,0,0,0,0,kanan
1,24.96,25.956,-68839454.45035423,1660014599.9763238,2.755648472134554e+18,0.5731909285365172,0.2842523965550736,2.755648472134554e+18,0.3573377796336703,1.235388351943835,0,0,0,0,0,68839454.45035422,1660014599.9763238,2.7556484721345546e+18,-0.5731909285365171,0.2842523965550727,2.7556484721345546e+18,0.3573377796336702,1.2353883519438351,0,0,0,0,0,kanan
1,25.96,26.956,44678522.81829645,1825490533.0585444,3.332415686286369e+18,0.3968233441371407,-0.2571170601960313,3.332415686286369e+18,0.3270414209692034,1.375010130818145,0,0,0,0,0,-44678522.81829648,1825490533.0585444,3.332415686286369e+18,-0.3968233441371406,-0.2571170601960313,3.332415686286369e+18,0.3270414209692034,1.375010130818145,0,0,0,0,0,kanan
1,26.96,27.956,102138664.0428326,1407082551.3474014,1.9798813063063127e+18,0.0888902831619013,-0.7394350259672993,1.9798813063063127e+18,0.3224527732673687,1.3210487469147647,0,0,0,0,0,-102138664.0428327,1407082551.3474014,1.9798813063063127e+18,-0.088890283161901,-0.7394350259672993,1.9798813063063127e+18,0.3224527732673687,1.3210487469147647,0,0,0,0,0,kanan
1,27.96,28.956,-95276145.04178214,2127933503.2689831,4.528100994334608e+18,1.2971759769960067,2.099162700748165,4.528100994334608e+18,0.2902509360411084,1.3680345153382802,0,0,0,0,0,95276145.04178214,2127933503.268983,4.528100994334607e+18,-1.2971759769960074,2.099162700748169,4.528100994334607e+18,0.2902509360411084,1.3680345153382805,0,0,0,0,0,kanan
1,28.96,29.956,77679749.06164527,2171627567.745872,4.715966292993851e+18,0.3107899952073311,-0.5112618867106953,4.715966292993851e+18,0.3018861313188115,1.377486923588125,0,0,0,0,0,-77679749.06164521,2171627567.745872,4.715966292993851e+18,-0.3107899952073313,-0.5112618867106948,4.715966292993851e+18,0.3018861313188115,1.3774869235881249,0,0,0,0,0,kanan
1,29.96,30.956,-112927076.4361944,1894832576.5128608,3.5903904930143667e+18,0.5714567045974369,0.086189921978856,3.5903904930143667e+18,0.3006904003380996,1.3826523504215602,0,0,0,0,0,112927076.43619432,1894832576.5128608,3.5903904930143667e+18,-0.5714567045974369,0.0861899219788555,3.5903904930143667e+18,0.3006904003380996,1.3826523504215602,0,0,0,0,0,kanan
1,30.96,96.952,55761762.55484479,2053559780.8429132,4.217107773495594e+18,0.7559524190652692,1.022896115267839,4.217107773495594e+18,0.3342876973222061,1.2721241007065105,0,0,0,0,0,-55761762.5548448,2053559780.8429132,4.217107773495594e+18,-0.7559524190652692,1.022896115267839,4.217107773495594e+18,0.3342876973222061,1.2721241007065105,0,0,0,0,0,kanan
2,96.956,97.952,-205198546.14371815,1742123687.8729975,3.034994943848213e+18,0.1541681079591411,-0.3313713657780597,3.034994943848213e+18,0.333730378400454,1.254862380788675,0,0,0,0,0,205198546.1437182,1742123687.8729975,3.034994943848213e+18,-0.1541681079591411,-0.3313713657780601,3.034994943848213e+18,0.3337303784004539,1.2548623807886754,0,0,0,0,0,kanan
2,97.956,98.952,125571483.98032735,2063817118.3629491,4.259341098047948e+18,0.1963068902023447,-0.1679872023627395,4.259341098047948e+18,0.3234168422106837,1.297707515362074,0,0,0,0,0,-125571483.9803274,2063817118.3629491,4.259341098047948e+18,-0.1963068902023445,-0.1679872023627395,4.259341098047948e+18,0.3234168422106837,1.297707515362074,0,0,0,0,0,kanan
2,98.956,99.952,196327504.9624974,1568364648.2738764,2.45976766995524e+18,0.0052660095098067,-0.3357211045453252,2.45976766995524e+18,0.3526923314878013,1.181320782875925,0,0,0,0,0,-196327504.9624974,1568364648.2738764,2.45976766995524e+18,-0.0052660095098068,-0.3357211045453252,2.45976766995524e+18,0.3526923314878013,1.181320782875925,0,0,0,0,0,kanan
2,99.956,100.952,-140148852.347735,2006598516.5590189,4.026437606656855e+18,0.0777135388255002,0.768637160754087,4.026437606656855e+18,0.3146174849327844,1.352445746921608,0,0,0,0,0,140148852.347735,2006598516.5590189,4.026437606656855e+18,-0.0777135388255004,0.768637160754087,4.026437606656855e+18,0.3146174849327844,1.3524457469216082,0,0,0,0,0,kanan
2,100.956,101.952,74408785.60825881,1807536398.178912,3.2671878307415936e+18,0.2799751898998074,-0.3564205402945308,3.2671878307415936e+18,0.3405872901119533,1.2258507613950431,0,0,0,0,0,-74408785.60825881,1807536398.178912,3.2671878307415936e+18,-0.2799751898998076,-0.3564205402945308,3.2671878307415936e+18,0.3405872901119533,1.2258507613950431,0,0,0,0,0,kanan
2,101.956,102.952,-180143504.0329862,1992750872.552208,3.9710560400575857e+18,0.5216203713770017,0.9590606160625764,3.9710560400575857e+18,0.299100483009921,1.3161734950559394,0,0,0,0,0,180143504.0329862,1992750872.552208,3.9710560400575857e+18,-0.5216203713770017,0.9590606160625752,3.9710560400575857e+18,0.299100483009921,1.3161734950559394,0,0,0,0,0,kanan
2,102.956,168.948,149889982.82668176,2049538001.353135,4.2006060189906033e+18,0.2555023408454095,-0.3201392721948579,4.2006060189906033e+18,0.3882769188590498,1.8134520853008176,0,0,0,0,0,-149889982.82668176,2049538001.353135,4.2006060189906033e+18,-0.2555023408454095,-0.3201392721948575,4.2006060189906033e+18,0.3882769188590498,1.8134520853008176,0,0,0,0,0,kanan
3,168.952,169.948,-348650197.041252,1617336495.9035385,2.6157773409815363e+18,0.3833591182002656,0.1692097976567907,2.6157773409815363e+18,0.3691254121408872,1.2522860262619426,0,0,0,0,0,348650197.041252,1617336495.9035385,2.6157773409815363e+18,-0.3833591182002654,0.1692097976567907,2.6157773409815363e+18,0.3691254121408873,1.2522860262619422,0,0,0,0,0,kanan
3,169.952,170.948,353891990.04704326,2370827246.9086742,5.620821834684564e+18,0.1540883342927679,-0.4905587391393098,5.620821834684564e+18,0.3306163340709783,1.311260862844612,0,0,0,0,0,-353891990.0470433,2370827246.9086742,5.620821834684564e+18,-0.1540883342927679,-0.4905587391393098,5.620821834684564e+18,0.3306163340709783,1.311260862844612,0,0,0,0,0,kanan
3,170.952,171.948,-219137282.5865712,1881650093.5773,3.54060707465946e+18,0.4809472035542759,0.0876306276713649,3.54060707465946e+18,0.3021810512376507,1.3687422352567062,0,0,0,0,0,219137282.5865712,1881650093.5773,3.54060707465946e+18,-0.4809472035542758,0.0876306276713649,3.54060707465946e+18,0.3021810512376507,1.3687422352567062,0,0,0,0,0,kanan
3,171.952,172.948,22703565.11540611,1901027738.7972565,3.6139064636766095e+18,0.335482109314193,-0.6904038911694217,3.6139064636766095e+18,0.289879292685797,1.4285148629429765,0,0,0,0,0,-22703565.11540613,1901027738.7972567,3.6139064636766106e+18,-0.335482109314193,-0.6904038911694221,3.6139064636766106e+18,0.289879292685797,1.4285148629429765,0,0,0,0,0,kanan
3,172.952,173.948,-99352932.44579227,2382068694.193992,5.674251263859071e+18,0.7782316722693515,0.5929566447374914,5.674251263859071e+18,0.2598589749559135,1.4283450238134043,0,0,0,0,0,99352932.44579236,2382068694.193992,5.674251263859071e+18,-0.7782316722693517,0.5929566447374901,5.674251263859071e+18,0.2598589749559135,1.4283450238134043,0,0,0,0,0,kanan
3,173.952,174.948,254034817.98907545,1774136540.4238498,3.147560464067107e+18,0.2230789849424904,-0.5878322501712216,3.147560464067107e+18,0.3103557231220035,1.384676023895443,0,0,0,0,0,-254034817.98907545,1774136540.42385,3.147560464067108e+18,-0.2230789849424905,-0.5878322501712216,3.147560464067108e+18,0.3103557231220036,1.3846760238954428,0,0,0,0,0,kanan
3,174.952,240.944,-267915680.72473785,1944440299.6175132,3.780848078776645e+18,0.7186076952531575,0.2145717354339185,3.780848078776645e+18,0.3525070845717431,1.7029943102927627,0,0,0,0,0,267915680.72473785,1944440299.6175132,3.780848078776645e+18,-0.7186076952531575,0.2145717354339185,3.780848078776645e+18,0.3525070845717431,1.7029943102927627,0,0,0,0,0,kanan
4,240.948,241.944,58523553.37102806,1781632685.1682675,3.174215024859891e+18,0.2051210123059138,-0.7353248115799218,3.174215024859891e+18,0.2857439356862581,1.2988406386267204,0,0,0,0,0,-58523553.37102803,1781632685.1682675,3.174215024859891e+18,-0.2051210123059138,-0.7353248115799222,3.174215024859891e+18,0.2857439356862581,1.2988406386267204,0,0,0,0,0,belakang
4,241.948,242.944,60680032.06405756,1801328872.7454717,3.2447857077864714e+18,0.4459290338100834,-0.5121962069134329,3.2447857077864714e+18,0.2967949794640824,1.282375746239225,0,0,0,0,0,-60680032.06405758,1801328872.7454717,3.2447857077864714e+18,-0.4459290338100834,-0.5121962069134329,3.2447857077864714e+18,0.2967949794640824,1.282375746239225,0,0,0,0,0,kanan
4,242.948,243.944,-71792732.45069692,2179844943.752281,4.751723978802387e+18,0.1828283202982836,-0.2800134693912248,4.751723978802387e+18,0.3149867575415672,1.2784818950866124,0,0,0,0,0,71792732.45069693,2179844943.752281,4.751723978802387e+18,-0.1828283202982836,-0.2800134693912248,4.751723978802387e+18,0.3149867575415672,1.2784818950866124,0,0,0,0,0,kanan
4,243.948,244.944,-39173672.63324313,1670462759.4929805,2.7904458308529034e+18,0.5910317318024775,-0.2959220729239766,2.7904458308529034e+18,0.3133243583254664,1.392633741136701,0,0,0,0,0,39173672.63324312,1670462759.4929805,2.7904458308529034e+18,-0.5910317318024775,-0.2959220729239766,2.7904458308529034e+18,0.3133243583254664,1.392633741136701,0,0,0,0,0,kanan
4,244.948,245.944,59916256.80994793,2061284652.4823167,4.248894418559145e+18,-0.0457055130626056,-0.4545979605600938,4.248894418559145e+18,0.3362580384677436,1.2636975388728404,0,0,0,0,0,-59916256.80994793,2061284652.4823167,4.2488944185591455e+18,0.0457055130626056,-0.4545979605600942,4.2488944185591455e+18,0.3362580384677435,1.2636975388728409,0,0,0,0,0,kanan
4,245.948,246.944,51447097.065712616,1901861007.0791523,3.617075290248128e+18,-0.1601070916982106,-0.2967622370256806,3.617075290248128e+18,0.2970605912462336,1.3472540587569597,0,0,0,0,0,-51447097.065712616,1901861007.0791523,3.617075290248128e+18,0.1601070916982105,-0.2967622370256806,3.617075290248128e+18,0.2970605912462336,1.3472540587569597,0,0,0,0,0,kanan
