sample,value
0,1628.8163219471
1,1601.7483594118
2,1578.0555102891
3,1563.5939316266
4,1607.1798333144
5,1617.4392840194
6,1599.8261093886
7,1574.3227689651
8,1567.5054869062
9,1612.7454176838
10,1628.3022318247
11,1597.9932663433
12,1565.3150159496
13,1557.6483676014
14,1606.9339641254
15,1614.6453159625
16,1585.8786208485
17,1566.1196787500
18,1555.1226204780
19,1604.7211414243
20,1624.0554003782
21,1599.2896675217
22,1567.5054869062
23,1568.1983909843
24,1614.8017781737
25,1617.7298566973
26,1593.0758825631
27,1560.7999635696
28,1538.8729022590
29,1586.3703592265
30,1604.6093827020
31,1589.1643272834
32,1561.9846060258
33,1552.1274867210
34,1592.5394406962
35,1609.1691385709
36,1583.4199289584
37,1559.3247484356
38,1553.4685913883
39,1594.5063942082
40,1617.9533741419
41,1597.2333070318
42,1557.0895739901
43,1534.4249051124
44,1594.1711180414
45,1615.8746619075
46,1592.6511994184
47,1564.6891671049
48,1550.3616989090
49,1581.0059405572
50,1595.8027953866
51,1576.4908881773
52,1564.4656496603
53,1556.0837454896
54,1584.6045714145
55,1599.9155163664
56,1577.6084754000
57,1549.6911465753
58,1538.2247016698
59,1578.7707661117
60,1598.0156180877
61,1586.6385801600
62,1557.5366088792
63,1540.3704691375
64,1588.0020365717
65,1605.2799350357
66,1570.7241381078
67,1545.3549081510
68,1543.0526784721
69,1595.5345744532
70,1609.5714699711
71,1581.0506440461
72,1551.6581000874
73,1539.1634749369
74,1584.8057371146
75,1603.7600164127
76,1580.0448155457
77,1566.0526235166
78,1561.4705159033
79,1600.0272750887
80,1612.2313275613
81,1584.5375161812
82,1554.8991030334
83,1531.9662132223
84,1574.8145073431
85,1605.2128798023
86,1588.6725889054
87,1558.0954024905
88,1532.8379312560
89,1565.2032572273
90,1577.9213998224
91,1554.0050332552
92,1537.2188731693
93,1519.6727537719
94,1570.9029520634
95,1595.5345744532
96,1576.6026468995
97,1547.2771581742
98,1531.0274399552
99,1578.1225655225
100,1589.2760860057
101,1565.1585537384
102,1539.7222685483
103,1519.4939398162
104,1571.0594142746
105,1593.5899726856
106,1572.3111119641
107,1548.3947453969
108,1514.1071694025
109,1560.6211496140
110,1601.1001588226
111,1578.8825248340
112,1545.9807569958
113,1521.8408729840
114,1566.7678793392
115,1594.6628564194
116,1569.4277369294
117,1533.7543527787
118,1509.3238960891
119,1552.5298181212
120,1579.1730975119
121,1554.7873443112
122,1532.3014893891
123,1513.5707275356
124,1556.8660565455
125,1579.1730975119
126,1561.1352397365
127,1534.0672772011
128,1516.4764543148
129,1549.9593675088
130,1580.4471469459
131,1555.3237861781
132,1529.7757422657
133,1521.1479689059
134,1553.7591640662
135,1587.1079667935
136,1571.5288009082
137,1538.2694051587
138,1518.5328148047
139,1562.9233792929
140,1582.7940801137
141,1564.1303734935
142,1534.4249051124
143,1510.5532420341
144,1557.2907396902
145,1589.0749203056
146,1561.1352397365
147,1523.7407712627
148,1502.5513175191
149,1541.6892220603
150,1562.2975304481
151,1541.5551115936
152,1521.8632247285
153,1508.8098059666
154,1547.2771581742
155,1568.6454258734
156,1556.2625594452
157,1523.6066607960
158,1500.8749366850
159,1545.8242947846
160,1578.1225655225
161,1555.9496350228
162,1529.7980940101
163,1510.3297245896
164,1544.3937831394
165,1578.7931178562
166,1561.8504955590
167,1536.0118789687
168,1510.9332216898
169,1542.4715331163
170,1574.0321962872
171,1554.6085303555
172,1526.1771114084
173,1506.6416867544
174,1549.7134983198
175,1577.7202341223
176,1548.1712279524
177,1512.8331199685
178,1493.0741778701
179,1530.5804050661
180,1555.2120274558
181,1533.7990562676
182,1514.1742246359
183,1502.2830965856
184,1534.3131463901
185,1561.4481641588
186,1541.8903877604
187,1514.4871490582
188,1495.3540558045
189,1530.5133498327
190,1555.7708210672
191,1538.9623092368
192,1515.2247566253
193,1492.0907011140
194,1531.9438614778
195,1558.8553618020
196,1540.5045796042
197,1512.9001752019
198,1496.8516226830
199,1531.3403643775
200,1562.7445653372
201,1534.9166434904
202,1501.5454890186
203,1478.1655643184
204,1526.8253119976
205,1564.4656496603
206,1539.0517162146
207,1507.2898873436
208,1487.7097592008
209,1531.1391986774
210,1560.1517629804
211,1536.5706725801
212,1509.3685995780
213,1489.4978987572
214,1517.8175589821
215,1542.2256639273
216,1516.1858816368
217,1499.1315006174
218,1483.6417417099
219,1521.1479689059
220,1543.6561755724
221,1523.8078264961
222,1501.5454890186
223,1486.7933376781
224,1517.2811171152
225,1537.2412249137
226,1521.0585619281
227,1502.4395587968
228,1481.1606980754
229,1512.3190298461
230,1546.0925157180
231,1532.3908963669
232,1502.8418901970
233,1484.1334800879
234,1513.7271897468
235,1538.9623092368
236,1511.8943467014
237,1486.7039307003
238,1474.8351543945
239,1517.3705240930
240,1546.6960128183
241,1525.8194834971
242,1502.4172070524
243,1478.5455439741
244,1501.3443233185
245,1535.0954574460
246,1517.8399107265
247,1495.1975935933
248,1469.1354595584
249,1508.1392536329
250,1538.8505505145
251,1516.0964746590
252,1494.6611517264
253,1477.7855846626
254,1506.8205007101
255,1535.6095475685
256,1520.1868438943
257,1493.7894336926
258,1470.0518810811
259,1500.3161430736
260,1530.1780736659
261,1507.6922187438
262,1481.1606980754
263,1459.1889332758
264,1491.2413348247
265,1531.7426957777
266,1521.5503003061
267,1492.3812737919
268,1465.7379944012
269,1494.4152825374
270,1524.0313439407
271,1501.8807651854
272,1475.7515759172
273,1451.9469680723
274,1476.9585701178
275,1522.3549631065
276,1508.2957158441
277,1495.3317040600
278,1474.3434160165
279,1498.4609482838
280,1530.3792393660
281,1508.2510123552
282,1484.4687562548
283,1457.5125524417
284,1486.4804132557
285,1528.5016928317
286,1503.6465529974
287,1494.6387999819
288,1478.2996747851
289,1502.5513175191
290,1529.4851695878
291,1503.3559803195
292,1482.5241544872
293,1460.3065204986
294,1495.9128494159
295,1531.1615504219
296,1516.6329165260
297,1476.4221282509
298,1452.1704855168
299,1479.6407794524
300,1515.9847159367
301,1495.4658145268
302,1470.6106746925
303,1457.1772762748
304,1482.5018027427
305,1517.8622624710
306,1514.6212595250
307,1493.4094540369
308,1465.5815321900
309,1492.7612534477
310,1525.6853730303
311,1501.5678407631
312,1467.2132095353
313,1454.0033285622
314,1484.3346457880
315,1520.8797479725
316,1511.8272914681
317,1494.1023581150
318,1471.6835584263
319,1493.0071226367
320,1517.8399107265
321,1498.8856314284
322,1479.1713928189
323,1465.8721048679
324,1498.5950587505
325,1528.9263759764
326,1511.4920153012
327,1480.7583666752
328,1446.6719563808
329,1474.4104712499
330,1512.6096025240
331,1492.6047912365
332,1470.3648055035
333,1454.0703837955
334,1488.8273464235
335,1526.6464980419
336,1509.4580065558
337,1483.7758521766
338,1451.4999331832
339,1476.9809218622
340,1518.1081316600
341,1504.1829948643
342,1470.2083432923
343,1442.4921801677
344,1481.4512707533
345,1512.3413815905
346,1506.8652041990
347,1487.3074278006
348,1457.2666832527
349,1480.0878143415
350,1520.4997683167
351,1509.2791926002
352,1484.3569975325
353,1454.4503634513
354,1478.6573026964
355,1503.6689047419
356,1492.6718464699
357,1466.1403258014
358,1445.4426104358
359,1473.8963811274
360,1513.9507071913
361,1493.2976953146
362,1474.7457474167
363,1458.5183809422
364,1480.7136631863
365,1511.8049397236
366,1500.2714395847
367,1479.4619654968
368,1456.5290756856
369,1470.2753985256
370,1508.6309920110
371,1499.8691081845
372,1477.4726602403
373,1453.4221832063
374,1478.9702271188
375,1526.0653526861
376,1514.6883147583
377,1479.7525381747
378,1453.3774797174
379,1475.5057067282
380,1520.0527334276
381,1514.8224252251
382,1498.2597825837
383,1467.8167066356
384,1483.2170585653
385,1516.0964746590
386,1503.8924221864
387,1473.0693665826
388,1449.0188895486
389,1486.4133580224
390,1524.8136549966
391,1508.4745297998
392,1472.8011456491
393,1452.9304448283
394,1482.2112300648
395,1521.5055968172
396,1507.0216664102
397,1478.0538055961
398,1451.7681541166
399,1477.5173637292
400,1521.9079282174
401,1510.2850211006
402,1481.4289190088
403,1454.9421018293
404,1474.9469131168
405,1517.3034688596
406,1509.9273931894
407,1484.6922736993
408,1459.4571542093
409,1477.8526398960
410,1509.4356548113
411,1511.7378844902
412,1498.9303349173
413,1465.9615118458
414,1479.4172620079
415,1510.9555734343
416,1496.8516226830
417,1476.8244596510
418,1449.8235523490
419,1477.9643986183
420,1522.8914049734
421,1516.5435095481
422,1484.0217213657
423,1454.4056599624
424,1479.1266893299
425,1504.8758989425
426,1491.9342389028
427,1478.6796544408
428,1453.8245146065
429,1469.9401223588
430,1513.7942449801
431,1503.7136082308
432,1468.1519828024
433,1442.4251249343
434,1459.2783402536
435,1514.2636316137
436,1502.9536489193
437,1480.7583666752
438,1458.1384012864
439,1477.6961776848
440,1517.4822828153
441,1512.3413815905
442,1486.0110266222
443,1456.2832064966
444,1470.4989159702
445,1503.8477186975
446,1497.7903959501
447,1481.9430091313
448,1455.1656192739
449,1460.4182792209
450,1523.0702189291
451,1511.7378844902
452,1487.8215179231
453,1463.9498548448
454,1475.8409828950
455,1511.8049397236
456,1506.9546111768
457,1488.9838086347
458,1465.1792007898
459,1474.9692648613
