sample,value
0,0.0000000000
1,15605.9432752065
2,15526.0134370343
3,15726.8885644541
4,15860.2167201301
5,15757.1528264466
6,15613.0287781988
7,15531.3108004702
8,15719.6689509951
9,15848.5938130133
10,15757.8233787803
11,15619.5331358353
12,15533.6800853825
13,15723.5134510414
14,15855.5228537944
15,15770.0721347418
16,15628.1609091951
17,15547.4711117114
18,15751.4531316105
19,15890.0562989779
20,15780.8456755693
21,15639.5602988673
22,15550.2203762794
23,15744.3676286182
24,15873.7842290144
25,15767.9040155296
26,15628.9879237399
27,15538.5080621848
28,15719.2889713393
29,15850.3819525697
30,15746.6698582971
31,15618.0579207013
32,15535.8929080835
33,15715.7350439709
34,15850.2478421030
35,15736.0527796808
36,15587.1901616085
37,15535.2000040054
38,15736.9468494590
39,15867.6374992892
40,15763.5454253609
41,15632.3630371527
42,15530.8861173256
43,15701.6981484530
44,15861.2225486305
45,15771.5697016203
46,15636.4757581324
47,15541.7267133864
48,15716.8973346826
49,15851.1642636257
50,15748.7485705314
51,15615.5098218334
52,15519.7325968424
53,15693.2715407934
54,15829.2148505705
55,15732.5659075458
56,15601.3164641042
57,15512.3341694277
58,15678.8323138752
59,15833.2605163170
60,15753.6883060561
61,15628.2503161729
62,15538.3515999736
63,15703.5756949873
64,15850.7619322255
65,15759.4103526366
66,15636.3639994102
67,15537.3681232176
68,15705.0285583769
69,15856.5733857838
70,15757.4881026135
71,15621.1648131805
72,15524.5829253892
73,15695.8866948946
74,15851.5665950258
75,15751.2072624215
76,15620.3377986357
77,15508.9590560149
78,15676.5300841963
79,15848.3032403354
80,15760.9973264929
81,15616.9850369674
82,15501.6276838336
83,15686.5436657123
84,15864.7764759989
85,15763.5230736164
86,15626.7974527833
87,15519.1067479976
88,15688.9800058579
89,15844.7716647114
90,15753.4424368671
91,15621.4330341140
92,15525.1193672561
93,15690.0528895918
94,15835.1604145957
95,15736.6562767811
96,15606.4797170734
97,15514.0999572396
98,15691.1481250701
99,15858.9650224406
100,15763.7465910609
101,15633.3241621642
102,15519.7325968424
103,15660.2580142329
104,15809.8135363833
105,15712.5387445138
106,15586.9219406750
107,15509.1602217150
108,15688.7341366689
109,15845.2186996005
110,15754.0906374563
111,15642.2425082019
112,15536.6528673950
113,15686.8565901347
114,15828.0972633478
115,15728.7214074995
116,15597.9413506915
117,15491.9046749955
118,15650.3114879503
119,15825.7950336689
120,15731.8730034677
121,15595.8626384571
122,15491.4129366175
123,15652.2337379734
124,15834.9145454066
125,15755.8787770127
126,15626.4174731275
127,15518.7044165974
128,15676.9771190854
129,15852.8182927153
130,15764.8194747948
131,15638.3086011778
132,15532.9648295599
133,15663.4096102011
134,15827.9855046255
135,15752.8165880223
136,15613.9451997215
137,15498.0737564652
