sample,value
0,15040.2429747871
1,15064.2711000766
2,14954.6357935233
3,14851.4601411176
4,14829.8460042293
5,15032.5316229500
6,15068.1156001229
7,14956.8933197133
8,14824.8615652158
9,14804.8567539283
10,15031.5481461940
11,15084.2535596196
12,14976.6969653007
13,14859.0597342324
14,14840.9771729681
15,15036.1973090407
16,15081.8172194740
17,14972.7183547876
18,14865.6087953578
19,14842.2735741465
20,15029.9164688488
21,15056.3138790505
22,14943.4822730401
23,14839.9936962120
24,14814.4009488107
25,15009.7104918612
26,15045.0709515895
27,14928.9759908886
28,14800.2299428260
29,14789.5681607208
30,15019.2099832547
31,15076.7880769715
32,14974.1935699217
33,14852.3765626403
34,14817.9101726902
35,15045.1380068228
36,15084.9017602088
37,14966.8174942514
38,14844.1958241696
39,14830.2930391184
40,15036.0184950851
41,15066.2604053331
42,14946.2091858636
43,14822.8499082148
44,14795.8713526572
45,14995.4947823876
46,15027.3907217253
47,14923.2762960525
48,14806.7119487181
49,14781.6109396948
50,14990.7785643075
51,15037.2701927746
52,14935.7038659696
53,14802.9792073940
54,14766.5235121874
55,15004.2566662141
56,15045.9426696232
57,14934.9439066582
58,14822.3581698368
59,14791.8927421442
60,14988.4316311397
61,15028.5530124370
62,14909.4629179791
63,14782.0579745839
64,14750.8996428132
65,14944.3986945628
66,14996.9252940327
67,14898.1305835403
68,14783.1085065733
69,14762.0978667853
70,14964.5823198059
71,15018.5394309210
72,14920.0129413620
73,14810.0200068975
74,14781.6332914392
75,14971.5337123315
76,15000.5239248900
77,14888.5863886579
78,14783.2873205289
79,14786.4389164971
80,14980.2732444135
81,15026.7648728806
82,14913.0615488364
83,14792.6527014557
84,14763.6401371527
85,14958.2120726361
86,14983.2236746816
87,14869.2968331929
88,14752.8442445808
89,14733.0629507378
90,14935.8603281808
91,14982.9778054926
92,14877.4552199191
93,14761.6284801517
94,14728.7043605690
95,14920.7058454401
96,14945.7621509745
97,14840.3066206344
98,14732.7947298044
99,14729.4866716250
100,14941.4482642947
101,14992.3655381638
102,14883.7584118555
103,14782.9967478510
104,14763.7518958750
105,14945.8068544634
106,14971.5560640760
107,14860.3114319219
108,14752.7324858585
109,14715.8744592517
110,14904.6349411768
111,14959.7766947480
112,14857.4951121205
113,14749.1562067457
114,14707.8725347367
115,14886.9323595682
116,14930.8535374228
117,14828.6166582843
118,14707.6266655477
119,14696.3166828533
120,14907.8088888894
121,14939.2130898491
122,14815.0267976554
123,14706.8443544918
124,14702.0610811783
125,14914.2685430370
126,14952.3559155888
127,14847.7721032825
128,14731.7889013039
129,14692.0251479179
130,14887.6923188796
131,14942.1635201172
132,14828.7731204955
133,14719.4283866201
134,14671.8862261637
135,14855.8187312864
136,14917.6213047053
137,14829.8236524849
138,14704.6091800462
139,14660.9338713806
140,14846.3862951262
141,14891.7156328816
142,14798.3076928029
143,14696.5849037868
144,14648.1710252966
145,14870.1909029711
146,14913.1509558142
147,14782.3485472618
148,14677.7423832109
149,14654.2283480440
150,14859.6855830771
151,14917.1966215606
152,14808.1648121077
153,14686.0348804039
154,14671.8638744192
155,14884.4513159336
156,14931.4123310342
157,14813.8198034549
158,14694.4614880635
159,14661.6044237142
160,14840.9101177347
161,14887.4911531795
162,14778.3922884932
163,14663.1690458261
164,14626.5568884083
165,14815.8761639447
166,14865.8770162913
167,14766.7470296320
168,14654.6530311886
169,14618.7784813378
170,14808.2095155966
171,14850.7001818061
172,14752.2854509694
173,14654.9436038665
174,14647.4781212185
175,14833.1987658976
176,14852.4212661292
177,14752.7995410919
178,14654.4518654885
179,14615.5598301363
180,14800.7440329485
181,14848.8449870163
182,14756.7110963715
183,14637.5986501692
184,14606.5967806097
185,14805.0802713728
186,14847.8615102603
187,14742.9647735315
188,14631.2060512550
189,14599.6230363396
190,14789.6799194431
191,14836.0374374434
192,14727.4079593906
193,14614.2410772134
194,14597.3431584052
195,14786.3271577748
196,14834.2269461425
197,14714.2651336509
198,14604.0933852307
199,14570.3646028476
200,14758.9239190726
201,14828.6613617732
202,14737.3768374177
203,14617.4597284150
204,14570.6104720367
205,14780.6051111943
206,14841.3795043682
207,14741.9589450310
208,14620.1866412385
209,14573.4491435825
210,14756.5099306714
211,14802.3757102937
212,14700.8317352333
213,14593.4539548700
214,14560.7310009874
215,14747.9268608006
216,14794.8208206678
217,14689.9017321946
218,14568.4647045689
219,14545.9788496469
220,14747.1892532336
221,14798.9558933921
222,14702.5081160674
223,14597.2313996829
224,14577.9865477069
225,14758.3427737168
226,14805.9296376621
227,14703.7821655014
228,14603.1322602191
229,14586.2119896665
230,14766.4341052096
231,14797.4583265136
232,14690.7510984839
233,14575.8631319837
234,14534.9370878860
235,14717.8861162527
236,14767.4399337101
237,14669.2487203179
238,14558.0711433972
239,14514.3064277537
240,14703.9609794570
241,14756.6663928826
242,14648.9980398414
243,14532.0984163402
244,14492.4464216764
245,14701.6140462892
246,14767.7528581325
247,14648.0145630854
248,14549.7562944599
249,14529.8185384057
250,14721.6188575767
251,14771.1279715452
252,14697.0542904203
253,14582.7474692759
254,14533.5736314742
255,14719.0484069644
256,14768.6469279107
257,14657.8716823902
258,14539.3180297992
259,14495.7544798558
260,14689.0523659053
261,14741.2660409529
262,14639.6326589146
263,14522.7553871578
264,14491.8205728317
265,14679.4187640451
266,14727.6538285796
267,14630.0884640322
268,14509.9925410739
269,14465.9149010080
270,14675.7083744655
271,14741.2660409529
272,14654.5412724663
273,14550.7397712159
274,14509.7243201404
275,14715.6509418071
276,14764.1095237863
277,14644.2594700169
278,14538.7592361878
279,14503.5105351818
280,14693.8803427077
281,14730.6489623367
282,14618.3090947043
283,14513.3229509977
284,14473.3803836561
285,14660.7550574249
286,14723.5187558554
287,14619.4713854160
288,14493.5193054103
289,14449.9781072114
290,14650.7191241645
291,14708.8560114927
292,14611.9611992790
293,14502.7729276148
294,14455.6107468141
295,14660.4868364914
296,14725.0610262228
297,14622.6676848731
298,14502.3929479591
299,14438.7351797503
300,14639.0738653033
301,14714.5780580733
302,14615.5374783918
303,14502.7282241259
304,14458.9188049935
305,14637.0398565578
306,14705.1232701687
307,14618.3090947043
308,14504.0022735598
309,14437.5281855498
310,14622.1982982395
311,14682.5703600133
312,14612.4529376570
313,14516.6086574326
314,14449.7992932557
315,14627.0486267863
316,14694.3273775968
317,14591.6211118246
318,14472.9557005114
319,14422.0384266422
320,14620.3654551942
321,14697.7918979874
322,14595.9349985045
323,14463.1656364400
324,14415.1987928389
325,14635.7211036350
326,14709.5712673153
327,14597.4772688719
328,14495.4639071779
329,14437.6846477609
330,14617.3926731816
331,14684.1796856141
332,14568.6211667801
333,14459.1423224380
334,14406.9509991349
335,14596.0020537379
336,14671.9979848859
337,14558.6746404975
338,14438.3104966057
339,14400.3348827761
340,14612.8552690572
341,14684.1573338696
342,14570.0516784253
343,14454.5155113358
344,14411.7342724483
345,14607.9378852770
346,14665.3148132938
347,14564.1284661446
348,14429.8615372016
349,14392.7576414058
350,14601.4558793850
351,14664.2195778155
352,14562.2956230993
353,14450.8498252451
354,14409.3873392805
355,14599.7794985508
356,14662.9902318704
357,14550.4491985380
358,14441.7079617629
359,14391.8412198831
360,14583.6415390541
361,14648.2604322744
362,14547.4987682699
363,14437.0140954273
364,14384.5545511907
365,14570.1634371476
366,14630.7813681103
367,14539.4297885215
368,14425.7935197107
369,14383.6604814125
370,14579.6182250521
371,14634.5588129233
372,14547.6328787366
373,14450.5369008227
374,14398.5243914752
375,14585.6531960551
376,14639.6997141480
377,14546.0682566247
378,14425.4582435439
379,14366.8743213265
380,14588.7377367899
381,14655.7706184114
382,14531.4502157510
383,14419.5350312632
384,14378.6313389100
385,14562.7873614773
386,14650.2273857865
387,14557.1323701301
388,14437.8634617166
389,14393.5846559506
390,14576.5336843173
391,14632.5695076668
392,14527.0916255822
393,14413.6341707270
394,14343.9861350043
395,14556.4171143075
396,14628.2779727314
397,14530.2879250393
398,14424.4077115545
399,14371.8140568512
400,14556.6406317521
401,14646.6734584181
402,14546.0682566247
403,14420.2726388303
404,14371.5681876621
405,14570.6775272700
406,14651.1661590536
407,14542.7378467009
408,14426.8887551890
409,14380.0618505552
410,14574.7455447609
411,14639.9008798481
412,14525.3481895147
413,14407.5321444907
414,14350.2669751962
415,14532.7913204183
416,14611.5141643899
417,14517.8603551221
418,14407.6886067019
419,14372.2387399958
420,14553.0420008948
421,14620.7901383388
422,14507.0197590613
423,14384.8898273575
424,14335.6042308336
425,14557.8252742082
426,14655.3012317778
427,14539.8768234106
428,14424.5865255101
429,14371.6575946400
430,14566.9447859460
431,14618.4655569155
432,14508.0479393063
433,14397.0044728523
434,14348.8364635511
435,14543.5425095013
436,14618.9125918046
437,14509.7019683959
438,14391.2600745273
439,14366.4049346930
440,14560.7310009874
441,14622.0865395172
442,14506.3045032387
443,14385.3815657355
444,14326.3282568846
445,14528.5221372273
446,14602.3499491632
447,14500.8059741027
448,14409.7673189363
449,14347.7188763283
450,14527.3374947712
451,14612.3635306792
452,14510.3278172407
453,14402.7712229218
454,14344.9696117603
455,14531.7407884289
456,14609.0554724998
457,14502.3929479591
458,14385.6721384134
459,14347.4953588838
460,14544.2577653238
461,14624.6569901296
462,14508.5396776843
463,14391.3494815051
464,14329.3010388972
465,14515.0887388097
466,14587.9107222451
467,14477.9848430139
468,14374.0045278078
469,14320.1144719260
470,14498.8613723351
471,14581.5404750753
472,14494.1898577440
473,14383.1463912900
474,14310.2126491323
475,14516.9215818550
476,14606.5073736319
477,14504.3151979822
478,14404.9393421339
479,14349.9316990294
480,14548.3928380481
481,14614.4198911691
482,14485.2938634507
483,14374.5409696747
484,14343.1591204595
485,14541.1285211001
486,14600.7406235624
487,14486.7243750959
488,14371.5905394066
489,14308.6480270205
490,14498.2578752348
491,14585.0049954659
492,14480.3317761817
493,14366.1143620151
494,14308.8268409761
495,14491.8652763206
496,14557.0206114078
497,14460.4610753609
498,14360.3476119456
499,14303.5741810291
500,14496.1121077671
501,14588.8047920233
502,14509.1655265290
503,14391.8412198831
504,14335.9842104893
505,14529.9750006169
506,14612.3635306792
507,14508.1149945396
508,14393.5176007173
509,14319.4439195924
510,14498.2578752348
511,14569.1576086471
512,14458.9188049935
513,14353.1279984865
514,14289.5149337667
515,14486.9702442849
516,14570.5657685477
517,14468.5747585982
518,14355.0502485097
519,14299.7967362162
520,14476.8672557911
521,14561.4909602989
522,14471.5251888663
523,14349.7081815849
524,14298.9473699269
525,14497.6320263901
526,14562.5191405438
527,14475.7273168239
528,14371.2552632398
529,14296.0416431477
530,14488.8254390747
531,14571.1245621591
532,14469.2229591874
533,14341.3262774141
534,14288.3749947995
535,14476.7778488133
536,14561.7591812324
537,14461.3327933947
538,14355.7878560767
539,14292.8229919461
540,14482.2540262048
541,14567.7718004908
542,14471.1675609550
543,14358.7382863448
544,14310.9279049549
545,14496.7603083563
546,14571.1916173925
547,14469.8264562877
548,14367.5895771491
549,14306.8375357196
550,14482.9022267940
551,14550.6950677270
552,14423.4465865429
553,14337.2806116677
554,14311.1067189105
555,14485.7185465954
556,14565.9166057010
557,14461.2210346724
558,14339.6722483244
559,14276.7520876827
560,14458.6729358045
561,14551.3656200606
562,14468.3735928981
563,14354.3126409427
564,14285.2681023202
565,14485.1597529840
566,14585.4967338439
567,14481.7622878268
568,14367.7907428492
569,14307.6421985200
570,14479.4153546590
571,14561.6697742545
572,14445.5077583203
573,14346.6236408500
574,14288.5314570107
575,14471.2793196773
576,14546.7835124473
577,14446.9382699654
578,14328.2728586522
579,14269.9795091128
580,14469.5805870987
581,14573.8961784716
582,14470.4746568769
583,14355.5196351432
584,14299.9308466829
585,14485.1374012396
586,14577.9418442180
587,14478.9459680254
588,14364.2368154808
589,14301.5178205392
590,14480.6447006040
591,14569.3811260916
592,14466.4736946194
593,14352.5021496418
594,14279.2778348062
595,14462.4950841063
596,14551.4326752940
597,14438.9586971949
598,14311.5090503107
599,14259.0495060741
600,14453.3532206241
601,14530.2655732948
602,14393.6517111840
603,14268.5713492121
604,14246.1301977790
605,14472.4639621334
606,14559.3451928312
607,14455.9013194920
608,14355.4972833988
609,14278.0261371167
610,14460.8857585056
611,14567.0788964127
612,14480.7788110708
613,14361.9569375464
614,14287.2127040878
615,14466.2278254304
616,14554.9866026624
617,14447.9217467215
618,14342.2874024257
619,14286.0504133761
620,14466.0490114747
621,14553.1984631060
622,14438.4669588169
623,14323.5789923166
624,14263.3186892651
625,14450.0898659336
626,14547.1634921030
627,14439.9198222065
628,14317.7675387582
629,14238.1059215195
630,14431.0238279133
631,14549.6221839931
632,14466.5183981083
633,14353.1056467421
634,14282.6082447300
635,14469.2676626763
636,14566.7659719903
637,14462.4503806174
638,14336.9453355009
639,14268.5937009565
640,14464.2385201739
641,14555.2995270848
642,14446.6253455431
643,14323.8025097612
644,14254.5791571831
645,14440.7468367513
646,14531.0031808619
647,14422.1278336201
648,14313.9900939453
649,14248.7677036247
650,14426.7769964668
651,14526.6222389486
652,14424.6088772546
653,14306.3905008305
654,14252.3439827375
655,14449.5534240667
656,14556.7300387299
657,14473.8274185452
658,14368.5730539051
659,14314.0571491786
660,14493.0275670323
661,14559.4345998090
662,14456.3930578700
663,14363.2756904692
664,14289.7831547002
665,14476.2414069464
666,14554.4501607955
667,14430.0850546461
668,14308.6256752760
669,14235.6919331183
670,14420.5185080193
671,14509.6796166515
672,14407.6662549575
673,14302.7918699732
674,14238.5529564086
675,14419.9597144079
676,14522.8000906468
677,14427.0005139113
678,14319.4886230813
679,14253.1262937935
680,14431.5379180357
681,14566.5871580347
682,14488.7583838413
683,14380.3300714886
684,14316.1805649019
685,14506.7962416168
686,14602.4840596299
687,14496.2462182339
688,14360.7275916013
689,14270.1806748129
690,14449.0169821998
