freq_hz,power
0.000000,855613.2379506131
0.100766,1699414.5075448344
0.201532,2996071.6329886490
0.302297,1987766.6593914006
0.403063,122210.8223851266
0.503829,307134.0865975145
0.604595,287970.4886315438
0.705361,27481.5915344088
0.806127,18500.0366520994
0.906892,4989.5575128431
1.007658,663.5371951094
1.108424,4431.1728071615
1.209190,2953.2755278804
1.309956,404.3005429026
1.410721,33.6420085296
1.511487,356.6099658582
1.612253,349.0714609766
1.713019,184.1463702599
1.813785,82.0254777965
1.914551,41.8859508560
2.015316,178.8096179384
2.116082,399.9655563785
2.216848,312.6262027777
2.317614,199.2117780211
2.418380,122.8448074282
2.519146,44.3115734553
2.619911,379.9259366692
2.720677,439.8346612396
2.821443,159.6986145220
2.922209,163.5604994203
3.022975,689.7514037723
3.123740,241.6517004835
3.224506,336.0638806314
3.325272,292.7885215353
3.426038,67.1922593478
3.526804,28.7151070479
3.627570,141.7256001251
3.728335,232.3957119612
3.829101,61.2908569188
3.929867,18.7048257753
4.030633,98.2879229942
4.131399,14.8053376359
4.232164,103.5858958096
4.332930,59.6690768340
4.433696,6.5923560217
4.534462,7.6993712589
4.635228,4.9562115856
4.735994,10.5793623016
4.836759,3.5238502025
4.937525,19.7269015225
5.038291,37.1487318096
5.139057,4.2626978832
5.239823,1.4004677910
5.340588,1.4913244857
5.441354,42.4700185493
5.542120,134.7725400757
5.642886,251.6991044450
5.743652,102.0953544919
5.844418,6.1467037576
5.945183,36.9457844141
6.045949,57.9305384958
6.146715,78.2031917344
6.247481,35.5830182156
6.348247,156.1559386724
6.449012,182.2534180913
6.549778,173.9542975841
6.650544,149.7450766657
6.751310,36.7942011800
6.852076,9.7900102769
6.952842,107.5544407155
7.053607,385.1710576755
7.154373,188.9369355310
7.255139,110.9457925888
7.355905,163.5105644024
7.456671,31.6897070489
7.557437,13.3583476746
7.658202,115.4239483934
7.758968,208.1758295197
7.859734,180.5849759916
7.960500,94.1854740605
8.061266,39.9723403892
8.162031,621.2780944275
8.262797,2989.6399038154
8.363563,1409.2997250016
8.464329,250.4083444798
8.565095,1.8522086470
8.665861,31.7262611089
8.766626,25.5810972825
8.867392,39.7847577764
8.968158,111.8997971895
9.068924,31.5608209644
9.169690,23.1811176405
9.270455,129.6874019175
9.371221,188.7571159167
9.471987,73.4887298722
9.572753,71.3877201311
9.673519,84.0518257962
9.774285,60.0855941360
9.875050,39.6322717554
9.975816,15.3723960906
10.076582,21.5375948909
10.177348,214.8221507909
10.278114,280.1389690499
10.378879,30.2954920070
10.479645,17.3358045590
10.580411,170.5409312979
10.681177,322.3258286625
10.781943,109.1216763094
10.882709,98.5195061367
10.983474,220.7298810117
11.084240,72.3149936194
11.185006,41.9404643127
11.285772,99.8771558973
11.386538,8.2711907265
11.487304,27.5401011020
11.588069,5.1341722765
11.688835,7.0221822789
11.789601,19.4408839330
11.890367,181.1425487627
11.991133,279.8238251722
12.091898,121.1271745860
12.192664,19.2402795047
12.293430,9.1709297524
12.394196,94.2607168282
12.494962,129.6949633873
12.595728,9.1887528753
12.696493,12.6740967940
12.797259,18.5745828680
12.898025,145.6812903217
12.998791,120.5330899578
13.099557,176.4273863622
13.200322,231.1955598811
13.301088,1.3435928037
13.401854,239.1537621871
13.502620,318.8031597660
13.603386,125.7041048483
13.704152,178.3695509853
13.804917,170.1758830908
13.905683,68.4735373453
14.006449,24.8586437278
14.107215,20.4680583744
14.207981,51.8009644689
14.308746,35.2739293410
14.409512,19.6467706585
14.510278,35.7324800289
14.611044,88.5718705307
14.711810,256.6411971523
14.812576,112.6298874346
14.913341,45.2278484698
15.014107,76.5452915716
15.114873,24.8289074333
15.215639,278.0184160630
15.316405,336.6949939470
15.417170,76.1435477194
15.517936,566.4259213242
15.618702,253.9772726590
15.719468,1.3474115616
15.820234,165.5418754021
15.921000,188.2853178677
16.021765,41.0661210133
16.122531,68.5924417036
16.223297,249.4660880877
16.324063,468.4258912893
16.424829,1573.4641846144
16.525595,3816.0800494885
16.626360,1161.2271779591
16.727126,50.6950438771
16.827892,79.6108969218
16.928658,25.6354377255
17.029424,12.1181421464
17.130189,455.7850815851
17.230955,232.6043899825
17.331721,99.0329784091
17.432487,124.4289066193
17.533253,13.0285987906
17.634019,37.4413810865
17.734784,307.2527310259
17.835550,364.5060599453
17.936316,25.6255170811
18.037082,110.0293785902
18.137848,290.3708008300
18.238613,40.5327796813
18.339379,103.6139080733
18.440145,171.4415063485
18.540911,515.4053371209
18.641677,454.5007653867
18.742443,87.1800455355
18.843208,95.8038676792
18.943974,259.9292257101
19.044740,153.4410697785
19.145506,148.8211113073
19.246272,113.8848162138
19.347037,26.3262308318
19.447803,101.7776876724
19.548569,33.1401604009
19.649335,10.6465541459
19.750101,9.6324267083
19.850867,101.3441841827
19.951632,292.4441389336
20.052398,286.0039395598
20.153164,149.3797411970
20.253930,131.6058880781
20.354696,109.8984860677
20.455462,54.5835423838
20.556227,12.1595402775
20.656993,70.0981742701
20.757759,34.2491448644
20.858525,51.5207497932
20.959291,113.3399702075
21.060056,14.1914752149
21.160822,37.1020106942
21.261588,15.5994059485
21.362354,6.0678569054
21.463120,69.2602929561
21.563886,15.0850141770
21.664651,17.3330701036
21.765417,185.7887228987
21.866183,192.6192069146
21.966949,129.9092366797
22.067715,67.3700143871
22.168480,65.0392401372
22.269246,8.5547917259
22.370012,73.5596363602
22.470778,148.9457251099
22.571544,153.3450539411
22.672310,4.6068135416
22.773075,52.1655507703
22.873841,16.4117705234
22.974607,105.4571363968
23.075373,58.6444466682
23.176139,49.4091075513
23.276904,85.4984743129
23.377670,0.5332761492
23.478436,172.6518942556
23.579202,222.7818835488
23.679968,88.1529502498
23.780734,0.6556733398
23.881499,52.8029334170
23.982265,61.4724661730
24.083031,0.6511460111
24.183797,115.5123604895
24.284563,12.8547182069
24.385328,23.4270738555
24.486094,16.4077557275
24.586860,92.5806814369
24.687626,888.0839014158
24.788392,1536.0407080457
24.889158,418.0956542854
24.989923,129.5292348443
25.090689,37.0754474040
25.191455,139.1122418564
25.292221,12.0441218623
25.392987,76.9222466353
25.493753,21.6356791859
25.594518,101.2970968419
25.695284,41.1303443036
25.796050,70.4715347911
25.896816,132.1814682397
25.997582,147.1293422993
26.098347,122.7704000825
26.199113,100.9989737833
26.299879,82.6309952933
26.400645,96.7314557657
26.501411,157.0661068672
26.602177,15.7173296472
26.702942,111.1196665748
26.803708,678.2996020224
26.904474,539.9810149269
27.005240,437.8178745408
27.106006,320.1134980010
27.206771,387.3042046856
27.307537,174.3324973749
27.408303,54.7597886647
27.509069,20.8322906761
27.609835,53.4493087861
27.710601,232.1072327356
27.811366,128.7270186482
27.912132,5.9019321752
28.012898,59.7159953263
28.113664,34.2363911352
28.214430,30.9353435647
28.315195,41.5779650093
28.415961,22.8729558586
28.516727,21.9226957096
28.617493,5.2706827243
28.718259,88.1380298100
28.819025,110.7142994221
28.919790,50.7656039112
29.020556,70.7469882910
29.121322,177.1728344018
29.222088,198.0841059713
29.322854,96.2238655392
29.423620,62.3702219931
29.524385,59.2970713710
29.625151,136.4401373387
29.725917,212.4593798225
29.826683,31.0984594435
29.927449,37.7611682207
30.028214,73.1909098390
30.128980,21.3163895199
30.229746,10.1175640075
30.330512,82.3120690210
30.431278,71.2078477819
30.532044,47.4777431817
30.632809,46.1641246857
30.733575,16.9950328291
30.834341,38.6619142034
30.935107,0.5754271107
31.035873,41.7412799059
31.136638,24.8184335908
31.237404,63.0090178102
31.338170,106.6659323579
31.438936,74.2053347690
31.539702,5.3639880418
31.640468,45.6783742807
31.741233,118.9476341525
31.841999,10.2111714283
31.942765,1.8819847189
32.043531,142.8246746988
32.144297,143.1899440151
32.245062,95.4605611515
32.345828,74.4784014137
32.446594,50.2625715320
32.547360,118.2391803516
32.648126,119.0125753932
32.748892,135.3454321276
32.849657,21.4228545540
32.950423,222.2822099773
33.051189,527.5178433110
33.151955,347.5102572557
33.252721,423.1006105362
33.353486,19.1040094618
33.454252,61.3536863634
33.555018,162.3677181818
33.655784,96.3902844311
33.756550,15.1550792363
33.857316,9.4799606528
33.958081,182.2551568449
34.058847,186.8384452779
34.159613,16.7739057662
34.260379,17.5156009477
34.361145,14.4648599250
34.461911,47.0602880499
34.562676,68.1773907156
34.663442,171.7113259156
34.764208,77.1219042145
34.864974,6.5045668101
34.965740,28.5371266465
35.066505,86.2436039549
35.167271,228.9173408038
35.268037,233.1589294958
35.368803,12.4073972014
35.469569,35.1092227710
35.570335,64.3468792271
35.671100,67.3174566493
35.771866,58.9866470490
35.872632,104.6642882264
35.973398,85.8035543964
36.074164,52.3416700389
36.174929,0.5159323376
36.275695,26.9040128448
36.376461,89.8343732690
36.477227,75.5225443073
36.577993,12.5070357478
36.678759,55.6335326158
36.779524,7.2073785242
36.880290,26.3314643941
36.981056,12.8340569911
37.081822,10.6317827063
37.182588,78.7587106429
37.283353,78.7568298991
37.384119,61.9167202463
37.484885,112.7356770406
37.585651,107.2207139191
37.686417,111.0134782993
37.787183,52.1230701239
37.887948,14.5765896762
37.988714,11.2689422036
38.089480,24.1968371798
38.190246,52.1951987044
38.291012,16.0706450883
38.391778,13.8455929492
38.492543,4.4389196651
38.593309,24.1389966913
38.694075,25.7814400703
38.794841,1.5103672629
38.895607,19.7381680174
38.996372,43.4439488387
39.097138,8.0718372741
39.197904,24.8089617766
39.298670,84.7680622255
39.399436,36.5479346239
39.500202,3.9341996683
39.600967,19.7030716906
39.701733,0.1127585079
39.802499,2.3718831846
39.903265,15.6092204327
40.004031,51.4478977154
40.104796,22.2336621518
40.205562,22.1534500772
40.306328,57.8918761568
40.407094,16.3623952994
40.507860,84.1151432935
40.608626,84.1756243636
40.709391,140.0611678605
40.810157,183.8959976108
40.910923,268.9664350529
41.011689,64.3035051504
41.112455,3.5540690151
41.213220,82.6783067794
41.313986,251.2068839897
41.414752,141.2065560195
41.515518,13.7796532711
41.616284,29.8625314153
41.717050,32.5232195717
41.817815,4.1153983059
41.918581,33.7442534298
42.019347,44.2444281301
42.120113,54.6126886575
42.220879,1.7364756273
42.321644,14.5565682842
42.422410,30.5131451621
42.523176,41.8756134471
42.623942,153.9641727133
42.724708,42.2937590117
42.825474,21.5319205987
42.926239,46.8623978223
43.027005,69.4094659537
43.127771,9.4614505118
43.228537,97.6873112220
43.329303,234.0281920242
43.430069,711.4186128101
43.530834,575.3926551588
43.631600,136.6998294562
43.732366,145.7982041725
43.833132,24.5347505175
43.933898,24.2040031149
44.034663,2.9519099376
44.135429,32.0593919551
44.236195,16.2073803120
44.336961,33.9738064461
44.437727,25.8978125741
44.538493,16.7224687496
44.639258,108.9395236184
44.740024,130.9612624075
44.840790,162.1847490024
44.941556,27.9080107349
45.042322,16.7565676837
45.143087,0.6354037450
45.243853,22.0198352919
45.344619,38.0684978034
45.445385,22.8872692107
45.546151,0.9669480299
45.646917,39.2202007998
45.747682,63.3762370600
45.848448,46.3058870199
45.949214,86.1102010355
46.049980,118.7258102119
46.150746,99.4096318001
46.251511,46.3256173207
46.352277,2.2743778396
46.453043,45.7360617247
46.553809,14.4354160070
46.654575,34.8120480286
46.755341,91.7160582580
46.856106,21.9383923917
46.956872,17.6514493981
47.057638,40.5638130976
47.158404,14.6378776602
47.259170,6.9862926435
47.359936,17.9051379919
47.460701,44.9497658800
47.561467,36.2081508629
47.662233,11.3910896436
47.762999,47.9718217110
47.863765,13.8989769340
47.964530,18.1199544857
48.065296,15.8193831638
48.166062,32.2779997272
48.266828,50.3794793146
48.367594,21.1702865860
48.468360,98.1546766960
48.569125,109.8182142512
48.669891,26.7780840361
48.770657,31.7631662238
48.871423,39.0290360415
48.972189,34.3691032922
49.072954,268.5319007412
49.173720,165.6661412502
49.274486,14.6733618734
49.375252,43.4989335601
49.476018,13.7947328810
49.576784,15.1166156857
49.677549,23.7593788452
49.778315,5716.4619505705
49.879081,178429.4284133889
49.979847,233077.9493547801
50.080613,17258.6753917673
50.181378,4.2969196794
50.282144,146.3409621404
50.382910,14.1479888164
50.483676,11.6549509199
50.584442,25.3355322821
50.685208,48.6974956644
50.785973,57.7605703537
50.886739,7.5237970539
50.987505,76.6361730785
51.088271,105.7414553515
51.189037,17.0200769970
51.289802,8.5614851349
51.390568,88.8223273643
51.491334,222.5362534370
51.592100,78.6196835971
51.692866,23.9131994312
51.793632,61.6682012481
51.894397,79.9341601543
51.995163,86.6024387062
52.095929,11.5586556219
52.196695,2.8280797234
52.297461,7.7615392252
52.398227,2.9268958651
52.498992,0.7742039700
52.599758,49.8105379155
52.700524,118.1234148854
52.801290,17.5183566886
52.902056,60.0448918765
53.002821,48.8194149659
53.103587,5.7259776783
53.204353,21.8498076666
53.305119,7.3121744675
53.405885,9.6527048279
53.506651,9.8992435904
53.607416,31.2170146329
53.708182,9.0621700745
53.808948,43.0423570288
53.909714,107.6139718207
54.010480,97.4177255355
54.111245,57.1031939219
54.212011,65.6135418186
54.312777,53.6157719617
54.413543,41.3434687734
54.514309,12.1556623595
54.615075,25.6245484814
54.715840,118.9443630021
54.816606,90.0719418179
54.917372,16.2261336623
55.018138,61.8691303983
55.118904,57.8588844059
55.219669,82.7631704530
55.320435,69.6244453389
55.421201,28.7011629007
55.521967,7.6437570415
55.622733,31.0434246950
55.723499,23.5019900563
55.824264,7.6177205520
55.925030,28.6959702144
56.025796,19.9596876370
56.126562,8.1163213483
56.227328,66.0750964803
56.328094,59.1041273548
56.428859,28.6224065774
56.529625,37.9383726189
56.630391,10.7441914872
56.731157,53.3653084464
56.831923,87.6628955262
56.932688,68.9018754999
57.033454,39.2997424809
57.134220,50.8543820627
57.234986,24.6080910812
57.335752,7.4594739938
57.436518,21.9230937300
57.537283,50.9525992831
57.638049,24.3685157095
57.738815,83.8460270623
57.839581,25.9293757560
57.940347,13.3012254526
58.041112,47.1741470896
58.141878,43.6619949080
58.242644,12.9674522818
