sample,value
0,398.1564416040
1,331.4273126871
2,58.3257074958
3,-14.2763831761
4,8.8660388415
5,91.4513242984
6,146.6017555867
7,147.4642839340
8,83.3684012406
9,-43.6965381678
10,-58.4315587826
11,60.2811771376
12,172.4060029696
13,150.4510584674
14,110.5115374262
15,34.2126554467
16,-47.7935461806
17,39.7416096369
18,122.3469916314
19,165.2427268514
20,141.0546154864
21,41.1874743003
22,-36.9280882169
23,0.4644447187
24,123.9796157034
25,195.9157418411
26,136.3672538229
27,47.3564227271
28,-62.6799267103
29,-37.5803069009
30,191.8597911089
31,329.2651055468
32,321.4499249432
33,83.2644463733
34,15.0183332164
35,-54.7608444510
36,67.3981637967
37,181.6433128418
38,221.0826287300
39,103.3393218177
40,31.2101137918
41,-5.5883486416
42,27.2030016192
43,146.3982955357
44,201.9463693618
45,128.0839552290
46,29.4942788670
47,-40.4842031976
48,-11.6177026238
49,119.2925975225
50,173.1828152553
51,172.1018708628
52,57.3341275483
53,-41.8080492651
54,-36.7559653627
55,93.6544998522
56,151.3972995956
57,161.1260301607
58,82.9043321643
59,22.3876377762
60,-37.0336382785
61,122.4933865836
62,331.1729862690
63,365.0439511429
64,115.8442067208
65,4.0668198120
66,-31.9927908891
67,30.0931878755
68,145.7303225425
69,196.1851525515
70,122.0223431258
71,32.5239904943
72,-49.6343930192
73,-14.4937693096
74,133.2429924524
75,149.7178911187
76,183.6333863093
77,63.4444904446
78,-55.8330548168
79,0.9809485296
80,87.0009748607
81,214.6116085524
82,186.9984448162
83,82.3121797206
84,-20.7557770259
85,-21.7206114635
86,66.0411065258
87,170.6822587483
88,181.5668254803
89,108.3721580389
90,-12.4931922237
91,0.1065360804
92,85.3815885647
93,268.4460911268
94,392.6512820885
95,121.8401621493
96,41.9684701881
97,-75.6979840269
98,-0.3676848232
99,119.6324665454
100,206.4019241177
101,169.0895946055
102,48.5640881250
103,9.2461102922
104,-27.9243298486
105,93.7102641406
106,175.7299400246
107,186.5229718952
108,81.9269008543
109,-47.9392585532
110,14.8308731438
111,67.7627170326
112,143.0445606260
113,171.1363506898
114,118.8666929741
115,17.4671932906
116,7.0834414519
117,24.2711720988
118,123.7301311593
119,172.9520581539
120,151.8251946748
121,41.4767016818
122,-8.5237747729
123,46.6947711288
124,212.5801502932
125,397.5102727739
126,170.0420142258
127,62.1267710715
128,-37.2206719414
129,-0.5205919531
130,91.2736136807
131,147.5768527813
132,187.3628052377
133,83.8673920462
134,5.0925084973
135,-30.1497769473
136,67.2976156533
137,192.5369322614
138,227.7879123185
139,117.6890808614
140,1.7213640925
141,-57.4939833807
142,28.9353896345
143,158.0263431034
144,202.5808154370
145,143.3378387093
146,9.8215008845
147,-47.5727246559
148,3.0822057699
149,106.5913885734
150,221.2551260420
151,184.0461268208
152,63.1833122429
153,6.2378030117
154,-37.0143680041
155,171.9012035537
156,309.2958966862
157,213.1812444238
158,82.2269042416
159,-37.3255334389
160,-11.8798357180
161,64.5793355113
162,186.4122699425
163,210.4395304514
164,110.6207928877
165,-7.1275231430
166,-42.6426006451
167,26.7448650628
168,120.6201819139
169,190.3274302490
170,121.4581481307
171,45.2428037514
172,0.9988478686
173,38.4867979818
174,116.1720454459
175,225.7546889541
176,147.6747866569
177,45.3299141147
178,-2.6751499613
179,-31.4463307725
180,87.8803065724
181,140.6280243067
182,142.2762825482
183,82.5531567484
184,-3.8520295424
185,-15.2825777973
186,128.2237400135
187,335.2889546829
188,189.3480498008
189,118.4091001930
190,7.3891719531
191,-52.3598146576
192,43.9904289292
193,137.8359625203
194,217.8094467903
195,127.5486141728
196,45.6152539576
197,-23.2036653004
198,20.9341193216
199,110.0523064774
200,183.5953884688
201,171.7692274375
202,49.1589327016
203,2.5521560843
204,-19.0333480981
205,88.7003286016
206,205.5102022811
207,144.5302642745
208,81.9991627433
209,-46.7783956025
210,-3.5237526265
211,66.8397379233
212,167.5281247496
213,211.7595399607
214,102.8850183841
215,-7.8668843574
216,-52.6639323085
217,69.4547695972
218,313.2291929888
219,194.2756690529
220,114.5753854230
221,39.1867556864
222,-52.2109227653
223,13.8084327584
224,124.6197833664
225,208.3505113831
226,171.8173183465
227,57.6834007433
228,-19.2476322897
229,15.0022325987
230,88.4610332116
231,151.5194981981
232,139.1988967600
233,82.8960031805
234,-38.9302269027
235,4.2398773959
236,62.0859927823
237,148.4023972556
238,172.3736743533
239,119.4987404870
240,-16.5022817657
241,-35.8142757746
242,48.4112295888
243,146.3699530459
244,218.5644965580
245,121.5126756880
246,25.3899768112
247,-93.8698418151
248,9.9463569231
249,231.3998515762
250,190.6876726589
251,154.5669456051
252,60.8156161673
253,-21.7254044451
254,-41.8408495478
255,87.4340264516
256,349.3703558571
257,286.5295774894
258,83.6515138304
259,2.4409144615
260,-43.0597027571
261,67.5408036747
262,197.6626394558
263,215.2279029285
264,103.2064334586
265,33.7623185235
266,-32.7152472892
267,42.6247643797
268,122.3271680755
269,161.2206326855
270,134.7079539210
271,23.8347737999
272,-4.4942329405
273,22.4182189233
274,130.3967641141
275,221.0210842957
276,156.8196651756
277,46.5350687440
278,7.3027378624
279,-17.1618119477
280,89.7558824885
281,189.1302791790
282,185.9736046451
283,83.4136114429
284,3.7742008416
285,13.0228023893
286,124.0968293853
287,349.2501952223
288,389.7532622812
289,109.4655050924
290,-21.0546946087
291,-5.9661366770
292,23.3802756657
293,136.8549105167
294,163.8880875793
295,129.4445612769
296,43.4975234122
297,10.1871854894
298,25.6075522081
299,103.9899526838
300,170.2874636230
301,190.7652455833
302,57.7219955327
303,-24.5171623434
304,7.3719443885
305,87.5500071924
306,156.9439734167
307,164.3196893852
308,82.7850079137
309,-9.1343758968
310,-16.2385695179
311,60.4705558091
312,162.6323240162
313,207.6576344795
314,119.0873778647
315,-15.8422493888
316,-41.5736689716
317,66.1576099985
318,315.7183827674
319,327.9557349394
320,123.7821305192
321,19.8205213591
322,-3.7157819692
323,11.7152322675
324,118.4652455745
325,167.6922863321
326,145.5578538928
327,56.9331611131
328,-49.4359770040
329,-8.5116321887
330,94.7556770636
331,152.9050799895
332,154.8753601598
333,83.8184504903
334,-41.1979358538
335,-6.6535368580
336,56.1654885755
337,199.0630600781
338,230.3485817943
339,123.1788982938
340,-1.4247856964
341,3.8390151925
342,21.8935706217
343,142.2502574416
344,149.7621736941
345,135.1304694385
346,12.0174748228
347,-37.2363679283
