sample,value
0,0.0000000000
1,14299.9084949384
2,14209.5627438501
3,14198.1857059223
4,14365.7567341038
5,14404.7381764338
6,14300.6013990165
7,14214.6589415859
8,14180.9301592028
9,14346.7577513168
10,14381.2017895224
11,14270.3371370241
12,14152.1411123444
13,14126.0789783095
14,14304.6470647630
15,14354.2008822204
16,14262.1563985534
17,14138.7077139268
18,14099.4580506632
19,14287.2127040878
20,14346.7577513168
21,14246.3090117346
22,14127.7106556547
23,14103.6601786208
24,14269.9348056239
25,14328.3846173745
26,14251.2040437703
27,14130.9740103452
28,14076.9945474857
29,14265.6432706884
30,14315.8676404795
31,14211.1944211953
32,14107.7058443672
33,14060.6554222888
34,14221.9456102783
35,14277.8026196721
36,14179.1196679020
37,14083.5436086111
38,14045.1209598924
39,14195.8834762434
40,14244.0961890335
41,14160.0089263927
42,14053.6593262743
43,14002.0044448381
44,14182.7630022482
45,14234.0602557731
46,14148.7436471872
47,14060.6554222888
48,14026.4125497833
49,14188.5744558065
50,14230.4392731713
51,14132.1363010569
52,14034.3027155760
53,13986.7605551196
54,14146.5084727417
55,14210.2556479282
56,14115.7524723712
57,14008.7993751525
58,13958.3961914058
59,14117.4512049498
60,14161.6406037379
61,14062.0188787006
62,13961.8383600519
63,13904.6625977352
64,14060.7895327556
65,14140.1829290608
66,14048.3172593495
67,13968.8568078109
68,13944.0687232099
69,14099.1227744964
70,14167.4073538074
71,14067.9644427257
72,13964.9229007867
73,13906.8977721808
74,14067.5844630700
75,14139.7805976606
76,14045.1433116368
77,13931.5293945705
78,13886.6023882154
79,14039.6000790119
80,14091.0314430036
81,14000.6856919152
82,13896.9288941537
83,13827.8396520423
84,13988.9286743317
85,14072.3006811500
86,13970.8014095785
87,13871.2243880301
88,13830.1642334657
89,14005.0442820840
90,14078.2238934307
91,13975.7411451031
92,13876.5217514660
93,13826.0291607415
94,13996.7741366356
95,14059.1578554103
96,13963.7829618195
97,13861.9707658256
98,13808.4606895996
99,13973.0365840240
100,14030.7711399521
101,13917.9618856861
102,13814.0039222245
103,13756.5599389744
104,13929.5400893140
105,13999.5010494591
106,13880.7685829125
107,13766.6405757237
108,13740.6902004111
109,13904.3720250573
110,13985.1065260299
111,13922.3204758549
112,13793.9767591926
113,13700.3900051582
114,13864.7200303936
115,13987.4534591977
116,13889.5751702279
117,13793.2838551144
118,13753.4083430062
119,13890.4468882617
120,13948.7849412900
121,13855.1981872556
122,13756.2246628075
123,13686.6660340626
124,13845.8775098178
125,13918.9900659311
126,13817.6025530818
127,13714.0022175315
128,13653.6078040132
129,13802.7609947635
130,13879.0922020784
131,13788.2770643565
132,13682.8662375052
133,13617.1968122955
134,13784.2761020990
135,13890.4245365172
136,13798.1565354057
137,13666.5271123084
138,13612.5252977044
139,13816.1273379478
140,13893.4196702742
141,13783.9855294210
142,13672.2491588890
143,13619.2755245299
144,13763.3548692888
145,13840.7366085931
146,13742.3889329897
147,13634.2511933149
148,13568.7829338053
149,13726.3850839597
150,13797.4636313276
151,13703.0498627484
152,13612.7935186378
153,13560.0434017233
154,13712.9963890310
155,13792.6803580141
156,13701.3734819142
157,13596.8120213523
158,13532.6625147656
159,13711.5435256414
160,13787.8747329563
161,13686.1295921957
162,13600.8800388432
163,13548.1969771620
164,13703.4745458930
165,13786.9583114336
166,13680.9886909710
167,13552.6226225642
168,13519.5196890258
169,13688.9012085082
170,13758.6833546976
171,13649.5621382668
172,13551.7062010415
173,13491.3564910122
174,13640.7779026959
175,13732.0400753069
176,13642.8566149302
177,13535.0094479334
178,13463.3274034652
179,13619.7225594190
180,13708.4589849066
181,13605.5962569232
182,13508.5226307538
183,13452.7997318268
184,13623.3882455097
185,13706.2908656944
186,13590.1064980157
187,13476.4255257160
188,13438.2040426974
189,13599.0918992867
190,13680.4969525930
191,13578.5282943879
192,13469.7423541239
193,13405.0117021813
194,13565.8325035372
195,13650.9479464230
196,13552.1085324417
197,13452.9561940379
198,13395.7804317213
199,13553.0249539643
200,13626.9868763670
201,13542.0949509257
202,13477.3642989831
203,13412.3207226182
204,13557.6294133221
205,13638.4756730170
206,13550.2756893963
207,13437.8911182751
208,13374.6356814665
209,13553.4943405979
210,13639.0568183728
211,13520.3690553151
212,13403.2906178582
213,13345.7572276303
214,13518.5585640143
215,13604.3222074893
216,13502.3311975397
217,13406.6433795265
218,13333.3743612020
219,13479.6888804065
220,13572.6944890850
221,13476.1796565270
222,13376.6920419564
223,13306.0381777332
224,13458.8570545741
225,13540.5303288138
226,13450.4527986589
227,13360.9787656043
228,13304.9652939994
229,13447.4353131575
230,13536.5740700452
231,13453.3138219492
232,13366.4549429959
233,13313.7718813147
234,13464.1991214990
235,13545.5371195718
236,13455.5489963948
237,13343.6114601626
238,13274.5669215401
239,13431.9008507610
240,13525.8005292178
241,13420.7920337668
242,13332.9049745685
243,13278.4337733309
244,13393.1429258755
245,13479.3983077286
246,13403.9611701919
247,13317.8622505501
248,13251.9022526625
249,13397.9485509334
250,13492.9658166129
251,13403.9388184475
252,13298.1033084516
253,13239.2288135563
254,13393.0088154088
255,13485.4556304760
256,13399.0437864117
257,13306.6193230890
258,13237.7983019112
259,13381.2741495698
260,13462.5897958982
261,13362.0963528271
262,13266.2297208583
263,13201.0743857711
264,13371.6852511984
265,13457.5159499068
266,13354.8543876236
267,13264.4862847908
268,13191.5301908887
269,13342.3374107286
270,13441.1321212211
271,13328.8146053332
272,13241.6651537019
273,13190.9713972773
274,13354.2955940122
275,13451.3245166927
276,13366.4996464848
277,13257.9819271543
278,13172.7100220573
279,13319.9856662733
280,13420.3449988776
281,13333.9331548134
282,13239.6534967009
283,13158.3154986281
284,13293.6553113050
285,13408.2750568718
286,13337.3753234595
287,13235.6301826990
288,13149.4418560793
