subject,loop,start_time,end_time,EXG0_mean,EXG0_std,EXG0_var,EXG0_skew,EXG0_kurtosis,EXG1_mean,EXG1_std,EXG1_var,EXG1_skew,EXG1_kurtosis,label
sultan,1,24.0,24.996,-181199138.36978084,1470917256.7957335,2.163597576339486e+18,-0.03368924532746462,-0.5213786325223078,181199138.3697809,1470917256.7957337,2.1635975763394862e+18,0.03368924532746455,-0.5213786325223086,kanan
sultan,1,25.0,25.996,54919414.806867525,1810568299.7472014,3.278157568049472e+18,0.6922782583411118,0.4498143652006794,-54919414.806867525,1810568299.7472014,3.278157568049472e+18,-0.692278258341112,0.4498143652006803,kanan
sultan,1,26.0,26.996,22697499.283712767,1668913746.995563,2.78527309491077e+18,0.3360031726798929,-0.2991990867830254,-22697499.283712767,1668913746.995563,2.78527309491077e+18,-0.3360031726798928,-0.2991990867830254,kanan
sultan,1,27.0,27.996,-28641774.43036968,1372637543.2574716,1.8841338251599068e+18,0.3259062278173919,-0.3512126574484622,28641774.430369668,1372637543.2574716,1.8841338251599068e+18,-0.3259062278173919,-0.3512126574484622,kanan
sultan,1,28.0,28.996,20288712.959010232,1525525701.5576317,2.3272286661129047e+18,0.26945080466094234,-0.6418181949627244,-20288712.959010247,1525525701.5576317,2.3272286661129047e+18,-0.2694508046609422,-0.6418181949627249,kanan
sultan,1,29.0,29.996,-18885990.04956427,1598269495.3040633,2.554465379619505e+18,0.8670141963065454,0.7264730940064261,18885990.04956425,1598269495.3040633,2.554465379619505e+18,-0.8670141963065454,0.7264730940064261,kanan
sultan,1,30.0,30.996,-40397386.47452069,1272299565.4623976,1.6187461842758057e+18,0.5740921161551732,0.1460235609026017,40397386.47452066,1272299565.4623976,1.6187461842758057e+18,-0.5740921161551734,0.1460235609026017,kanan
sultan,1,31.0,96.992,96284404.73296429,1677362729.3691413,2.8135457258766956e+18,0.5631074760629659,-0.40416827740412886,-96284404.73296429,1677362729.3691413,2.8135457258766956e+18,-0.5631074760629659,-0.4041682774041293,kanan
sultan,2,96.996,97.992,-32525266.203715138,1827975571.7795997,3.341494691022954e+18,0.7555564520389794,0.6548877196036003,32525266.203715116,1827975571.7795997,3.341494691022954e+18,-0.7555564520389794,0.6548877196036003,kanan
sultan,2,97.996,98.992,90281447.809827,1838838075.7594717,3.381325468862797e+18,0.48283947817649625,0.12577280590257134,-90281447.80982697,1838838075.759472,3.3813254688627973e+18,-0.48283947817649614,0.12577280590256956,kanan
sultan,2,98.996,99.992,-25527755.87465059,1716834292.0046368,2.947519986203063e+18,0.8177561168180175,1.156588908554891,25527755.87465062,1716834292.0046368,2.9475199862030623e+18,-0.8177561168180175,1.156588908554892,kanan
sultan,2,99.996,100.992,8993759.513156792,1605891510.0629504,2.578887542092263e+18,0.40968378415885087,-0.39566310360049606,-8993759.5131568,1605891510.0629504,2.578887542092263e+18,-0.40968378415885087,-0.39566310360049606,kanan
sultan,2,100.996,101.992,-80695061.56597714,1719295617.2846248,2.955977419614119e+18,0.795747509416414,1.0810224085946185,80695061.56597714,1719295617.2846248,2.955977419614119e+18,-0.7957475094164138,1.0810224085946185,kanan
sultan,2,101.996,102.992,74916742.21258774,1565319922.78085,2.4502264606546463e+18,0.24563787715997706,-0.37681835984107614,-74916742.21258776,1565319922.78085,2.4502264606546463e+18,-0.24563787715997712,-0.3768183598410766,kanan
sultan,2,102.996,168.988,-120024071.50028501,1787132643.4379408,3.193843085241482e+18,-0.1523057097019663,0.4878016631425446,120024071.50028497,1787132643.4379408,3.193843085241482e+18,0.1523057097019663,0.4878016631425446,kanan
sultan,3,168.992,169.988,-176270804.52632913,1582406129.0226636,2.504009157168491e+18,1.2685563523838677,3.08577038239979,176270804.52632913,1582406129.0226636,2.504009157168491e+18,-1.2685563523838674,3.085770382399791,kanan
sultan,3,169.992,170.988,123527113.1792019,1717688269.6896007,2.950452991829254e+18,-0.0311204312038059,-0.30644839080275466,-123527113.17920193,1717688269.6896007,2.950452991829254e+18,0.0311204312038059,-0.3064483908027551,kanan
sultan,3,170.992,171.988,151340708.19266433,1622004613.3562827,2.630898965749064e+18,0.4456206242387493,-0.3480622344238582,-151340708.19266436,1622004613.3562827,2.630898965749064e+18,-0.4456206242387494,-0.3480622344238582,kanan
sultan,3,171.992,172.988,-220179543.80018994,1297296800.1869783,1.6829789877753725e+18,0.28770740645819476,-0.30181400227715915,220179543.8001899,1297296800.1869783,1.6829789877753725e+18,-0.28770740645819465,-0.3018140022771587,kanan
sultan,3,172.992,173.988,181924439.51185107,1627270292.3716555,2.648008604435333e+18,0.9641400541451498,0.4938413421627348,-181924439.51185107,1627270292.3716557,2.6480086044353336e+18,-0.9641400541451497,0.49384134216273523,kanan
sultan,3,173.992,174.988,-122537350.92531818,1597786784.188729,2.5529226077281603e+18,0.4033785975991967,-0.27922888961723435,122537350.92531812,1597786784.188729,2.5529226077281603e+18,-0.40337859759919675,-0.2792288896172339,kanan
sultan,3,174.992,240.984,206478849.12940192,1618572474.0358312,2.6197768537064714e+18,0.5036568411909109,-0.2603461638062252,-206478849.12940192,1618572474.035831,2.619776853706471e+18,-0.5036568411909111,-0.2603461638062239,kanan
sultan,4,240.988,241.984,-143051867.1289561,1263421719.0820005,1.5962344402481175e+18,0.20632166010437425,-0.7880499926684896,143051867.1289561,1263421719.0820005,1.5962344402481175e+18,-0.20632166010437425,-0.7880499926684896,kanan
