subject,loop,start_time,end_time,EXG0_mean,EXG0_std,EXG0_var,EXG0_skew,EXG0_kurtosis,EXG1_mean,EXG1_std,EXG1_var,EXG1_skew,EXG1_kurtosis,label
usamah,1,12.0,12.996,-200465533.22268873,2174259781.48232,4.727405597371546e+18,0.43184837388628233,-0.48763618967264843,200465533.2226887,2174259781.4823203,4.727405597371547e+18,-0.43184837388628217,-0.4876361896726493,belakang
usamah,1,13.0,13.996,170963295.1365543,2176686810.129339,4.737965469391038e+18,0.3404414840289058,0.1685523202223007,-170963295.13655424,2176686810.129339,4.737965469391038e+18,-0.34044148402890584,0.1685523202223007,belakang
usamah,1,14.0,14.996,-47289525.34695008,2103465315.9887667,4.424566335567722e+18,0.011420205702718685,-0.2907273301235871,47289525.34695009,2103465315.9887667,4.424566335567722e+18,-0.01142020570271866,-0.2907273301235871,belakang
usamah,1,15.0,15.996,86027648.7227696,1626790989.1185253,2.64644892227723e+18,0.43048830737340665,0.589403383090576,-86027648.72276959,1626790989.1185253,2.64644892227723e+18,-0.43048830737340654,0.589403383090576,belakang
usamah,1,16.0,16.996000000000002,-112702758.32758346,1719265089.3454452,2.9558724474420014e+18,0.11770631763865977,-0.42297555081407534,112702758.3275834,1719265089.3454452,2.9558724474420014e+18,-0.11770631763865957,-0.42297555081407534,belakang
usamah,1,17.0,17.996000000000002,-8016606.8627363285,1827318674.49263,3.339093538149502e+18,1.0390894579628023,1.3113224866104156,8016606.8627363015,1827318674.49263,3.3390935381495025e+18,-1.039089457962802,1.3113224866104138,belakang
usamah,1,18.0,18.996,-66806231.28162399,1824431514.5999892,3.328550351465611e+18,0.5005537998692824,-0.12642855819262833,66806231.281624004,1824431514.5999892,3.328550351465611e+18,-0.5005537998692824,-0.12642855819262788,belakang
usamah,1,19.0,84.992,71742595.40367484,1826438726.5410364,3.335878421808843e+18,0.32379783655767586,-0.7721275864931112,-71742595.40367483,1826438726.5410364,3.335878421808843e+18,-0.3237978365576762,-0.7721275864931112,belakang
usamah,2,84.996,85.992,-56302179.21169198,1903553513.0684617,3.6235159771152824e+18,0.6939499730122696,1.3849395399643472,56302179.21169198,1903553513.0684617,3.6235159771152824e+18,-0.6939499730122696,1.3849395399643472,belakang
usamah,2,85.996,86.992,64327984.50683224,2106857128.863749,4.4388469614440003e+18,0.41618681801157137,-0.6039082951710331,-64327984.50683224,2106857128.863749,4.4388469614440003e+18,-0.41618681801157137,-0.6039082951710331,belakang
usamah,2,86.996,87.992,96207590.61516196,2030501658.1066728,4.1229369835739474e+18,0.6893521418798325,-0.039554242325134936,-96207590.61516196,2030501658.1066728,4.1229369835739474e+18,-0.6893521418798326,-0.03955424232513449,belakang
usamah,2,87.996,88.992,-84541108.35929382,2096977370.4513624,4.3973140921851105e+18,0.5853525312032833,0.33190198869241483,84541108.35929379,2096977370.4513624,4.3973140921851105e+18,-0.5853525312032835,0.3319019886924153,belakang
usamah,2,88.996,89.992,10987336.776648132,2054189486.91627,4.219694448157329e+18,0.21050620777686394,-0.7333915104114785,-10987336.77664811,2054189486.91627,4.219694448157329e+18,-0.21050620777686394,-0.7333915104114785,belakang
usamah,2,89.996,90.992,-44828602.91894635,2329079694.915303,5.424612225266763e+18,0.4426494962504949,0.9176686411772956,44828602.91894638,2329079694.9153037,5.424612225266764e+18,-0.44264949625049477,0.9176686411772943,belakang
