subject,loop,start_time,end_time,EXG0_mean,EXG0_std,EXG0_var,EXG0_skew,EXG0_kurtosis,EXG1_mean,EXG1_std,EXG1_var,EXG1_skew,EXG1_kurtosis,label
syarif,2,125.996,126.992,-243444.0281442108,1129195816.7149875,1.2750831924866276e+18,-0.4754300606380212,-0.6381295936577023,243444.0281441803,1129195816.7149875,1.2750831924866276e+18,0.4754300606380212,-0.6381295936577023,terbang
syarif,2,126.996,192.988,-113918107.44615325,1949063857.574395,3.798849920902781e+18,-0.6494230778172196,0.23544925446434162,113918107.44615322,1949063857.574395,3.798849920902781e+18,0.6494230778172194,0.23544925446434162,terbang
syarif,3,192.992,193.988,129327702.01827605,1622902792.5721626,2.6338134741385236e+18,-1.1692228158257132,1.4602292625494542,-129327702.01827605,1622902792.5721626,2.6338134741385236e+18,1.1692228158257132,1.4602292625494542,terbang
syarif,3,193.992,194.988,14638675.141543198,1419251222.528705,2.0142740326492234e+18,-0.5636206897065333,-0.11709608142326955,-14638675.141543182,1419251222.528705,2.0142740326492234e+18,0.5636206897065333,-0.11709608142327044,terbang
syarif,3,194.992,195.988,-61380001.768746205,2092102359.1973314,4.3768922813590395e+18,-0.936788676245588,0.3047729436036648,61380001.768746205,2092102359.1973314,4.3768922813590395e+18,0.936788676245588,0.3047729436036657,terbang
syarif,3,195.992,196.988,56496670.79667358,1327102426.803279,1.7612008512271521e+18,-0.18987876931688705,-0.9664901571898663,-56496670.796673596,1327102426.803279,1.7612008512271521e+18,0.18987876931688705,-0.9664901571898667,terbang
syarif,3,196.992,197.988,-52420887.958915755,1388717885.332253,1.9285373650416845e+18,-0.4833959607613072,-0.39081123789637795,52420887.958915785,1388717885.332253,1.9285373650416842e+18,0.4833959607613073,-0.39081123789637706,terbang
syarif,3,197.992,198.988,49339165.93454998,1341895002.7787068,1.8006821984824653e+18,-0.3374364539193737,-0.4878436429296875,-49339165.934549995,1341895002.7787068,1.8006821984824653e+18,0.33743645391937366,-0.48784364292968796,terbang
syarif,3,198.992,264.984,41965901.134983934,1570673161.5993707,2.467014180568563e+18,-1.454620559169027,3.3377320800559422,-41965901.13498395,1570673161.5993707,2.467014180568563e+18,1.454620559169027,3.3377320800559405,terbang
syarif,4,264.988,265.984,-28683123.212334167,1608221113.308254,2.5863751492904397e+18,-1.3014683464691634,1.354890165559377,28683123.212334197,1608221113.3082538,2.586375149290439e+18,1.3014683464691639,1.3548901655593788,terbang
syarif,4,265.988,266.984,170328741.20325175,1557061294.353054,2.4244398743724083e+18,-0.3185048218842689,-0.5200055918457638,-170328741.20325178,1557061294.353054,2.4244398743724083e+18,0.31850482188426893,-0.5200055918457638,terbang
syarif,4,266.988,267.984,-85979266.29118998,1983842197.4936364,3.93562986455638e+18,-0.7954264572245903,0.5361427668290588,85979266.29119003,1983842197.4936361,3.9356298645563796e+18,0.7954264572245903,0.5361427668290597,terbang
syarif,4,267.988,268.984,-45391960.45593122,1518522732.0791376,2.305911287841088e+18,-0.31388647056645047,-0.7737785607075112,45391960.45593118,1518522732.0791376,2.305911287841088e+18,0.3138864705664504,-0.7737785607075112,terbang
syarif,4,268.988,269.984,-20401561.528454896,1746558355.2669082,3.050466088352647e+18,-0.9921078000944499,0.7997588519579861,20401561.528454896,1746558355.2669082,3.050466088352647e+18,0.9921078000944499,0.7997588519579857,terbang
syarif,4,269.988,270.984,125764593.71197867,1528541540.3503723,2.336439240576689e+18,-0.6689123179739711,-0.6233151082226671,-125764593.7119787,1528541540.3503726,2.3364392405766897e+18,0.6689123179739711,-0.6233151082226676,terbang
syarif,4,270.988,336.98,105605640.60508737,1661090362.5417545,2.7592211925290977e+18,-0.19677071446487593,-0.3164598372654881,-105605640.60508738,1661090362.5417545,2.7592211925290977e+18,0.19677071446487596,-0.3164598372654881,terbang
syarif,5,336.984,337.98,-104089171.71732974,2057490471.0495257,4.2332670384595994e+18,-0.843184025010026,0.45634946931846,104089171.71732974,2057490471.0495257,4.2332670384595994e+18,0.843184025010026,0.45634946931846,terbang
syarif,5,337.984,338.98,101686041.76580189,1712868001.3362117,2.9339167900015084e+18,-0.671329014494098,-0.24902539863976392,-101686041.76580188,1712868001.3362117,2.9339167900015084e+18,0.6713290144940981,-0.24902539863976392,terbang
syarif,5,338.984,339.98,-157216992.05277026,2028574583.162522,4.115114839453e+18,-0.7868022775532546,0.822890081999732,157216992.0527703,2028574583.162522,4.115114839453e+18,0.7868022775532543,0.822890081999732,terbang
syarif,5,339.984,340.98,118103113.90003106,1798261779.5631845,3.2337454278377513e+18,-0.8561340274358269,0.5300449848644719,-118103113.90003106,1798261779.5631845,3.233745427837751e+18,0.8561340274358271,0.5300449848644728,terbang
syarif,5,340.984,341.98,32055603.020722564,1881145966.7157202,3.5387101480908216e+18,-1.3751568960900766,2.539989890039296,-32055603.020722594,1881145966.7157202,3.5387101480908216e+18,1.3751568960900766,2.539989890039296,terbang
syarif,5,341.984,342.98,-10125919.763086334,1812874414.3228357,3.2865136421063644e+18,-0.5509479716029374,-0.5195639465996971,10125919.763086366,1812874414.3228357,3.2865136421063644e+18,0.5509479716029372,-0.5195639465996975,terbang
