subject,loop,start_time,end_time,EXG0_mean,EXG0_std,EXG0_var,EXG0_skew,EXG0_kurtosis,EXG1_mean,EXG1_std,EXG1_var,EXG1_skew,EXG1_kurtosis,label
fahri,1,24.0,24.996,628854.4297819118,2348460.631991108,5515267340012.075,0.5311203470268361,-0.35550698666639624,-628854.4297819119,2348460.631991108,5515267340012.075,-0.5311203470268361,-0.3555069866663958,kanan
fahri,1,25.0,25.996,-502568.3489472543,1994003.1710209923,3976048646041.7725,0.6278623895821587,0.5595873610307232,502568.34894725436,1994003.1710209923,3976048646041.7725,-0.6278623895821588,0.5595873610307232,kanan
fahri,1,26.0,26.996,-6675858.103174202,5958692.165519367,35506012323421.88,0.13298728854544514,-0.06829815750265711,6675858.103174202,5958692.165519367,35506012323421.88,-0.13298728854544523,-0.06829815750265711,kanan
fahri,1,27.0,27.996,8057212.561910473,3145964.4239526046,9897092156775.443,-0.6093403721946246,-0.5304197870313954,-8057212.561910473,3145964.4239526046,9897092156775.443,0.6093403721946248,-0.5304197870313963,kanan
fahri,1,28.0,28.996,146778.73127434624,2350629.534783922,5525459209798.478,0.5543762950542623,-0.6953406987582555,-146778.73127434636,2350629.534783922,5525459209798.478,-0.5543762950542622,-0.6953406987582551,kanan
fahri,1,29.0,29.996,-1392107.0981897481,2130083.1849598647,4537254374848.762,0.7630510891246745,0.7707105259785592,1392107.0981897481,2130083.1849598647,4537254374848.762,-0.7630510891246746,0.7707105259785592,kanan
fahri,1,30.0,30.996,-2780665.3854281018,3607723.6364682736,13015669837131.863,-0.23166639626558638,-0.9340046588679844,2780665.385428102,3607723.6364682736,13015669837131.865,0.2316663962655864,-0.9340046588679836,kanan
fahri,1,31.0,96.992,-233578.2286825781,1462680.850915766,2139435271635.6694,0.004537839530228655,-0.6970813570866259,233578.22868257808,1462680.850915766,2139435271635.6694,-0.004537839530228675,-0.6970813570866254,kanan
fahri,2,96.996,97.992,-1165019.6425710607,2135666.6138688754,4561071885594.147,0.22118531533999664,-0.5043387563314732,1165019.642571061,2135666.6138688754,4561071885594.147,-0.22118531533999689,-0.5043387563314732,kanan
fahri,2,97.996,98.992,1670055.7388750922,2815035.6752421944,7924425852886.278,-0.2380551211334002,-0.41893298036425586,-1670055.7388750918,2815035.6752421944,7924425852886.278,0.2380551211334001,-0.4189329803642554,kanan
fahri,2,98.996,99.992,1083377.5596589586,4334783.1565901125,18790345014657.34,0.4499324096976531,-0.31924790839287986,-1083377.5596589583,4334783.156590113,18790345014657.344,-0.4499324096976528,-0.31924790839288075,kanan
fahri,2,99.996,100.992,42234.52856658745,2751173.8373166625,7568957483135.69,0.1452472404590503,0.13146037079532258,-42234.52856658733,2751173.837316663,7568957483135.691,-0.14524724045905008,0.13146037079532213,kanan
fahri,2,100.996,101.992,-1049377.6830670163,1843061.9595412845,3396877386708.1597,-0.21209062845836552,-0.012537339688092786,1049377.6830670163,1843061.9595412845,3396877386708.159,0.21209062845836527,-0.012537339688092786,kanan
fahri,2,101.996,102.992,-1936397.53128405,4788537.0202599745,22930086794400.277,0.5703049587267356,-0.22572963500362064,1936397.5312840506,4788537.0202599745,22930086794400.273,-0.5703049587267366,-0.2257296350036202,kanan
fahri,2,102.996,168.988,-999711.1164626183,3053516.4570507165,9323962753479.56,0.8645079330651473,-0.41521528899803206,999711.1164626183,3053516.4570507165,9323962753479.56,-0.8645079330651472,-0.4152152889980325,kanan
fahri,3,168.992,169.988,-1720877.4723418646,1604221.2677264367,2573525875825.816,0.13963604806624302,0.344929825276596,1720877.4723418646,1604221.267726437,2573525875825.8164,-0.1396360480662432,0.3449298252765942,kanan
fahri,3,169.992,170.988,-6279999.831536276,6956698.221641948,48395650146996.24,-0.13298860099518153,-1.2016174653907221,6279999.831536277,6956698.221641947,48395650146996.23,0.13298860099518117,-1.201617465390721,kanan
fahri,3,170.992,171.988,5668937.205006089,6674243.298492549,44545523607472.7,-1.2922587907112455,0.6818244671699802,-5668937.20500609,6674243.298492549,44545523607472.695,1.2922587907112457,0.6818244671699807,kanan
fahri,3,171.992,172.988,3195277.337450304,3366202.178901492,11331317109241.154,0.07735516598160706,-0.06504427153511116,-3195277.337450305,3366202.178901492,11331317109241.154,-0.07735516598160673,-0.06504427153511072,kanan
fahri,3,172.992,173.988,-1825764.086186013,2315756.793619932,5362729527196.869,0.31934732701318247,-0.00935566450903691,1825764.0861860127,2315756.7936199317,5362729527196.867,-0.319347327013181,-0.009355664509038686,kanan
fahri,3,173.992,174.988,2808585.741031918,2856618.4742821385,8160269107610.013,-0.01692227105751362,-1.2446303286490379,-2808585.7410319187,2856618.4742821385,8160269107610.012,0.016922271057513802,-1.2446303286490383,kanan
fahri,3,174.992,240.984,-619981.3945478464,1833185.8888377582,3360570503033.8813,0.454915275945454,0.9128683890147173,619981.3945478464,1833185.888837758,3360570503033.881,-0.4549152759454539,0.9128683890147182,kanan
fahri,4,240.988,241.984,2983985.565298693,2765185.6870247414,7646251883726.492,0.3098826239337013,-0.5564898508231697,-2983985.565298693,2765185.6870247414,7646251883726.492,-0.30988262393370175,-0.5564898508231697,kanan
fahri,4,241.988,242.984,-4382976.324450875,4789402.566464863,22938376943660.22,0.9779892325903571,0.7677444834439013,4382976.324450875,4789402.566464863,22938376943660.22,-0.9779892325903567,0.7677444834439009,kanan
fahri,4,242.988,243.984,2711377.3459789027,3725808.676836139,13881650296387.46,-0.22755251772126867,-0.15590294802338445,-2711377.345978902,3725808.676836138,13881650296387.455,0.22755251772126903,-0.15590294802338223,kanan
fahri,4,243.988,244.984,-244575.48734514863,2172212.780131693,4718508362167.458,-0.06400107766569685,-0.7418054471286122,244575.48734514855,2172212.780131693,4718508362167.458,0.06400107766569715,-0.7418054471286122,kanan
fahri,4,244.988,245.984,-481800.79238037794,3231127.6420110273,10440185838967.742,0.465157108158479,-0.3548383342607133,481800.792380378,3231127.642011028,10440185838967.744,-0.46515710815847894,-0.35483833426071376,kanan
fahri,4,245.988,246.984,44550.53159321442,2099182.0853751753,4406565427560.07,0.04408949130507981,-0.3864051729547997,-44550.53159321441,2099182.0853751753,4406565427560.07,-0.04408949130507978,-0.38640517295480015,kanan
fahri,4,246.988,312.98,1713401.39350891,2403736.137180115,5777947417185.58,0.1025229103735991,0.9581742801478121,-1713401.39350891,2403736.137180115,5777947417185.58,-0.1025229103735991,0.9581742801478121,kanan
fahri,5,312.984,313.98,-1468043.525473423,1981535.6684893216,3926483605495.423,-0.1597491220249758,-0.5226298855309084,1468043.525473423,1981535.6684893216,3926483605495.4224,0.15974912202497585,-0.5226298855309075,kanan
fahri,5,313.984,314.98,-159438.9885002499,1710770.4188342006,2926735425958.1465,0.0559019192296576,-0.9543482403185783,159438.98850024998,1710770.4188342008,2926735425958.147,-0.05590191922965763,-0.9543482403185792,kanan
fahri,5,314.984,315.98,-221116.07400449645,2689556.6382959806,7233714910601.978,0.5249329213614721,0.7686324989613751,221116.07400449624,2689556.6382959806,7233714910601.977,-0.5249329213614717,0.7686324989613755,kanan
fahri,5,315.984,316.98,-1849017.5510854935,2355418.9809757136,5547998575940.668,-0.35739590844046193,-0.4059970905138841,1849017.5510854933,2355418.9809757136,5547998575940.669,0.35739590844046165,-0.405997090513885,kanan
fahri,5,316.984,317.98,1853465.567770927,2247146.832400662,5049668886368.328,0.08057254990219061,-0.5209275517465217,-1853465.567770927,2247146.832400662,5049668886368.328,-0.0805725499021907,-0.5209275517465222,kanan
fahri,5,317.984,318.98,657361.5978736103,1620202.7499435807,2625056950924.741,-0.411818942939523,0.6446249674565268,-657361.5978736102,1620202.7499435805,2625056950924.74,0.41181894293952287,0.6446249674565299,kanan
