EXG0,EXG1,subject,loop,time
-1397131.4432474459,1397131.4432474459,fahri,1,12.46
-1432202.7404606147,1432202.7404606147,fahri,1,12.464
-1431196.2647426957,1431196.2647426957,fahri,1,12.468
-1336289.0412583626,1336289.0412583626,fahri,1,12.472
-1115463.295033827,1115463.295033827,fahri,1,12.475999999999999
-774750.1786451954,774750.1786451954,fahri,1,12.48
-359628.29181891354,359628.29181891354,fahri,1,12.484
55181.14890182996,-55181.14890182996,fahri,1,12.488
385273.8267644644,-385273.8267644644,fahri,1,12.492
557987.2011450166,-557987.2011450166,fahri,1,12.496
532637.774949884,-532637.774949884,fahri,1,12.5
312370.22600636166,-312370.22600636166,fahri,1,12.504
-58897.17181935161,58897.17181935161,fahri,1,12.508
-506738.2713899035,506738.27138990536,fahri,1,12.512
-942775.3079828266,942775.3079828285,fahri,1,12.516
-1289209.448735198,1289209.448735198,fahri,1,12.52
-1495111.3391995355,1495111.3391995355,fahri,1,12.524000000000001
-1546169.1697545592,1546169.1697545573,fahri,1,12.528
-1462622.76920427,1462622.76920427,fahri,1,12.532
-1289915.8802993204,1289915.8802993186,fahri,1,12.536
-1082805.3501334079,1082805.3501334079,fahri,1,12.54
-886939.1896905154,886939.1896905163,fahri,1,12.544
-726825.8443023851,726825.8443023851,fahri,1,12.548
-602728.7639457136,602728.7639457136,fahri,1,12.552
-496134.10987982387,496134.10987982387,fahri,1,12.556000000000001
-382086.97755780723,382086.97755780723,fahri,1,12.56
-244737.49982266035,244737.49982266128,fahri,1,12.564
-89529.89790292457,89529.89790292457,fahri,1,12.568
54549.225952195,-54549.225952195,fahri,1,12.572
137897.86113931984,-137897.86113931984,fahri,1,12.576
105218.0304477159,-105218.03044771776,fahri,1,12.58
-87465.44879540429,87465.44879540429,fahri,1,12.584
-453464.9962915452,453464.9962915452,fahri,1,12.588
-967780.2387743844,967780.2387743834,fahri,1,12.592
-1564183.5685030231,1564183.568503024,fahri,1,12.596
-2147206.4704348287,2147206.4704348287,fahri,1,12.6
-2613934.212264304,2613934.212264304,fahri,1,12.604
-2877641.3344419594,2877641.3344419594,fahri,1,12.608
-2889272.075694372,2889272.075694372,fahri,1,12.612
-2650897.892013736,2650897.892013736,fahri,1,12.616
-2218410.656081652,2218410.656081652,fahri,1,12.62
-1683713.2329397858,1683713.2329397853,fahri,1,12.624
-1151090.3282393804,1151090.32823938,fahri,1,12.628
-713086.5786526194,713086.5786526194,fahri,1,12.632
-429123.52639080305,429123.5263908026,fahri,1,12.636
-310496.4045880842,310496.4045880842,fahri,1,12.64
-323811.84959123377,323811.84959123377,fahri,1,12.644
-405858.400686631,405858.400686631,fahri,1,12.648
-482953.0843273145,482953.0843273145,fahri,1,12.652
-493838.2982803597,493838.2982803597,fahri,1,12.656
-406930.825414801,406930.825414801,fahri,1,12.66
-225470.81465509953,225470.81465509953,fahri,1,12.664
17291.17164332373,-17291.17164332373,fahri,1,12.668
275259.7216507443,-275259.7216507443,fahri,1,12.672
507141.84577822266,-507141.84577822266,fahri,1,12.676
691559.5499610738,-691559.5499610738,fahri,1,12.68
834494.3474082113,-834494.3474082118,fahri,1,12.684
967865.3643357884,-967865.3643357875,fahri,1,12.688
1138274.0444094734,-1138274.0444094744,fahri,1,12.692
1387313.675402088,-1387313.675402089,fahri,1,12.696
1732213.6725383336,-1732213.6725383336,fahri,1,12.7
2157430.7949918495,-2157430.79499185,fahri,1,12.704
2616522.8160387836,-2616522.8160387846,fahri,1,12.708
3044430.659557471,-3044430.659557471,fahri,1,12.712
3377871.8615624863,-3377871.8615624863,fahri,1,12.716
3576596.7703159438,-3576596.7703159433,fahri,1,12.72
3637781.906756125,-3637781.906756125,fahri,1,12.724
3600936.5809389516,-3600936.580938952,fahri,1,12.728
3536361.5300876047,-3536361.530087604,fahri,1,12.732
3521922.5573734688,-3521922.557373468,fahri,1,12.736
3615483.846779014,-3615483.846779014,fahri,1,12.74
3832906.644647293,-3832906.6446472937,fahri,1,12.744
4138001.9919527164,-4138001.9919527173,fahri,1,12.748
4445723.472372967,-4445723.472372968,fahri,1,12.752
4648034.288271901,-4648034.2882719,fahri,1,12.756
4645513.6326667275,-4645513.6326667275,fahri,1,12.76
4383370.520310135,-4383370.520310135,fahri,1,12.764
3876086.515513913,-3876086.515513912,fahri,1,12.768
3215958.4306661803,-3215958.4306661803,fahri,1,12.772
2556939.2289497014,-2556939.2289497033,fahri,1,12.776
2079314.1307722125,-2079314.1307722125,fahri,1,12.78
1943336.7862161938,-1943336.7862161938,fahri,1,12.784
2242433.496760346,-2242433.496760346,fahri,1,12.788
2970590.119304857,-2970590.119304857,fahri,1,12.792
4015303.688574261,-4015303.688574261,fahri,1,12.796
5176816.500809181,-5176816.500809181,fahri,1,12.8
6210212.1303322045,-6210212.1303322045,fahri,1,12.804
6881475.7144430615,-6881475.7144430615,fahri,1,12.808
7022706.6739011295,-7022706.6739011295,fahri,1,12.812
6572463.893715962,-6572463.893715963,fahri,1,12.816
5591591.348767038,-5591591.348767038,fahri,1,12.82
4249263.057897011,-4249263.057897011,fahri,1,12.824
2783316.0759843225,-2783316.0759843225,fahri,1,12.828
1446654.707996198,-1446654.707996198,fahri,1,12.832
449654.1239541974,-449654.12395419925,fahri,1,12.836
-81823.61244361661,81823.61244361475,fahri,1,12.84
-126887.5671044346,126887.5671044346,fahri,1,12.844
237664.65861998498,-237664.65861998498,fahri,1,12.848
866549.4525458822,-866549.4525458831,fahri,1,12.852
1587900.1227646675,-1587900.1227646684,fahri,1,12.856
2246903.4974315814,-2246903.497431582,fahri,1,12.86
2743507.5503630815,-2743507.5503630815,fahri,1,12.864
3048239.174450494,-3048239.174450494,fahri,1,12.868
3195679.314110521,-3195679.314110521,fahri,1,12.872
3262133.7516961615,-3262133.7516961615,fahri,1,12.876
3333484.2054144638,-3333484.2054144633,fahri,1,12.88
3472468.9089239533,-3472468.908923953,fahri,1,12.884
3699589.9557808917,-3699589.9557808917,fahri,1,12.888
3986178.510613948,-3986178.510613948,fahri,1,12.892
4266869.267184077,-4266869.267184075,fahri,1,12.896
4463810.042605907,-4463810.042605907,fahri,1,12.9
4513690.097950853,-4513690.097950853,fahri,1,12.904
4391485.978753241,-4391485.978753243,fahri,1,12.908
4121049.067525789,-4121049.067525789,fahri,1,12.912
3770519.320584396,-3770519.320584396,fahri,1,12.916
3434315.570408444,-3434315.570408443,fahri,1,12.92
3207709.103591359,-3207709.103591359,fahri,1,12.924
3159056.700882856,-3159056.7008828553,fahri,1,12.928
3312076.3369162325,-3312076.3369162325,fahri,1,12.932
3639088.25846137,-3639088.25846137,fahri,1,12.936
4070755.0661497745,-4070755.0661497745,fahri,1,12.94
4517650.273736799,-4517650.273736799,fahri,1,12.943999999999999
4894759.168070629,-4894759.168070629,fahri,1,12.948
5146094.112397323,-5146094.112397323,fahri,1,12.952
5258655.604639555,-5258655.604639555,fahri,1,12.956
5261653.868338611,-5261653.868338612,fahri,1,12.96
5211200.543366546,-5211200.543366547,fahri,1,12.964
5167663.005893985,-5167663.005893986,fahri,1,12.968
5171668.73785756,-5171668.73785756,fahri,1,12.972
5224244.855278032,-5224244.855278032,fahri,1,12.975999999999999
5278623.790048068,-5278623.790048068,fahri,1,12.98
5251607.1422004,-5251607.1422004,fahri,1,12.984
5046818.895049859,-5046818.895049859,fahri,1,12.988
4584918.8628398385,-4584918.8628398385,fahri,1,12.992
3831765.2909670155,-3831765.2909670155,fahri,1,12.996
2819821.6777200727,-2819821.6777200727,fahri,1,13.0
1650400.5599971814,-1650400.5599971814,fahri,1,13.004
474369.9707255119,-474369.9707255119,fahri,1,13.008
-541641.644957212,541641.644957212,fahri,1,13.012
-1252744.0580984736,1252744.0580984736,fahri,1,13.016
-1575522.478888318,1575522.478888318,fahri,1,13.02
-1511646.9619627548,1511646.9619627548,fahri,1,13.024000000000001
-1151608.3423029152,1151608.3423029152,fahri,1,13.028
-653909.2601275034,653909.2601275034,fahri,1,13.032
-208043.22845066804,208043.22845066804,fahri,1,13.036
12854.399590537883,-12854.399590538815,fahri,1,13.04
-102181.52680421993,102181.52680421993,fahri,1,13.044
-572549.0754484162,572549.075448418,fahri,1,13.048
-1321302.682167288,1321302.682167288,fahri,1,13.052
-2193477.435551727,2193477.435551727,fahri,1,13.056000000000001
-2995197.435195269,2995197.435195269,fahri,1,13.06
-3545161.392537441,3545161.392537441,fahri,1,13.064
-3725589.785648058,3725589.785648058,fahri,1,13.068
-3511608.905009114,3511608.905009114,fahri,1,13.072
-2980106.8214650042,2980106.8214650042,fahri,1,13.076
-2291261.7618578547,2291261.7618578547,fahri,1,13.08
-1645902.4750108821,1645902.4750108821,fahri,1,13.084
-1230941.5126866307,1230941.5126866307,fahri,1,13.088000000000001
-1173526.0305822268,1173526.0305822268,fahri,1,13.092
-1502747.2710251939,1502747.271025192,fahri,1,13.096
-2144521.441256063,2144521.441256063,fahri,1,13.1
-2940938.3034882434,2940938.3034882396,fahri,1,13.104
-3693024.496760614,3693024.496760614,fahri,1,13.108
-4214809.607740819,4214809.607740819,fahri,1,13.112
-4382353.3544539455,4382353.3544539455,fahri,1,13.116
-4166381.6457291637,4166381.6457291637,fahri,1,13.120000000000001
-3641145.5193298673,3641145.5193298673,fahri,1,13.124
-2961759.989043757,2961759.9890437573,fahri,1,13.128
-2320408.7554298984,2320408.7554298984,fahri,1,13.132
-1893616.074417355,1893616.074417355,fahri,1,13.136
-1793667.2114355336,1793667.2114355336,fahri,1,13.14
-2038832.4530213005,2038832.4530213005,fahri,1,13.144
-2548066.1796640647,2548066.1796640647,fahri,1,13.148
-3164479.8169063954,3164479.8169063954,fahri,1,13.152
-3700354.866843315,3700354.866843315,fahri,1,13.156
-3992172.8238088163,3992172.8238088163,fahri,1,13.16
-3945714.5688616466,3945714.5688616447,fahri,1,13.164
-3561938.3170584776,3561938.3170584757,fahri,1,13.168
-2940842.5683111493,2940842.5683111474,fahri,1,13.172
-2256167.4361339025,2256167.4361339025,fahri,1,13.176
-1705969.7052029371,1705969.7052029371,fahri,1,13.18
-1459351.311467588,1459351.311467588,fahri,1,13.184
-1609257.6191080008,1609257.6191080008,fahri,1,13.188
-2142499.893874852,2142499.893874854,fahri,1,13.192
-2940624.081900182,2940624.0819001812,fahri,1,13.196
-3803934.7259514704,3803934.7259514704,fahri,1,13.2
-4500762.936612733,4500762.936612733,fahri,1,13.204
-4824245.111767446,4824245.111767446,fahri,1,13.208
-4641068.476253865,4641068.476253865,fahri,1,13.212
-3927113.677802048,3927113.677802048,fahri,1,13.216
-2774709.820501849,2774709.820501849,fahri,1,13.22
-1372731.9258076139,1372731.9258076139,fahri,1,13.224
31912.417115740944,-31912.41711574141,fahri,1,13.228
1187321.682910204,-1187321.682910204,fahri,1,13.232
1891887.9787792852,-1891887.9787792852,fahri,1,13.236
2031583.6175270984,-2031583.6175270984,fahri,1,13.24
1600701.2370919809,-1600701.2370919809,fahri,1,13.244
698918.9754363988,-698918.9754363988,fahri,1,13.248
-493948.06359973736,493948.06359973736,fahri,1,13.252
-1757623.715236066,1757623.715236066,fahri,1,13.256
-2874384.9134612707,2874384.9134612707,fahri,1,13.26
-3672320.129207254,3672320.129207254,fahri,1,13.264
-4052196.3947223807,4052196.3947223807,fahri,1,13.268
-3998375.5539836767,3998375.553983677,fahri,1,13.272
-3572402.431616025,3572402.431616025,fahri,1,13.276
-2894405.5716331415,2894405.5716331415,fahri,1,13.28
-2115265.8795026904,2115265.87950269,fahri,1,13.284
-1382742.057290853,1382742.0572908535,fahri,1,13.288
-814400.2709018476,814400.2709018481,fahri,1,13.292
-479536.676230117,479536.676230117,fahri,1,13.296
-390838.56219512736,390838.56219512736,fahri,1,13.3
-506905.55053532124,506905.55053532124,fahri,1,13.304
-744668.2253648508,744668.2253648518,fahri,1,13.308
-1002351.8052206133,1002351.8052206133,fahri,1,13.312
-1181763.3593765255,1181763.3593765255,fahri,1,13.316
-1211728.2458671667,1211728.2458671667,fahri,1,13.32
-1061706.8368849652,1061706.8368849643,fahri,1,13.324
-750332.5803848449,750332.580384843,fahri,1,13.328
-342331.6191207571,342331.61912075616,fahri,1,13.332
66230.76136944909,-66230.76136944816,fahri,1,13.336
367783.70567766204,-367783.705677663,fahri,1,13.34
467027.7516531041,-467027.75165310316,fahri,1,13.344
301962.03484269977,-301962.03484269977,fahri,1,13.348
-138763.40943125822,138763.40943125822,fahri,1,13.352
-808745.2398700733,808745.2398700742,fahri,1,13.356
-1610224.9572727233,1610224.9572727233,fahri,1,13.36
-2413987.8261360647,2413987.8261360656,fahri,1,13.364
-3082378.9950327417,3082378.9950327426,fahri,1,13.368
-3497996.861709243,3497996.8617092427,fahri,1,13.372
-3587526.6209020806,3587526.62090208,fahri,1,13.376
-3339503.904727417,3339503.904727417,fahri,1,13.379999999999999
-2806148.2264564456,2806148.2264564466,fahri,1,13.384
-2092878.9897628059,2092878.9897628054,fahri,1,13.388
-1336578.6637772028,1336578.6637772028,fahri,1,13.392
-676824.3362495406,676824.3362495406,fahri,1,13.396
-227304.38697459688,227304.38697459688,fahri,1,13.4
-53003.625416408526,53003.625416408526,fahri,1,13.404
-157860.4076842917,157860.4076842917,fahri,1,13.408
-486084.08418398397,486084.08418398397,fahri,1,13.411999999999999
-939251.1544747981,939251.1544747981,fahri,1,13.416
-1398295.604033467,1398295.604033467,fahri,1,13.42
-1751941.0945156785,1751941.0945156785,fahri,1,13.424
-1921676.5428244341,1921676.5428244341,fahri,1,13.428
-1878442.3619087725,1878442.3619087723,fahri,1,13.432
-1647060.9674516353,1647060.9674516357,fahri,1,13.436
-1298805.9557982672,1298805.9557982672,fahri,1,13.44
-932681.6784896851,932681.6784896851,fahri,1,13.443999999999999
-651669.1837412626,651669.1837412626,fahri,1,13.448
-536370.9579039975,536370.957903997,fahri,1,13.452
-624497.0130597465,624497.0130597465,fahri,1,13.456
-901413.8753716797,901413.8753716797,fahri,1,13.46
-1301526.892111552,1301526.892111551,fahri,1,13.464
-1723421.3262525694,1723421.3262525694,fahri,1,13.468
-2053087.0562785035,2053087.0562785044,fahri,1,13.472
-2190382.716115568,2190382.716115568,fahri,1,13.475999999999999
-2074355.3987682336,2074355.3987682336,fahri,1,13.48
-1699306.2689589823,1699306.2689589823,fahri,1,13.484
-1118361.2083559558,1118361.2083559548,fahri,1,13.488
-436066.358280899,436066.358280899,fahri,1,13.492
216547.09052529652,-216547.09052529652,fahri,1,13.496
711778.802947063,-711778.802947063,fahri,1,13.5
957117.6431119684,-957117.6431119703,fahri,1,13.504
919965.0658555161,-919965.0658555143,fahri,1,13.508
638500.8191721793,-638500.8191721775,fahri,1,13.512
216970.33345994726,-216970.33345994912,fahri,1,13.516
-197208.79951373674,197208.79951373674,fahri,1,13.52
-446797.285872994,446797.285872994,fahri,1,13.524000000000001
-406164.14077467564,406164.1407746766,fahri,1,13.528
-15819.380297514144,15819.38029751461,fahri,1,13.532
696906.0707615758,-696906.0707615758,fahri,1,13.536
1615899.4289751258,-1615899.4289751258,fahri,1,13.54
2557401.2336460073,-2557401.2336460073,fahri,1,13.544
3310514.1201959383,-3310514.1201959383,fahri,1,13.548
3684239.614114403,-3684239.614114403,fahri,1,13.552
3557395.5893163355,-3557395.5893163355,fahri,1,13.556000000000001
2911920.8368344577,-2911920.8368344577,fahri,1,13.56
1846413.166204146,-1846413.1662041452,fahri,1,13.564
559302.6774996417,-559302.6774996417,fahri,1,13.568
-689549.5457587936,689549.5457587941,fahri,1,13.572
-1634366.4752397323,1634366.4752397323,fahri,1,13.576
-2062939.1838386557,2062939.1838386557,fahri,1,13.58
-1864528.696324301,1864528.696324301,fahri,1,13.584
-1057491.6510649072,1057491.6510649081,fahri,1,13.588000000000001
214037.6290679993,-214037.6290679993,fahri,1,13.592
1712604.6270093769,-1712604.627009376,fahri,1,13.596
3157696.45251628,-3157696.4525162783,fahri,1,13.6
4289762.204185033,-4289762.204185033,fahri,1,13.604
4923749.655280121,-4923749.655280119,fahri,1,13.608
4985193.933093498,-4985193.933093498,fahri,1,13.612
4523075.76762266,-4523075.76762266,fahri,1,13.616
3690292.8442621795,-3690292.8442621795,fahri,1,13.620000000000001
2701501.2125265687,-2701501.2125265687,fahri,1,13.624
1778468.1546973295,-1778468.1546973295,fahri,1,13.628
1099005.3863547095,-1099005.38635471,fahri,1,13.632
761180.6790944999,-761180.679094499,fahri,1,13.636
769052.3772205263,-769052.3772205263,fahri,1,13.64
1041650.1377526531,-1041650.137752654,fahri,1,13.644
1444543.2675737487,-1444543.2675737478,fahri,1,13.648
1832430.2153941933,-1832430.2153941933,fahri,1,13.652
2090231.5838572616,-2090231.5838572625,fahri,1,13.656
2162320.5858156644,-2162320.5858156644,fahri,1,13.66
2063903.8927335776,-2063903.8927335786,fahri,1,13.664
1868701.2250888147,-1868701.2250888147,fahri,1,13.668
1683648.5115286866,-1683648.5115286866,fahri,1,13.672
1610880.1797376482,-1610880.1797376482,fahri,1,13.676
1716591.816931284,-1716591.816931284,fahri,1,13.68
2009348.4687514664,-2009348.4687514664,fahri,1,13.684
2435234.1317320117,-2435234.1317320117,fahri,1,13.688
2892032.149758799,-2892032.149758799,fahri,1,13.692
3256868.6992442864,-3256868.6992442864,fahri,1,13.696
3420520.8787427414,-3420520.8787427414,fahri,1,13.7
3318168.1363459285,-3318168.1363459285,fahri,1,13.704
2945738.9964702716,-2945738.9964702725,fahri,1,13.708
2361911.326334631,-2361911.326334633,fahri,1,13.712
1672348.287456844,-1672348.2874568421,fahri,1,13.716
1002557.0284100845,-1002557.0284100845,fahri,1,13.72
468347.2578605674,-468347.2578605674,fahri,1,13.724
146670.71305187605,-146670.71305187605,fahri,1,13.728
59537.42021949403,-59537.42021949403,fahri,1,13.732
175087.5667142151,-175087.56671421602,fahri,1,13.736
417495.14185723756,-417495.14185723756,fahri,1,13.74
694113.7931466154,-694113.7931466154,fahri,1,13.744
920426.2892907893,-920426.2892907893,fahri,1,13.748
1042498.682689093,-1042498.682689093,fahri,1,13.752
1048956.9347819667,-1048956.9347819667,fahri,1,13.756
970101.0654241657,-970101.0654241657,fahri,1,13.76
863480.6531067896,-863480.6531067891,fahri,1,13.764
790495.324142959,-790495.324142958,fahri,1,13.768
794464.5466853473,-794464.5466853473,fahri,1,13.772
883873.3695685733,-883873.3695685733,fahri,1,13.776
1025936.2450471781,-1025936.24504718,fahri,1,13.78
1154860.6520359088,-1154860.6520359106,fahri,1,13.784
1188899.7486286145,-1188899.7486286163,fahri,1,13.788
1057042.1960243974,-1057042.1960243993,fahri,1,13.792
722791.2152581364,-722791.2152581364,fahri,1,13.796
197126.40459929034,-197126.40459929407,fahri,1,13.8
-456826.63960522413,456826.63960522413,fahri,1,13.804
-1137099.3595095389,1137099.3595095351,fahri,1,13.808
-1727634.9774390906,1727634.9774390906,fahri,1,13.812
-2123950.1543439403,2123950.154343944,fahri,1,13.816
-2262970.539033778,2262970.539033778,fahri,1,13.82
-2140019.7934800275,2140019.7934800293,fahri,1,13.824
-1812816.3996273633,1812816.3996273633,fahri,1,13.828
-1387702.2464314513,1387702.2464314513,fahri,1,13.832
-993515.5537047498,993515.5537047507,fahri,1,13.836
-753116.5467226781,753116.5467226781,fahri,1,13.84
-751428.2530682529,751428.2530682529,fahri,1,13.844
-1016717.7068793774,1016717.7068793764,fahri,1,13.848
-1514039.4790111808,1514039.4790111808,fahri,1,13.852
-2154751.673787073,2154751.673787073,fahri,1,13.856
-2820929.602884297,2820929.6028842963,fahri,1,13.86
-3391641.165167926,3391641.165167926,fahri,1,13.864
-3772477.1874554716,3772477.1874554716,fahri,1,13.868
-3916454.8350661527,3916454.8350661527,fahri,1,13.872
-3828764.9334978056,3828764.9334978056,fahri,1,13.876
-3558510.264292489,3558510.264292489,fahri,1,13.879999999999999
-3179643.005984223,3179643.0059842234,fahri,1,13.884
-2767193.806964583,2767193.806964583,fahri,1,13.888
-2376064.598241589,2376064.598241589,fahri,1,13.892
-2030361.3154106205,2030361.3154106205,fahri,1,13.896
-1721932.1917723976,1721932.1917723976,fahri,1,13.9
-1423746.680419209,1423746.680419209,fahri,1,13.904
-1109523.6254140483,1109523.6254140483,fahri,1,13.908
-772704.0945113227,772704.0945113227,fahri,1,13.911999999999999
-438032.8210917935,438032.8210917916,fahri,1,13.916
-162628.40776467044,162628.40776467044,fahri,1,13.92
-20860.39459638577,20860.3945963867,fahri,1,13.924
-83122.5219307642,83122.5219307642,fahri,1,13.928
-386934.04557071393,386934.04557071393,fahri,1,13.932
-916485.0473597525,916485.0473597525,fahri,1,13.936
-1593866.164854725,1593866.164854725,fahri,1,13.94
-2288472.108325626,2288472.108325626,fahri,1,13.943999999999999
-2840813.5293273525,2840813.5293273535,fahri,1,13.948
-3099779.306279332,3099779.306279332,fahri,1,13.952
-2964406.5321253436,2964406.5321253436,fahri,1,13.956
-2413276.140922983,2413276.140922983,fahri,1,13.96
-1517538.6984391399,1517538.6984391408,fahri,1,13.964
-432073.2255434338,432073.2255434338,fahri,1,13.968
636765.157284487,-636765.157284487,fahri,1,13.972
1477025.0024899368,-1477025.0024899368,fahri,1,13.975999999999999
1919649.6971106902,-1919649.697110691,fahri,1,13.98
1878617.268394228,-1878617.268394228,fahri,1,13.984
1373127.4819739033,-1373127.4819739014,fahri,1,13.988
522421.8266447261,-522421.82664472796,fahri,1,13.992
-483265.4599260539,483265.4599260539,fahri,1,13.996
