subject,loop,start_time,end_time,EXG0_mean,EXG0_std,EXG0_var,EXG0_skew,EXG0_kurtosis,EXG1_mean,EXG1_std,EXG1_var,EXG1_skew,EXG1_kurtosis,label
sultan,1,0.0,0.996,-2909439337.2011724,3607478097.570799,1.301389822445303e+19,-0.40634940831021693,-0.3650951546694454,2909439337.2011724,3607478097.570799,1.301389822445303e+19,0.40634940831021693,-0.3650951546694454,depan
sultan,1,1.0,1.996,16079428.228859315,1718770613.3825839,2.9541724214275436e+18,0.7511115782149953,0.20544140778703746,-16079428.228859283,1718770613.3825839,2.9541724214275436e+18,-0.7511115782149955,0.2054414077870379,depan
sultan,1,2.0,2.996,112704202.76901402,1564920470.5021374,2.448976078996631e+18,0.45537413753904704,0.32679482634103074,-112704202.76901403,1564920470.5021374,2.448976078996631e+18,-0.4553741375390468,0.32679482634102985,depan
sultan,1,3.0,3.996,93186918.79334262,2423713340.0446634,5.874386354710459e+18,1.7717051701538205,5.670863056648457,-93186918.79334262,2423713340.0446634,5.874386354710459e+18,-1.7717051701538205,5.670863056648457,depan
sultan,1,4.0,4.996,-101388361.51543598,1659209878.0451982,2.7529774194027617e+18,0.03565655877522441,-0.0755127388570851,101388361.51543601,1659209878.0451982,2.7529774194027617e+18,-0.035656558775224466,-0.07551273885708598,depan
sultan,1,5.0,5.996,25094919.739844635,2004661702.6164448,4.018668541937064e+18,0.3709278625601589,-0.6676021292566778,-25094919.739844635,2004661702.6164448,4.018668541937064e+18,-0.37092786256015875,-0.6676021292566778,depan
sultan,1,6.0,72.012,62095191.68670721,1535890947.393891,2.3589610022865044e+18,0.4927521727623135,-0.04013318580335801,-62095191.686707236,1535890947.393891,2.3589610022865044e+18,-0.4927521727623135,-0.04013318580335801,depan
sultan,2,72.016,73.012,-146679773.12085852,1697295738.3129287,2.88081282329523e+18,0.4946134620064046,0.10503635304290082,146679773.12085855,1697295738.3129287,2.88081282329523e+18,-0.4946134620064048,0.10503635304290082,depan
sultan,2,73.016,74.012,186231904.2019786,1796405105.8132296,3.227071304191841e+18,0.16634934447312766,-0.47113766304295535,-186231904.20197856,1796405105.8132296,3.227071304191841e+18,-0.1663493444731276,-0.4711376630429558,depan
sultan,2,74.016,75.012,-138850570.00548813,1516502006.5360487,2.2997783358278615e+18,1.1276764709487628,2.0457243594583474,138850570.0054881,1516502006.5360487,2.2997783358278615e+18,-1.1276764709487628,2.0457243594583483,depan
sultan,2,75.016,76.012,37496939.74350162,1995844803.0852802,3.983396478002521e+18,0.8690194732471204,1.2953248499535297,-37496939.743501626,1995844803.0852802,3.983396478002521e+18,-0.8690194732471204,1.2953248499535297,depan
sultan,2,76.016,77.012,-30136947.384196356,1715942887.9534793,2.9444599947181266e+18,0.3649473802037441,0.04115900634140024,30136947.38419634,1715942887.9534793,2.9444599947181266e+18,-0.36494738020374423,0.04115900634140113,depan
sultan,2,77.016,78.012,-87307449.77154306,1587964243.7662852,2.52163043948023e+18,0.4763973772251087,-0.33942181810982985,87307449.77154304,1587964243.7662852,2.52163043948023e+18,-0.4763973772251089,-0.3394218181098303,depan
sultan,2,78.016,144.008,158681960.4909469,1622798603.026982,2.6334753059863245e+18,0.6170729143995141,-0.07019983325824697,-158681960.49094683,1622798603.026982,2.6334753059863245e+18,-0.6170729143995141,-0.07019983325824697,depan
sultan,3,144.012,145.008,-86912030.8938848,1483890882.4901447,2.2019321511373809e+18,0.5328661812340093,-0.2795673914785004,86912030.8938848,1483890882.490145,2.201932151137381e+18,-0.5328661812340092,-0.2795673914785013,depan
sultan,3,145.012,146.008,-16837010.84891742,1933549034.710689,3.7386118696306376e+18,0.35781989513731394,0.05231019107396895,16837010.84891745,1933549034.710689,3.7386118696306376e+18,-0.35781989513731416,0.05231019107396939,depan
sultan,3,146.012,147.008,114649637.67784506,1439693099.4318032,2.0727162205515523e+18,0.6204980438382364,0.09206114000875143,-114649637.6778451,1439693099.4318032,2.0727162205515523e+18,-0.6204980438382364,0.09206114000875054,depan
sultan,3,147.012,148.008,-33156667.119353853,1187035366.5161142,1.4090529613600456e+18,0.23765656983353758,-0.21053098066205145,33156667.11935386,1187035366.5161142,1.4090529613600456e+18,-0.2376565698335375,-0.210530980662051,depan
sultan,3,148.012,149.008,72714797.17107034,1759737985.1501915,3.0966777763804554e+18,1.3986614700655775,2.7367896078120673,-72714797.17107032,1759737985.150191,3.0966777763804544e+18,-1.3986614700655777,2.736789607812069,depan
sultan,3,149.012,150.008,-83929443.41580176,1375478430.255497,1.891940912098126e+18,0.3163334668801275,-0.21532854684963132,83929443.41580176,1375478430.255497,1.891940912098126e+18,-0.3163334668801272,-0.2153285468496322,depan
sultan,3,150.012,216.004,-23654810.736709405,1498912196.3012784,2.246737772220722e+18,0.051463862881809444,-0.8172299062916957,23654810.73670943,1498912196.3012784,2.2467377722207217e+18,-0.0514638628818094,-0.8172299062916952,depan
sultan,4,216.008,217.004,-190843469.35701495,1460146152.5837328,2.1320267869050775e+18,0.4007583468986447,0.42026248669285904,190843469.35701495,1460146152.5837328,2.1320267869050775e+18,-0.4007583468986447,0.42026248669285904,depan
sultan,4,217.008,218.004,135270637.6579886,1689005099.7932358,2.8527382271275587e+18,0.1798222254743981,-0.33447719451615,-135270637.65798864,1689005099.7932358,2.8527382271275587e+18,-0.17982222547439808,-0.33447719451615,depan
sultan,4,218.008,219.004,-28428596.989412002,1499519804.9717658,2.2485596455025623e+18,0.5213640259572475,0.07481420384036497,28428596.989412002,1499519804.9717658,2.2485596455025623e+18,-0.5213640259572474,0.07481420384036452,depan
