EXG0,EXG1,subject,loop,time
-2184365.189458075,2184365.189458075,fahri,1,60.188
-1616153.715757291,1616153.715757291,fahri,1,60.192
-1086677.2814279308,1086677.2814279308,fahri,1,60.196
-664034.9552723658,664034.9552723658,fahri,1,60.2
-399052.07948245155,399052.079482452,fahri,1,60.204
-316583.6235242393,316583.62352423975,fahri,1,60.208
-409938.0596938208,409938.0596938208,fahri,1,60.212
-642556.0531104775,642556.0531104784,fahri,1,60.216
-954859.7450008867,954859.7450008867,fahri,1,60.22
-1272631.7401016708,1272631.7401016708,fahri,1,60.224
-1519918.0925243087,1519918.0925243068,fahri,1,60.228
-1631864.1282197777,1631864.1282197796,fahri,1,60.232
-1565481.7565269955,1565481.7565269955,fahri,1,60.236
-1308482.2451359686,1308482.2451359686,fahri,1,60.24
-880566.7422987055,880566.7422987055,fahri,1,60.244
-330880.58781455737,330880.58781455737,fahri,1,60.248
269085.2001196416,-269085.2001196416,fahri,1,60.252
837828.5658287033,-837828.5658287033,fahri,1,60.256
1296900.7583621878,-1296900.7583621878,fahri,1,60.26
1585412.1413296035,-1585412.1413296035,fahri,1,60.264
1670314.3551581316,-1670314.3551581313,fahri,1,60.268
1551257.2075897036,-1551257.2075897031,fahri,1,60.272
1260517.6041388614,-1260517.6041388614,fahri,1,60.276
855314.0413169414,-855314.0413169423,fahri,1,60.28
405280.93191517424,-405280.93191517424,fahri,1,60.284
-21950.620795128867,21950.620795128867,fahri,1,60.288
-374182.6552792359,374182.6552792378,fahri,1,60.292
-624155.026004916,624155.026004916,fahri,1,60.296
-774060.0014067637,774060.0014067637,fahri,1,60.3
-850803.6568029923,850803.6568029923,fahri,1,60.304
-896257.1644545458,896257.1644545458,fahri,1,60.308
-953938.9791987948,953938.9791987939,fahri,1,60.312
-1055074.942379566,1055074.942379566,fahri,1,60.316
-1208983.878014546,1208983.878014546,fahri,1,60.32
-1398888.3795278408,1398888.3795278408,fahri,1,60.324
-1585847.2864593063,1585847.2864593081,fahri,1,60.328
-1718518.0337205753,1718518.0337205734,fahri,1,60.332
-1746390.1102961507,1746390.1102961507,fahri,1,60.336
-1635102.9164610896,1635102.9164610896,fahri,1,60.34
-1376360.4680937696,1376360.4680937678,fahri,1,60.344
-993079.9550402407,993079.9550402407,fahri,1,60.348
-536710.6341826469,536710.6341826487,fahri,1,60.352
-75779.75576903857,75779.75576903857,fahri,1,60.356
317862.52282729,-317862.52282729,fahri,1,60.36
585749.3500586674,-585749.3500586674,fahri,1,60.364
694727.7783150859,-694727.7783150859,fahri,1,60.368
643808.3406285178,-643808.3406285178,fahri,1,60.372
463360.55979549326,-463360.55979549326,fahri,1,60.376
206993.48091339506,-206993.48091339506,fahri,1,60.38
-60938.7595952265,60938.7595952265,fahri,1,60.384
-280533.67404297367,280533.6740429718,fahri,1,60.388
-409767.90318163484,409767.90318163484,fahri,1,60.392
-431186.38877205364,431186.38877205364,fahri,1,60.396
-353790.14272946306,353790.1427294649,fahri,1,60.4
-208681.5106620444,208681.51066204533,fahri,1,60.404
-40990.13283656072,40990.13283656165,fahri,1,60.408
102260.66029549576,-102260.6602954967,fahri,1,60.412
183483.72394925822,-183483.72394925915,fahri,1,60.416
181936.9402198624,-181936.9402198624,fahri,1,60.42
98254.17436311953,-98254.1743631186,fahri,1,60.424
-45865.13601482473,45865.13601482287,fahri,1,60.428
-213073.57869482413,213073.578694826,fahri,1,60.432
-357168.75163046457,357168.75163046457,fahri,1,60.436
-433114.2021820415,433114.2021820396,fahri,1,60.44
-407056.9362027291,407056.936202731,fahri,1,60.444
-265039.98401929066,265039.98401929066,fahri,1,60.448
-18180.024924227968,18180.024924227968,fahri,1,60.452
296596.95198730007,-296596.95198730007,fahri,1,60.456
618635.958478203,-618635.958478203,fahri,1,60.46
871705.8364281636,-871705.8364281636,fahri,1,60.464
976115.7518937606,-976115.7518937606,fahri,1,60.468
861734.9592596516,-861734.9592596497,fahri,1,60.472
484597.6843977701,-484597.6843977701,fahri,1,60.476
-159460.8244618494,159460.8244618494,fahri,1,60.48
-1026244.2497008555,1026244.2497008573,fahri,1,60.484
-2023751.0706427917,2023751.0706427917,fahri,1,60.488
-3020833.7456188183,3020833.7456188183,fahri,1,60.492
-3865437.0933108777,3865437.0933108777,fahri,1,60.496
-4411177.025449296,4411177.025449296,fahri,1,60.5
-4544530.860025027,4544530.860025027,fahri,1,60.504
-4209077.128759753,4209077.128759753,fahri,1,60.508
-3421463.8539057476,3421463.8539057476,fahri,1,60.512
-2274069.49317223,2274069.49317223,fahri,1,60.516
-923673.7555090394,923673.7555090385,fahri,1,60.52
435089.04558803886,-435089.04558803886,fahri,1,60.524
1604850.9617087692,-1604850.9617087701,fahri,1,60.528
2422124.6983286673,-2422124.6983286673,fahri,1,60.532
2787848.164948472,-2787848.164948472,fahri,1,60.536
2685290.1920647817,-2685290.1920647817,fahri,1,60.54
2181558.4793199557,-2181558.4793199557,fahri,1,60.544
1411066.416457585,-1411066.416457585,fahri,1,60.548
545337.8732314412,-545337.8732314412,fahri,1,60.552
-243407.57395822927,243407.57395822927,fahri,1,60.556
-818062.078258553,818062.078258553,fahri,1,60.56
-1101341.3684004294,1101341.3684004294,fahri,1,60.564
-1087289.8456069566,1087289.8456069566,fahri,1,60.568
-834600.0456789793,834600.0456789793,fahri,1,60.572
-445591.38981499616,445591.38981499616,fahri,1,60.576
-36246.63695961749,36246.63695961749,fahri,1,60.58
295840.6999251791,-295840.6999251791,fahri,1,60.584
494196.476359589,-494196.4763595881,fahri,1,60.588
553893.1179221049,-553893.1179221058,fahri,1,60.592
519107.92528374214,-519107.9252837412,fahri,1,60.596
465906.85003285203,-465906.85003285203,fahri,1,60.6
477074.85667441133,-477074.85667441133,fahri,1,60.604
615787.5954718124,-615787.5954718124,fahri,1,60.608
905574.8473530859,-905574.8473530868,fahri,1,60.612
1322930.4452348342,-1322930.4452348342,fahri,1,60.616
1801889.4964941852,-1801889.4964941852,fahri,1,60.62
2252259.5569263594,-2252259.5569263604,fahri,1,60.624
2584303.5925580114,-2584303.5925580114,fahri,1,60.628
2733609.2790846024,-2733609.2790846024,fahri,1,60.632
2679846.8453938295,-2679846.8453938295,fahri,1,60.636
2453905.171127926,-2453905.171127926,fahri,1,60.64
2131815.8440595767,-2131815.8440595767,fahri,1,60.644
1815654.4202037659,-1815654.4202037659,fahri,1,60.648
1609010.1087660799,-1609010.1087660799,fahri,1,60.652
1590922.3302004086,-1590922.3302004086,fahri,1,60.656
1794109.8864987427,-1794109.8864987427,fahri,1,60.66
2194747.7976556625,-2194747.7976556607,fahri,1,60.664
2716248.3232126273,-2716248.323212629,fahri,1,60.668
3244917.7357569244,-3244917.7357569244,fahri,1,60.672
3653271.7127051186,-3653271.7127051186,fahri,1,60.676
3828440.2980422936,-3828440.2980422936,fahri,1,60.68
3696256.718642583,-3696256.718642583,fahri,1,60.684
3236487.5145264976,-3236487.5145264976,fahri,1,60.688
2487669.877835864,-2487669.8778358623,fahri,1,60.692
1540250.6831243886,-1540250.6831243886,fahri,1,60.696
518220.243206508,-518220.243206508,fahri,1,60.7
-443256.247529638,443256.247529638,fahri,1,60.704
-1221196.4662618358,1221196.4662618358,fahri,1,60.708
-1724930.8490730855,1724930.8490730855,fahri,1,60.712
-1908117.5798026863,1908117.5798026863,fahri,1,60.716
-1773539.3446039786,1773539.3446039786,fahri,1,60.72
-1366953.1073860563,1366953.1073860563,fahri,1,60.724
-767156.5736153624,767156.5736153624,fahri,1,60.728
-71056.17077154573,71056.17077154573,fahri,1,60.732
620968.1306579551,-620968.130657956,fahri,1,60.736
1216980.5808717795,-1216980.5808717795,fahri,1,60.74
1645178.461386905,-1645178.4613869041,fahri,1,60.744
1857976.799092873,-1857976.799092874,fahri,1,60.748
1834703.8838761365,-1834703.8838761374,fahri,1,60.752
1580982.8972429838,-1580982.897242982,fahri,1,60.756
1125601.2044924777,-1125601.2044924758,fahri,1,60.76
517574.7432196671,-517574.7432196662,fahri,1,60.764
-178513.0108855376,178513.01088553853,fahri,1,60.768
-889128.6660785004,889128.6660785004,fahri,1,60.772
-1539179.9553636322,1539179.9553636322,fahri,1,60.776
-2060380.8734376002,2060380.8734376007,fahri,1,60.78
-2400396.2466841238,2400396.2466841247,fahri,1,60.784
-2530814.610604534,2530814.610604535,fahri,1,60.788
-2453238.514178411,2453238.514178411,fahri,1,60.792
-2198803.8427528003,2198803.8427528013,fahri,1,60.796
-1825571.4905781443,1825571.4905781443,fahri,1,60.8
-1409036.6317420993,1409036.6317420993,fahri,1,60.804
-1029379.882488783,1029379.8824887825,fahri,1,60.808
-756767.2916449597,756767.2916449597,fahri,1,60.812
-636492.890531285,636492.890531285,fahri,1,60.816
-679871.0439164566,679871.0439164566,fahri,1,60.82
-859742.6877655365,859742.6877655365,fahri,1,60.824
-1114706.4217340224,1114706.4217340224,fahri,1,60.828
-1361825.7594610187,1361825.7594610187,fahri,1,60.832
-1513345.6842760122,1513345.6842760122,fahri,1,60.836
-1496990.5546172056,1496990.5546172052,fahri,1,60.84
-1272820.0243231645,1272820.024323164,fahri,1,60.844
-844950.0690053198,844950.0690053198,fahri,1,60.848
-261497.89332005288,261497.89332005382,fahri,1,60.852
391870.60277192574,-391870.60277192574,fahri,1,60.856
1009164.4581457404,-1009164.4581457404,fahri,1,60.86
1487548.7172759464,-1487548.7172759464,fahri,1,60.864
1750301.9314264562,-1750301.9314264562,fahri,1,60.868
1766143.1888264436,-1766143.1888264436,fahri,1,60.872
1558558.5477914936,-1558558.5477914936,fahri,1,60.876
1201982.9680184303,-1201982.96801843,fahri,1,60.88
805431.3846030538,-805431.3846030538,fahri,1,60.884
488806.3401433872,-488806.3401433872,fahri,1,60.888
352787.20207422227,-352787.20207422227,fahri,1,60.892
452893.61680995254,-452893.61680995254,fahri,1,60.896
783314.0305177569,-783314.0305177574,fahri,1,60.9
1272207.5859107485,-1272207.5859107485,fahri,1,60.904
1795885.9924874504,-1795885.9924874504,fahri,1,60.908
2206407.441392398,-2206407.4413923984,fahri,1,60.912
2366260.0945255673,-2366260.0945255663,fahri,1,60.916
2182855.044661778,-2182855.044661779,fahri,1,60.92
1634341.5810285052,-1634341.5810285062,fahri,1,60.924
780077.4714760464,-780077.4714760464,fahri,1,60.928
-247585.40847370774,247585.40847370774,fahri,1,60.932
-1271700.196284758,1271700.196284758,fahri,1,60.936
-2109853.654348446,2109853.654348446,fahri,1,60.94
-2616799.6570527116,2616799.6570527116,fahri,1,60.944
-2720498.0418727035,2720498.041872703,fahri,1,60.948
-2440632.7758633113,2440632.775863311,fahri,1,60.952
-1884394.7993862387,1884394.7993862377,fahri,1,60.956
-1221202.6803881172,1221202.6803881163,fahri,1,60.96
-640329.574797349,640329.5747973481,fahri,1,60.964
-301037.88720563054,301037.88720563054,fahri,1,60.968
-290365.2020099014,290365.2020099014,fahri,1,60.972
-598738.7615070175,598738.7615070175,fahri,1,60.976
-1119477.99287742,1119477.99287742,fahri,1,60.98
-1674295.0233374387,1674295.0233374406,fahri,1,60.984
-2060235.9781102017,2060235.9781102035,fahri,1,60.988
-2104844.1154957507,2104844.1154957507,fahri,1,60.992
-1715724.5220599566,1715724.5220599566,fahri,1,60.996
-911357.2990898043,911357.2990898052,fahri,1,61.0
175844.09218877647,-175844.09218877647,fahri,1,61.004
1326394.6475368622,-1326394.6475368626,fahri,1,61.008
2285642.949780511,-2285642.949780511,fahri,1,61.012
2825740.321148698,-2825740.321148698,fahri,1,61.016
2804896.6010210766,-2804896.6010210775,fahri,1,61.02
2206643.161836832,-2206643.161836832,fahri,1,61.024
1149434.0028942674,-1149434.0028942656,fahri,1,61.028
-138764.25260234252,138764.25260234438,fahri,1,61.032
-1372543.879779961,1372543.879779961,fahri,1,61.036
-2277613.859343974,2277613.859343974,fahri,1,61.04
-2656188.4380107485,2656188.4380107485,fahri,1,61.044
-2434981.2575758174,2434981.2575758174,fahri,1,61.048
-1681066.8179029133,1681066.8179029133,fahri,1,61.052
-583189.3066888535,583189.3066888535,fahri,1,61.056
597214.476794045,-597214.4767940454,fahri,1,61.06
1593518.5023676795,-1593518.50236768,fahri,1,61.064
2201315.1023905044,-2201315.1023905044,fahri,1,61.068
2327308.897626529,-2327308.8976265294,fahri,1,61.072
2009353.076030936,-2009353.076030936,fahri,1,61.076
1400739.95850732,-1400739.958507318,fahri,1,61.08
724806.8623959124,-724806.8623959105,fahri,1,61.084
212515.72618460096,-212515.72618460096,fahri,1,61.088
38275.365341053344,-38275.36534105241,fahri,1,61.092
272894.12395554595,-272894.12395554595,fahri,1,61.096000000000004
866499.3317537415,-866499.331753742,fahri,1,61.1
1664082.5569169247,-1664082.5569169247,fahri,1,61.104
2450315.613297741,-2450315.613297741,fahri,1,61.108
3008314.038633121,-3008314.0386331207,fahri,1,61.112
3178857.4942370234,-3178857.4942370234,fahri,1,61.116
2903716.56766463,-2903716.56766463,fahri,1,61.12
2240365.8969525513,-2240365.896952552,fahri,1,61.124
1344404.9608891876,-1344404.9608891879,fahri,1,61.128
427102.0312052709,-427102.0312052709,fahri,1,61.132
-302469.99837919837,302469.99837919837,fahri,1,61.136
-692418.260951539,692418.260951539,fahri,1,61.14
-685317.4163112636,685317.4163112636,fahri,1,61.144
-329263.9590306571,329263.9590306566,fahri,1,61.148
239130.54110114742,-239130.54110114696,fahri,1,61.152
836394.9725808706,-836394.9725808706,fahri,1,61.156
1285535.0094241593,-1285535.0094241593,fahri,1,61.16
1463711.671587943,-1463711.671587944,fahri,1,61.164
1332848.9523259415,-1332848.9523259415,fahri,1,61.168
945908.3872606023,-945908.3872606023,fahri,1,61.172
426958.91121099377,-426958.91121099377,fahri,1,61.176
-67061.8526214445,67061.85262144497,fahri,1,61.18
-393180.5427392116,393180.5427392116,fahri,1,61.184
-463355.7010135385,463355.7010135385,fahri,1,61.188
-266407.71170998085,266407.71170998085,fahri,1,61.192
132507.52138960967,-132507.52138960967,fahri,1,61.196
612058.215054174,-612058.215054174,fahri,1,61.2
1031889.7153396609,-1031889.7153396609,fahri,1,61.204
1272845.2691244613,-1272845.2691244609,fahri,1,61.208
1269091.953822204,-1269091.9538222048,fahri,1,61.212
1023592.6991516808,-1023592.6991516817,fahri,1,61.216
600825.0361743169,-600825.0361743169,fahri,1,61.22
102846.00405608863,-102846.00405608863,fahri,1,61.224
-362709.432926829,362709.4329268299,fahri,1,61.228
-716303.6807693508,716303.6807693508,fahri,1,61.232
-926707.2812191248,926707.2812191253,fahri,1,61.236
-1016109.5761546243,1016109.5761546243,fahri,1,61.24
-1045679.3712859335,1045679.3712859335,fahri,1,61.244
-1087259.3217547238,1087259.3217547238,fahri,1,61.248
-1193882.285596825,1193882.285596825,fahri,1,61.252
-1375344.256162315,1375344.256162315,fahri,1,61.256
-1588456.0976204823,1588456.0976204823,fahri,1,61.26
-1746050.3379423893,1746050.3379423893,fahri,1,61.264
-1743146.8943422693,1743146.8943422693,fahri,1,61.268
-1491986.41625525,1491986.41625525,fahri,1,61.272
-957170.2590646329,957170.2590646329,fahri,1,61.276
-176869.55603736266,176869.5560373636,fahri,1,61.28
735167.8213868914,-735167.8213868905,fahri,1,61.284
1608556.2566893054,-1608556.2566893063,fahri,1,61.288
2253251.928399562,-2253251.928399561,fahri,1,61.292
2504764.1532236254,-2504764.1532236263,fahri,1,61.296
2265745.636300005,-2265745.636300005,fahri,1,61.3
1533152.4756738376,-1533152.4756738357,fahri,1,61.304
404339.44072056375,-404339.4407205656,fahri,1,61.308
-944550.9867836572,944550.9867836554,fahri,1,61.312
-2295950.24773461,2295950.247734612,fahri,1,61.316
-3437298.679614786,3437298.679614786,fahri,1,61.32
-4206703.809935363,4206703.809935364,fahri,1,61.324
-4524331.059695366,4524331.059695365,fahri,1,61.328
-4402808.991299271,4402808.991299271,fahri,1,61.332
-3933588.392628163,3933588.392628163,fahri,1,61.336
-3257951.2503849077,3257951.2503849077,fahri,1,61.34
-2525490.3367324118,2525490.3367324118,fahri,1,61.344
-1856525.7562924484,1856525.7562924484,fahri,1,61.348
-1316325.7626927253,1316325.7626927253,fahri,1,61.352
-906953.5987872239,906953.5987872239,fahri,1,61.356
-579999.3405159935,579999.3405159935,fahri,1,61.36
-262807.891213933,262807.89121393114,fahri,1,61.364
109983.45817290712,-109983.45817290712,fahri,1,61.368
567027.5222282624,-567027.5222282615,fahri,1,61.372
1084639.4116577944,-1084639.411657794,fahri,1,61.376
1589243.0202356384,-1589243.0202356384,fahri,1,61.38
1974901.3695352958,-1974901.3695352958,fahri,1,61.384
2133824.7590570683,-2133824.7590570683,fahri,1,61.388
1989684.6946573183,-1989684.6946573183,fahri,1,61.392
1524893.4556152914,-1524893.4556152914,fahri,1,61.396
793100.7100629308,-793100.7100629308,fahri,1,61.4
-87336.94467755221,87336.94467755221,fahri,1,61.403999999999996
-954636.6711884663,954636.6711884672,fahri,1,61.408
-1639654.2285832884,1639654.2285832884,fahri,1,61.412
-2001778.2472586725,2001778.2472586744,fahri,1,61.416
-1960746.524187103,1960746.524187103,fahri,1,61.42
-1515358.3858585386,1515358.3858585386,fahri,1,61.424
-743154.7590112686,743154.7590112686,fahri,1,61.428
217887.2142144167,-217887.2142144167,fahri,1,61.432
1199772.4963430762,-1199772.4963430762,fahri,1,61.436
2038346.4571702182,-2038346.4571702182,fahri,1,61.44
2605523.708833212,-2605523.708833212,fahri,1,61.444
2830576.5210564523,-2830576.5210564523,fahri,1,61.448
2708737.855443386,-2708737.855443386,fahri,1,61.452
2293495.1957319872,-2293495.1957319872,fahri,1,61.456
1679189.7072014203,-1679189.7072014203,fahri,1,61.46
976867.7691928111,-976867.7691928116,fahri,1,61.464
289885.41095516994,-289885.41095516994,fahri,1,61.468
-306045.58220020914,306045.58220020914,fahri,1,61.472
-772506.2819225942,772506.2819225942,fahri,1,61.476
-1108870.5613049692,1108870.5613049692,fahri,1,61.48
-1345725.3389701354,1345725.3389701354,fahri,1,61.484
-1532339.5169638982,1532339.5169638982,fahri,1,61.488
-1722877.2476346726,1722877.2476346726,fahri,1,61.492
-1965045.6808454008,1965045.6808454008,fahri,1,61.496
-2290937.0858957656,2290937.0858957656,fahri,1,61.5
-2712900.0075640446,2712900.0075640446,fahri,1,61.504
-3222426.4736746443,3222426.4736746443,fahri,1,61.508
-3793476.029548698,3793476.029548698,fahri,1,61.512
-4383656.830187939,4383656.830187939,fahri,1,61.516
-4940257.898306972,4940257.898306972,fahri,1,61.52
-5405838.883813157,5405838.883813157,fahri,1,61.524
-5723917.01077931,5723917.01077931,fahri,1,61.528
-5846441.366561406,5846441.366561406,fahri,1,61.532
-5740115.684654574,5740115.684654574,fahri,1,61.536
-5392740.849986497,5392740.849986499,fahri,1,61.54
-4817449.109339249,4817449.10933925,fahri,1,61.544
-4053495.3411980215,4053495.3411980215,fahri,1,61.548
-3161931.5583432578,3161931.5583432578,fahri,1,61.552
-2217795.193775704,2217795.193775706,fahri,1,61.556
-1299441.7536570504,1299441.7536570504,fahri,1,61.56
-476614.7459880393,476614.74598803744,fahri,1,61.564
199586.53695119917,-199586.53695119917,fahri,1,61.568
701924.6018133117,-701924.6018133117,fahri,1,61.572
1028801.1724992478,-1028801.1724992488,fahri,1,61.576
1200879.4057581914,-1200879.4057581914,fahri,1,61.58
1253192.787893197,-1253192.787893197,fahri,1,61.584
1226075.6962012877,-1226075.6962012877,fahri,1,61.588
1157259.5687398175,-1157259.568739817,fahri,1,61.592
1078372.4011573493,-1078372.4011573493,fahri,1,61.596000000000004
1013843.0589063633,-1013843.0589063633,fahri,1,61.6
983124.2418344636,-983124.2418344636,fahri,1,61.604
1004013.9900855068,-1004013.9900855068,fahri,1,61.608
1095266.3109388985,-1095266.3109388985,fahri,1,61.612
1275878.0732805226,-1275878.0732805226,fahri,1,61.616
1561340.4328820053,-1561340.4328820053,fahri,1,61.62
1955934.197001609,-1955934.197001609,fahri,1,61.624
2445955.5412409874,-2445955.5412409864,fahri,1,61.628
2995022.833766849,-2995022.833766849,fahri,1,61.632
3543955.4174549673,-3543955.4174549673,fahri,1,61.636
4016042.113930041,-4016042.113930041,fahri,1,61.64
4329372.564064263,-4329372.564064263,fahri,1,61.644
4412896.972920845,-4412896.972920845,fahri,1,61.648
4222760.244188451,-4222760.244188451,fahri,1,61.652
3754897.506498722,-3754897.5064987214,fahri,1,61.656
3049678.2721479814,-3049678.2721479814,fahri,1,61.66
2188280.3302867226,-2188280.330286722,fahri,1,61.664
1279827.644940731,-1279827.6449407302,fahri,1,61.668
441639.67841088306,-441639.678410884,fahri,1,61.672
-220836.89917101385,220836.89917101385,fahri,1,61.676
-632894.0786773935,632894.0786773935,fahri,1,61.68
-761152.3924345849,761152.3924345849,fahri,1,61.684
-615585.8485083292,615585.8485083292,fahri,1,61.688
-242357.61014093529,242357.61014093529,fahri,1,61.692
289060.34930580785,-289060.34930580785,fahri,1,61.696
902718.3768865608,-902718.3768865608,fahri,1,61.7
1530064.438765197,-1530064.438765197,fahri,1,61.704
2119596.150471249,-2119596.150471249,fahri,1,61.708
2639646.3243247117,-2639646.3243247117,fahri,1,61.712
3075561.8819852094,-3075561.8819852094,fahri,1,61.716
3422962.0180761158,-3422962.0180761158,fahri,1,61.72
3679869.858129837,-3679869.858129837,fahri,1,61.724
3842064.7195413793,-3842064.7195413793,fahri,1,61.728
3902565.6207737825,-3902565.620773783,fahri,1,61.732
3854299.18336048,-3854299.1833604816,fahri,1,61.736
3696752.5118263243,-3696752.511826325,fahri,1,61.74
3440365.5378744593,-3440365.5378744584,fahri,1,61.744
3110283.5070564803,-3110283.5070564784,fahri,1,61.748
2745629.479688363,-2745629.479688365,fahri,1,61.752
2393991.1951408135,-2393991.1951408135,fahri,1,61.756
2101637.6328180665,-2101637.6328180656,fahri,1,61.76
1903254.954166863,-1903254.954166863,fahri,1,61.764
1814560.97617892,-1814560.97617892,fahri,1,61.768
1829073.0874467269,-1829073.0874467278,fahri,1,61.772
1920940.1550457813,-1920940.1550457813,fahri,1,61.776
2052148.7099541193,-2052148.7099541202,fahri,1,61.78
2182927.7012695074,-2182927.7012695074,fahri,1,61.784
2282993.644859761,-2282993.644859761,fahri,1,61.788
2337192.626349328,-2337192.62634933,fahri,1,61.792
2346630.330491606,-2346630.330491606,fahri,1,61.796
2324218.257607773,-2324218.257607773,fahri,1,61.8
2285394.654855948,-2285394.654855948,fahri,1,61.804
2239574.5477730073,-2239574.5477730073,fahri,1,61.808
2183860.6546322377,-2183860.6546322377,fahri,1,61.812
2099738.63392392,-2099738.63392392,fahri,1,61.816
1957460.0302877235,-1957460.030287723,fahri,1,61.82
1726397.1367637776,-1726397.1367637776,fahri,1,61.824
1387512.7962938352,-1387512.7962938342,fahri,1,61.828
942447.8025134141,-942447.8025134141,fahri,1,61.832
418296.998402467,-418296.998402467,fahri,1,61.836
-133909.73168621212,133909.73168621212,fahri,1,61.84
-649241.7080609854,649241.7080609873,fahri,1,61.844
-1063216.6848149356,1063216.6848149356,fahri,1,61.848
-1327968.8269037586,1327968.8269037586,fahri,1,61.852
-1424763.7260735724,1424763.7260735743,fahri,1,61.856
-1369346.3115961868,1369346.3115961878,fahri,1,61.86
-1208918.1858257195,1208918.18582572,fahri,1,61.864
-1010305.1697091875,1010305.1697091877,fahri,1,61.868
-843131.2695770836,843131.2695770836,fahri,1,61.872
-761202.0026970163,761202.0026970163,fahri,1,61.876
-787776.3938979069,787776.3938979069,fahri,1,61.88
-911053.5589910464,911053.5589910464,fahri,1,61.884
-1087954.6985982168,1087954.6985982168,fahri,1,61.888
-1256818.5901358696,1256818.5901358696,fahri,1,61.892
-1355630.8311379543,1355630.8311379543,fahri,1,61.896
-1339303.8168725343,1339303.8168725353,fahri,1,61.9
-1193068.961138473,1193068.961138473,fahri,1,61.903999999999996
-936184.4454851607,936184.4454851607,fahri,1,61.908
-617667.9231874123,617667.9231874126,fahri,1,61.912
-303215.12322648754,303215.1232264878,fahri,1,61.916
-57700.85606343951,57700.85606343951,fahri,1,61.92
70923.40210336167,-70923.40210336167,fahri,1,61.924
63075.080732045695,-63075.080732044764,fahri,1,61.928
-70477.30494355224,70477.30494355224,fahri,1,61.932
-293745.0292164283,293745.02921642736,fahri,1,61.936
-556639.2294595893,556639.2294595884,fahri,1,61.94
-809678.8017409081,809678.8017409081,fahri,1,61.944
-1015969.6155138875,1015969.6155138875,fahri,1,61.948
-1156783.9303029114,1156783.9303029114,fahri,1,61.952
-1231504.9222658481,1231504.9222658481,fahri,1,61.956
-1250898.412638614,1250898.4126386142,fahri,1,61.96
-1227920.2331839064,1227920.2331839069,fahri,1,61.964
-1168281.763375084,1168281.763375083,fahri,1,61.968
-1066693.180690555,1066693.180690555,fahri,1,61.972
-908924.7140792441,908924.7140792441,fahri,1,61.976
-680784.9528392237,680784.9528392237,fahri,1,61.98
-379036.19274559803,379036.19274559803,fahri,1,61.984
-21485.987723251805,21485.987723251805,fahri,1,61.988
348221.8406291045,-348221.8406291045,fahri,1,61.992
664901.8037662692,-664901.8037662674,fahri,1,61.996
854698.3496062551,-854698.3496062551,fahri,1,62.0
853494.8549813945,-853494.8549813945,fahri,1,62.004
