EXG0,EXG1,subject,loop,time
3597672.9015879724,-3597672.9015879743,fahri,1,24.22
4054276.623870041,-4054276.623870041,fahri,1,24.224
4234754.209690649,-4234754.209690649,fahri,1,24.228
4098057.5883529615,-4098057.5883529615,fahri,1,24.232
3654587.9369093906,-3654587.9369093925,fahri,1,24.236
2963200.7325555626,-2963200.7325555626,fahri,1,24.24
2118726.8604909405,-2118726.8604909405,fahri,1,24.244
1233736.409051815,-1233736.409051817,fahri,1,24.248
419640.4875128921,-419640.48751289025,fahri,1,24.252
-232566.82505287416,232566.8250528723,fahri,1,24.256
-665573.8304571081,665573.8304571062,fahri,1,24.26
-859234.02585968,859234.02585968,fahri,1,24.264
-829722.0476676561,829722.0476676542,fahri,1,24.268
-622021.6477122102,622021.6477122083,fahri,1,24.272
-295169.44000472315,295169.44000472315,fahri,1,24.276
88435.09552862123,-88435.09552862123,fahri,1,24.28
470695.41903489456,-470695.4190348983,fahri,1,24.284
805989.4022329152,-805989.4022329114,fahri,1,24.288
1062435.8567857407,-1062435.8567857407,fahri,1,24.292
1219453.3654604033,-1219453.3654604033,fahri,1,24.296
1268499.2914435752,-1268499.2914435752,fahri,1,24.3
1209268.4682046492,-1209268.4682046492,fahri,1,24.304
1050280.2154465225,-1050280.2154465243,fahri,1,24.308
809152.7773892991,-809152.7773893,fahri,1,24.312
513501.27842848934,-513501.27842848934,fahri,1,24.316
198920.53812807985,-198920.53812807892,fahri,1,24.32
-92913.44113800116,92913.44113800209,fahri,1,24.324
-319743.01666454785,319743.0166645488,fahri,1,24.328
-447636.3460739702,447636.3460739702,fahri,1,24.332
-457192.7678439487,457192.7678439487,fahri,1,24.336
-350472.73617816344,350472.7361781653,fahri,1,24.34
-154171.4486486353,154171.44864863716,fahri,1,24.344
83663.01575417258,-83663.01575417258,fahri,1,24.348
303045.94285279885,-303045.94285279885,fahri,1,24.352
443192.2571091186,-443192.2571091186,fahri,1,24.356
456529.92096182704,-456529.92096182704,fahri,1,24.36
318206.8394301925,-318206.8394301925,fahri,1,24.364
33088.030409937724,-33088.03040993679,fahri,1,24.368
-364580.2784145959,364580.2784145959,fahri,1,24.372
-818300.1573296627,818300.1573296627,fahri,1,24.376
-1261384.678290273,1261384.678290273,fahri,1,24.38
-1632657.6667552292,1632657.6667552292,fahri,1,24.384
-1890921.398743881,1890921.398743881,fahri,1,24.388
-2023005.044712332,2023005.044712332,fahri,1,24.392
-2047623.3262716755,2047623.3262716755,fahri,1,24.396
-2009123.612783553,2009123.612783553,fahri,1,24.4
-1966553.6229488133,1966553.6229488133,fahri,1,24.404
-1977237.458853676,1977237.458853676,fahri,1,24.408
-2081006.6734824274,2081006.6734824274,fahri,1,24.412
-2289511.072638035,2289511.072638035,fahri,1,24.416
-2581973.4122969033,2581973.4122969033,fahri,1,24.42
-2908312.6006163657,2908312.6006163657,fahri,1,24.424
-3201130.0509017333,3201130.0509017333,fahri,1,24.428
-3392798.909216461,3392798.909216461,fahri,1,24.432
-3431419.125799125,3431419.125799125,fahri,1,24.436
-3295383.7703167098,3295383.7703167098,fahri,1,24.44
-3002589.89444468,3002589.89444468,fahri,1,24.444
-2606599.1768642683,2606599.1768642683,fahri,1,24.448
-2189102.3809613055,2189102.3809613055,fahri,1,24.452
-1841984.7989188023,1841984.7989188023,fahri,1,24.456
-1646755.7577373302,1646755.7577373302,fahri,1,24.46
-1656761.9342083726,1656761.9342083726,fahri,1,24.464
-1882122.6009040521,1882122.6009040521,fahri,1,24.468
-2286942.497317382,2286942.497317382,fahri,1,24.472
-2794388.8298170185,2794388.8298170185,fahri,1,24.476
-3301071.0232684473,3301071.0232684473,fahri,1,24.48
-3698234.427484545,3698234.427484545,fahri,1,24.484
-3895258.7242883053,3895258.7242883053,fahri,1,24.488
-3839491.412472734,3839491.412472734,fahri,1,24.492
-3526964.5873690564,3526964.5873690564,fahri,1,24.496
-3002229.007475569,3002229.007475569,fahri,1,24.5
-2350723.7247042004,2350723.7247042004,fahri,1,24.504
-1679102.40977123,1679102.40977123,fahri,1,24.508
-1093564.2399455998,1093564.2399455998,fahri,1,24.512
-676669.3170357924,676669.3170357924,fahri,1,24.516
-467539.7035270259,467539.7035270259,fahri,1,24.52
-457098.48186461534,457098.48186461534,fahri,1,24.524
-591686.0217423886,591686.0217423886,fahri,1,24.528
-786699.2711814158,786699.2711814158,fahri,1,24.532
-946376.8540933114,946376.8540933114,fahri,1,24.536
-986238.9644917427,986238.9644917427,fahri,1,24.54
-851107.7615056261,851107.7615056261,fahri,1,24.544
-527370.465146576,527370.465146576,fahri,1,24.548000000000002
-43852.52571303537,43852.52571303537,fahri,1,24.552
535424.3005110826,-535424.3005110826,fahri,1,24.556
1128887.7770956866,-1128887.7770956866,fahri,1,24.56
1653750.3476599269,-1653750.3476599269,fahri,1,24.564
2044736.7940353164,-2044736.7940353164,fahri,1,24.568
2264826.6165856747,-2264826.6165856747,fahri,1,24.572
2310727.8362419847,-2310727.8362419847,fahri,1,24.576
2210006.6884258417,-2210006.6884258417,fahri,1,24.58
2009651.876926478,-2009651.876926478,fahri,1,24.584
1762467.6621480417,-1762467.6621480417,fahri,1,24.588
1514456.7091394141,-1514456.7091394123,fahri,1,24.592
1294734.9320925102,-1294734.9320925083,fahri,1,24.596
1111220.032224439,-1111220.0322244372,fahri,1,24.6
953908.6942093428,-953908.6942093428,fahri,1,24.604
800040.3065016437,-800040.3065016437,fahri,1,24.608
624289.7873992231,-624289.7873992231,fahri,1,24.612
408147.3557446804,-408147.3557446804,fahri,1,24.616
145521.32873858698,-145521.32873858698,fahri,1,24.62
-156042.61836959422,156042.61836959422,fahri,1,24.624
-473168.0216889214,473168.0216889214,fahri,1,24.628
-776713.8764101695,776713.8764101695,fahri,1,24.632
-1035835.9048847295,1035835.9048847295,fahri,1,24.636
-1223317.3892981876,1223317.3892981876,fahri,1,24.64
-1321547.262442693,1321547.262442693,fahri,1,24.644
-1324286.0849098675,1324286.0849098675,fahri,1,24.648
-1237950.4030543845,1237950.4030543845,fahri,1,24.652
-1079594.290474834,1079594.290474834,fahri,1,24.656
-874919.0312709175,874919.0312709175,fahri,1,24.66
-655074.7861399166,655074.7861399166,fahri,1,24.664
-449805.99260206893,449805.99260206893,fahri,1,24.668
-286261.3046619557,286261.3046619557,fahri,1,24.672
-184985.1972937137,184985.1972937137,fahri,1,24.676
-157469.9607950449,157469.9607950449,fahri,1,24.68
-206005.31373267435,206005.31373267435,fahri,1,24.684
-319817.1727836095,319817.1727836095,fahri,1,24.688
-477088.6993394904,477088.6993394904,fahri,1,24.692
-649334.8713342175,649334.8713342175,fahri,1,24.696
-805965.2169581447,805965.2169581447,fahri,1,24.7
-920405.4254482016,920405.4254482016,fahri,1,24.704
-973371.1459718049,973371.1459718049,fahri,1,24.708
-959343.0511261756,959343.0511261756,fahri,1,24.712
-887307.9501905777,887307.9501905777,fahri,1,24.716
-776859.4608611753,776859.4608611753,fahri,1,24.72
-651096.1662501115,651096.1662501115,fahri,1,24.724
-528791.6220180364,528791.6220180364,fahri,1,24.728
-417366.9513679929,417366.9513679929,fahri,1,24.732
-308224.1556385644,308224.1556385644,fahri,1,24.736
-174337.64798802696,174337.64798802696,fahri,1,24.74
23420.728224072605,-23420.728224072605,fahri,1,24.744
327610.47256368585,-327610.47256368585,fahri,1,24.748
771002.1727466788,-771002.1727466788,fahri,1,24.752
1362965.1744641652,-1362965.1744641652,fahri,1,24.756
2081583.9236914273,-2081583.9236914273,fahri,1,24.76
2870294.0259995945,-2870294.0259995945,fahri,1,24.764
3644294.2822584715,-3644294.2822584715,fahri,1,24.768
4303995.150159919,-4303995.150159919,fahri,1,24.772
4751904.427249017,-4751904.427249017,fahri,1,24.776
4915377.681796189,-4915377.681796189,fahri,1,24.78
4761364.5695484495,-4761364.5695484495,fahri,1,24.784
4306643.619599722,-4306643.619599722,fahri,1,24.788
3616230.862350242,-3616230.862350242,fahri,1,24.792
2792179.697911497,-2792179.697911497,fahri,1,24.796
1953140.5775579158,-1953140.5775579158,fahri,1,24.8
1213368.0767592452,-1213368.0767592452,fahri,1,24.804
659793.7156908065,-659793.7156908065,fahri,1,24.808
334885.4237552453,-334885.42375524435,fahri,1,24.812
231607.10941290855,-231607.10941290855,fahri,1,24.816
297215.445705954,-297215.4457059549,fahri,1,24.82
447250.9190454129,-447250.9190454129,fahri,1,24.824
586283.0821394473,-586283.0821394473,fahri,1,24.828
630112.2741972301,-630112.2741972301,fahri,1,24.832
524579.2305570543,-524579.2305570543,fahri,1,24.836
258194.16950128786,-258194.16950128973,fahri,1,24.84
-135205.51365872845,135205.5136587266,fahri,1,24.844
-582882.6177557018,582882.6177557018,fahri,1,24.848
-990387.9270608667,990387.9270608667,fahri,1,24.852
-1261223.1630887724,1261223.1630887724,fahri,1,24.856
-1318486.109258403,1318486.109258403,fahri,1,24.86
-1119653.3074434893,1119653.3074434893,fahri,1,24.864
-664457.8952346686,664457.8952346686,fahri,1,24.868
4969.258223189041,-4969.258223189041,fahri,1,24.872
814534.4385932656,-814534.4385932656,fahri,1,24.876
1674942.9722865233,-1674942.9722865233,fahri,1,24.88
2498423.500059047,-2498423.500059047,fahri,1,24.884
3214926.7947539818,-3214926.7947539818,fahri,1,24.888
3784923.174569372,-3784923.174569372,fahri,1,24.892
4201359.737887939,-4201359.737887939,fahri,1,24.896
4486962.341223025,-4486962.341223025,fahri,1,24.9
4682738.454111883,-4682738.454111883,fahri,1,24.904
4836080.84966507,-4836080.84966507,fahri,1,24.908
4986405.8142327685,-4986405.8142327685,fahri,1,24.912
5156609.914077123,-5156609.914077123,fahri,1,24.916
5348423.023376614,-5348423.023376614,fahri,1,24.92
5542786.246198513,-5542786.246198513,fahri,1,24.924
5710774.044178401,-5710774.044178401,fahri,1,24.928
5823426.664127454,-5823426.664127454,fahri,1,24.932
5860518.466280009,-5860518.466280009,fahri,1,24.936
5819805.689207177,-5819805.689207177,fahri,1,24.94
5719084.325731121,-5719084.325731121,fahri,1,24.944
5590246.277470691,-5590246.277470691,fahri,1,24.948
5471576.786520793,-5471576.786520793,fahri,1,24.951999999999998
5395166.181372359,-5395166.181372359,fahri,1,24.956
5374774.277425194,-5374774.277425194,fahri,1,24.96
5401265.506784943,-5401265.506784943,fahri,1,24.964
5442273.767639654,-5442273.767639654,fahri,1,24.968
5450269.891938828,-5450269.891938828,fahri,1,24.972
5374661.593743056,-5374661.593743056,fahri,1,24.976
5178527.483268613,-5178527.483268613,fahri,1,24.98
4850772.433001317,-4850772.433001317,fahri,1,24.984
4414148.738718757,-4414148.738718757,fahri,1,24.988
3922901.750019214,-3922901.750019214,fahri,1,24.992
3452486.656806684,-3452486.656806684,fahri,1,24.996
3081712.3814449664,-3081712.3814449664,fahri,1,25.0
2873670.9233460887,-2873670.9233460887,fahri,1,25.004
2858322.5854566228,-2858322.5854566228,fahri,1,25.008
3022812.4508365225,-3022812.4508365225,fahri,1,25.012
3310895.1392906196,-3310895.1392906196,fahri,1,25.016
3633942.1815541666,-3633942.1815541666,fahri,1,25.02
3890592.973195536,-3890592.973195536,fahri,1,25.024
3988887.269759152,-3988887.269759152,fahri,1,25.028
3869252.6434073485,-3869252.6434073485,fahri,1,25.032
3517523.6775928866,-3517523.6775928866,fahri,1,25.036
2968647.6142232856,-2968647.6142232856,fahri,1,25.04
2298961.730184378,-2298961.730184378,fahri,1,25.044
1608367.7280970179,-1608367.7280970179,fahri,1,25.048000000000002
994267.8336425088,-994267.8336425079,fahri,1,25.052
528598.4943910846,-528598.4943910846,fahri,1,25.056
241281.80869587325,-241281.80869587418,fahri,1,25.06
113532.73585097119,-113532.73585097026,fahri,1,25.064
82846.8360703066,-82846.8360703066,fahri,1,25.068
60461.008753413334,-60461.008753413334,fahri,1,25.072
-42965.43172659539,42965.43172659539,fahri,1,25.076
-294990.19147228636,294990.19147228636,fahri,1,25.08
-722439.1274122447,722439.1274122447,fahri,1,25.084
-1301026.178384469,1301026.178384469,fahri,1,25.088
-1960746.0485551218,1960746.0485551218,fahri,1,25.092
-2600764.6655764803,2600764.6655764803,fahri,1,25.096
-3112978.3748372123,3112978.3748372123,fahri,1,25.1
-3405828.4191564787,3405828.419156477,fahri,1,25.104
-3429962.29538553,3429962.295385532,fahri,1,25.108
-3187171.688137371,3187171.6881373674,fahri,1,25.112000000000002
-2733284.870467253,2733284.8704672568,fahri,1,25.116
-2166432.8570585996,2166432.8570586033,fahri,1,25.12
-1605156.094410291,1605156.094410289,fahri,1,25.124
-1165270.7652776018,1165270.7652776018,fahri,1,25.128
-933427.5075504836,933427.5075504854,fahri,1,25.132
-950300.2064326257,950300.2064326275,fahri,1,25.136
-1203505.135949619,1203505.135949619,fahri,1,25.14
-1632783.4010656597,1632783.4010656597,fahri,1,25.144
-2144275.210918662,2144275.210918662,fahri,1,25.148
-2632214.0123599404,2632214.0123599404,fahri,1,25.152
-3002264.7238487303,3002264.7238487294,fahri,1,25.156
-3189997.071871114,3189997.071871114,fahri,1,25.16
-3172588.3661610996,3172588.3661610996,fahri,1,25.164
-2969869.3997713677,2969869.3997713677,fahri,1,25.168
-2637464.4340772526,2637464.4340772526,fahri,1,25.172
-2252268.6627537436,2252268.6627537436,fahri,1,25.176
-1892905.0728317867,1892905.0728317867,fahri,1,25.18
-1622382.1584591363,1622382.1584591363,fahri,1,25.184
-1473621.5753352665,1473621.5753352665,fahri,1,25.188
-1445515.3925004783,1445515.3925004783,fahri,1,25.192
-1505517.1864150083,1505517.1864150083,fahri,1,25.196
-1599509.5157475881,1599509.5157475881,fahri,1,25.2
-1665960.2412370015,1665960.2412370015,fahri,1,25.204
-1649659.5532007758,1649659.5532007758,fahri,1,25.208
-1517217.374392909,1517217.374392909,fahri,1,25.212
-1263981.107289928,1263981.107289928,fahri,1,25.216
-916337.867685698,916337.867685698,fahri,1,25.22
-526409.5825646687,526409.5825646687,fahri,1,25.224
-161281.64841969777,161281.64841969777,fahri,1,25.228
112598.3926369939,-112598.3926369939,fahri,1,25.232
243572.87672882946,-243572.87672882946,fahri,1,25.236
207426.43557363003,-207426.43557363003,fahri,1,25.24
14245.4742546333,-14245.4742546333,fahri,1,25.244
-292464.4757486684,292464.4757486684,fahri,1,25.248
-644308.099524173,644308.099524173,fahri,1,25.252
-959401.5134864012,959401.5134864012,fahri,1,25.256
-1161772.399035533,1161772.399035533,fahri,1,25.26
-1198748.7601423971,1198748.7601423971,fahri,1,25.264
-1052451.4249890149,1052451.4249890149,fahri,1,25.268
-747131.8470150791,747131.8470150772,fahri,1,25.272
-346351.9265780244,346351.9265780244,fahri,1,25.276
60106.05214166455,-60106.05214166641,fahri,1,25.28
372870.4238247257,-372870.4238247257,fahri,1,25.284
503740.0803998392,-503740.0803998392,fahri,1,25.288
397932.52665429004,-397932.52665429004,fahri,1,25.292
46195.71922142245,-46195.71922142245,fahri,1,25.296
-511554.72484736424,511554.72484736424,fahri,1,25.3
-1192513.3590943394,1192513.3590943394,fahri,1,25.304
-1887178.1296294853,1887178.1296294853,fahri,1,25.308
-2482849.1329009533,2482849.1329009533,fahri,1,25.312
-2888702.065895739,2888702.065895739,fahri,1,25.316
-3056737.8250338007,3056737.8250338007,fahri,1,25.32
-2992686.4152610954,2992686.4152610954,fahri,1,25.324
-2754939.8075712156,2754939.8075712156,fahri,1,25.328
-2440830.3786164112,2440830.3786164112,fahri,1,25.332
-2166328.166884303,2166328.166884301,fahri,1,25.336
-2037030.0069235489,2037030.0069235489,fahri,1,25.34
-2123816.2060043905,2123816.2060043905,fahri,1,25.344
-2445482.7699773572,2445482.769977359,fahri,1,25.348
-2962727.8241648152,2962727.8241648152,fahri,1,25.352
-3586065.0274400776,3586065.0274400776,fahri,1,25.356
-4196193.473367737,4196193.473367737,fahri,1,25.36
-4669540.433641522,4669540.433641522,fahri,1,25.364
-4905624.492134646,4905624.492134646,fahri,1,25.368
-4846202.305371203,4846202.305371203,fahri,1,25.372
-4487990.215122521,4487990.215122521,fahri,1,25.376
-3881182.717469588,3881182.717469588,fahri,1,25.38
-3117748.034753346,3117748.034753346,fahri,1,25.384
-2309700.5740323067,2309700.5740323067,fahri,1,25.387999999999998
-1565345.1436308064,1565345.1436308064,fahri,1,25.392
-969498.6294240188,969498.6294240188,fahri,1,25.396
-570122.5274213087,570122.5274213087,fahri,1,25.4
-373600.95285538957,373600.95285538957,fahri,1,25.404
-349326.13944671815,349326.13944671815,fahri,1,25.408
-441406.13858148176,441406.13858148176,fahri,1,25.412
-582911.8263261328,582911.8263261328,fahri,1,25.416
-712629.5924569629,712629.5924569629,fahri,1,25.42
-786630.9349136902,786630.9349136897,fahri,1,25.424
-783400.9197082827,783400.9197082827,fahri,1,25.428
-704745.0529820109,704745.0529820109,fahri,1,25.432
-569169.9240647145,569169.9240647163,fahri,1,25.436
-404492.7217131853,404492.7217131872,fahri,1,25.44
-237946.2756902799,237946.27569028176,fahri,1,25.444
-89562.95920475293,89562.95920475293,fahri,1,25.448
30749.25783221796,-30749.25783221796,fahri,1,25.451999999999998
125585.91588919703,-125585.91588919703,fahri,1,25.456
208040.72343663033,-208040.72343663033,fahri,1,25.46
294093.553184893,-294093.553184893,fahri,1,25.464
399309.7377896067,-399309.73778960854,fahri,1,25.468
532727.3344875351,-532727.3344875332,fahri,1,25.472
691130.7779781707,-691130.7779781707,fahri,1,25.476
857598.8028133865,-857598.8028133865,fahri,1,25.48
1004203.7855335306,-1004203.7855335297,fahri,1,25.484
1094301.7035614094,-1094301.7035614094,fahri,1,25.488
1090580.9983539889,-1090580.9983539889,fahri,1,25.492
964654.9051495139,-964654.9051495139,fahri,1,25.496
705757.4738487471,-705757.473848748,fahri,1,25.5
326906.4980019219,-326906.4980019219,fahri,1,25.504
-131252.4936019415,131252.49360194243,fahri,1,25.508
-604053.342225167,604053.342225167,fahri,1,25.512
-1011969.1492842343,1011969.1492842333,fahri,1,25.516
-1273846.3961607749,1273846.3961607744,fahri,1,25.52
-1326772.7412140574,1326772.7412140584,fahri,1,25.524
-1143704.9543492878,1143704.9543492878,fahri,1,25.528
-743361.5119039221,743361.5119039211,fahri,1,25.532
-192985.6445843689,192985.64458436985,fahri,1,25.536
399449.94782244135,-399449.94782244135,fahri,1,25.54
905479.1642679581,-905479.1642679581,fahri,1,25.544
1204144.6919270623,-1204144.6919270623,fahri,1,25.548000000000002
1209091.6561374175,-1209091.6561374175,fahri,1,25.552
891655.8349472899,-891655.8349472899,fahri,1,25.556
292316.5348983193,-292316.5348983188,fahri,1,25.56
-482842.5308013456,482842.5308013451,fahri,1,25.564
-1282533.9568945677,1282533.9568945677,fahri,1,25.568
-1941271.8797915434,1941271.8797915434,fahri,1,25.572
-2314686.344623088,2314686.344623088,fahri,1,25.576
-2312249.746150259,2312249.746150259,fahri,1,25.58
-1918922.4745659484,1918922.4745659484,fahri,1,25.584
-1198250.8556500338,1198250.8556500338,fahri,1,25.588
-275604.8449876085,275604.8449876085,fahri,1,25.592
690917.0121265342,-690917.0121265342,fahri,1,25.596
1549674.2194036692,-1549674.2194036692,fahri,1,25.6
2189005.599098351,-2189005.599098351,fahri,1,25.604
2564206.3722108295,-2564206.3722108295,fahri,1,25.608
2703452.4114559013,-2703452.4114559013,fahri,1,25.612000000000002
2696619.272991487,-2696619.272991487,fahri,1,25.616
2667016.34847684,-2667016.34847684,fahri,1,25.62
2735097.937314842,-2735097.937314842,fahri,1,25.624
2983953.1152272457,-2983953.1152272457,fahri,1,25.628
3434717.1709571704,-3434717.1709571704,fahri,1,25.632
4038408.95793546,-4038408.95793546,fahri,1,25.636
4686872.128218545,-4686872.128218545,fahri,1,25.64
5239728.231135802,-5239728.231135802,fahri,1,25.644
5560117.068649096,-5560117.068649096,fahri,1,25.648
5549310.924654566,-5549310.924654566,fahri,1,25.652
5171551.418449753,-5171551.418449753,fahri,1,25.656
4463505.714908501,-4463505.714908501,fahri,1,25.66
3523993.7517381646,-3523993.7517381655,fahri,1,25.664
2491361.568803806,-2491361.568803806,fahri,1,25.668
1512194.1134703085,-1512194.1134703076,fahri,1,25.672
711757.3514253907,-711757.3514253907,fahri,1,25.676
169630.16632614098,-169630.16632614098,fahri,1,25.68
-90900.56219198043,90900.56219198043,fahri,1,25.684
-99701.54845522903,99701.54845522903,fahri,1,25.688
74808.12002874352,-74808.12002874445,fahri,1,25.692
348250.9136866834,-348250.9136866834,fahri,1,25.696
639855.9006437222,-639855.9006437222,fahri,1,25.7
889078.5462523447,-889078.5462523457,fahri,1,25.704
1062806.5427050712,-1062806.5427050702,fahri,1,25.708
1152543.5169092007,-1152543.5169091998,fahri,1,25.712
1166587.717432079,-1166587.717432079,fahri,1,25.716
1117799.4763224835,-1117799.4763224835,fahri,1,25.72
1014837.7159160962,-1014837.7159160958,fahri,1,25.724
858070.5916392608,-858070.5916392608,fahri,1,25.728
640201.3182248883,-640201.3182248874,fahri,1,25.732
352883.33605203405,-352883.33605203405,fahri,1,25.736
-3588.8442055853084,3588.8442055862397,fahri,1,25.74
-414715.69815438613,414715.69815438613,fahri,1,25.744
-848832.4795344914,848832.4795344914,fahri,1,25.748
-1261491.6250343835,1261491.6250343835,fahri,1,25.752
-1604673.5968492469,1604673.5968492469,fahri,1,25.756
-1838001.713024009,1838001.713024009,fahri,1,25.76
-1938820.4382115044,1938820.4382115044,fahri,1,25.764
-1906199.311217784,1906199.311217784,fahri,1,25.768
-1762361.7522355425,1762361.7522355425,fahri,1,25.772
-1545154.363679845,1545154.363679845,fahri,1,25.776
-1298474.4246035935,1298474.4246035935,fahri,1,25.78
-1061223.6050325423,1061223.6050325423,fahri,1,25.784
-858584.6321086502,858584.6321086502,fahri,1,25.788
-699886.9812832531,699886.9812832521,fahri,1,25.792
-580645.7278681789,580645.7278681789,fahri,1,25.796
-487498.56634996086,487498.566349959,fahri,1,25.8
-407513.20829225145,407513.20829225145,fahri,1,25.804
-336791.3328423444,336791.3328423444,fahri,1,25.808
-286115.0982072167,286115.0982072167,fahri,1,25.812
-277862.963206321,277862.963206321,fahri,1,25.816
-341761.24865726195,341761.24865726195,fahri,1,25.82
-505325.43618808966,505325.43618808966,fahri,1,25.824
-783926.2751123952,783926.2751123961,fahri,1,25.828
-1172858.0160381258,1172858.0160381258,fahri,1,25.832
-1644848.6376613872,1644848.6376613872,fahri,1,25.836
-2150129.885286741,2150129.885286741,fahri,1,25.84
-2623135.6957330396,2623135.6957330396,fahri,1,25.844
-2993983.7686184947,2993983.7686184947,fahri,1,25.848
-3200702.4764734353,3200702.4764734353,fahri,1,25.852
-3199720.2778577707,3199720.2778577707,fahri,1,25.856
-2974217.601088071,2974217.601088071,fahri,1,25.86
-2538881.402452984,2538881.402452984,fahri,1,25.864
-1940295.3683318133,1940295.3683318133,fahri,1,25.868
-1250251.310523802,1250251.310523802,fahri,1,25.872
-559255.8019724656,559255.8019724656,fahri,1,25.876
37909.94221312273,-37909.94221312273,fahri,1,25.88
454008.96349046146,-454008.96349046146,fahri,1,25.884
623779.3195938296,-623779.3195938296,fahri,1,25.887999999999998
514002.99044508534,-514002.99044508534,fahri,1,25.892
131445.88908437174,-131445.88908437174,fahri,1,25.896
-476466.82832665276,476466.82832665276,fahri,1,25.9
-1226908.5460441513,1226908.5460441513,fahri,1,25.904
-2014713.543184293,2014713.543184293,fahri,1,25.908
-2731054.996476423,2731054.996476423,fahri,1,25.912
-3282921.4379615295,3282921.4379615295,fahri,1,25.916
-3608088.0168877305,3608088.0168877305,fahri,1,25.92
-3687159.6911990885,3687159.6911990885,fahri,1,25.924
-3546388.7670770623,3546388.7670770623,fahri,1,25.928
-3247934.2467190474,3247934.246719048,fahri,1,25.932
-2872335.059086824,2872335.0590868234,fahri,1,25.936
-2497860.4037942803,2497860.40379428,fahri,1,25.94
-2179758.202069982,2179758.202069982,fahri,1,25.944
-1935897.8239485559,1935897.8239485559,fahri,1,25.948
-1747430.5300910966,1747430.5300910966,fahri,1,25.951999999999998
-1567528.7609364348,1567528.7609364353,fahri,1,25.956
-1341000.0000636377,1341000.0000636382,fahri,1,25.96
-1028733.1921136826,1028733.1921136826,fahri,1,25.964
-628851.6834900333,628851.6834900333,fahri,1,25.968
-187528.2024083482,187528.20240834914,fahri,1,25.972
205506.72355523147,-205506.72355523054,fahri,1,25.976
435150.4615979856,-435150.46159798605,fahri,1,25.98
389338.11378251296,-389338.1137825139,fahri,1,25.984
-6424.096226104535,6424.096226104535,fahri,1,25.988
-763380.8074202901,763380.807420291,fahri,1,25.992
-1816766.4217850761,1816766.4217850752,fahri,1,25.996
-3035115.4033344975,3035115.4033344975,fahri,1,26.0
-4245125.626698002,4245125.626698003,fahri,1,26.004
-5270185.875948011,5270185.875948011,fahri,1,26.008
-5970613.502239397,5970613.502239397,fahri,1,26.012
