sample,value
0,0.0000000000
1,591.6059722431
2,581.6370942160
3,554.0550415582
4,516.1017794730
5,537.0900675166
6,591.2036408429
7,577.8372976586
8,548.4224019554
9,516.6382213400
10,528.4622941568
11,578.4184430144
12,587.9179344079
13,560.9840823393
14,519.8568725415
15,526.7859133227
16,580.3183412931
17,570.5282772217
18,538.5429309062
19,508.8598142695
20,521.1085702310
21,577.0549866027
22,574.0151493567
23,534.1172855040
24,505.7752735347
25,526.8976720450
26,577.1443935805
27,567.8460678871
28,537.7382681058
29,507.5187096022
30,524.2378144548
31,560.8052683837
32,552.1104397905
33,534.6537273709
34,512.2125759378
35,524.4613318993
36,577.8149459141
37,568.4272132429
38,530.5857098801
39,492.9006687284
40,507.8763375135
41,561.9899108398
42,547.9306635774
43,518.8286922966
44,489.9725902048
45,511.8996515154
46,555.1502770365
47,533.1338087480
48,508.4798346138
49,478.9755319328
50,502.1989944218
51,546.9248350769
52,552.8033438687
53,522.9861167653
54,487.2009738923
55,500.4108548654
56,546.6566141434
57,533.5584918926
58,505.1047212010
59,482.6635697679
60,501.8190147661
61,559.1959427829
62,547.4612769438
63,507.2728404132
64,461.3176538131
65,483.6023430350
66,539.9063873179
67,526.7188580893
68,502.6460293109
69,475.6227702645
70,483.5576395461
71,537.0006605388
72,533.8937680595
73,504.5682793341
74,476.0921568980
75,485.7928139916
76,546.2766344877
77,536.4865704163
78,504.9482589898
79,476.6062470205
80,486.3963110919
81,546.2766344877
82,539.7946285957
83,510.0444567257
84,479.0872906551
85,493.7947385066
86,551.7751636237
87,540.6216431405
88,500.5896688211
89,464.0445666366
90,490.2855146272
91,538.1853029949
92,525.4671603998
93,503.4730438558
94,474.9969214197
95,490.1961076493
96,541.9403960634
97,531.3233174471
98,495.8734507410
99,470.5712760176
100,481.9930174342
101,534.1843407374
102,525.1765877219
103,491.8277849946
104,468.2466945942
105,487.1115669145
106,530.0939715021
107,522.3826196650
108,491.4925088277
109,466.5032585267
110,485.1669651469
111,538.9676140508
112,533.4020296814
113,498.5109565867
114,460.0659561236
115,461.7646887022
116,514.8947852725
117,505.4176456234
118,486.5080698142
119,459.1271828565
120,478.3943865769
121,515.1853579504
122,506.1999566793
123,485.7257587583
124,467.6655492384
125,478.5508487881
126,525.4448086554
127,523.6343173545
128,498.5109565867
129,463.4857730252
130,465.9891684042
131,509.2844974142
132,516.0123724952
133,478.0591104101
134,454.0533368651
135,465.7656509597
136,519.6333550970
137,514.7606748057
138,477.4556133098
139,456.9814153888
140,456.2438078217
141,518.6275265965
142,516.3923521510
143,483.4458808238
144,456.2885113106
145,456.1767525884
146,526.2271197113
147,527.8364453121
148,491.1572326609
149,449.1806565739
150,453.5168949982
151,515.5206341172
152,509.7091805588
153,480.3389883445
154,446.6325577059
155,459.8871421679
