freq_hz,power
0.000000,1516639.3230434451
0.100685,20590841.6659228802
0.201369,22220588.6954199746
0.302054,9206740.5002878830
0.402739,3321635.2322536432
0.503423,1265592.1881288288
0.604108,495970.3220424543
0.704793,211439.9452874722
0.805477,93767.2280242751
0.906162,55772.9865410062
1.006847,30146.5258833358
1.107531,11353.8634409064
1.208216,6501.7234827501
1.308901,4859.2125412074
1.409585,5373.6160315270
1.510270,2881.8271593682
1.610954,1535.8109217314
1.711639,764.3211891709
1.812324,934.6043595378
1.913008,1103.3939747948
2.013693,102.5293785082
2.114378,241.4676754308
2.215062,388.9970100137
2.315747,454.9560440770
2.416432,246.3026107758
2.517116,220.1051150960
2.617801,8.7240761704
2.718486,334.5026193287
2.819170,280.1353854859
2.919855,30.8619478420
3.020540,104.9175041698
3.121224,596.6992131558
3.221909,193.4950389992
3.322594,27.0468905765
3.423278,44.5264362749
3.523963,106.8352743741
3.624648,58.0030416718
3.725332,262.4057223848
3.826017,366.0859267841
3.926702,367.7768661179
4.027386,151.2021576162
4.128071,237.6873793301
4.228756,14.4992114105
4.329440,784.1108567894
4.430125,605.9798350306
4.530810,243.8450579770
4.631494,66.0882335304
4.732179,42.7368278687
4.832863,49.9331480512
4.933548,81.8988051092
5.034233,300.3655555082
5.134917,513.8116874831
5.235602,91.6353157114
5.336287,192.8853142203
5.436971,312.1799948240
5.537656,739.8232047134
5.638341,1320.7974274319
5.739025,670.3469936855
5.839710,10.8996636498
5.940395,577.3867522453
6.041079,348.8323679897
6.141764,33.7254997501
6.242449,766.5141006872
6.343133,724.0599618386
6.443818,298.3173481467
6.544503,34.4471515435
6.645187,222.3937672702
6.745872,631.1466298073
6.846557,635.2694618396
6.947241,180.3888689323
7.047926,34.2346868122
7.148611,373.9577477653
7.249295,941.4645281887
7.349980,87.4652227198
7.450665,729.1619860672
7.551349,80.4495969700
7.652034,776.5307527467
7.752718,1334.0132182947
7.853403,923.9486721991
7.954088,960.8397825658
8.054772,802.6357874842
8.155457,524.9019047547
8.256142,665.6693881776
8.356826,1491.1936953103
8.457511,2547.7580064754
8.558196,1074.5029204402
8.658880,548.4738749010
8.759565,253.3618359856
8.860250,1339.4749543012
8.960934,5691.0259053625
9.061619,4863.4880811325
9.162304,11258.6179174245
9.262988,9449.0072733603
9.363673,3852.9876533574
9.464358,7585.2400847625
9.565042,3179.3996885431
9.665727,6397.2578346459
9.766412,2431.3818172069
9.867096,4329.3209576532
9.967781,3870.6681851805
10.068466,223.3988988896
10.169150,153.7507771409
10.269835,2919.0554715515
10.370520,5824.2638670093
10.471204,4359.3737691584
10.571889,1761.3751590872
10.672573,3913.5408603389
10.773258,3578.2945892321
10.873943,577.7094891924
10.974627,114.9817887991
11.075312,551.1753389657
11.175997,1023.8481624502
11.276681,1618.8738890122
11.377366,815.0328241161
11.478051,727.1597560567
11.578735,154.9349841396
11.679420,1161.8771329679
11.780105,1276.2619671945
11.880789,757.9660498561
11.981474,38.0661510580
12.082159,1234.9098172357
12.182843,2079.2601691761
12.283528,2024.1572453019
12.384213,1620.7773627001
12.484897,1611.6755627584
12.585582,1054.6489482490
12.686267,205.7996219503
12.786951,5.0601210021
12.887636,372.1493853836
12.988321,110.1724661909
13.089005,643.5025963500
13.189690,497.9983143293
13.290375,159.1696406686
13.391059,248.4765178705
13.491744,331.6075607630
13.592429,298.1207654505
13.693113,273.4072811795
13.793798,63.1921604164
13.894482,2932.3134270009
13.995167,10089.8509765020
14.095852,8939.8522291010
14.196536,1845.7487456312
14.297221,476.0697272657
14.397906,27.1553740561
14.498590,1160.8531025962
14.599275,1647.7443559930
14.699960,0.4221702504
14.800644,662.2663350933
14.901329,438.2275596781
15.002014,651.6315486484
15.102698,157.7906429019
15.203383,81.6840316397
15.304068,83.7497559196
15.404752,5.2268964226
15.505437,19.1420522659
15.606122,82.7866527959
15.706806,15.4768415501
15.807491,605.8073536373
15.908176,219.3549185677
16.008860,146.3290432274
16.109545,35.1453630208
16.210230,75.0640743414
16.310914,27.0256850603
16.411599,150.7896283151
16.512284,339.1397997340
16.612968,124.2672045013
16.713653,96.8341770638
16.814337,284.7103483081
16.915022,218.3122020917
17.015707,104.1623058708
17.116391,116.7745876299
17.217076,932.9802368482
17.317761,1195.8428311957
17.418445,276.1793968290
17.519130,785.2177878560
17.619815,408.2183139078
17.720499,121.6667431337
17.821184,527.4929968293
17.921869,346.5288893412
18.022553,394.6001650343
18.123238,391.1025649113
18.223923,170.2578656710
18.324607,17.1908163484
18.425292,249.9767293111
18.525977,427.2085800884
18.626661,568.0873474258
18.727346,43.4921643359
18.828031,388.0978811182
18.928715,17.8641410238
19.029400,690.2703090495
19.130085,746.7593677502
19.230769,391.1257455518
19.331454,228.9693669602
19.432139,489.4206146775
19.532823,193.3605199219
19.633508,222.1386248897
19.734193,543.9334746725
19.834877,211.6631403312
19.935562,4.4096152935
20.036246,40.2060251939
20.136931,24.5119321287
20.237616,54.4716922819
20.338300,26.6801674805
20.438985,11.2338634590
20.539670,75.4848213649
20.640354,86.5798571915
20.741039,410.5847487562
20.841724,1277.3053171389
20.942408,660.9155155615
21.043093,120.8047358371
21.143778,0.4619298899
21.244462,47.4350557250
21.345147,42.8262500846
21.445832,233.0138509875
21.546516,11.9389786026
21.647201,767.4260524986
21.747886,944.6176454651
21.848570,366.9486763216
21.949255,139.4665792731
22.049940,25.4608724697
22.150624,127.7284150673
22.251309,343.8662684011
22.351994,539.6027442991
22.452678,237.3906761469
22.553363,20.8229689063
22.654048,33.0899480046
22.754732,326.8470836794
22.855417,362.4282597429
22.956101,175.5264147971
23.056786,85.9693102982
23.157471,78.5016932860
23.258155,11.0494623604
23.358840,24.0438190636
23.459525,132.2372143834
23.560209,81.2736838903
23.660894,6.2403415766
23.761579,28.9242975394
23.862263,126.4584186456
23.962948,401.7947708174
24.063633,161.4600097835
24.164317,17.3870324588
24.265002,266.6079795731
24.365687,248.2426421684
24.466371,7.6999150381
24.567056,336.0066566876
24.667741,501.0993591970
24.768425,75.2484306477
24.869110,441.8993228011
24.969795,511.4388093856
25.070479,233.9447520355
25.171164,23.4122532091
25.271849,379.6355029664
25.372533,689.6581799619
25.473218,392.0660988909
25.573903,13.5975955923
25.674587,200.1320467160
25.775272,366.8426391932
25.875957,245.2309402642
25.976641,610.1373433741
26.077326,1043.9086064760
26.178010,370.7954553720
26.278695,67.8000089350
26.379380,73.9210366279
26.480064,7.0773130291
26.580749,230.8469050122
26.681434,568.3528824553
26.782118,256.6697122188
26.882803,7.4144932786
26.983488,32.2802671077
27.084172,202.8294223240
27.184857,425.9021605676
27.285542,213.6650351264
27.386226,130.1823544822
27.486911,452.5520917756
