sample,value
0,36127.2810253240
1,36125.1352578563
2,36136.2440748506
3,36153.1419936588
4,36159.1769646617
5,36136.5122957840
6,36120.2849293095
7,36127.1469148573
8,36136.5346475285
9,36141.3626243308
10,36109.5337402265
11,36110.5619204714
12,36139.6862434967
13,36147.8669819673
14,36161.5015460851
15,36138.9486359297
16,36120.2625775650
17,36142.4355080647
18,36163.3120373859
19,36174.2420404246
20,36149.5210110570
21,36132.1760573597
22,36125.5599410009
23,36119.8602461648
24,36125.4258305342
25,36115.2334350626
26,36122.1624758437
27,36143.3519295874
28,36152.5832000474
29,36149.4539558237
30,36121.2684060655
31,36113.9817373731
32,36119.1673420867
33,36133.5618655159
34,36145.0283104215
35,36118.4520862641
36,36108.9749466151
37,36120.8884264098
38,36133.1818858602
39,36142.9495981872
40,36120.8884264098
41,36117.2897955525
42,36122.1624758437
43,36128.2421503356
44,36132.2878160820
45,36118.5191414975
46,36118.7650106865
47,36121.2907578100
48,36123.1906560887
49,36137.6298830068
50,36128.1080398688
51,36108.8184844039
52,36123.9729671446
53,36136.8028684620
54,36137.5851795179
55,36115.9710426296
56,36107.2315105476
57,36120.0837636094
58,36131.9078364262
59,36139.6862434967
60,36125.9175689122
61,36115.4569525071
62,36119.6590804647
63,36137.4957725401
64,36156.6735692827
65,36132.9136649267
66,36117.5133129970
67,36120.5307984985
68,36137.4510690512
69,36145.2518278661
70,36128.2645020800
71,36113.6241094618
72,36122.7212694551
73,36146.2129528776
74,36157.0759006829
75,36133.0701271379
76,36123.2800630665
77,36119.7708391870
78,36130.2761590810
79,36133.0254236490
80,36111.5677489719
81,36103.7669901570
82,36108.3043942814
83,36128.9797579026
84,36150.5044878131
85,36131.8184294484
86,36102.8282168899
87,36105.5998332023
88,36113.7805716730
89,36134.6794527387
90,36138.3004353405
91,36117.2897955525
92,36121.7154409546
93,36127.6386532353
94,36140.1332783858
95,36127.5268945130
96,36104.2587285350
97,36101.5094639670
98,36116.1498565853
99,36147.1070226559
100,36129.2032753472
101,36114.3170135399
102,36126.5434177570
103,36137.2051998621
104,36141.0496999085
105,36122.8330281774
106,36104.9292808687
107,36110.1148855823
108,36118.2732723085
109,36122.4530485216
110,36105.8904058803
111,36100.7942081445
112,36113.5347024840
113,36120.9554816431
114,36129.0915166249
115,36103.2529000345
116,36088.5901556719
117,36115.9710426296
118,36132.7795544600
119,36145.6541592663
120,36133.1595341157
121,36111.9030251387
122,36111.2771762940
123,36115.1663798292
124,36124.7105747116
125,36126.4093072902
126,36112.1935978167
127,36109.3772780153
128,36124.9117404117
129,36136.8252202064
130,36118.0721066084
131,36108.4161530037
132,36106.1362750693
133,36103.4540657346
134,36120.3743362873
135,36110.8971966383
136,36096.5920801869
137,36100.1013040663
138,36108.2596907925
139,36124.7776299450
140,36124.4423537782
141,36103.5658244569
142,36111.5901007164
143,36118.6532519642
144,36133.0030719046
145,36125.5375892565
146,36105.2422052911
147,36102.0012023450
148,36109.7125541821
149,36131.3490428149
150,36111.7912664165
151,36072.6533618752
152,36089.2160045166
153,36129.2256270916
154,36128.9574061581
155,36109.2655192930
156,36083.8292341029
157,36087.9866585716
158,36099.9448418552
159,36112.5288739835
160,36089.1713010277
161,36075.8273095879
162,36089.0818940499
163,36106.4715512361
164,36112.7300396836
165,36080.5211759235
166,36069.2782484625
167,36093.1946150296
168,36103.6105279458
169,36113.7358681841
170,36106.9632896141
171,36081.2587834905
172,36095.8991761087
173,36110.5172169825
174,36126.2528450790
175,36105.7115919246
176,36081.7058183796
177,36084.1198067808
178,36087.5843271714
179,36126.5657695014
180,36118.4520862641
181,36090.0430190614
182,36105.0857430799
183,36120.5531502429
184,36120.9554816431
185,36098.6037371878
186,36073.5027281645
187,36076.3637514548
188,36090.4453504616
189,36109.6902024377
190,36095.2509755195
191,36066.3054664499
192,36071.4016641857
193,36095.5191964530
194,36104.5940047019
195,36099.0284203325
196,36085.0138765590
197,36096.3685627423
198,36093.1722632852
199,36103.9458041126
200,36101.5318157115
201,36092.3228969959
202,36089.2607080055
203,36097.6649639207
204,36114.8758071513
205,36107.2985657809
206,36086.5114434375
207,36098.6484406767
208,36111.8806733943
209,36118.8097141754
210,36094.6251266748
211,36061.8351175589
212,36063.8467745598
213,36076.5872688994
214,36093.9992778300
215,36095.3627342418
216,36072.5639548974
217,36073.8380043314
218,36099.3413447549
219,36116.1722083297
220,36097.6202604318
221,36079.6047544008
222,36088.4783969496
223,36094.4239609747
224,36108.4832082371
225,36085.5279666815
226,36065.1878792272
227,36091.5182341955
228,36097.5979086873
229,36116.9098158967
230,36103.5658244569
231,36075.4249781877
232,36077.1907659997
233,36091.8311586179
234,36100.9506703556
235,36090.2441847615
236,36062.7068355926
237,36061.4774896476
238,36069.9040973072
239,36081.2140800016
240,36083.9409928252
241,36078.3083532224
242,36088.2548795050
243,36089.0818940499
244,36097.2402807761
245,36092.3899522293
246,36065.9478385386
247,36061.2092687141
248,36068.4735856621
249,36088.5678039274
250,36084.9691730701
251,36058.1247279793
252,36065.4784519051
253,36091.8982138512
254,36112.8641501503
