sample,value
0,11581.2881685839
1,12486.7126329795
2,12401.4183761380
3,11924.4768529507
4,11271.8282666002
5,11571.5651597458
6,12477.5484177528
7,12407.6768645855
8,11928.4778152082
9,11269.4366299434
10,11578.1365726157
11,12476.6319962301
12,12407.1851262075
13,11931.6070594319
14,11273.3705369676
15,11574.4261830361
16,12473.9721386399
17,12408.8838587861
18,11931.2941350095
19,11274.6445864015
20,11570.1793515896
21,12478.2860253198
22,12412.3483791767
23,11934.5798414445
24,11275.0245660573
25,11569.0170608779
26,12485.3268248232
27,12409.4203006530
28,11936.9714781012
29,11278.7796591258
30,11569.0170608779
31,12478.2636735754
32,12409.9567425199
33,11939.9889636027
34,11278.1538102810
35,11566.0442788654
36,12466.4172490140
37,12407.1627744630
38,11941.9782688592
39,11275.3151387352
40,11561.4845229965
41,12469.2112170710
42,12402.8935912721
43,11931.2717832651
44,11274.7786968683
45,11557.3941537612
46,12465.4114205136
47,12404.6370273396
48,11937.1502920568
49,11269.2131124989
50,11545.4359704776
51,12453.6320511856
52,12395.0034254793
53,11929.0366088196
54,11269.9060165770
55,11544.5642524438
56,12454.7049349195
57,12396.5903993357
58,11928.4554634637
59,11262.6193478846
60,11534.8635953502
61,12445.6524784151
62,12397.5738760917
63,11928.1201872969
64,11263.1781414960
65,11531.1085022817
66,12449.7875511393
67,12397.7303383029
68,11929.7295128977
69,11271.6047491556
70,11535.1988715170
71,12445.8089406263
72,12393.9975969789
73,11928.0754838080
74,11266.0391647862
75,11523.5089091669
76,12442.0761993022
77,12394.6681493125
78,11933.2387367772
79,11275.2257317574
80,11536.1152930397
81,12449.8769581171
82,12397.0821377137
83,11928.1648907858
84,11272.2305980004
85,11525.6546766346
86,12435.1471585211
87,12392.8353062672
88,11929.8189198755
89,11258.2160542269
90,11519.7985195873
91,12445.8536441152
92,12401.5971900937
93,11932.6352396769
94,11263.9604525519
95,11510.8354700608
96,12429.2686497293
97,12388.9908062209
98,11923.2698587501
99,11262.0605542732
100,11503.8840775352
101,12426.8546613282
102,12385.5039340858
103,11917.9948470586
104,11256.0255832703
105,11504.5322781244
106,12431.8391003417
107,12389.6837102990
108,11926.8014343740
109,11267.3132142202
110,11500.2183914445
111,12417.6233908681
112,12391.4047946220
113,11929.7071611532
114,11265.4580194304
115,11497.9385135101
116,12419.8362135692
117,12382.6876142845
118,11917.4584051917
119,11258.7524960938
120,11498.3184931658
121,12415.2317542114
122,12383.0005387068
123,11909.0988527654
124,11241.7651703078
