sample,value
0,5231.0458101089
1,5446.0472400245
2,4873.4849540573
3,4565.8578951189
4,4795.2091449748
5,5215.7795686459
6,5440.4816556551
7,4870.9592069339
8,4561.5216566946
9,4793.0857292516
10,5212.9408971001
11,5444.0132312790
12,4884.9066954740
13,4572.7645841556
14,4800.5512118997
15,5219.7581791589
16,5459.5923971644
17,4897.8036520247
18,4574.0833370785
19,4801.4229299334
20,5220.2499175370
21,5463.3921937218
22,4904.2186026834
23,4574.2397992897
24,4793.7562815853
25,5209.1634522871
26,5449.0200220370
27,4892.5956955666
28,4558.4594677042
29,4779.8758482785
30,5199.1945742601
31,5451.2328447381
32,4903.9503817499
33,4567.7354416532
34,4783.7203483248
35,5195.4394811916
36,5456.9772430631
37,4912.9357830209
38,4566.1037643079
39,4781.5969326016
40,5195.6406468917
41,5458.4524581972
42,4917.0038005118
43,4561.9463398393
44,4774.3326156536
45,5185.3364926978
46,5455.4573244402
47,4919.6413063575
48,4562.9298165953
49,4775.3831476430
50,5183.6154083747
51,5458.9889000641
52,4923.6199168706
53,4565.0755840630
54,4778.2218191888
55,5186.1411554982
56,5461.2464262541
57,4929.3866669401
58,4558.9288543378
59,4763.2461504038
60,5166.1810476996
61,5456.1949320072
62,4933.5440914087
63,4559.5994066715
64,4764.2296271598
65,5174.2947309369
66,5465.7391268896
67,4947.2904142488
68,4564.4273834738
69,4768.4988103508
70,5176.1946292156
71,5470.7235659031
72,4950.1067340501
73,4561.0522700610
74,4756.2724061337
75,5160.5260563524
76,5462.0287373100
77,4952.0066323288
78,4554.3690984689
79,4750.2597868752
80,5154.0216987159
81,5464.0180425665
82,4960.0756120772
83,4555.4866856917
84,4750.6844700199
85,5152.4794283485
86,5463.2580832551
87,4964.1212778236
88,4555.7996101141
89,4745.7447344953
90,5145.9527189675
91,5460.0394320535
92,4967.4293360030
93,4555.7549066251
94,4741.4979030487
95,5135.7603234959
96,5454.3173854729
97,4967.2505220473
98,4545.2272349867
99,4731.6184319995
100,5126.5067012914
101,5447.5001034141
102,4967.2281703029
103,4549.7199356222
104,4741.5649582821
105,5137.9284427081
106,5465.8285338674
107,4988.8646589356
108,4561.6781189058
109,4738.9274524364
110,5133.3910385836
111,5469.4271647247
112,5000.7110834969
113,4563.2427410177
114,4733.7865512117
115,5127.3560675807
116,5471.9976153371
117,5006.7013510110
