sample,value
0,0.0000000000
1,4376.6950817937
2,4445.2925855270
3,4495.4946035736
4,4454.2332833091
5,4412.6143351334
6,4374.7281282816
7,4451.0816873409
8,4494.2205541397
9,4457.5189897441
10,4407.8757653088
11,4346.3637645678
12,4427.6123556629
13,4491.4712895717
14,4459.4859432561
15,4391.2907709230
16,4365.5862647994
17,4457.4519345107
18,4490.5101645601
19,4459.3071293005
20,4425.9359748287
21,4377.5444480830
22,4438.8999866128
23,4481.2565423556
24,4441.2022162917
25,4413.2401839781
26,4375.0187009595
27,4450.2993762850
28,4504.1223769334
29,4475.0204056526
30,4433.7814371325
31,4379.9807882286
32,4437.9835650901
33,4488.0291209256
34,4473.6793009853
35,4446.8572076389
36,4396.9010587813
37,4487.7832517366
38,4545.0707727755
39,4509.5091473471
40,4448.3547745174
41,4386.9321807542
42,4463.0622223690
43,4522.1155312199
44,4493.1923738947
45,4443.5044459706
46,4392.7436343126
47,4455.0602978540
48,4507.3186763905
49,4461.6987659572
50,4417.7775881025
51,4397.1022244814
52,4497.7968332525
53,4538.6558221168
54,4493.2147256392
55,4435.3907627333
56,4407.0711025084
57,4493.9299814618
58,4549.8316943445
59,4512.2137084262
60,4460.0223851231
61,4400.2538204496
62,4474.9309986748
63,4524.3507056654
64,4496.8133564965
65,4458.3013008000
66,4403.3160094399
67,4477.5238010316
68,4537.6946971053
69,4489.2137633817
70,4441.2692715251
71,4418.4704921806
72,4491.6724552718
73,4541.4944936627
74,4510.8949555033
75,4488.4761558147
76,4444.9126058713
77,4497.8638884859
78,4556.2019415142
79,4530.5421388796
80,4473.3440248184
81,4415.0953787679
82,4494.7346442622
83,4572.6975289223
84,4546.9706710542
85,4485.4363185687
86,4422.0467712935
87,4481.8823912004
88,4534.5207493926
89,4521.6014410974
90,4478.1720016208
91,4426.5618236735
92,4501.1048914319
93,4550.9045780783
94,4516.7064090617
95,4487.5373825475
96,4440.7104779137
97,4504.9270397338
98,4577.1902295578
99,4538.4323046723
100,4492.1641936498
101,4457.1390100883
102,4535.1242464929
103,4580.0289011036
104,4536.8453308160
105,4497.7521297636
106,4455.0155943651
107,4514.3594758939
108,4560.7169938942
109,4523.0543044870
110,4486.8668302139
111,4446.0748965829
112,4502.5130513326
113,4569.0094910871
114,4547.2612437321
115,4523.5236911206
116,4468.2031235937
117,4519.6568393298
118,4590.2436483197
119,4541.9638802962
120,4513.8900892604
121,4469.5218765166
122,4527.7705225671
123,4583.2252005607
124,4563.6227206734
125,4522.9425457648
126,4458.4130595223
127,4517.0416852285
128,4584.1416220834
129,4542.2321012297
130,4493.5500018060
131,4462.9951671356
132,4521.0426474860
133,4607.3427328280
134,4578.2184098027
135,4510.7608450366
136,4465.9679491482
137,4546.7471536097
138,4596.9938751452
139,4558.3924124709
140,4533.3584586809
141,4474.3275015745
142,4553.2962147351
143,4630.4544365948
144,4587.6508459629
145,4532.7773133251
146,4481.0553766555
147,4535.1913017263
148,4589.5730959860
149,4551.8433513455
150,4518.8521765294
151,4470.6618154838
152,4539.2593192171
153,4603.6546949929
154,4576.1620493128
155,4538.9910982837
156,4469.4771730277
157,4532.1067609914
158,4612.0365991636
159,4581.8617441489
160,4546.7918570986
161,4485.1010424019
162,4545.1825314978
163,4620.4632068233
164,4598.4243867903
165,4557.0289560591
166,4491.3148273605
167,4550.5693019115
168,4635.0141924637
169,4614.4952910537
170,4561.3428427390
171,4499.1379379198
172,4544.7802000976
173,4612.2154131192
174,4587.5837907295
175,4542.1650459963
176,4493.0135599391
177,4567.2437032752
178,4644.8713117685
179,4595.9880466447
180,4545.1825314978
181,4482.9999784231
182,4553.5197321796
183,4625.3358871145
184,4615.3893608319
185,4559.8452758605
186,4498.4897373306
187,4562.9745200842
188,4632.8460732515
189,4613.7800352311
190,4575.0891655790
191,4519.2545079296
192,4566.3272817525
193,4634.3212883855
194,4610.9860671742
195,4557.0066043146
196,4497.4839088302
197,4571.8481626330
198,4641.6303088224
199,4601.3971688029
200,4565.4555637187
201,4507.6986560462
202,4562.4827817062
203,4626.1629016594
204,4588.4331570188
205,4557.4312874593
206,4505.9552199787
207,4561.0746218055
208,4635.1035994415
209,4608.4379683063
210,4565.1426392964
211,4506.6257723124
212,4559.9346828383
213,4640.3115558996
214,4610.1143491404
215,4549.9434530668
216,4488.0291209256
217,4563.8909416069
218,4623.2795266246
219,4602.5594595146
220,4566.3049300080
221,4512.6830950598
222,4567.3107585085
223,4632.3990383624
224,4604.5040612822
225,4569.3894707429
226,4496.4557285852
227,4570.1047265654
228,4654.2813961841
229,4618.4291980778
230,4557.2524735036
231,4504.1447286778
232,4578.5983894585
233,4653.8343612950
234,4623.4136370914
235,4565.2767497631
236,4488.5432110480
237,4552.1115722789
238,4631.5273203286
239,4598.5808490015
240,4533.2243482142
241,4495.1593274068
242,4583.3146075385
243,4657.9247305303
244,4621.4019800904
245,4577.0561190910
246,4510.1126444474
247,4561.3428427390
248,4619.6361922784
249,4586.4215000178
250,4549.1164385219
251,4499.3614553644
252,4530.0951039904
253,4602.0677211365
254,4581.5935232155
255,4549.4517146887
256,4505.4858333452
257,4550.4575431892
258,4631.9520034733
259,4624.0841894250
260,4582.2864272936
261,4516.3487811504
262,4553.7208978797
263,4620.9102417124
264,4586.0191686176
265,4547.4847611767
266,4488.9902459371
267,4540.1980924842
268,4628.8004075051
269,4595.0716251220
270,4553.2291595017
271,4483.2905511010
272,4544.9366623088
273,4635.8859104974
274,4608.2591543507
275,4530.3633249239
276,4444.0408878375
277,4538.0523250165
278,4641.6973640558
279,4619.0326951781
280,4572.6081219444
281,4509.0844642025
282,4555.2855199916
283,4629.1133319275
284,4598.8490699350
285,4549.2729007331
286,4491.5159930606
287,4551.8880548344
288,4628.5768900605
289,4594.3787210439
290,4566.9307788528
291,4503.2506588996
292,4542.2097494852
293,4610.1143491404
294,4590.5789244865
295,4551.3739647119
296,4478.9766644212
297,4522.2496416866
298,4598.6255524904
299,4571.7811073996
300,4537.0688482605
301,4474.6851294857
302,4532.3526301804
303,4628.1969104048
304,4599.4972705242
305,4553.0056420571
306,4500.6131530539
307,4543.5285024081
308,4603.4311775483
309,4587.1591075848
310,4568.1154213089
311,4491.5606965495
312,4514.2253654272
313,4596.1221571114
314,4600.7713199581
315,4558.8170956155
316,4479.6919202437
317,4502.7589205216
318,4592.7023402098
319,4575.3350347680
320,4536.4653511602
321,4459.4188880228
322,4502.4683478437
323,4582.6664069493
324,4572.6528254334
325,4557.4089357148
326,4492.1194901609
327,4505.7987577675
328,4601.1289478694
329,4584.0969185945
330,4559.5323514381
331,4505.2623159006
332,4550.3904879559
333,4621.2678696236
334,4579.3807005144
335,4546.1883599983
336,4472.4499550402
337,4493.5276500616
338,4565.7684881411
339,4546.6577466318
340,4516.5946503394
341,4475.1768678638
342,4517.7569410511
343,4601.0395408916
344,4573.5021917227
345,4513.8677375159
346,4427.3888382183
347,4497.1039291744
348,4609.5779072735
349,4585.9744651287
350,4543.8190750860
351,4484.0952139014
352,4523.1884149538
353,4606.0463316496
354,4569.2553602761
355,4527.4352464003
356,4477.0544143980
357,4521.4002753973
358,4586.0638721065
359,4556.4701624477
360,4515.2535456721
361,4442.1409895588
362,4482.1953156227
363,4587.1144040959
364,4567.6013311865
365,4509.8220717695
366,4458.4577630112
367,4502.8036240105
368,4579.6042179590
369,4546.9259675653
370,4529.4245516568
371,4471.5335335175
372,4509.5091473471
373,4598.7820147016
374,4564.0250520736
375,4516.3040776615
376,4462.6822427132
377,4501.5966298099
378,4580.5429912261
379,4544.8472553310
380,4492.6112285389
381,4442.4092104923
382,4472.2934928290
383,4583.8510494055
384,4575.6926626793
385,4523.7248568207
386,4463.4869055136
387,4488.3643970924
388,4549.3623077109
389,4540.5557203955
390,4540.6674791178
391,4498.7579582641
392,4507.4527868572
393,4590.8024419311
394,4568.0930695645
395,4520.5285573636
396,4452.5121989861
397,4478.4178708098
398,4547.4177059433
399,4523.1660632093
400,4513.7336270492
401,4457.6754519553
402,4487.0903476584
403,4571.5799416995
404,4542.8579500744
405,4494.8464029844
406,4445.7396204161
407,4483.9611034347
408,4577.4808022357
409,4556.9619008257
410,4507.5198420906
411,4439.2576145241
412,4475.8027167085
413,4552.9609385682
414,4545.1601797533
415,4498.6685512863
416,4460.3129578010
417,4494.9805134512
418,4582.4652412492
419,4557.7889153706
420,4522.3837521534
421,4444.6443849378
422,4464.6044927364
423,4546.1213047649
424,4527.5023016336
425,4497.7074262747
426,4424.7736841170
427,4449.1594373178
428,4525.7365138217
429,4523.2331184427
430,4503.8541559999
431,4465.5432660035
432,4472.6511207403
433,4535.3924674264
434,4525.4235893993
435,4539.0581535170
436,4458.9047979003
437,4460.8941031568
438,4551.5751304120
439,4518.1369207069
440,4467.2643503266
441,4413.9330880562
442,4437.5812336899
443,4531.7044295912
444,4517.4663683732
445,4474.0592806410
446,4418.5375474140
447,4439.1905592907
448,4518.0251619846
449,4505.3740746229
450,4473.0534521405
451,4419.4316171922
452,4455.3955740208
453,4534.4983976481
454,4519.0309904851
455,4496.1428041628
456,4442.8785971258
457,4459.7988676785
458,4546.6800983763
459,4520.1262259634
460,4471.2876643285
461,4399.0468262490
462,4432.2615185096
463,4533.7831418256
464,4519.9250602633
465,4468.4489927827
