sample,value
0,1332.0298590696
1,1176.3723106828
2,1206.8600901198
3,1364.6634059743
4,1515.5153293032
5,1329.1688357793
6,1171.5890373694
7,1207.1506627978
8,1371.1230601219
9,1531.3180126331
10,1352.2581878016
11,1195.5054039366
12,1223.8697676503
13,1376.2639613466
14,1536.3695068800
15,1354.3369000360
16,1194.3207614804
17,1228.2954130525
18,1385.8752114624
19,1543.9467482503
20,1357.0191093706
21,1192.1973457572
22,1220.6064129599
23,1378.4097288143
24,1544.9302250064
25,1350.4029930118
26,1175.2994269490
27,1205.4295784747
28,1356.9297023928
29,1517.7058002598
30,1340.3223562625
31,1178.2275054726
32,1212.0009913446
33,1368.5749612540
34,1533.5978905675
35,1347.0055278546
36,1171.8125548139
37,1206.7706831420
38,1364.3951850409
39,1527.6076230535
40,1340.4117632403
41,1173.4218804147
42,1204.4013982298
43,1352.1240773349
44,1511.1120356455
45,1327.0230683116
46,1159.9214267637
47,1185.3577119538
48,1338.5565684505
49,1515.7611984922
50,1342.5575307080
51,1168.0574617454
52,1195.6171626588
53,1354.6945279473
54,1511.6708292569
55,1337.1484085498
56,1179.9709415401
57,1209.9893343436
58,1365.1104408634
59,1529.8204457546
60,1351.3417662790
61,1185.6929881207
62,1207.6871046647
63,1357.9578826377
64,1537.3082801471
65,1364.7081094632
66,1191.4820899346
67,1216.4266367467
68,1369.5584380100
69,1540.2363586708
70,1365.9598071527
71,1186.6317613878
72,1213.1632820562
73,1364.1046123629
74,1537.7106115473
75,1368.5302577651
76,1193.9854853136
77,1217.3430582694
78,1373.6935107343
79,1542.4268296274
80,1366.1833245973
81,1189.3139707224
82,1219.9135088817
83,1361.9364931508
84,1536.7718382802
85,1364.2610745741
86,1185.6929881207
87,1215.5325669685
88,1363.4340600293
89,1539.1411231924
90,1373.2688275896
91,1188.5093079220
92,1206.5024622086
93,1358.0472896155
94,1537.4647423583
95,1360.7294989502
96,1181.7143776076
97,1214.1914623012
98,1356.5273709926
99,1531.2509573997
100,1364.5516472520
101,1181.8708398188
102,1203.3508662404
103,1347.4078592548
104,1522.1985008953
105,1358.2261035712
106,1176.3276071939
107,1189.8727643338
108,1338.7577341506
109,1535.7213062908
110,1370.9218944218
111,1185.7376916096
112,1215.0408285905
113,1354.0686791025
114,1526.4900358307
115,1367.6808914758
116,1182.4072816857
117,1193.8290231024
118,1339.1600655508
119,1528.8816724875
120,1367.5691327535
121,1179.9932932846
122,1199.5957731719
123,1343.4068969973
124,1524.2548613852
125,1363.5458187516
126,1177.9816362836
127,1196.1759562702
128,1341.5517022075
129,1524.9030619744
130,1371.7936124556
131,1185.4024154428
132,1209.1399680543
133,1346.6702516878
134,1531.1839021664
135,1384.9140864508
136,1194.4995754361
137,1211.5316047110
138,1358.2037518267
139,1539.6105098260
140,1381.8518974604
141,1191.2138690011
142,1205.4742819636
143,1344.7032981757
144,1527.7640852647
145,1369.7149002212
146,1186.0282642875
147,1203.7755493850
148,1349.1736470668
149,1540.7728005377
150,1386.9257434518
151,1186.6764648767
152,1206.5024622086
153,1344.0327458421
154,1509.5921170225
155,1364.1940193408
156,1201.3839127283
157,1214.3926280013
158,1346.2008650542
159,1536.3024516466
160,1384.1541271393
161,1188.5763631554
162,1192.0632352904
163,1332.7898183810
164,1529.7533905212
165,1379.5943712705
166,1176.3276071939
167,1197.0476743040
168,1347.2066935547
169,1533.2179109118
170,1382.5448015386
171,1188.6210666443
172,1205.0495988190
173,1344.9044638758
174,1526.6017945530
175,1378.2979700921
176,1180.1944589847
177,1199.3052004940
178,1348.6819086888
179,1536.8165417691
180,1388.7362347527
181,1182.9884270416
182,1193.0914155354
183,1332.5886526810
184,1525.1936346523
185,1385.1152521509
186,1184.0389590310
187,1191.9738283126
188,1337.7072021612
189,1530.6921637883
190,1387.8645167189
191,1193.2031742577
192,1199.9981045721
193,1330.1746642798
194,1527.6746782869
195,1385.0929004065
196,1186.8552788323
197,1204.6025639299
198,1340.4564667292
199,1538.2247016698
200,1394.4135778443
201,1178.9651130396
202,1194.6783893917
203,1338.7353824062
204,1527.2723468867
205,1386.4787085627
206,1179.0321682730
207,1190.7444823676
208,1325.2125770107
209,1524.3889718519
210,1386.9033917073
211,1184.1060142643
212,1213.2750407785
213,1346.0444028430
214,1545.3102046621
215,1408.9198599958
216,1200.0651598054
217,1211.7104186667
218,1340.7470394071
219,1537.3529836360
220,1404.4942145937
221,1197.4947091931
222,1206.4577587197
223,1336.5896149385
224,1536.9730039803
225,1398.1910226573
226,1176.9087525497
227,1188.9786945556
228,1334.9802893377
229,1532.8379312560
230,1398.5262988241
231,1197.1370812818
232,1199.4169592162
233,1332.7898183810
234,1534.9613469793
235,1400.2250314027
236,1193.1584707687
237,1203.4402732182
238,1337.0142980831
239,1530.9380329773
240,1407.4222931173
241,1188.5093079220
242,1189.9174678227
243,1321.0775042865
244,1505.0323611536
245,1378.0521009030
246,1183.2789997195
247,1198.6122964158
248,1324.2514519991
249,1521.7961694951
250,1393.4301010883
251,1186.3858921988
252,1205.2954680080
253,1338.8471411284
254,1533.7320010343
255,1406.2152989167
256,1193.0243603020
257,1196.4441772037
258,1331.0463823135
259,1538.2470534142
260,1410.9315169968
261,1184.5306974090
262,1198.5899446714
263,1342.4010684968
264,1544.5055418617
265,1420.0957322235
266,1199.7969388720
267,1192.7114358796
268,1317.7694461071
269,1519.3598293495
270,1405.8800227499
271,1205.5860406859
272,1211.9115843667
273,1337.5954434389
274,1539.3422888925
275,1418.2181856892
276,1201.8309476174
277,1202.7026656512
278,1331.9181003473
279,1539.6999168038
280,1424.5660811145
