sample,value
0,45622.2797181940
1,45563.5393337654
2,45647.9842243176
3,45712.8489867269
4,45682.6741317122
5,45623.6208228613
6,45557.3031970624
7,45640.0940585249
8,45740.8557225294
9,45697.9180214307
10,45631.1533607427
11,45577.5315257945
12,45643.2903579820
13,45713.7654082496
14,45690.3407800604
15,45637.1436282568
16,45585.8016712429
17,45638.7976573464
18,45716.9840594511
19,45688.3738265483
20,45631.2874712095
21,45581.6442467742
22,45635.6460613783
23,45715.3300303614
24,45690.4748905271
25,45628.2029304746
26,45575.9892554270
27,45619.6645640927
28,45706.0540564125
29,45693.1570998618
30,45639.4458579357
31,45583.6559037752
32,45638.4623811796
33,45725.7906467665
34,45703.6400680113
35,45643.2233027486
36,45588.1039009218
37,45662.3563960023
38,45733.1443706923
39,45703.1259778888
40,45656.4778872106
41,45597.9163167377
42,45643.5138754265
43,45722.7061060317
44,45704.2212133671
45,45653.1251255423
46,45603.7277702961
47,45647.6936516397
48,45724.7848182660
49,45693.4253207952
50,45643.1785992597
51,45597.8939649932
52,45653.2368842646
53,45739.9616527512
54,45718.8839577298
55,45654.7568028875
56,45590.2720201340
57,45637.6577183792
58,45721.7449810201
59,45698.9014981868
60,45652.7898493755
61,45597.2010609151
62,45630.5498636424
63,45708.6245070248
64,45691.2795533275
65,45636.9424625567
66,45577.9562089391
67,45623.4420089057
68,45708.9597831917
69,45684.2834573130
70,45619.6422123482
71,45584.0358834309
72,45620.4915786375
73,45689.3349515599
74,45705.0929314009
75,45662.2669890245
76,45603.7948255294
77,45636.8083520899
78,45723.6001758099
79,45720.4038763528
80,45651.2252272636
81,45589.3779503558
82,45635.4001921892
83,45717.8334257404
84,45693.0006376506
85,45635.4225439337
86,45586.2934096209
87,45621.0950757378
88,45713.4301320827
89,45700.9131551878
90,45645.9725673166
91,45586.6957410211
92,45617.4070379027
93,45690.2513730826
94,45697.2027656082
95,45669.2183815501
96,45608.9133750097
97,45627.4876746521
98,45701.7178179881
99,45667.5196489715
100,45624.2913751950
101,45598.2292411601
102,45634.9755090446
103,45722.5943473094
104,45699.8402714539
105,45640.3175759694
106,45580.5266595515
107,45614.9706977571
108,45698.6109255089
109,45686.0939486139
110,45636.6295381343
111,45578.3138368504
112,45614.1436832122
113,45697.8956696863
114,45676.5274019870
115,45626.8841775518
116,45591.8813457348
117,45623.9784507726
118,45702.3883703218
119,45687.1444806033
120,45633.0085555325
121,45581.1525083962
122,45607.4605116201
123,45691.2572015831
124,45680.2824950555
125,45636.1825032452
126,45576.5033455495
127,45601.9396307396
128,45696.6663237412
129,45693.0900446284
130,45638.5070846685
131,45577.5762292834
132,45599.7715115275
133,45700.7119894877
134,45690.4301870382
135,45632.9638520436
136,45568.4790692901
137,45582.4489095746
138,45687.3903497923
139,45687.4797567701
140,45608.0863604649
141,45550.0835836033
142,45591.6131248013
143,45677.2873612985
144,45688.2173643371
145,45636.7189451121
146,45563.2487610875
147,45588.2603631330
148,45672.7499571741
149,45674.3592827748
150,45625.1630932287
151,45558.5101912630
152,45581.6665985187
153,45685.2445823246
154,45674.2251723081
155,45616.6470785912
156,45559.3148540634
157,45567.2944268339
158,45696.9121929302
159,45720.8509112419
160,45641.9939568036
161,45577.7997467279
162,45602.0513894619
163,45692.5759545059
164,45691.0113323940
165,45639.7587823580
166,45579.9231624512
167,45584.1252904088
168,45678.3378932879
169,45678.0249688655
170,45624.3584304283
171,45562.8017261984
172,45583.4547380751
173,45676.3262362869
174,45683.1435183458
175,45632.8967968103
176,45570.7365954800
177,45586.5839822988
178,45685.3786927913
179,45693.1347481173
180,45637.8812358238
181,45569.1049181348
182,45575.9669036826
183,45684.7528439466
184,45698.1638906197
185,45623.7996368169
186,45564.0087203990
187,45596.1728806702
188,45678.5614107324
189,45684.1940503352
190,45626.8394740629
191,45567.7191099786
192,45574.8940199487
193,45677.5332304875
194,45688.1279573593
195,45630.9074915537
196,45567.6073512563
197,45576.0786624049
198,45665.3738815038
199,45669.7995269060
200,45624.3137269394
201,45565.0369006439
202,45574.8493164598
203,45685.7810241915
204,45694.0735213844
205,45637.3000904679
206,45574.3352263373
207,45586.2040026431
208,45675.0745385974
209,45679.3437217884
210,45625.0289827620
211,45573.1729356257
212,45584.0358834309
213,45688.4408817817
214,45692.5312510170
215,45637.9706428016
216,45572.4576798031
217,45582.7841857415
218,45682.7858904345
219,45701.7401697326
220,45652.5663319309
221,45588.9532672111
222,45588.4391770886
223,45690.9219254162
224,45702.7012947442
225,45651.9851865751
226,45589.0873776778
227,45598.7433312825
228,45695.5934400074
229,45705.4282075677
230,45651.1805237747
231,45584.0358834309
232,45581.6442467742
233,45674.0687100969
234,45687.1221288588
235,45627.9347095412
236,45555.1350778502
237,45554.2633598165
238,45674.2475240526
239,45689.7149312156
240,45635.1990264891
241,45580.3254938514
242,45583.1194619083
243,45673.8675443968
244,45699.0132569090
