sample,value
0,0.0000000000
1,-1872.6738539545
2,-1755.8412856866
3,-1682.2816946842
4,-1727.6557359285
5,-1804.9480682550
6,-1870.4386795090
7,-1738.7198494339
8,-1674.4585841249
9,-1735.9035296325
10,-1820.8848620516
11,-1895.7185024880
12,-1767.0618614032
13,-1672.5810375906
14,-1739.7256779344
15,-1842.3872402176
16,-1897.4172350666
17,-1740.7985616682
18,-1672.3798718905
19,-1724.4594364714
20,-1771.3086928497
21,-1846.9022925976
22,-1749.6051489836
23,-1715.4963869448
24,-1774.4602888179
25,-1800.4106641305
26,-1845.7847053748
27,-1733.5789482092
28,-1655.3701943600
29,-1711.8307008541
30,-1801.6176583311
31,-1889.0353308958
32,-1767.8665242036
33,-1667.1272119435
34,-1710.7131136314
35,-1783.2668761333
36,-1850.5456269438
37,-1713.6411921550
38,-1627.8999004245
39,-1689.1436802320
40,-1780.0035214428
41,-1854.0101473344
42,-1721.2407852698
43,-1652.3303571141
44,-1710.2660787423
45,-1785.8373267457
46,-1857.8546473807
47,-1739.4351052565
48,-1652.2856536252
49,-1720.3467154916
50,-1805.7974345443
51,-1849.8527228657
52,-1711.5177764318
53,-1659.3711566175
54,-1724.9735265939
55,-1789.3241988807
56,-1807.0714839782
57,-1686.9308575309
58,-1630.0233161477
59,-1706.3992269515
60,-1777.9248092085
61,-1844.6000629187
62,-1724.0124015823
63,-1647.9717669453
64,-1709.8860990865
65,-1786.8878587351
66,-1855.3736037461
67,-1724.8394161271
68,-1634.9630516723
69,-1716.9939538233
70,-1786.6196378016
71,-1827.9927167884
72,-1739.9491953789
73,-1685.7462150748
74,-1695.4692239129
75,-1719.5644044357
76,-1791.4923180929
77,-1711.1601485205
78,-1639.0757726521
79,-1686.0814912416
80,-1769.8334777157
81,-1835.4805511809
82,-1711.6965903874
83,-1612.1642723279
84,-1663.3497671306
85,-1754.6119397416
86,-1824.6623068645
87,-1719.5420526912
88,-1657.2477408943
89,-1726.2028725389
90,-1786.6196378016
91,-1838.4309814490
92,-1694.8657268126
93,-1626.4470370349
94,-1694.9774855348
95,-1752.2203030849
96,-1824.2599754643
97,-1715.6528491560
98,-1617.7075049528
99,-1688.5848866206
100,-1757.5400182652
101,-1800.0083327303
102,-1691.7588343333
103,-1615.8299584186
104,-1676.7608138038
105,-1758.1882188545
106,-1837.8051326043
107,-1735.9929366103
108,-1663.4838775973
109,-1708.8355670971
110,-1751.3932885400
111,-1811.2065567024
112,-1726.0240585833
113,-1609.3256007821
114,-1648.8881884680
115,-1715.3846282225
116,-1803.3834461431
117,-1705.1922327509
118,-1611.2702025497
119,-1665.9425694874
120,-1744.5760064812
121,-1830.1384842561
122,-1734.9871081098
123,-1646.9212349559
124,-1670.9493602454
125,-1741.7149831909
126,-1835.8605308366
127,-1726.8957766170
128,-1633.6666504939
129,-1701.3030292157
130,-1759.1716956105
131,-1786.8878587351
132,-1685.9697325194
133,-1603.0894640791
134,-1657.7841827612
135,-1739.9044918900
136,-1826.1598737430
137,-1722.3583724926
138,-1634.0242784052
139,-1695.9162588020
140,-1751.0803641177
141,-1828.4621034219
142,-1688.6072383651
143,-1555.7037658338
144,-1642.2273686203
