sample,value
0,23961.6959049339
1,23965.1604253245
2,23928.9282475624
3,23909.0575467417
4,23909.7504508198
5,23926.7377766058
6,23942.0934250466
7,23909.5045816308
8,23881.2072731504
9,23892.6960698004
10,23928.7941370957
11,23942.3616459801
12,23908.6775670859
13,23900.9438635044
14,23899.7368693038
15,23909.2810641862
16,23929.8446690851
17,23911.1362589760
18,23897.7699157917
19,23899.9156832595
20,23925.1060992606
21,23952.4646344739
22,23935.5667156657
23,23923.0497387707
24,23922.3791864370
25,23933.5997621536
26,23942.4957564468
27,23905.8165437957
28,23884.9847179633
29,23889.3656598765
30,23916.2548084563
31,23937.2877999887
32,23917.2159334679
33,23904.0954594726
34,23909.6163403531
35,23928.5035644178
36,23944.3733029811
37,23912.5667706212
38,23902.8437617831
39,23901.5697123491
40,23911.2703694427
41,23921.9545032924
42,23889.9691569768
43,23874.5911567916
44,23888.3374796316
45,23917.7970788237
46,23933.8232795982
47,23894.2383401678
48,23874.3676393470
49,23897.6134535806
50,23932.2810092307
51,23951.5929164401
52,23921.5521718922
53,23907.0458897407
54,23904.3860321505
55,23918.1994102239
56,23944.9768000813
57,23912.3656049211
58,23896.7640872913
59,23911.4715351428
60,23941.7581488798
61,23953.5598699522
62,23920.7922125807
63,23900.3403664041
64,23906.3753374070
65,23922.4462416704
66,23943.6356954140
67,23914.5337241332
68,23898.5075233588
69,23912.7008810879
70,23941.3111139907
71,23947.9719338384
72,23922.8262213261
73,23917.9982445238
74,23913.2373229548
75,23921.9097998035
76,23937.3995587110
77,23914.6678346000
78,23904.4977908728
79,23900.1839041929
80,23902.0167472382
81,23936.3713784661
82,23934.0467970427
83,23921.7309858478
84,23922.2003724814
85,23941.7581488798
86,23948.0613408162
87,23911.6503490985
88,23907.6046833521
89,23915.4277939114
90,23921.8874480590
91,23930.5152214188
92,23909.3034159307
93,23892.8078285227
94,23882.3025086287
95,23910.8009828092
96,23939.7464918788
97,23918.5123346463
98,23904.5424943617
99,23913.0361572547
100,23920.5910468806
101,23932.8174510977
102,23900.2733111707
103,23879.8438167386
104,23894.4395058679
105,23914.0419857552
106,23926.7377766058
107,23898.6863373144
108,23888.2927761427
109,23891.9361104889
110,23902.4637821274
111,23937.7124831334
112,23925.2402097273
113,23893.9254157454
114,23884.2918138852
115,23897.7252123028
116,23925.9107620610
117,23909.1693054639
118,23885.2082354079
119,23879.1062091716
120,23899.2898344147
121,23926.8718870725
122,23900.3627181486
123,23882.0119359508
124,23896.6076250801
125,23917.0594712567
126,23942.8533843581
127,23911.4491833984
128,23889.6115290656
129,23883.1742266624
130,23884.8953109855
131,23895.5570930907
132,23898.6863373144
133,23892.7407732893
134,23878.5697673046
135,23893.6348430675
136,23925.9554655499
137,23909.0798984861
138,23894.9535959904
139,23904.7660118063
140,23924.0108637823
141,23938.0701110447
142,23913.6396543550
143,23890.3938401215
144,23888.7621627763
145,23907.1576484630
146,23924.0779190156
147,23893.1431046895
148,23877.8098079932
149,23877.3180696151
150,23883.2412818958
151,23904.7213083173
152,23894.1936366789
153,23875.5299300587
154,23872.2889271127
155,23893.0984012006
156,23923.2062009819
157,23902.5308373607
158,23874.3676393470
159,23895.1100582016
160,23912.4773636433
161,23933.7785761092
162,23903.8048867947
163,23874.3676393470
164,23884.0906481851
165,23893.8583605121
166,23907.7164420744
167,23896.3170524021
168,23876.6475172815
169,23869.9419939449
170,23874.8593777251
171,23915.6736631004
172,23901.1673809489
173,23876.3122411146
174,23872.6912585129
175,23887.1304854310
176,23884.5376830742
177,23866.1421973875
178,23876.7369242593
179,23888.2927761427
180,23883.6659650404
181,23885.7893807637
182,23864.1752438754
183,23855.5474705157
184,23865.1587206314
185,23868.9585171889
186,23880.7825900057
187,23872.8924242130
188,23862.5659182746
189,23862.4318078079
190,23878.1450841600
191,23904.2966251727
192,23885.0294214522
193,23855.7709879602
194,23859.1237496285
195,23880.5367208167
196,23907.5599798632
197,23890.7291162883
198,23873.6747352689
199,23888.6057005651
200,23898.1722471919
201,23916.0983462451
202,23888.8962732430
203,23861.8953659410
204,23867.1033223991
205,23884.0235929517
206,23913.9525787774
207,23897.8816745140
208,23879.4861888273
209,23867.9079851995
210,23886.8622644976
211,23911.9632735209
212,23879.5755958051
213,23866.4551218099
214,23872.5794997906
215,23901.2344361823
216,23919.4734596578
217,23895.8029622797
218,23892.3607936336
219,23899.5804070926
220,23911.1586107205
221,23930.4258144409
222,23914.6678346000
223,23885.4317528524
224,23881.2296248948
225,23898.0157849808
226,23926.4919074168
227,23914.7125380889
228,23884.8282557521
229,23883.3530406181
230,23908.2081804524
231,23934.0020935538
232,23910.6221688535
233,23886.7505057753
234,23868.2879648552
235,23869.8972904560
236,23910.1974857089
237,23902.9555205054
238,23876.6251655370
239,23874.1441219025
240,23890.7514680328
241,23915.2489799558
242,23915.0478142557
243,23900.0721454706
244,23886.5493400752
245,23889.4997703433
246,23914.5560758777
247,23890.2820813992
248,23882.1907499064
249,23882.0119359508
250,23883.9118342294
251,23919.9651980359
252,23911.5832938651
253,23883.3753923625
254,23882.6377847955
255,23898.9992617368
256,23916.8359538121
257,23894.7524302903
258,23870.3890288340
259,23874.0770666691
260,23887.4657615978
261,23898.7310408033
262,23866.9692119323
263,23859.8166537066
264,23854.9216216709
265,23879.1509126605
266,23910.1974857089
267,23875.1946538919
268,23844.9080401549
269,23858.0732176391
270,23876.9380899594
271,23903.0672792276
272,23885.0517731967
273,23852.9546681589
274,23864.0187816642
275,23883.6659650404
276,23899.5580553482
277,23886.8846162420
278,23847.5008425118
279,23847.2326215783
280,23873.9876596913
281,23909.5269333752
282,23899.0216134812
283,23863.8176159641
284,23851.4123977914
285,23860.3307438291
286,23884.8059040077
287,23858.6543629950
288,23848.8419471791
289,23857.0450373942
290,23852.8205576921
291,23887.1081336866
292,23900.8097530377
293,23877.8768632265
294,23859.9284124289
295,23860.9565926739
296,23889.0080319653
297,23892.3607936336
298,23872.8700724685
299,23869.3832003335
300,23875.4181713364
301,23896.9652529914
302,23895.4676861128
303,23869.0479241667
304,23864.4211130644
305,23863.4376363084
306,23893.1431046895
307,23885.4764563413
308,23854.1840141039
309,23852.9323164144
310,23852.1947088474
311,23894.3724506345
312,23886.9516714754
313,23845.5338889997
314,23847.7243599563
315,23867.9973921773
316,23886.0576016972
317,23877.8768632265
318,23855.5921740046
319,23868.7349997443
320,23869.7855317337
321,23894.6406715680
322,23877.9439184599
323,23835.4309005059
324,23827.2278102908
325,23849.9818861463
326,23889.5444738322
327,23868.4444270664
328,23840.8400226641
329,23855.2345460933
330,23877.4968835708
331,23896.0935349576
332,23882.2801568842
333,23851.5912117471
334,23842.7399209428
335,23857.3803135610
336,23881.6319562950
337,23880.1343894165
338,23855.9721536603
339,23843.2987145542
340,23852.9546681589
341,23883.8000755072
342,23882.2131016508
343,23863.6164502640
344,23865.1587206314
345,23866.7680462322
346,23877.6533457820
347,23865.4939967983
348,23849.6242582350
349,23857.2238513498
350,23867.8632817105
351,23896.2052936799
352,23890.3267848881
353,23855.2568978377
354,23847.8808221675
355,23855.4357117934
356,23884.6047383076
357,23871.7077817569
358,23841.6223337200
359,23850.3395140576
360,23856.6650577384
361,23880.6708312834
362,23873.0265346797
