sample,value
0,14118.5687921725
1,13703.6533598487
2,13131.4039983039
3,12963.2965282555
4,13858.0592105459
5,14116.4453764493
6,13703.4968976375
7,13133.7956349606
8,12968.7280021582
9,13860.5179024360
10,14126.5036614542
11,13716.9079443107
12,13148.3689723455
13,12977.6463481958
14,13869.8162281294
15,14136.6513534369
16,13720.6630373792
17,13149.1065799125
18,12971.6784324263
19,13850.7725418535
20,14119.4181584618
21,13712.7505198420
22,13143.8315682210
23,12961.5977956769
24,13837.5403091360
25,14116.7583008716
26,13707.1178802392
27,13135.0249809057
28,12953.5958711619
29,13840.0884080039
30,14121.0721875515
31,13711.3423599413
32,13146.7149432558
33,12956.0769147965
34,13836.8921085467
35,14119.1722892728
36,13713.0410925199
37,13145.5303007996
38,12966.0457928235
39,13852.0242395430
40,14135.2431935362
41,13729.6260869057
42,13153.5769288036
43,12959.6084904204
44,13840.5577946374
45,14132.3374667570
46,13729.1119967833
47,13158.8742922395
48,12957.3733159749
49,13833.6734573452
50,14136.3831325034
51,13731.6600956512
52,13160.7294870293
53,12953.2829467395
54,13823.9951519960
55,14128.7164841552
56,13737.7844736319
57,13168.8208185221
58,12963.6318044224
59,13839.1496347367
60,14141.7028476838
61,13736.1080927978
62,13172.3970976349
63,12964.4141154783
64,13831.1700619662
65,14134.5279377136
66,13735.0799125528
67,13167.8820452550
68,12949.4607984377
69,13827.8843555313
70,14137.1207400704
71,13732.7106276406
72,13162.6964405413
73,12942.7329233566
74,13808.6842070442
75,14126.5036614542
76,13724.4851856810
77,13158.1143329280
78,12943.6716966238
79,13810.1370704337
80,14125.9225160983
81,13721.8029763464
82,13154.8509782375
83,12929.7689115726
84,13795.1166981598
85,14118.9934753172
86,13723.5911159028
87,13155.7226962713
88,12926.6396673488
89,13789.8863899572
90,14119.5969724175
91,13722.5852874023
92,13163.4787515973
93,12924.7174173257
94,13778.5317037739
95,14116.0877485380
96,13724.1052060253
97,13157.6449462944
98,12918.8389085339
99,13779.3140148299
100,14114.8136991040
101,13726.8321188488
102,13164.3504696310
103,12917.0284172330
104,13774.4189827942
105,14116.8700595939
106,13725.9604008151
107,13165.5351120871
108,12924.8738795369
109,13786.3995178222
110,14134.5055859692
111,13734.4987671970
112,13178.1191442155
113,12925.4773766371
114,13768.2946048134
115,14123.1508997859
116,13732.1071305403
117,13171.0112894787
118,12926.4608533932
119,13788.6570440122
120,14144.2509465517
121,13747.9992208480
122,13188.4456501538
123,12924.5162516256
124,13766.8417414238
125,14123.1508997859
126,13728.2402787495
127,13170.1395714449
128,12912.7815857865
129,13766.2382443235
130,14134.7738069026
131,13739.4608544661
132,13184.3105774296
133,12921.6105248464
134,13764.5171600005
135,14133.9691441022
136,13737.1362730427
137,13176.1074872145
138,12909.6299898183
139,13751.9778313610
140,14120.8486701070
141,13734.3423049858
142,13179.4602488828
143,12907.8194985175
144,13744.1323690572
145,14120.2228212622
146,13734.6999328971
147,13175.4145831364
148,12897.5153443236
149,13730.0507700504
150,14114.5454781706
151,13730.4754531950
152,13172.6876703128
153,12892.7320710101
154,13735.4151887197
155,14133.4997574687
156,13738.7455986435
157,13178.1191442155
158,12896.9118472233
159,13732.9341450851
160,14123.1061962970
161,13734.1634910302
162,13175.6828040699
163,12890.5192483090
164,13721.5347554129
165,14120.8486701070
166,13738.7455986435
167,13180.3990221499
168,12890.7204140091
169,13722.0935490243
170,14120.4016352179
171,13735.9516305866
172,13184.7576123187
173,12890.2510273756
174,13718.5172699114
175,14129.2976295111
176,13749.8544156378
177,13197.0063682802
178,12894.5202105665
179,13717.2432204775
180,14122.0109608186
181,13729.6037351613
182,13179.5943593495
183,12883.3219865944
184,13712.9293337976
185,14126.2801440096
186,13740.0196480774
187,13186.1434204749
188,12874.6718614902
189,13698.2442376905
190,14111.6397513914
191,13727.7038368826
192,13172.3970976349
193,12863.4736375181
194,13681.1898566711
195,14108.7340246122
196,13737.8515288653
197,13191.2619699552
198,12876.1470766243
199,13698.1101272237
200,14121.9662573297
201,13741.2713457669
202,13191.7313565888
203,12864.0324311295
204,13683.5367898389
205,14118.1217572834
206,13743.1488923012
207,13197.5428101471
208,12877.2423121026
209,13683.0226997164
210,14116.0877485380
211,13741.2042905336
212,13189.8314583101
213,12870.0897538769
214,13687.7389177965
215,14120.3792834734
216,13744.2664795240
217,13194.7711938347
218,12870.4250300437
219,13675.9819002130
220,14112.9808560587
221,13747.8874621257
222,13202.5943043940
223,12873.8448469454
224,13677.5912258138
225,14129.0517603221
226,13756.4034767632
227,13206.7740806072
228,12872.9954806561
229,13677.1441909247
230,14122.8826788524
231,13755.7776279184
232,13211.4232434539
233,12872.3025765780
234,13669.8798739767
235,14128.9847050887
236,13757.5881192193
237,13218.1064150460
238,12882.9643586832
239,13679.9605107260
240,14141.6134407059
241,13770.4850757700
242,13225.5048424607
243,12879.3210243369
244,13672.8750077337
245,14138.2383272932
246,13773.2343403380
247,13229.5505082071
248,12878.9186929367
249,13677.1665426691
250,14147.6707634533
251,13778.7105177296
252,13238.7594269227
253,12885.8700854623
254,13670.0139844434
255,14138.4394929933
256,13772.9437676601
257,13236.4795489883
258,12888.6640535193
259,13677.8817984917
260,14157.4384757803
261,13793.6191312813
262,13247.6554212159
263,12891.1003936649
264,13670.1704466546
265,14149.9059378989
266,13790.4228318242
267,13244.9508601369
268,12882.6737860052
269,13660.4921413055
270,14148.1401500869
271,13785.2372271105
272,13253.2880608187
273,12891.2121523872
274,13663.6884407626
275,14151.0682286105
276,13784.2761020990
277,13244.3473630366
278,12877.5999400139
279,13658.2569668599
280,14152.7446094447
281,13791.7415847470
282,13257.6913544764
283,12886.8759139628
284,13647.8634056882
285,14151.7164291997
286,13799.4082330952
287,13261.7146684783
288,12891.3909663428
289,13656.6923447481
290,14159.6065949925
291,13805.5996663093
292,13267.3920115700
293,12890.0051581866
294,13654.8371499583
295,14154.8009699346
296,13798.7153290171
297,13260.9770609113
298,12882.4279168162
299,13633.8935654036
300,14142.0604755951
301,13787.7182707451
302,13250.3599822950
303,12873.4648672896
304,13628.7303124345
305,14135.8690423809
306,13780.0069189080
307,13247.0072206267
308,12876.9517394247
309,13635.9722776380
310,14157.3714205469
311,13804.5491343199
312,13269.0236889152
313,12887.7923354855
314,13643.8177399418
315,14164.5239787726
316,13809.8464977558
317,13273.9857761843
318,12889.7145855087
319,13633.7594549369
320,14158.6901734698
321,13821.4023496392
322,13288.8049827582
323,12893.3579198549
324,13637.2016235830
325,14172.0788683985
326,13828.2196316981
327,13292.3142066376
328,12898.0517861905
329,13638.7885974394
330,14166.9603189183
331,13827.7502450645
332,13293.6776630494
333,12900.0634431915
334,13642.2531178299
335,14181.8018772366
336,13837.0709225024
337,13304.7641282993
338,12898.4988210796
339,13633.0665508588
340,14184.5287900601
341,13841.6977336046
342,13313.5483638702
343,12913.9215247538
344,13643.7059812195
345,14190.9660924633
346,13855.6005186558
347,13323.8301663196
348,12909.2053066737
349,13645.8293969428
350,14202.1419646909
351,13862.9765943261
352,13335.5424804142
353,12922.3257806689
354,13653.1831208686
355,14208.6910258163
356,13866.9775565836
357,13341.7115618839
358,12927.4666818937
359,13643.8624434307
360,14206.1429269484
361,13875.5606264544
362,13354.4744079679
363,12940.2295279776
364,13660.0451064164
365,14226.4159591694
366,13896.7724319425
367,13374.9039024000
368,12949.3937432043
369,13651.7526092234
370,14216.1118049755
371,13884.9707108701
372,13360.0399923372
373,12938.2849262100
374,13645.6729347316
375,14216.9835230092
376,13889.6869289502
377,13367.0584400962
378,12943.4258274348
379,13659.5533680383
380,14235.7366366072
381,13897.3982807873
382,13371.1041058426
383,12945.6386501358
384,13654.1442458802
385,14238.4859011753
386,13911.1669553717
387,13386.0574228832
388,12953.6852781397
389,13654.9489086805
390,14236.9212790634
391,13908.0153594035
392,13388.8066874512
393,12958.9602898312
394,13655.4182953141
395,14242.0398285436
396,13914.2067926177
397,13387.6443967395
398,12956.0992665409
399,13652.4678650460
400,14248.2759652467
401,13920.1523566428
402,13397.2109433664
403,12962.4695137107
404,13653.1384173797
405,14253.4615699603
406,13929.4283305917
407,13408.7891469943
408,12974.4053452498
409,13663.5543302958
410,14264.0786485766
411,13937.5867173179
412,13427.4305018700
413,12977.3334237735
414,13655.2171296140
415,14262.5363782092
416,13940.2465749081
417,13426.0893972027
418,12973.4889237271
419,13652.4455133016
420,14264.8609596325
421,13944.6722203102
422,13422.9154494900
423,12970.3373277589
424,13643.6165742417
425,14259.1165613075
426,13943.9793162321
427,13419.5626878217
428,12969.6667754253
429,13645.6952864761
430,14262.0446398311
431,13945.4992348551
432,13423.2060221679
433,12973.2207027937
434,13645.8964521761
435,14257.3060700066
436,13939.2407464076
437,13416.4110918535
438,12972.3042812710
439,13636.6875334606
440,14261.1058665640
441,13954.6187465929
442,13436.0582752297
443,12978.2051418072
444,13646.8575771877
445,14270.9629858688
446,13959.7596478176
447,13441.7356183214
448,12979.8591708969
449,13632.2842398029
450,14265.5985671995
451,13962.8218368079
452,13441.7579700658
453,12983.3683947764
454,13646.9916876545
455,14275.2545208042
456,13970.5778921339
457,13447.2564992018
458,12988.7104617012
459,13646.0305626429
460,14279.3672417840
461,13978.5127614156
462,13459.5276069078
463,13003.6637787418
464,13652.2666993459
465,14288.1514773549
466,13993.5778371785
467,13476.9619675829
468,13012.8726974574
469,13656.2229581145
470,14299.7073292383
471,14003.1890872942
472,13491.4235462455
473,13016.5160318036
474,13656.2676616034
475,14302.1436693840
476,14004.2396192836
477,13498.5537527268
478,13028.3177528760
479,13659.7321819940
480,14307.9551229423
481,14008.1064710744
482,13496.1621160700
483,13016.9630666927
484,13648.3104405773
485,14297.3156925816
486,14003.7255291612
487,13489.3895375001
488,13013.6103050244
489,13648.6233649997
490,14307.9327711979
491,14016.5330787340
492,13505.8627731636
493,13022.7074650177
494,13652.9372516796
495,14313.7889282452
496,14019.5952677244
497,13500.8112789167
498,13024.4509010852
499,13639.0121148839
500,14304.2447333628
501,14013.9626281217
502,13506.7344911974
503,13019.9358487053
504,13636.4193125271
505,14300.4896402943
506,14013.8285176550
507,13511.1377848551
508,13021.0087324391
509,13639.1238736062
510,14311.5537537996
511,14022.1210148479
512,13518.9161919255
513,13026.9542964642
514,13636.3746090382
515,14314.7277015123
516,14028.5806689955
517,13525.3534943287
518,13034.3303721345
519,13637.1345683497
520,14317.1863934024
521,14032.1122446194
522,13529.6450292641
523,13037.6160785694
524,13639.0791701173
525,14320.7626725152
526,14033.3415905644
527,13523.2077268610
528,13029.6812092878
529,13626.7633589224
530,14318.5722015586
531,14042.4611023022
532,13538.4292648350
533,13050.1330554644
534,13644.9129754201
535,14331.8714895095
536,14054.2404716302
537,13552.4885120974
538,13054.9386805223
539,13639.9508881510
540,14333.2349459213
541,14058.9790414547
542,13556.0200877214
543,13057.0844479900
544,13637.0451613718
545,14337.0570942232
546,14069.7302305377
547,13565.5866343482
548,13056.2127299562
549,13639.4591497730
550,14344.2096524489
551,14073.1723991838
552,13575.4214019086
553,13071.8142475860
554,13644.2200713420
555,14353.1503502310
556,14080.9955097432
557,13582.7527740899
558,13075.9716720547
559,13650.1879871116
560,14357.5983473776
561,14085.3540999119
562,13578.9976810214
563,13070.1378667519
564,13632.1948328250
565,14343.1144169705
566,14080.2355504317
567,13578.1259629877
568,13066.9862707837
569,13615.4757279725
570,14335.6712860669
571,14081.2190271877
572,13579.7576403329
573,13069.6684801183
574,13628.9314781346
575,14350.1999199629
576,14090.7855738146
577,13585.0103002799
578,13068.5285411511
579,13618.1579373071
580,14341.0357047362
581,14085.2423411897
582,13581.2105037225
583,13063.0300120151
584,13609.3737017362
585,14335.5148238557
586,14084.5941406005
587,13584.6079688797
588,13061.6218521144
589,13600.3883004651
590,14333.4584633658
591,14082.4707248772
592,13588.0277857814
593,13070.4731429187
594,13602.5564196773
595,14329.9268877419
596,14085.1752859563
597,13586.3067014583
598,13063.6558608599
599,13597.1249457747
600,14331.4468063649
601,14077.9556724972
602,13583.0433467678
603,13064.1699509823
604,13597.1249457747
605,14338.5099576127
606,14095.2112192167
607,13599.2707132424
608,13077.3127767220
609,13597.7284428750
610,14332.7432075433
611,14093.6465971049
612,13595.8285445963
613,13066.1145527499
614,13579.8246955663
615,14324.8530417506
616,14089.0868412360
617,13594.8450678402
618,13070.2943289631
619,13585.1444107466
620,14332.6761523099
621,14098.4969256517
622,13595.9403033185
623,13063.1194189929
624,13577.0083757649
625,14327.6246580630
626,14094.1830389718
627,13599.9412655760
628,13059.6548986024
629,13565.6760413261
630,14320.2709341372
631,14086.6505010903
632,13591.7158236165
633,13060.8171893140
634,13551.3932766191
635,14307.0387014197
636,14080.1684951983
637,13587.0219572809
638,13051.2506426872
639,13557.0706197108
640,14316.2699718797
641,14089.8915040364
642,13602.5117161884
643,13055.1621979668
644,13536.6411252786
645,14302.0989658951
646,14074.9605387402
647,13586.2396462249
648,13042.5558140940
649,13521.5984012602
650,14293.3817855575
651,14073.9994137286
652,13580.6293583667
653,13042.5334623496
654,13514.3564360567
655,14285.9386546539
656,14066.3774688694
657,13578.1259629877
658,13033.7268750342
659,13510.4225290325
660,14285.6257302315
661,14066.5562828250
662,13584.4738584130
663,13039.0912937035
664,13506.4662702639
665,14287.3244628101
666,14075.6757945628
667,13583.1774572346
668,13034.6656483013
669,13497.7937934153
670,14275.9250731379
671,14064.5222740796
672,13580.4728961555
673,13036.3420291355
674,13489.6354066891
675,14274.6733754484
676,14063.2929281346
677,13578.1930182210
678,13034.1739099233
679,13485.9697205984
680,14279.4119452729
681,14075.5863875850
682,13591.8499340832
683,13047.1155699629
684,13492.7646509128
685,14284.5751982421
686,14076.8827887634
687,13589.5253526599
688,13036.8337675135
689,13473.4303919590
690,14266.1350090665
691,14068.7914572706
692,13583.8927130571
693,13028.1836424093
694,13460.7569528528
695,14261.4858462198
696,14066.2433584027
697,13582.5292566454
698,13023.0874446735
699,13452.3750486821
700,14259.3847822410
701,14066.0198409581
702,13582.9539397900
703,13032.9892674672
704,13463.8414935877
705,14261.7764188977
706,14066.8692072474
707,13582.8421810677
708,13022.8415754845
709,13446.7200573349
710,14251.4499129593
711,14064.4552188462
712,13580.4505444110
713,13023.4897760737
714,13440.3945136541
715,14251.6734304039
716,14068.4561811037
717,13579.8917507996
718,13018.9076684603
719,13428.1234059481
720,14247.5383576796
721,14070.2890241491
722,13593.1910387505
723,13032.6092878114
724,13431.7890920388
725,14245.5937559120
726,14072.0324602166
727,13585.8596665692
728,13033.3692471229
729,13435.2536124293
730,14242.0398285436
731,14070.7360590382
732,13595.2921027293
733,13032.6539913003
734,13431.9232025055
735,14247.3595437240
736,14083.0071667441
737,13600.1200795317
738,13035.6714768018
739,13416.4334435980
740,14237.9718110528
741,14079.4979428647
742,13602.3329022328
743,13042.0193722271
744,13435.6335920851
745,14262.3799159980
746,14098.5416291406
747,13620.9966088529
748,13051.4741601317
749,13420.8590890001
750,14248.0524478021
751,14088.3492336690
