sample,value
0,0.0000000000
1,22698.5094187867
2,22732.0370354697
3,22714.7814887502
4,22689.5687210046
5,22679.1528080884
6,22708.3218346026
7,22732.9087535034
8,22708.4559450693
9,22683.7572674462
10,22658.2762787671
11,22690.6192529940
12,22720.6599975419
13,22695.4248780519
14,22681.7679621897
15,22658.8350723785
16,22690.8427704385
17,22723.4763173433
18,22691.8038954501
19,22670.3238690286
20,22666.3005550266
21,22696.9000931859
22,22722.3810818650
23,22705.0808316566
24,22674.1907208193
25,22651.0119618192
26,22682.5949767345
27,22714.8708957280
28,22699.9622821763
29,22680.8515406670
30,22656.5775461885
31,22696.0730786411
32,22722.4704888428
33,22699.7164129873
34,22693.8155524511
35,22669.3180405281
36,22687.4900087702
37,22709.5064770587
38,22699.6046542650
39,22673.1401888299
40,22655.9069938549
41,22696.3412995745
42,22718.0224916962
43,22686.7076977143
44,22684.4278197799
45,22667.4628457383
46,22696.2518925967
47,22709.5735322921
48,22683.7572674462
49,22664.4006567479
50,22627.7661475857
51,22662.9477933583
52,22709.9982154367
53,22684.0254883797
54,22661.8525578800
55,22650.7884443746
56,22679.3986772774
57,22689.3228518156
58,22653.9400403428
59,22651.5707554306
60,22643.5241274266
61,22686.1042006140
62,22719.8553347415
63,22690.5521977606
64,22653.3812467314
65,22635.4551476783
66,22678.0799243545
67,22707.5618752911
68,22685.8806831694
69,22667.0381625936
70,22645.7369501277
71,22677.0517441096
72,22705.9972531792
73,22674.8612731530
74,22664.8700433815
75,22649.5367466851
76,22673.4754649968
77,22695.8719129410
78,22664.8700433815
79,22653.5153571982
80,22640.1043105250
81,22670.3015172841
82,22696.8777414415
83,22674.1907208193
84,22661.6066886910
85,22645.9157640834
86,22671.6426219514
87,22699.0235089092
88,22677.8117034211
89,22651.4142932194
90,22634.5834296445
91,22678.1693313324
92,22713.3733288495
93,22696.2742443412
94,22676.4929504982
95,22646.4745576947
96,22670.2568137952
97,22699.6940612428
98,22671.3520492735
99,22630.5154121537
100,22606.9566734978
101,22660.4443979793
102,22687.2664913257
103,22660.7796741461
104,22651.9730868307
105,22628.1014237525
106,22665.5405957151
107,22719.0730236856
108,22689.0993343710
109,22670.9944213622
110,22633.5105459107
111,22659.2821072676
112,22696.2742443412
113,22676.6047092205
114,22651.7719211307
115,22629.3531214420
116,22656.0411043216
117,22690.0604593826
118,22677.3870202764
119,22647.1451100284
120,22623.6087231170
121,22648.0391798066
122,22684.9195581579
123,22681.9020726564
124,22653.2471362647
125,22617.6408073474
126,22650.3861129744
127,22696.5871687635
128,22690.2392733382
129,22663.0148485917
130,22634.5610779001
131,22654.6329444209
132,22684.9866133912
133,22675.2859562976
134,22655.5940694325
135,22628.9954935307
136,22643.9935140602
137,22692.6309099950
138,22670.7709039177
139,22638.0032465462
140,22613.9304177678
141,22656.5551944441
142,22700.1857996208
143,22667.7534184162
144,22632.0353307766
145,22629.3978249309
146,22671.5755667181
147,22698.7776397202
148,22670.5473864731
149,22659.5056247122
150,22631.1636127429
151,22651.7048658973
152,22689.6581279824
153,22667.8651771385
154,22643.4794239377
155,22617.0820137360
156,22643.0547407931
157,22674.5930522195
158,22653.5824124315
159,22652.5542321866
160,22629.8001563311
161,22643.5911826600
162,22675.8223981646
163,22659.3715142455
164,22631.1189092539
165,22629.6660458643
166,22646.0945780390
167,22676.9399853873
168,22661.6290404354
169,22648.7767873736
170,22616.4561648913
171,22631.0965575095
172,22660.6455636794
173,22659.2150520343
174,22637.9808948017
175,22610.2647316771
176,22644.7981768606
177,22686.8194564366
178,22667.1722730604
179,22632.3929586879
180,22611.2258566887
181,22636.9974180457
182,22674.8612731530
183,22667.7534184162
184,22647.3686274730
185,22624.0557580061
186,22635.7904238451
187,22655.2364415212
188,22635.4998511672
189,22649.6038019185
190,22639.0984820245
191,22651.3472379860
192,22679.5774912331
193,22657.6280781779
194,22624.0557580061
195,22589.8799407339
196,22618.4901736367
197,22673.8554446525
198,22647.1898135173
199,22620.8147550600
200,22601.5475513396
201,22626.3356359405
202,22669.7650754172
203,22656.6446014219
204,22622.5134876387
205,22601.2569786617
206,22634.9187058113
207,22685.4336482803
208,22663.6406974364
209,22632.5717726435
210,22610.0188624881
