sample,value
0,17610.4700697029
1,17349.3346392315
2,16792.2174086830
3,16261.8775679919
4,16959.0284775529
5,17611.9899883258
6,17346.3171537301
7,16798.1629727081
8,16268.9183674953
9,16949.7972070929
10,17608.7936888687
11,17351.6368689104
12,16805.7849175674
13,16270.0806582070
14,16949.2607652260
15,17612.5711336817
16,17352.3521247330
17,16797.6265308412
18,16257.1837016563
19,16938.6883900986
20,17603.1163457771
21,17336.2812204696
22,16795.5254668624
23,16259.0165447016
24,16946.0421140244
25,17606.8937905900
26,17343.6796478843
27,16799.4817256310
28,16263.7551145262
29,16937.2355267090
30,17607.4078807125
31,17352.0392003106
32,16808.6235891132
33,16258.3236406235
34,16937.0567127534
35,17609.5089446913
36,17351.5698136771
37,16802.3651006657
38,16266.7726000276
39,16940.8565093108
40,17604.0774707887
41,17343.2102612508
42,16807.1036704902
43,16269.0524779621
44,16927.6466283377
45,17599.8753428311
46,17344.1937380068
47,16803.0133012549
48,16267.3760971279
49,16927.8030905489
50,17601.9764068099
51,17342.5397089171
52,16797.4700686300
53,16259.7988557576
54,16925.9478957591
55,17601.6634823875
56,17344.9760490627
57,16797.4924203744
58,16253.2721463766
59,16916.2248869210
60,17601.5964271541
61,17342.4055984504
62,16796.8889232742
63,16258.6365650459
64,16924.5844393473
65,17599.0483282862
66,17341.7350461167
67,16803.0580047438
68,16253.2497946322
69,16909.4746600955
70,17596.6119881406
71,17338.6058018930
72,16790.7645452934
73,16245.7843119841
74,16905.8089740049
75,17594.1756479950
76,17342.0032670502
77,16794.6761005731
78,16244.3761520834
79,16907.5077065835
80,17591.0240520268
81,17337.9799530482
82,16794.3184726618
83,16244.2643933611
84,16900.7798315024
85,17591.6275491270
86,17344.7078281293
87,16794.1396587061
88,16245.6054980285
89,16893.9849011880
90,17580.6528425995
91,17329.9109732999
92,16788.3058534033
93,16237.5812217690
94,16884.0160231609
95,17569.9016535165
96,17323.7865953191
97,16779.5663213213
98,16230.0710356320
99,16877.7128312245
100,17561.4303423679
101,17321.1714412178
102,16772.7490392624
103,16229.6240007429
104,16882.8984359382
105,17568.4264383824
106,17319.0480254946
107,16770.8044374948
108,16216.9729133812
109,16867.1404560972
110,17560.8939005010
111,17309.1014992120
112,16762.8695682132
113,16212.3237505345
114,16862.9830316285
115,17560.1786446784
116,17312.5436678581
117,16772.5255218179
118,16216.4141197698
119,16856.8586536477
120,17553.2943073862
121,17306.9333799998
122,16764.0765624138
123,16206.8028696540
124,16849.2367087885
125,17542.2748973697
126,17297.0539089506
127,16755.8511204542
128,16200.1644015508
129,16836.2279935155
130,17536.3069816002
131,17291.6000833035
132,16749.0114866509
133,16193.5929886810
134,16842.7323511520
135,17529.8249757081
136,17287.9343972128
137,16759.9638414340
138,16201.8631341294
139,16840.4971767065
140,17544.4653683264
141,17303.8041357761
142,16764.0989141582
143,16215.8553261584
144,16856.8363019033
145,17553.6295835530
146,17308.9003335119
147,16770.2456438834
148,16216.5705819810
149,16848.0520663323
150,17551.2155951519
151,17311.0908044685
152,16767.2505101264
153,16203.8524393859
154,16842.0170953294
155,17548.2204613948
156,17306.3745863884
157,16765.6188327812
158,16200.0749945730
159,16841.9276883516
160,17539.0785979126
161,17296.4057083614
162,16765.2835566143
163,16198.2421515277
164,16827.1531852666
165,17538.8327287236
166,17307.8945050114
167,16775.1183241747
168,16214.5365732356
169,16840.0054383284
170,17546.3876183495
171,17301.8595340085
172,16763.4283618246
173,16198.3986137388
174,16822.1463945086
175,17534.4741385548
176,17296.0927839390
177,16758.1980536220
178,16192.6765671583
179,16821.1182142637
180,17534.5188420437
181,17302.0606997085
182,16768.9045392161
183,16192.8777328584
184,16812.7810135819
185,17522.2477343378
186,17295.0869554385
187,16760.7685042344
188,16188.7426601342
189,16814.1891734826
190,17529.6461617525
191,17294.2822926381
192,16762.0649054128
193,16200.4996777176
194,16812.5574961373
195,17522.8959349270
196,17290.7730687586
197,16762.3107746018
198,16194.6435206704
199,16806.3437111787
200,17521.3760163040
201,17285.8556849784
202,16749.3467628177
203,16186.1722095218
204,16805.7849175674
205,17524.3935018055
206,17290.1025164250
207,16753.6382977531
208,16178.9749478072
209,16791.8374290273
210,17509.1496120870
211,17280.1783418868
212,16743.5129575149
213,16172.0012035371
214,16788.4846673590
215,17505.7968504187
216,17277.8537604634
217,16748.5197482729
218,16174.8398750830
219,16780.6168533107
220,17495.7609171582
221,17271.6399755049
222,16742.4177220366
223,16171.3306512035
224,16775.4312485971
225,17498.8678096375
226,17270.9470714268
227,16739.0649603683
228,16165.8544738119
229,16781.2203504110
230,17506.8473824081
231,17274.1210191394
232,16744.1164546152
233,16169.7883808361
234,16780.2145219105
235,17501.6170742055
236,17272.2211208607
237,16741.9706871475
238,16171.6435756258
239,16775.9229869751
240,17503.2934550397
241,17273.3387080835
242,16741.5460040028
243,16169.8554360694
244,16771.5420450618
245,17500.9465218719
246,17276.4679523072
247,16742.1047976142
248,16165.5862528785
249,16771.8326177398
250,17486.7084606538
251,17260.7546759551
252,16734.7734254329
253,16157.9196045303
254,16763.2271961245
255,17492.2069897898
256,17264.1744928568
257,16731.5324224868
258,16157.0702382410
259,16759.3603443337
260,17486.9990333318
261,17264.6885829793
262,16730.5936492197
263,16153.2257381947
264,16756.6781349991
265,17487.9825100878
266,17258.1618735983
267,16731.7335881869
268,16154.2986219285
269,16747.5586232613
270,17470.4363906904
271,17253.1774345848
272,16729.0737305967
273,16152.3093166720
274,16747.3574575612
275,17480.6958413954
276,17261.0452486331
277,16730.5936492197
278,16156.8243690520
279,16743.2670883259
280,17482.6404431630
281,17263.0122021451
282,16733.3205620433
283,16146.4084561358
284,16736.2709923114
285,17477.7007076383
286,17252.6856962068
287,16730.3477800307
288,16150.7670463046
289,16736.8968411561
290,17477.5218936827
291,17254.6079462299
292,16726.4585764955
293,16139.0994356989
294,16730.0348556083
295,17474.6385186480
296,17253.7362281962
297,16733.4770242544
298,16141.4910723556
299,16726.0785968397
300,17471.0398877907
301,17256.8654724199
302,16733.4770242544
303,16145.8496625244
304,16723.4857944829
305,17469.8105418456
306,17255.7255334527
307,16727.7773294183
308,16140.2840781551
309,16725.2292305504
310,17468.5811959006
311,17247.3212775375
312,16720.3341985147
313,16137.5348135870
314,16719.4177769921
315,17464.5578818986
316,17247.1871670708
317,16726.9279631290
318,16138.2724211541
319,16709.3371402427
320,17461.1604167414
321,17248.5282717381
322,16725.1845270615
323,16137.3112961425
324,16710.0970995542
325,17457.8523585620
326,17243.5661844690
327,16725.7209689285
328,16142.4969008561
329,16708.2195530199
330,17456.4441986614
331,17245.6225449589
332,16715.1709455455
333,16125.6436855368
334,16693.3332912127
335,17445.7824165562
336,17237.5535652105
337,16708.3536634867
338,16126.8730314819
339,16697.0213290478
340,17450.6550968474
341,17239.2522977891
342,16713.2263437779
343,16119.5416593005
344,16681.7550875849
345,17438.7416170528
346,17231.4291872298
347,16714.0533583228
348,16115.0266069206
349,16680.1904654730
350,17444.6648293334
351,17239.8557948894
352,16712.5110879554
353,16116.4124150768
354,16681.8444945627
355,17439.6356868310
356,17229.8198616290
357,16711.7734803883
358,16116.9041534548
359,16671.7862095578
360,17428.1245384365
361,17229.3057715065
362,16708.9124570981
363,16112.5008597971
364,16667.5393781113
365,17434.4500821173
366,17232.4573674747
367,16713.0698815667
368,16117.8205749775
369,16680.9727765289
370,17437.0205327297
371,17235.5642599540
372,16711.2146867770
373,16109.3492638289
374,16663.9630989984
375,17430.5161750932
376,17231.6080011854
377,16714.0086548339
378,16119.9663424452
379,16674.8260468037
380,17433.5560123391
381,17234.7372454092
382,16715.6179804347
383,16106.4658887942
384,16667.8299507892
385,17429.4656431038
386,17225.9083063493
387,16708.4207187200
388,16108.2093248617
389,16659.5821570852
390,17423.3859686120
391,17224.0084080706
392,16709.2253815204
393,16102.1072986254
394,16645.6570202895
395,17412.9253522069
396,17216.2300010002
397,16702.7433756284
398,16101.3249875695
399,16639.8232149867
400,17409.0808521606
401,17210.9773410532
402,16703.1904105175
403,16099.9168276688
404,16649.9932587139
405,17425.4646808463
406,17218.8451551014
407,16703.3021692398
408,16101.5708567585
409,16642.2595551323
410,17420.0108551992
411,17226.4223964718
412,16703.4586314510
413,16099.3580340574
414,16640.6725812760
415,17414.7805469967
416,17217.2358295007
417,16705.4926401964
418,16100.6991387247
419,16635.3081626067
420,17408.9914451827
421,17213.9054195768
422,16702.5869134172
423,16096.3405485559
424,16624.1546421235
425,17397.2791310882
426,17195.7334513347
427,16691.6345586341
428,16083.7788681720
429,16616.1303658641
430,17394.2616455867
431,17203.4448031717
432,16695.3896517026
433,16096.1393828558
434,16628.0661974032
435,17407.4491748153
436,17211.3126172200
437,16697.7365848704
438,16096.8769904228
439,16619.7289967214
440,17395.9827299097
441,17212.2513904871
442,16706.3867099746
443,16097.7040049677
444,16626.1439473801
445,17405.7727939812
446,17212.5196114206
447,16701.2011052610
448,16095.4017752888
449,16614.6998542189
450,17396.6756339879
451,17209.0103875411
452,16697.6024744037
453,16090.7749641865
454,16603.3898715246
455,17386.3491280495
456,17194.8170298120
457,16687.4994859099
458,16080.3143477815
459,16604.6415692141
460,17388.5619507506
461,17200.4273176703
462,16686.6277678761
463,16068.2891092645
464,16602.0040633683
465,17385.5891687380
466,17200.4273176703
467,16691.7016138675
468,16080.4037547593
469,16589.7776591513
470,17372.0440115981
471,17193.0735937445
472,16682.2915294518
473,16071.5971674439
474,16601.7358424349
475,17389.3666135510
476,17200.6284833704
477,16687.7006516100
478,16074.7711151565
479,16587.9001126170
480,17377.8778169009
481,17195.8899135458
482,16682.9844335299
483,16071.0383738325
484,16587.2295602834
485,17375.1509040774
486,17196.1581344793
487,16684.3478899417
488,16069.0714203204
489,16584.6144061821
490,17377.0955058450
491,17187.9550442642
492,16677.6870700940
493,16068.1549987978
494,16585.5978829381
495,17379.8000669241
496,17195.3758234234
497,16687.4547824210
498,16071.3736499993
499,16571.0692490422
500,17365.4949504727
501,17186.0104424966
502,16681.0621835068
503,16066.6350801748
504,16579.6970224019
505,17368.4453807408
506,17188.3573756644
507,16681.0845352512
508,16063.4834842066
509,16570.3316414752
510,17369.8758923859
511,17181.1377622053
512,16678.8940642946
513,16066.3892109858
514,16565.4589611839
515,17366.0760958285
516,17186.9715675082
517,16684.1243724971
518,16059.3931149713
519,16565.8612925841
520,17360.5105114592
521,17179.9754714937
522,16675.3848404151
523,16051.6370596453
524,16546.0799987412
525,17340.6845141273
526,17167.6149568099
527,16666.2653286773
528,16046.5408619095
529,16538.2345364373
530,17337.5999733925
531,17165.7821137645
532,16663.1360844536
533,16043.0316380300
534,16545.8564812966
535,17342.8079298506
