sample,value
0,-1002.2745731204
1,-975.5642384963
2,-812.7317801394
3,-821.6054226882
4,-888.1912694205
5,-997.7595207405
6,-985.4213578011
7,-848.4945712679
8,-856.5411992718
9,-923.2835082154
10,-996.6195817732
11,-948.1162963052
12,-804.1710620130
13,-827.4392279910
14,-923.2388047265
15,-993.7362067385
16,-957.8840086322
17,-832.4236670045
18,-825.5393297123
19,-880.5693245613
20,-974.4913547625
21,-960.3650522667
22,-835.3517455282
23,-841.1631990866
24,-900.9764672490
25,-1000.7323027530
26,-973.5302297509
27,-801.8017771008
28,-820.8901668656
29,-897.9589817475
30,-981.8897821772
31,-978.6040757423
32,-818.6326406756
33,-816.2410040189
34,-908.7995778083
35,-995.2337736170
36,-957.8616568877
37,-811.1895097720
38,-809.7142946380
39,-853.7025277260
40,-969.3281017933
41,-971.2503518165
42,-790.2682769618
43,-784.0768437477
44,-882.2680571399
45,-981.3309885658
46,-967.9199418926
47,-824.4440942340
48,-813.2905737508
49,-886.0678536973
50,-999.4806050635
51,-995.7478637395
52,-828.4897599804
53,-809.3790184711
54,-874.2661326249
55,-982.4485757886
56,-971.9432558946
57,-820.1525592986
58,-836.9834228734
59,-898.6071823367
60,-951.4690579735
61,-961.6167499562
62,-840.8949781531
63,-853.2107893480
64,-887.5654205758
65,-950.9773195955
66,-959.0462993439
67,-821.9183471106
68,-818.3867714866
69,-872.3662343462
70,-961.3261772783
71,-976.0336251299
72,-837.8774926516
73,-829.2497192919
74,-877.6412460376
75,-976.7935844414
76,-1012.8916517367
77,-862.8220394638
78,-825.6510884346
79,-890.0464642103
80,-987.9918084135
81,-981.2415815880
82,-848.1592951011
83,-852.0484986363
84,-894.4944613569
85,-956.6323109427
86,-977.3076745638
87,-821.5160157104
88,-806.6074021587
89,-892.4604526115
90,-981.4874507770
91,-983.3202938223
92,-838.2127688185
93,-821.0913325657
94,-879.7870135053
95,-980.0345873874
96,-992.1045293933
97,-857.9940626614
98,-813.3576289842
99,-871.9639029460
100,-971.4962210055
101,-988.6400090027
102,-847.5557980008
103,-820.6666494211
104,-871.5392198013
105,-958.3310435213
106,-984.9519711676
107,-850.3721178022
108,-838.0339548628
109,-883.0503681958
110,-975.6759972186
111,-975.1172036072
112,-821.9854023439
113,-824.1982250450
114,-873.5508768023
115,-947.2892817604
116,-957.5263807209
117,-832.6695361936
118,-828.1544838136
119,-891.6110863222
120,-980.0569391318
121,-980.7498432100
122,-814.6987336515
123,-788.4801374054
124,-860.4527545515
125,-983.9237909226
126,-1007.3260673673
127,-829.7414576699
128,-817.9397365975
129,-901.7140748160
130,-968.0093488704
131,-987.1647938686
132,-847.9357776565
133,-807.3226579812
134,-877.2165628930
135,-974.9383896516
136,-989.4893752920
137,-842.3478415427
138,-816.6433354191
139,-888.1018624427
140,-979.8557734318
141,-981.3309885658
142,-854.2166178485
143,-847.9357776565
144,-881.4186908506
145,-935.0852292878
146,-948.9880143390
147,-817.4927017084
148,-804.0369515463
149,-872.2544756239
150,-973.6196367287
151,-988.2376776025
152,-800.3042102223
153,-798.1584427546
154,-885.5090600859
155,-956.4982004760
156,-978.6040757423
157,-855.5130190269
158,-818.1409022976
159,-873.5285250579
160,-991.5680875263
161,-1011.6846575361
162,-830.0320303478
163,-795.1186055086
164,-862.3079493413
165,-976.3465495523
166,-1006.5437563114
167,-847.4440392785
168,-823.3712105001
169,-875.9872169479
170,-954.1736190526
171,-985.6448752457
172,-845.7229549555
173,-793.7327973524
174,-859.2457603509
175,-957.0122905984
176,-987.7906427134
