sample,value
0,0.0000000000
1,23257.4371406361
2,23177.3284885083
3,23376.5719385829
4,23503.7757162780
5,23389.3347846669
6,23238.4381578491
7,23163.4033517126
8,23370.9392989802
9,23511.3976611373
10,23412.1782675002
11,23264.4555883951
12,23182.2905757774
13,23383.6797933197
14,23520.0254344971
15,23424.6728926507
16,23276.4584751676
17,23188.9066921361
18,23390.8323515454
19,23532.2518387141
20,23425.9469420847
21,23277.4196001791
22,23185.8445031458
23,23390.1170957228
24,23533.8835160593
25,23425.2763897510
26,23277.9336903016
27,23183.4305147446
28,23367.9441652231
29,23505.3403383899
30,23405.6068546303
31,23261.4828063825
32,23175.4732937185
33,23371.6769065472
34,23517.5220391181
35,23398.5213516380
36,23233.3419601133
37,23167.0019825699
38,23383.7468485530
39,23533.5035364036
40,23426.4386804627
41,23284.3262892158
42,23186.8279799018
43,23364.7925692549
44,23511.9564547487
45,23415.2181047461
46,23270.8705390537
47,23173.9310233511
48,23368.6370693013
49,23513.6104838384
50,23404.9363022967
51,23257.3700854027
52,23155.5802411533
53,23339.5574497649
54,23488.1518469038
55,23387.6807555772
56,23244.3390183853
57,23158.6200783992
58,23341.8820311883
59,23492.8904167283
60,23392.1734562127
61,23267.8083500634
62,23170.8464826162
63,23354.2425458720
64,23512.4928966156
65,23403.7069563516
66,23276.1902542341
67,23185.9786136125
68,23359.0928744188
69,23514.1916291942
70,23412.3123779669
71,23272.4798646545
72,23169.3712674822
73,23351.0685981594
74,23513.5434286050
75,23402.6340726178
76,23265.5508238734
77,23161.0340668004
78,23336.4952607745
79,23496.3996406078
80,23401.0694505059
81,23252.8773847672
82,23129.4510518850
83,23327.5769147369
84,23508.9166175028
85,23409.2725407210
86,23272.9716030325
87,23160.8776045892
88,23339.8256706984
89,23509.4083558808
90,23410.6136453883
91,23264.4108849062
92,23163.0010203124
93,23342.9102114332
94,23501.8534662549
95,23399.5495318829
96,23262.1086552273
97,23159.4023894551
98,23337.0317026415
99,23514.8398297834
100,23417.2297617471
101,23275.8326263228
102,23160.4082179556
103,23318.7032721881
104,23480.1499223888
105,23377.7118775501
106,23225.0271111759
107,23117.4928686014
108,23316.3116355314
109,23496.9137307303
110,23397.2473022041
111,23270.4905593980
112,23171.1817587831
113,23330.5049932605
114,23484.5755677909
115,23382.8974822637
116,23238.6169718047
117,23129.8533832852
118,23299.1901992786
119,23477.4453613097
120,23381.3552118963
121,23234.9736374585
122,23121.1809064366
123,23292.9764143200
124,23481.4910270561
125,23414.6593111347
126,23271.6752018541
127,23147.8241858273
128,23327.8004321814
129,23522.2606089426
130,23434.1500322998
131,23291.4341439526
132,23169.2595087599
133,23315.1716965642
134,23489.1576754043
135,23397.1578952262
136,23242.7073410401
137,23122.5890663372
138,23282.1134665148
139,23467.4541315382
140,23391.3017381789
141,23252.1844806891
142,23132.9602757645
143,23297.9608533336
144,23468.1246838718
145,23379.2317961731
146,23243.8919834962
147,23149.2323457280
148,23318.8597343993
149,23498.2548353976
150,23398.3201859379
151,23271.1834634761
152,23152.2498312294
153,23287.3437747173
154,23488.6659370263
155,23414.6816628792
156,23259.6499633372
157,23139.0399502563
158,23289.3777834627
159,23474.9196141862
160,23389.5135986225
161,23239.7345590275
162,23121.4491273700
163,23283.7004403711
164,23473.4891025411
165,23385.6467468317
166,23248.9434777431
167,23125.6959588165
168,23275.0950187558
169,23463.4308175362
170,23381.4669706186
171,23244.5625358298
172,23122.2314384260
173,23273.6421553662
174,23461.2403465796
175,23381.3105084074
176,23247.3788556312
177,23133.0720344868
178,23298.8102196229
179,23489.8282277379
180,23409.6748721212
181,23272.3681059323
182,23149.9252498061
183,23288.8636933403
184,23458.7145994561
185,23382.3833921413
186,23262.1533587162
187,23123.1255082042
188,23267.7412948300
189,23467.9011664273
190,23388.5971770998
191,23262.2204139495
192,23124.7571855494
193,23259.0688179813
194,23471.2092246067
195,23400.7788778280
196,23260.4322743931
197,23139.4422816565
198,23275.7208676005
199,23480.9545851892
200,23399.2813109495
201,23248.0717597093
202,23110.9885109649
203,23230.8609164787
204,23436.2510962786
205,23382.5622060969
206,23239.7122072830
207,23107.1887144075
208,23247.2670969089
209,23442.9119161262
210,23357.5282523070
211,23218.1204221392
212,23124.8242407828
213,23258.3982656477
214,23457.1723290887
215,23396.3085289369
216,23249.0999399543
217,23122.7678802929
218,23254.8443382793
219,23452.2325935641
220,23377.3095461499
221,23238.2593438935
222,23114.0059964664
223,23244.0707974518
224,23454.9371546432
225,23384.8644357758
226,23250.6422103217
227,23126.0312349834
228,23243.4449486071
229,23460.4803872681
230,23404.7574883410
231,23260.5440331154
232,23128.6687408291
233,23262.3098209274
234,23469.1081606279
235,23398.9907382716
236,23259.4487976371
237,23131.7309298195
238,23244.4060736187
239,23444.4094830047
240,23381.4222671297
241,23231.9561519571
242,23089.3743740767
243,23231.9785037015
244,23453.4842912536
245,23377.7789327835
246,23236.2700386369
247,23094.6940892570
