sample,value
0,21213.1465927537
1,21262.2980788109
2,21238.4934709660
3,21184.8492842733
4,21164.1739206521
5,21237.8005668879
6,21277.9442999297
7,21247.4788722371
8,21200.8084298144
9,21179.0378307149
10,21228.8598691058
11,21262.3874857888
12,21240.3933692447
13,21200.7860780699
14,21177.7414295365
15,21215.1135462658
16,21256.8889566528
17,21247.3447617703
18,21206.2175519726
19,21175.6180138133
20,21218.6674736342
21,21255.3019827964
22,21227.0493778049
23,21197.2992059349
24,21153.5344902914
25,21189.1855226976
26,21237.3088285099
27,21220.1873922571
28,21186.4362581296
29,21157.2448798710
30,21185.2739674180
31,21215.2700084770
32,21194.5052378780
33,21170.2535951440
34,21139.8552226848
35,21179.9319004931
36,21218.4216044452
37,21216.5217061665
38,21193.6111680998
39,21167.3478683648
40,21192.7841535549
41,21217.7734038560
42,21213.9512555541
43,21188.1349907082
44,21160.4858828170
45,21205.0776130054
46,21239.7004651666
47,21215.8735055773
48,21176.2885661469
49,21147.6783332441
50,21176.4450283581
51,21205.0105577720
52,21188.0679354749
53,21168.1301794207
54,21156.6637345152
55,21176.2438626580
56,21201.3895751702
57,21181.5635778384
58,21136.9718476500
59,21131.7191877030
60,21157.1778246376
61,21174.2545574015
62,21162.4975398180
63,21147.8124437109
64,21184.2234354286
65,21234.5819156864
66,21251.1669100722
67,21231.7208923961
68,21173.6287085567
69,21145.5102140320
70,21171.0806096888
71,21216.4099474442
72,21191.6665663322
73,21156.9543071931
74,21137.3965307947
75,21160.7988072394
76,21201.7024995926
77,21195.8016390564
78,21151.4557780571
79,21131.2498010695
80,21156.8872519597
81,21191.9571390101
82,21184.4246011287
83,21158.8095019829
84,21130.9592283916
85,21159.3906473387
86,21196.9192262792
87,21186.6374238297
88,21169.2254148990
89,21135.9213156606
90,21159.6141647833
91,21188.8725982753
92,21176.8697115028
93,21147.7677402219
94,21110.7308996595
95,21153.5344902914
96,21185.6315953292
97,21165.1350456637
98,21129.6404754687
99,21123.2702282989
100,21158.2507083715
101,21177.3838016252
102,21158.6977432606
103,21135.0719493713
104,21112.0943560713
105,21133.1049958593
106,21163.5257200629
107,21147.5218710329
108,21120.4986119865
109,21100.0244140654
110,21135.3178185603
111,21168.9124904767
112,21149.2429553560
113,21123.2031730656
114,21090.6366813942
115,21114.4412892391
116,21161.0893799173
117,21144.7726064649
118,21099.0409373094
119,21063.6804775811
120,21103.4889344560
121,21160.0388479279
122,21138.7376354620
123,21094.5258849294
124,21088.9603005600
125,21125.7065684446
126,21145.9348971766
127,21128.5005365015
128,21094.4811814405
129,21072.0847334963
130,21102.5054577000
131,21158.2507083715
132,21130.5568969914
133,21084.8699313247
134,21072.4870648965
135,21112.0273008379
136,21140.8834029297
137,21131.6521324697
138,21104.6735769121
139,21073.9175765416
140,21097.1186872862
141,21125.1030713443
142,21095.1070302852
143,21066.3626869157
144,21059.9030327681
145,21106.4840682130
146,21119.2469142970
147,21082.5006464125
148,21081.0030795339
149,21072.7329340855
150,21102.7289751445
151,21123.5831527213
152,21095.3305477298
153,21077.1362277432
154,21053.4880821095
155,21067.3461636718
156,21125.1701265776
157,21117.9058096297
158,21097.0516320529
159,21051.5881838308
160,21067.3238119273
161,21113.8154403943
162,21100.8290768658
163,21067.1673497161
164,21040.1664424141
165,21062.4958351250
166,21090.5249226719
167,21086.9933470480
168,21052.9292884981
169,21027.7612242414
170,21047.8107390178
171,21085.2722627249
172,21098.1021640423
173,21073.6717073526
174,21037.7748057574
175,21040.3229046253
176,21074.6328323642
177,21071.8388643073
178,21044.8603087497
179,21003.2190088295
180,20997.0275756154
181,21051.1858524306
182,21057.7349135560
183,21045.8214337613
184,21020.3627968267
185,21040.9487534700
186,21075.7727713314
187,21062.0488002358
188,21031.1139859097
189,21013.3890525566
190,21046.3578756282
191,21064.5298438704
192,21050.7164657970
193,21026.1966021295
194,20981.1578370521
195,21011.7126717225
196,21050.6941140525
197,21020.7874799713
198,21000.8050204283
199,20980.1743602961
200,20995.1500290811
201,21041.6416575481
202,21022.1732881276
203,20973.2453195149
204,20941.7070080885
205,20957.2638222294
206,20984.8458748872
207,21035.5172795674
208,21016.1383171246
209,20987.4833807329
210,21006.4600117755
211,21043.9215354826
212,21033.7514917554
213,21012.2044101005
214,20969.9372613355
215,20982.0295550858
216,21032.4103870881
217,21015.4454130465
218,20971.4348282140
219,20944.1656999786
220,20972.7759328813
221,21009.2092763435
222,21008.4940205209
223,20975.9498805940
224,20937.5272318753
225,20955.3862756951
226,20991.5961017127
227,20988.7797819113
228,20962.7847031098
229,20925.3231794027
230,20951.0276855263
231,20995.9323401370
232,20961.0859705312
233,20917.4553653545
234,20917.5000688434
235,20935.7614440634
236,20976.3298602497
237,20997.6534244601
238,20992.6466337021
239,20947.8760895581
240,20966.1151130337
241,21019.3793200707
242,20996.6252442152
243,20951.4747204154
244,20917.5000688434
245,20935.5602783633
246,20978.0732963173
247,20971.0324968138
248,20942.0869877442
249,20911.0404146958
250,20922.6409700681
251,20975.8604736162
252,20975.3910869826
253,20953.8887088166
254,20918.3270833882
255,20929.2347346824
256,20957.2861739738
257,20951.2064994820
258,20925.8819730141
259,20893.7178127429
260,20906.6818245270
261,20952.8381768272
262,20952.1899762380
263,20937.6166388531
264,20926.6195805811
265,20958.1355402631
266,20999.3521570387
267,20991.4843429904
268,20956.5262146623
269,20913.7226240304
270,20924.3844061356
271,20966.0704095448
272,20952.8381768272
273,20924.4291096245
274,20891.7955627198
275,20899.5739697902
276,20950.8041680818
277,20949.3736564366
278,20917.7459380324
279,20871.9025101545
280,20876.5516730013
281,20921.3669206341
282,20930.5758393497
283,20920.4504991115
284,20884.7100597274
285,20913.5885135637
286,20972.9547468370
287,20968.4620462015
288,20937.7283975754
289,20902.0773651692
290,20918.6176560661
291,20965.4669124445
292,20956.6826768735
293,20924.5855718357
294,20891.1920656195
295,20897.5176093003
296,20952.5029006604
297,20941.1929179660
298,20904.5360570593
299,20873.7130014554
300,20893.0919638982
301,20935.8732027856
302,20926.3290079032
303,20893.6954609985
304,20864.7052484399
305,20877.8704259241
306,20950.9829820374
307,20952.5029006604
308,20913.3202926302
309,20875.2105683339
310,20895.8188767217
311,20939.3153714318
312,20931.5369643613
