sample,value
0,8867.7863917096
1,8882.9408744503
2,8812.1081962714
3,8728.1997475862
4,8746.6175850174
5,8878.8058017261
6,8884.5502000511
7,8807.7943095916
8,8724.9810963847
9,8734.0559046335
10,8873.3966795679
11,8890.9427989653
12,8812.8011003496
13,8723.9529161397
14,8732.2230615882
15,8873.6649005014
16,8889.3781768534
17,8805.1121002569
18,8737.0286866461
19,8748.7186489962
20,8878.3587668370
21,8892.6415315439
22,8816.2209172512
23,8730.6137359874
24,8734.7935122005
25,8856.5658159930
26,8876.9059034474
27,8810.3200567150
28,8726.7021807077
29,8725.4057795293
30,8868.1440196209
31,8891.1886681543
32,8826.5474231896
33,8746.6399367618
34,8741.6331460039
35,8878.8728569594
36,8900.8893252479
37,8836.9856878502
38,8751.0655821640
39,8741.2308146037
40,8879.2304848707
41,8905.0467497166
42,8824.8486906110
43,8740.8284832035
44,8744.1588931273
45,8875.6989092468
46,8898.5200403357
47,8818.5678504190
48,8726.8586429189
49,8717.3367997809
50,8853.9506618918
51,8887.0759471745
52,8809.2918764701
53,8715.1016253354
54,8700.7071019062
55,8838.2820890286
56,8867.0040806537
57,8789.9576175162
58,8697.8460786159
59,8694.7391861366
60,8837.0527430836
61,8862.2208073402
62,8792.1480884729
63,8704.1716222968
64,8688.5477529225
65,8833.2976500151
66,8876.1682958804
67,8811.9293823158
68,8725.6963522072
69,8706.7420729091
70,8846.7981036661
71,8878.1128976480
72,8809.1130625144
73,8714.9898666131
74,8693.4427849582
75,8835.5998796940
76,8880.3033686046
77,8803.7933473341
78,8708.9772473547
79,8687.3854622108
80,8826.1003883005
81,8867.1158393760
82,8790.1811349608
83,8697.7566716381
84,8674.1308777488
85,8818.9031265859
86,8862.6678422293
87,8783.4756116242
88,8705.2892095195
89,8696.7955466265
90,8844.4288187538
91,8884.2819791176
92,8809.3589317034
93,8721.6953899497
94,8696.1249942929
95,8833.1635395483
96,8874.2907493461
97,8799.0547775095
98,8709.1113578214
99,8687.2737034886
100,8826.3239057450
101,8871.5861882670
102,8797.6689693533
103,8705.0656920750
104,8673.5497323930
105,8806.9449433023
106,8854.6212142254
107,8793.4891931402
108,8692.5487151800
109,8674.1308777488
110,8814.1422050169
111,8856.6105194820
112,8796.4843268972
113,8722.2318318167
114,8690.3135407345
115,8826.6368301674
116,8872.4802580452
117,8793.8021175625
118,8702.8528693739
119,8670.4428399137
120,8816.7126556292
121,8869.6639382439
122,8790.0693762385
123,8694.7838896255
124,8657.8141042965
125,8802.0946147555
126,8859.5385980056
127,8783.0509284795
128,8693.2416192581
129,8662.3962119098
130,8799.0100740206
131,8865.2382928417
132,8784.5484953581
133,8699.4107007278
134,8672.2309794701
135,8829.5202052021
136,8894.4073193559
137,8815.8409375955
138,8722.4777010057
139,8685.9102470768
140,8818.3890364634
141,8878.1352493924
142,8802.1393182444
143,8710.4301107443
144,8678.0871365174
145,8812.7116933717
146,8870.7144702333
147,8798.4065769203
148,8708.5302124655
149,8670.8675230584
150,8808.2189927362
151,8870.4238975553
152,8805.7155973572
153,8719.7954916710
154,8678.6906336177
155,8827.2179755232
156,8882.8067639836
157,8802.8545740669
158,8717.8061864145
159,8682.0433952860
160,8826.5697749340
161,8887.4782785747
162,8810.3424084595
163,8715.5933637134
164,8674.6896713602
165,8803.9274578008
166,8868.4122405544
167,8798.0042455201
168,8709.6477996883
169,8663.4467438992
170,8794.3609111739
171,8869.6862899883
172,8793.8468210515
173,8697.8013751270
174,8646.4370663687
175,8793.4891931402
176,8866.6241009979
177,8791.4551843947
178,8705.3562647529
179,8668.2523689571
180,8804.6874171123
181,8883.1420401504
182,8827.0838650565
183,8730.2784598206
184,8672.6780143592
185,8796.6631408528
186,8872.4355545563
187,8805.1791554903
188,8714.1405003238
189,8664.2290549551
190,8793.8691727959
191,8867.0934876315
192,8793.2433239512
193,8708.1502328098
194,8655.1095432174
195,8784.7273093137
196,8865.5065137752
197,8788.6835680823
198,8691.5428866795
199,8629.8297202384
200,8772.1879806743
201,8853.7941996806
202,8782.9838732462
203,8704.2610292746
204,8649.9239385037
205,8775.6301493204
206,8849.8155891675
207,8782.3580244014
208,8706.9432386092
209,8649.0298687255
210,8778.8264487775
211,8867.3617085650
212,8796.0819954970
213,8709.3125235215
214,8650.4827321151
215,8773.3726231304
216,8851.8719496574
217,8784.3920331469
218,8697.2202297712
219,8638.8598249984
220,8772.1432771854
221,8859.2256735832
222,8786.1354692144
223,8685.0832325319
224,8637.5857755644
225,8775.0713557090
226,8865.8417899420
227,8803.5027746561
228,8715.0792735910
229,8655.8471507844
230,8767.4941143387
231,8852.8330746690
232,8795.3667396744
233,8710.6089246999
234,8661.4350868982
235,8782.3133209125
236,8865.1265341194
237,8792.3492541730
238,8700.3271222505
239,8634.2777173850
240,8757.3017188670
241,8857.3034235601
242,8794.2715041961
243,8709.6030961994
244,8648.8510547699
245,8763.5378555701
246,8844.1158943314
247,8787.7224430707
248,8707.1891077982
249,8648.2252059251
250,8779.7428703002
251,8875.0730604020
252,8807.1237572579
253,8715.5486602245
254,8650.2592146706
255,8759.8274659905
256,8860.4103160394
257,8801.1111379994
258,8703.8586978744
259,8646.2135489242
260,8760.3415561130
261,8853.1012956025
262,8790.3375971720
263,8705.5350787085
264,8645.6771070572
265,8754.3512885989
266,8859.5385980056
267,8790.8069838055
268,8694.3592064809
269,8628.8462434824
270,8751.0879339085
271,8852.2966328021
272,8788.3035884265
273,8701.9811513401
274,8637.9657552201
275,8748.6068902739
276,8851.4696182572
277,8796.4396234083
278,8710.4301107443
279,8651.1085809599
280,8756.3182421110
281,8857.7057549603
282,8795.1655739743
283,8706.7867763980
284,8642.7713802780
285,8753.7477914986
286,8857.8845689159
287,8795.3443879300
288,8707.6808461762
289,8635.9764499636
290,8740.5602622700
291,8845.8593303990
292,8780.0334429781
293,8695.1862210257
294,8642.1455314333
295,8741.0743523925
296,8837.2762605281
297,8779.9440360003
298,8701.5117647066
299,8649.2533861701
300,8753.4572188207
301,8858.8009904386
302,8802.3404839445
303,8713.4028927568
304,8636.5575953195
305,8737.0733901350
306,8848.4968362447
307,8791.0081495056
308,8711.0783113335
309,8641.5643860775
310,8737.4310180463
311,8849.3462025340
312,8793.6233036069
313,8701.7129304067
314,8622.6995137572
315,8737.6098320019
316,8850.0391066121
317,8784.3920331469
318,8701.5117647066
