freq_hz,power
0.000000,921.3351284618
0.100725,10097.1724340894
0.201450,1569.6396099327
0.302176,783.9681960682
0.402901,3051.4217491970
0.503626,639.5092778968
0.604351,712.1427555531
0.705077,140.8143433440
0.805802,182.4733040679
0.906527,349.7008687429
1.007252,937.7403234730
1.107977,1266.1910907904
1.208703,406.1134003316
1.309428,402.8008390355
1.410153,23.4387838584
1.510878,2172.1823393571
1.611604,2238.2496577170
1.712329,720.3783514523
1.813054,39.4834339361
1.913779,41.2841262778
2.014504,177.3938502325
2.115230,1186.6304970641
2.215955,374.8647849624
2.316680,81.3900670540
2.417405,175.6720485390
2.518131,82.9493357044
2.618856,110.4623085168
2.719581,459.0293547412
2.820306,630.4312732523
2.921031,950.2766380268
3.021757,681.3094000368
3.122482,228.6427144898
3.223207,29.6079378844
3.323932,124.5699552485
3.424658,339.4037336753
3.525383,349.0623297972
3.626108,32.3869502501
3.726833,179.8846052457
3.827558,153.6229672582
3.928284,26.7008669761
4.029009,270.8832253854
4.129734,538.0397938601
4.230459,295.7441251623
4.331185,96.8035744316
4.431910,16.8516622240
4.532635,58.1191204411
4.633360,255.5191490002
4.734085,545.4394874003
4.834811,913.4797981434
4.935536,476.4525421138
5.036261,552.7926197135
5.136986,975.5100543088
5.237712,343.0302737821
5.338437,597.9901021370
5.439162,1686.6592745381
5.539887,858.5197377805
5.640612,500.1244464297
5.741338,235.4018725645
5.842063,1.4394614810
5.942788,72.8751195237
6.043513,242.7671524196
6.144239,268.0803442085
6.244964,76.4376823871
6.345689,111.5220790102
6.446414,56.8096079763
6.547139,152.9369034568
6.647865,242.7162809536
6.748590,137.6296493499
6.849315,40.0478827405
6.950040,73.7624868967
7.050766,34.0048897824
7.151491,16.1061545204
7.252216,441.1986138729
7.352941,1099.7336884127
7.453666,571.9567026889
7.554392,57.4375683539
7.655117,12.5901660498
7.755842,199.3524569930
7.856567,273.6409969846
7.957293,49.8128535166
8.058018,323.9237942968
8.158743,117.4448057790
8.259468,128.1934954509
8.360193,71.4276154147
8.460919,17.1198211663
8.561644,116.1396986082
8.662369,307.9064066927
8.763094,360.1428678890
8.863820,431.4173775203
8.964545,857.5530201315
9.065270,402.5977878694
9.165995,88.3179275500
9.266720,1091.5015129256
9.367446,2580.2076474561
9.468171,2074.5819079052
9.568896,627.2231099160
9.669621,724.2727526093
9.770346,615.1520958839
9.871072,85.1016695745
9.971797,5.4188968295
10.072522,330.3916545530
10.173247,691.4497584791
10.273973,275.1098608249
10.374698,49.8844746018
10.475423,725.1769676394
10.576148,650.3227921619
10.676873,23.1024024591
10.777599,208.0577702824
10.878324,90.9333887357
10.979049,71.7425695514
11.079774,120.8769621891
11.180500,137.8194677011
11.281225,82.0799202593
11.381950,8.3166559773
11.482675,107.7616873021
11.583400,324.4004307745
11.684126,24.5585898315
11.784851,163.6756240360
11.885576,204.3587325548
11.986301,20.8146530733
12.087027,282.9851800055
12.187752,77.3762999252
12.288477,908.0877709927
12.389202,640.8570190641
12.489927,368.2827110121
12.590653,165.4891956688
12.691378,17.0067113151
12.792103,42.6388540504
12.892828,17.5568865070
12.993554,102.3431157447
13.094279,45.4431363515
13.195004,641.6653333620
13.295729,1293.7690292832
13.396454,340.4174856478
13.497180,119.9931871817
13.597905,27.1522519235
13.698630,13.8476457979
13.799355,89.0898638976
13.900081,76.3295584840
14.000806,0.9939051238
14.101531,16.8331309923
14.202256,138.6429213680
14.302981,122.8554360366
14.403707,100.0054656544
14.504432,188.6866018588
14.605157,108.6530884895
14.705882,39.1501986956
14.806608,136.8492281536
14.907333,332.7576038202
15.008058,383.1736900478
15.108783,233.8814148967
15.209508,41.8903619016
15.310234,76.4132861645
15.410959,130.1558848943
15.511684,201.9513147568
15.612409,219.9373562413
15.713135,174.1655192291
15.813860,206.0941380045
15.914585,391.7469422341
16.015310,205.6189508426
16.116035,15.7078487968
16.216761,38.0339172970
16.317486,126.5042734383
16.418211,32.8740510635
16.518936,41.8464853012
16.619662,73.2415672571
16.720387,30.9335803576
16.821112,9.2041670013
16.921837,116.3344446543
17.022562,79.8842349564
17.123288,52.4204663152
17.224013,72.5464942780
17.324738,95.2890673772
17.425463,171.0299399171
17.526189,280.0591691127
17.626914,197.1806981602
17.727639,50.0884601869
17.828364,6.3061626762
17.929089,12.2505847865
18.029815,2.9486300742
18.130540,64.4605829817
18.231265,98.8583343564
18.331990,28.1316926360
18.432716,14.2936933204
18.533441,38.9813069421
18.634166,30.9636726918
18.734891,57.0543277363
18.835616,251.7015465795
18.936342,178.8175635426
19.037067,51.0750847028
19.137792,124.0631616191
