sample,value
0,5546.1383516953
1,4962.4896004784
2,5049.6837555985
3,5409.1892134177
4,5832.5089016567
5,5537.0188399576
6,4946.5751584262
7,5031.7129530564
8,5396.6945882672
9,5832.3077359566
10,5556.7330785672
11,4966.0211761023
12,5038.9102147711
13,5392.8724399653
14,5827.2785934542
15,5554.2967384215
16,4956.7228504089
17,5026.4379413650
18,5384.5128875390
19,5819.1872619614
20,5548.1947121852
21,4950.5984724281
22,5024.9180227420
23,5381.8977334377
24,5816.6615148379
25,5555.5484361110
26,4959.6062254436
27,5029.1648541885
28,5385.3846055728
29,5820.1260352285
30,5561.4716483917
31,4960.2320742884
32,5027.8237495212
33,5381.4730502931
34,5817.9355642719
35,5568.8253723175
36,4960.8802748776
37,5021.0511709513
38,5377.0250531465
39,5818.2708404387
40,5578.5036776666
41,4969.7539174263
42,5026.2591274094
43,5374.7004717231
44,5813.4428636364
45,5581.5435149125
46,4970.8491529046
47,5020.6935430400
48,5371.6382827328
49,5814.0240089922
50,5585.9244568258
51,4971.7655744273
52,5020.0229907063
53,5367.4585065196
54,5808.6819420674
55,5593.3675877294
56,4978.8063739307
57,5021.9005372406
58,5369.8054396874
59,5813.1746427029
60,5601.2801052666
61,4985.8024699452
62,5022.9734209744
63,5365.8044774299
64,5808.0560932226
65,5602.5988581894
66,4983.6567024775
67,5016.1337871711
68,5362.0493843614
69,5806.6032298330
70,5603.3811692454
71,4981.2874175653
72,5015.8655662376
73,5361.8258669169
74,5808.8607560230
75,5615.0040763621
76,4992.1056618816
77,5020.8500052512
78,5367.8384861754
79,5814.0463607367
80,5624.9506026448
81,5001.7839672308
82,5018.0783889387
83,5362.9434541396
84,5816.1921282044
85,5637.5346347731
86,5005.5837637882
87,5019.6206593061
88,5358.6966226931
89,5807.4078926334
90,5632.7290097152
91,5002.3651125866
92,5018.5477755723
93,5357.7802011705
94,5808.1007967115
95,5638.6298702514
96,5003.6838655095
97,5008.9812289454
98,5347.8336748879
99,5800.5682588301
100,5640.2168441077
101,5005.2037841325
102,5006.6119440331
103,5342.8045323854
104,5791.9181337259
105,5636.3723440614
106,4998.0288741623
107,4995.3243130832
108,5334.5343869369
109,5789.4817935803
110,5645.5812627770
111,5008.3330283562
112,5000.6216765191
113,5335.4508084596
114,5792.5439825706
115,5653.2255593807
116,5014.4574063370
117,5003.7285689984
118,5336.1213607933
119,5787.8948197239
120,5653.8737599699
121,5012.0210661913
122,4993.3350078267
123,5333.5956136698
124,5790.1746976584
125,5655.2595681262
126,5011.3952173466
127,4992.1280136261
128,5326.7783316110
129,5782.3739388435
130,5656.1312861599
131,5007.0589789222
132,4981.9132664100
133,5308.6957703466
134,5765.2748543352
135,5652.9573384473
136,5011.0152376908
137,4983.1873158440
138,5316.2953634614
139,5777.7247759968
140,5673.4762398572
141,5024.5603948308
142,4990.1387083696
143,5320.8551193303
144,5777.8812382080
145,5679.0418242266
146,5029.8801100111
147,4994.3855398161
148,5324.2749362320
149,5786.1737354009
150,5689.7706615651
151,5037.9043862706
152,4994.2961328383
153,5317.1223780063
154,5773.0309096612
155,5687.9378185198
156,5040.3407264162
157,4993.7820427158
158,5319.0222762850
159,5785.1679069004
160,5708.9708100523
161,5052.4777236554
162,5000.0628829077
163,5317.1447297507
164,5771.3992323159
165,5696.1856122238
166,5042.5982526062
167,4985.3107315672
168,5305.2536017005
169,5761.1174298665
170,5697.2808477021
171,5039.8266362937
172,4981.4438797765
173,5304.0019040110
174,5762.4808862783
175,5702.5558593936
176,5047.1580084751
177,4982.6732257215
178,5302.4596336436
179,5761.7432787112
180,5710.6695426309
181,5053.8858835561
182,4983.1202606106
183,5292.8930870167
184,5751.0814966061
185,5714.0223042992
186,5060.5243516593
187,4984.7072344669
188,5298.0116364970
189,5755.1048106080
190,5720.7725311247
191,5067.0510610403
192,4982.4944117659
193,5295.2176684401
194,5753.2049123293
195,5722.1136357920
196,5065.8217150952
197,4979.0298913753
198,5291.8202032829
199,5750.7909239281
200,5728.8415108730
201,5070.6720436420
202,4974.6936529510
203,5286.7687090360
204,5744.8230081586
205,5727.3662957390
206,5072.8178111098
207,4972.8608099056
208,5279.8173165104
209,5739.5479964671
210,5741.4031912569
211,5090.3862822516
212,4985.2436763339
213,5287.7968892809
214,5739.9950313562
215,5739.9726796118
216,5090.0510060848
217,4982.1144321101
218,5289.4285666261
219,5747.7734384267
220,5748.9580808828
221,5091.7050351745
222,4974.6042459731
223,5281.8513252558
224,5743.6830691913
225,5755.6412524749
226,5102.1880033240
227,4979.9686646424
228,5283.3488921343
229,5741.2690807902
230,5756.7588396977
231,5103.3502940357
232,4975.5877227292
233,5273.3576623628
234,5724.2370515152
235,5747.3040517931
236,5088.2181630395
237,4955.0911730637
