sample,value
0,1782.1939923995
1,1552.9768530103
2,1447.4542674368
3,1508.7203989888
4,1681.6558458395
5,1767.8441724591
6,1537.3753353805
7,1438.4912179102
8,1507.6475152549
9,1684.4498138964
10,1790.5535448257
11,1563.2586554597
12,1445.2861482246
13,1494.6387999819
14,1683.1310609735
15,1788.0948529357
16,1559.9505972803
17,1440.7040406113
18,1499.8244046956
19,1671.7540230458
20,1763.5079340348
21,1540.7280970488
22,1441.1510755004
23,1501.2996198296
24,1671.9998922348
25,1778.4612510754
26,1560.9340740364
27,1444.5708924020
28,1496.5163465162
29,1666.5237148432
30,1774.0579574177
31,1560.6882048474
32,1454.8973983404
33,1514.2636316137
34,1674.7715085472
35,1781.2328673879
36,1565.9408647944
37,1443.2968429681
38,1492.2248115808
39,1667.3060258992
40,1785.9937889569
41,1567.4384316729
42,1449.3094622266
43,1494.9517244043
44,1658.7453077728
45,1772.6721492615
46,1556.5307803787
47,1434.5126073972
48,1495.0634831266
49,1661.3828136185
50,1770.9063614495
51,1563.5045246487
52,1443.7885813461
53,1495.0187796377
54,1661.8522002521
55,1775.7119865074
56,1561.8504955590
57,1436.4572091648
58,1495.1081866155
59,1661.9416072299
60,1781.7916609993
61,1586.8397458601
62,1458.0266425641
63,1501.7243029743
64,1663.0368427082
65,1785.3232366232
66,1579.7542428677
67,1446.3366802140
68,1497.3210093166
69,1661.0251857072
70,1774.3932335846
71,1562.0293095147
72,1438.0888865100
73,1494.0800063705
74,1667.3507293881
75,1790.0171029588
76,1585.7221586373
77,1451.4328779498
78,1499.5785355066
79,1657.4489065944
80,1781.2552191323
81,1601.8601181340
82,1462.9887298332
83,1507.8933844439
84,1669.4070898780
85,1797.1249576956
86,1591.9135918514
87,1454.7409361292
88,1497.4551197833
89,1656.3313193716
90,1786.9772657129
91,1582.6376179025
92,1444.0568022796
93,1492.7389017032
94,1653.9843862038
95,1783.8480214891
96,1580.8047748571
97,1442.0004417897
98,1487.5085935007
99,1653.4255925924
100,1796.3202948952
101,1597.2109552873
102,1445.5096656692
103,1488.8944016569
104,1641.3780023310
105,1776.6731115190
106,1577.9661033113
107,1432.8809300519
108,1484.1558318324
109,1651.7939152472
110,1790.9111727370
111,1587.2197255158
112,1436.1442847424
113,1481.9877126202
114,1642.7638104872
115,1780.0705766762
116,1592.1371092960
117,1451.2093605053
118,1489.3190848016
119,1633.7784092162
120,1783.6692075335
121,1596.1380715535
122,1438.1559417434
123,1482.6135614650
124,1640.0816011526
125,1778.8188789867
126,1588.6278854165
127,1437.7312585987
128,1483.2841137986
129,1639.3216418411
130,1777.6118847861
131,1580.5142021792
132,1427.0247730046
133,1463.7710408891
134,1624.4800835228
135,1779.4447278315
136,1593.8805453635
137,1431.4727701512
138,1470.3424537590
139,1629.2410050918
140,1789.7265302809
141,1597.4568244763
142,1442.7827528456
143,1494.7505587042
144,1640.7968569752
145,1790.9335244815
146,1604.9670106133
147,1444.0791540240
148,1488.0673871121
149,1647.2341593783
150,1796.8343850177
151,1614.0194671177
152,1448.5271511706
153,1477.8973433849
154,1621.4178945324
155,1786.1949546570
156,1613.9747636288
157,1446.8060668476
158,1489.9896371352
159,1645.4907233108
160,1804.7692542993
161,1622.4460747774
162,1463.0557850666
163,1499.0420936396
164,1634.7842377167
165,1786.1502511680
166,1614.4665020068
167,1453.6680523954
168,1485.2063638218
169,1621.4625980213
170,1782.7304342664
171,1604.2741065352
172,1440.7040406113
173,1484.7593289327
174,1620.6802869654
175,1775.4437655740
176,1607.1574815699
177,1442.4027731899
178,1484.1111283435
179,1635.1195138835
180,1795.2697629058
181,1625.1506358565
182,1462.0946600550
183,1484.0887765990
184,1620.6579352209
185,1785.0997191786
186,1625.1729876009
187,1452.3269477280
188,1479.5290207301
189,1618.3333537976
190,1785.8820302346
191,1627.3187550686
192,1449.7564971157
193,1473.1587735604
194,1611.6725339499
195,1771.0851754052
196,1612.9242316394
197,1449.1530000154
198,1479.7525381747
