sample,value
0,1226.1719973292
1,1278.8550590104
2,1455.0762122960
3,1500.3608465625
4,1281.6043235784
5,1218.9523838702
6,1282.3419311454
7,1454.7856396181
8,1501.6795994853
9,1287.5275358591
10,1213.2526890341
11,1276.7986985205
12,1450.6505668939
13,1504.2053466088
14,1294.2554109401
15,1219.3994187593
16,1269.1096984279
17,1448.5718546595
18,1503.1771663639
19,1286.8793352698
20,1217.1195408248
21,1277.8268787654
22,1437.5747963875
23,1487.4415382673
24,1287.1028527144
25,1216.3595815134
26,1255.8998174548
27,1433.8420550635
28,1495.2870005711
29,1279.1679834328
30,1204.0884738074
31,1253.2623116091
32,1426.4436276488
33,1496.1810703493
34,1278.9221142438
35,1199.3946074718
36,1263.5664658030
37,1442.2463109787
38,1503.8477186975
39,1281.8948962563
40,1191.3032759790
41,1247.0932301394
42,1446.0237557916
43,1514.1071694025
44,1297.2058412082
45,1213.3420960119
46,1265.1757914037
47,1438.7370870992
48,1503.2889250861
49,1288.1533847038
50,1202.9485348402
51,1250.9824336746
52,1423.3143834250
53,1494.0800063705
54,1285.6276375804
55,1202.5014999511
56,1244.5674830160
57,1424.2308049477
58,1493.9235441594
59,1285.6946928137
60,1208.0670843204
61,1250.3118813410
62,1409.9703919852
63,1467.6378926799
64,1268.5062013276
65,1201.6744854062
66,1250.9824336746
67,1408.8081012735
68,1490.1237476020
69,1283.3030561570
70,1200.1992702722
71,1244.9698144161
72,1402.5719645705
73,1491.8448319250
74,1292.2884574280
75,1194.1642992692
76,1243.8745789378
77,1419.1569589564
78,1505.3229338316
79,1301.9220592883
80,1207.3518284979
81,1246.5120847836
82,1414.6866100653
83,1496.9410296608
84,1295.9094400298
85,1212.7609506561
86,1248.1884656177
87,1416.4971013662
88,1512.0061054237
89,1303.0843499999
90,1203.9543633407
91,1237.4372765347
92,1390.5914295425
93,1495.0187796377
94,1315.6907338727
95,1222.2827937940
96,1256.8162389775
97,1406.9976099727
98,1512.2966781016
99,1322.8209403540
100,1206.7930348865
101,1248.7249074846
102,1422.1744444578
103,1525.2383381412
104,1325.3913909663
105,1225.7249624401
106,1261.5548088020
107,1408.6963425513
108,1490.8837069134
109,1299.9551057762
110,1203.7979011295
111,1246.2662155946
112,1411.4232553748
113,1499.2209075953
114,1304.9171930453
115,1205.5189854525
116,1240.6559277363
117,1397.8333947460
118,1502.7748349637
119,1318.2835362296
120,1210.8163488884
121,1246.2662155946
122,1412.6302495754
123,1523.2043293958
124,1326.3748677224
