O1
0.0
591.6059722431
581.637094216
554.0550415582
516.101779473
537.0900675166
591.2036408429
577.8372976586
548.4224019554
516.63822134
528.4622941568
578.4184430144
587.9179344079
560.9840823393
519.8568725415
526.7859133227
580.3183412931
570.5282772217
538.5429309062
508.8598142695
521.108570231
577.0549866027
574.0151493567
534.117285504
505.7752735347
526.897672045
577.1443935805
567.8460678871
537.7382681058
507.5187096022
524.2378144548
560.8052683837
552.1104397905
534.6537273709
512.2125759378
524.4613318993
577.8149459141
568.4272132429
530.5857098801
492.9006687284
507.8763375135
561.9899108398
547.9306635774
518.8286922966
489.9725902048
511.8996515154
555.1502770365
533.133808748
508.4798346138
478.9755319328
502.1989944218
546.9248350769
552.8033438687
522.9861167653
487.2009738923
500.4108548654
546.6566141434
533.5584918926
505.104721201
482.6635697679
501.8190147661
559.1959427829
547.4612769438
507.2728404132
461.3176538131
483.602343035
539.9063873179
526.7188580893
502.6460293109
475.6227702645
483.5576395461
537.0006605388
533.8937680595
504.5682793341
476.092156898
485.7928139916
546.2766344877
536.4865704163
504.9482589898
476.6062470205
486.3963110919
546.2766344877
539.7946285957
510.0444567257
479.0872906551
493.7947385066
551.7751636237
540.6216431405
500.5896688211
464.0445666366
490.2855146272
538.1853029949
525.4671603998
503.4730438558
474.9969214197
490.1961076493
541.9403960634
531.3233174471
495.873450741
470.5712760176
481.9930174342
534.1843407374
525.1765877219
491.8277849946
468.2466945942
487.1115669145
530.0939715021
522.382619665
491.4925088277
466.5032585267
485.1669651469
538.9676140508
533.4020296814
498.5109565867
460.0659561236
461.7646887022
514.8947852725
505.4176456234
486.5080698142
459.1271828565
478.3943865769
515.1853579504
506.1999566793
485.7257587583
467.6655492384
478.5508487881
525.4448086554
523.6343173545
498.5109565867
463.4857730252
465.9891684042
509.2844974142
516.0123724952
478.0591104101
454.0533368651
465.7656509597
519.633355097
514.7606748057
477.4556133098
456.9814153888
456.2438078217
518.6275265965
516.392352151
483.4458808238
456.2885113106
456.1767525884
526.2271197113
527.8364453121
491.1572326609
449.1806565739
453.5168949982
515.5206341172
509.7091805588
480.3389883445
446.6325577059
459.8871421679
512.0114102377
505.2835351567
483.6693982684
447.0125373617
454.1650955874
516.392352151
506.5799363351
473.2758370967
461.6529299799
469.9007236839
516.5264626177
507.5857648356
479.2437528662
442.5198367262
462.4799445248
517.7334568183
499.0250467092
478.5284970437
446.3866885169
460.5129910127
505.1270729455
498.8909362425
471.7335667293
439.9717378583
453.0475083646
511.7208375598
510.2679741702
477.85794471
443.6374239489
450.7005751968
505.3729421345
500.9696484768
473.3652440745
446.096115839
447.9736623733
502.0872356996
510.7373608038
475.60041852
434.5626157001
430.3604877425
488.0726919261
493.9288489734
454.88035141
440.0834965805
461.7646887022
503.2048229223
490.9337152164
460.9376741573
427.8794441079
426.2254150183
488.5644303041
489.100872171
465.9444649153
439.1670750579
441.3575460145
497.4827763418
480.8083749781
449.4935809962
412.2555747337
434.4285052333
501.8413665106
500.097930443
460.9376741573
422.3585632275
423.5208539392
482.7529767457
485.5469448026
468.134935872
434.5402639556
429.9581563423
482.3059418566
484.7422820022
457.5178572557
430.2934325091
430.1816737868
482.0377209232
486.843345981
464.2010288478
432.9756418438
426.4265807183
477.1873923764
479.623732522
442.3857262594
413.2390514897
431.3216127541
490.0843489271
487.5362500592
452.7122321978
420.6821823933
418.4693596923
473.879334197
482.5294593012
453.7180606983
418.1564352699
425.1078277955
480.7189680003
488.4526715818
461.362357302
424.101999295
419.5198916817
470.0124824062
480.1378226445
453.0028048757
423.6996678948
431.9474615988
483.6470465239
475.8686394535
441.2010838033
415.7200951243
424.4596272063
473.0523196521
473.9240376859
439.1670750579
406.5335281531
408.7687025987
466.4362032933
470.1912963618
449.9182641409
412.9261270673
409.6851241213
467.0173486492
474.2593138527
451.6840519528
415.362467213
408.6122403875
467.3079213271
468.5372672721
440.2846622806
423.856130106
423.0738190501
471.1524213734
476.0251016647
442.4527814928
405.3935891859
415.6306881464
463.1728486029
466.9726451603
431.9027581099
412.6355543894
426.605394674
461.5411712576
468.134935872
442.2516157927
406.4441211753
401.5267373951
445.5596739721
460.5353427571
444.2409210492
420.3916097154
412.9261270673
463.7539939587
465.3856713039
430.2934325091
394.5306413806
389.099167478
449.6723949519
458.8366101785
430.584005187
408.6792956208
406.86880432
458.5236857562
461.5411712576
424.3925719729
399.7385978387
396.4975948927
454.4333165208
468.8278399501
435.3896302449
401.9067170509
402.7113798513
454.7909444321
464.1563253589
434.7414296557
410.4674351773
402.0184757732
440.8658076365
448.6218629625
435.099057567
398.4645484048
388.7862430556
447.1913513173
459.350700301
429.600528431
395.4694146477
385.9475715098
431.9921650877
435.3002232671
416.4353509468
403.2031182293
396.4528914038
441.3798977589
454.098040354
427.4771127077
389.2332779447
381.4995743632
436.7307349122
446.2972815391
420.3916097154
407.606411887
397.4363681598
438.6306331909
451.6393484639
428.6841069083
397.1681472264
391.848432046
445.0455838496
459.1942380898
427.2088917743
394.0836064915
388.8309465445
442.2516157927
444.9114733829
414.1107695235
388.1603942109
379.9126005069
452.2428455642
443.9950518602
418.8269876035
385.5228883651
362.3217776205
422.8503016055
447.4595722508
417.9776213142
381.4101673854
377.1409841944
424.2137580173
439.1670750579
412.5684991561
382.7736237971
369.1614114239
429.4217144754
439.9270343694
423.364391728
391.5802111125
367.9991207122
424.5266824396
444.7103076828
407.7628740982
385.7687575541
397.1457954819
452.5110664977
456.7802496887
423.5208539392
388.1603942109
383.0865482195
433.4003249884
440.9328628698
408.5004816652
392.7425018242
383.600638342
427.2088917743
443.9727001158
412.5908509005
373.2517806592
367.5744375675
423.7443713837
432.841531377
405.0359612746
378.4820888617
375.4422516158
424.2361097617
439.6588134359
411.6967811223
381.588981341
372.5812283255
428.4382377193
439.614109947
403.5160426517
380.113766207
366.0321672001
416.1447782689
432.2603860212
403.5383943961
376.7163010497
372.9612079813
417.1953102583
427.7900371301
401.4596821618
367.5297340786
363.4170130988
415.0495427906
434.2720430222
415.5189294242
372.8718010034
361.070079931
418.0670282921
428.0582580636
387.3110279216
359.1478299079
364.2440276437
413.7978451011
420.2798509931
399.0233420161
370.4801643467
348.8213239695
401.0126472727
419.1399120259
382.2148301858
372.1788969253
372.313007392
419.0505050481
424.3031649951
389.1885744558
361.4053560979
354.6998327613
401.9514205398
427.834740619
407.4946531647
369.5413910796
358.4996293187
403.7619118407
423.0291155611
385.7911092986
346.3179285905
344.6191960119
399.2245077162
424.6607929064
394.9776762697
360.4442310863
348.9330826918
395.0447315031
417.329420725
398.5316036381
368.8931904904
359.9971961972
410.1992142438
435.3672785005
403.9407257963
375.598713827
351.9505681933
390.5520308676
421.9115283384
404.0971880075
382.8406790305
356.7114897622
399.2468594607
426.3148219961
395.8940977924
362.344129365
350.7882774816
415.0495427906
432.349792999
404.6783333633
374.5928853265
350.2071321258
405.3712374414
428.4605894638
399.8280048165
365.4733735887
355.6386060284
416.7259236247
439.1894268023
403.4713391627
369.4966875907
351.6599955153
391.4013971569
417.329420725
393.7483303247
366.9262369783
357.091469418
408.7463508542
425.2642900067
393.4130541579
372.5588765811
356.845600229
394.0165512582
420.7939411156
396.609353615
368.4461556013
354.9457019503
401.9290687953
423.7890748726
402.1302344954
378.6832545618
364.109917177
418.9163945814
436.3954587454
411.0709322776
375.352844638
357.2032281403
406.6005833865
430.4051912314
407.3381909535
381.7454435522
358.7678502521
407.3828944424
438.2506535352
401.8173100731
