subject,loop,start_time,end_time,EXG0_mean,EXG0_std,EXG0_var,EXG0_skew,EXG0_kurtosis,EXG0_hjorth_activity,EXG0_hjorth_mobility,EXG0_hjorth_complexity,EXG0_delta,EXG0_theta,EXG0_alpha,EXG0_beta,EXG0_gamma,EXG1_mean,EXG1_std,EXG1_var,EXG1_skew,EXG1_kurtosis,EXG1_hjorth_activity,EXG1_hjorth_mobility,EXG1_hjorth_complexity,EXG1_delta,EXG1_theta,EXG1_alpha,EXG1_beta,EXG1_gamma,label
fahri,2,74.996,75.992,5142310.491373522,2384920.1983723887,5687844352604.594,0.4154339043762577,-0.5837692772288268,5687844352604.594,0.1992541950933181,1.8069959981862793,1007457273527.7479,249418632566.42267,232669501151.221,71053676922.84789,5940.64683094921,-5142310.491373523,2384920.1983723887,5687844352604.594,-0.41543390437625644,-0.5837692772288272,5687844352604.594,0.19925419509331807,1.8069959981862795,1007457273527.7477,249418632566.42267,232669501151.221,71053676922.84785,5940.646830952692,depan
fahri,2,75.996,76.992,-585704.1756638978,3115645.085829302,9707244300852.28,-0.01634568221039324,-1.0253583485886186,9707244300852.28,0.14459026811507034,2.6605804110081763,1058063119475.1982,255929953850.5042,214063823689.18887,62592768692.378365,14977.51032233854,585704.1756638979,3115645.085829302,9707244300852.28,0.01634568221039324,-1.025358348588619,9707244300852.28,0.14459026811507034,2.660580411008176,1058063119475.1982,255929953850.50406,214063823689.18884,62592768692.378365,14977.510322341128,depan
fahri,2,76.996,77.992,1632501.6394635225,2549490.1997046447,6499900278390.028,-0.6611497044028122,-0.07556006041978769,6499900278390.028,0.19649993992113943,1.9505035970452747,334992171689.2752,204106197077.76965,127265863041.41158,57527707700.69446,15450.127444446818,-1632501.6394635225,2549490.1997046447,6499900278390.028,0.6611497044028122,-0.0755600604197868,6499900278390.028,0.19649993992113945,1.9505035970452747,334992171689.27527,204106197077.76965,127265863041.4115,57527707700.69448,15450.127444454267,depan
fahri,2,77.996,78.992,-988858.3340796757,2056788.0032250318,4230376890210.413,-0.1638170394641251,-0.37348294293795625,4230376890210.413,0.2561831998355759,1.4605116596256424,184049129411.3231,153313124482.29993,410072321868.5547,93606317792.20103,8045.045700956067,988858.3340796757,2056788.0032250318,4230376890210.413,0.1638170394641254,-0.37348294293795625,4230376890210.413,0.25618319983557586,1.4605116596256427,184049129411.32306,153313124482.29996,410072321868.5547,93606317792.20102,8045.045700957027,depan
fahri,2,78.996,144.988,-612926.7438075809,1794139.8530877477,3218937812437.725,0.12572036607328804,-0.25535402989164924,3218937812437.725,0.28982110381282444,3.5073027024707573,329530879926.0915,47730927773.49456,106361578005.67148,33609425408.975266,2410.6581275718145,612926.7438075809,1794139.8530877477,3218937812437.7246,-0.125720366073288,-0.25535402989164924,3218937812437.7246,0.28982110381282444,3.5073027024707573,329530879926.0915,47730927773.49459,106361578005.67146,33609425408.975258,2410.6581275709614,depan
fahri,3,144.992,145.988,933541.0059103076,3208549.048219211,10294786994828.404,0.3336015876573625,-0.6079941744501309,10294786994828.404,0.19185616401545297,2.0758030308195226,1219996427227.8352,320918494574.64056,125585198546.42813,150948180668.24612,8787.50786056164,-933541.0059103078,3208549.0482192105,10294786994828.402,-0.3336015876573623,-0.60799417445013,10294786994828.402,0.19185616401545297,2.075803030819522,1219996427227.8352,320918494574.6404,125585198546.42813,150948180668.24612,8787.50786056079,depan
fahri,3,145.992,146.988,-171940.35635783934,2065846.1767340472,4267720425926.68,0.4986537650484177,-0.09155055942665902,4267720425926.68,0.22361833270152223,1.714021654467292,153052440139.80707,142992618893.24823,268735676983.10602,67076721848.519554,6605.279487533417,171940.35635783945,2065846.1767340472,4267720425926.68,-0.4986537650484178,-0.09155055942665768,4267720425926.68,0.2236183327015223,1.7140216544672915,153052440139.80707,142992618893.24823,268735676983.10602,67076721848.519585,6605.279487532423,depan
fahri,3,146.992,147.988,-2137978.918703984,4738816.797392977,22456384639253.836,-0.9374935351992373,-0.33016674820115277,22456384639253.836,0.1158726647779891,3.3045917618455145,1174679964389.696,349309298390.57227,223404911269.35318,57460341051.41412,6618.511780508172,2137978.9187039835,4738816.797392977,22456384639253.836,0.9374935351992376,-0.33016674820115277,22456384639253.836,0.11587266477798909,3.3045917618455154,1174679964389.696,349309298390.5721,223404911269.35312,57460341051.41412,6618.51178051008,depan
fahri,3,147.992,148.988,1963439.2069361524,9641162.62159082,92952016695959.95,-0.057225184995842795,-1.5011723491097464,92952016695959.95,0.044129451032093994,8.891485065647878,8947276826780.316,334713426281.94635,167890278913.1067,20519597607.198055,15972.019868243786,-1963439.2069361534,9641162.62159082,92952016695959.95,0.05722518499584295,-1.5011723491097462,92952016695959.95,0.04412945103209399,8.89148506564788,8947276826780.316,334713426281.9464,167890278913.10663,20519597607.198048,15972.019868245152,depan
fahri,3,148.992,149.988,3884575.644170872,8987131.229483865,80768527735964.17,-0.08710439290717785,-1.5785412437923805,80768527735964.17,0.06689699652529783,5.9121988986689935,9161926007018.605,164998824484.8604,156981285940.20782,75463235445.9414,8727.59809463938,-3884575.644170872,8987131.229483867,80768527735964.19,0.08710439290717793,-1.578541243792381,80768527735964.19,0.06689699652529782,5.912198898668995,9161926007018.605,164998824484.86035,156981285940.20782,75463235445.94139,8727.598094645937,depan
fahri,3,149.992,150.988,-3009536.588741879,4420117.374258535,19537437602222.168,-0.31418864714860495,-0.9844355861776704,19537437602222.168,0.1235654469249089,3.0037532383095153,2184404615592.409,412061687016.8968,94554133104.63992,63932627159.06273,7753.40950025333,3009536.5887418794,4420117.374258536,19537437602222.17,0.3141886471486046,-0.9844355861776708,19537437602222.17,0.12356544692490887,3.003753238309516,2184404615592.4097,412061687016.8969,94554133104.6399,63932627159.06272,7753.409500245294,depan
fahri,3,150.992,216.984,4316638.745813491,2475519.154739735,6128195085483.334,-0.6158197463291569,0.6001803411474778,6128195085483.334,0.16963326789914812,3.1909695008037886,151269934298.01688,182365755355.14313,146834382390.3567,54680888972.22406,8408.923603633451,-4316638.745813492,2475519.154739735,6128195085483.334,0.6158197463291579,0.6001803411474782,6128195085483.334,0.16963326789914815,3.190969500803795,151269934298.01672,182365755355.14313,146834382390.3567,54680888972.22406,8408.923603634044,depan
fahri,4,216.988,217.984,-385637.5415206994,2254961.393305156,5084850885296.73,-0.3654077603153929,-0.9164190112297046,5084850885296.73,0.1900422819268536,2.052851989420644,867925867860.6095,392411168704.05597,84005570939.13303,77005098473.2977,8497.735645079094,385637.5415206996,2254961.393305156,5084850885296.73,0.3654077603153926,-0.9164190112297046,5084850885296.73,0.1900422819268536,2.052851989420644,867925867860.6095,392411168704.05597,84005570939.13303,77005098473.2977,8497.735645078918,depan
fahri,4,217.988,218.984,-152777.1527677833,2137874.1180462623,4570505744612.084,0.36364774704717256,-0.5980005372520307,4570505744612.084,0.1955303035983057,2.1026534512405153,775182314657.6464,126895584570.28629,162520003093.21155,42854319644.825966,3322.6035800089676,152777.1527677833,2137874.1180462623,4570505744612.084,-0.3636477470471728,-0.5980005372520307,4570505744612.084,0.19553030359830573,2.1026534512405153,775182314657.6465,126895584570.28629,162520003093.21158,42854319644.825966,3322.6035800093414,depan
fahri,4,218.988,219.984,-4222700.773460565,3963167.1029377286,15706693485807.83,-0.4083761940771954,-1.1807531407908949,15706693485807.83,0.10692167616271599,3.653704490839054,4256655270911.713,235191931543.0152,99047964694.5377,24706510312.750385,14506.311421544653,4222700.773460565,3963167.102937729,15706693485807.834,0.4083761940771952,-1.1807531407908958,15706693485807.834,0.10692167616271596,3.6537044908390555,4256655270911.7153,235191931543.0149,99047964694.53761,24706510312.750378,14506.311421550161,depan
fahri,4,219.988,220.984,4369301.393330222,2661116.779195272,7081542512514.618,-0.13324359734665614,-0.6750996922448249,7081542512514.618,0.16764391927035585,2.366889128831399,533597075181.397,380815955774.34894,62311553943.722336,50509308832.57891,11909.42400085606,-4369301.393330222,2661116.779195272,7081542512514.618,0.13324359734665622,-0.6750996922448245,7081542512514.618,0.16764391927035588,2.366889128831399,533597075181.3972,380815955774.349,62311553943.72249,50509308832.57897,11909.424000855275,depan
fahri,4,220.988,221.984,903725.5987169342,3035625.2937014713,9215020923760.145,-0.02381517544974511,-0.757469923303884,9215020923760.145,0.16714192442365372,2.1220123229119054,674106454524.5084,250260035126.29132,386585062258.4369,40534450576.664314,8240.115925815502,-903725.5987169344,3035625.2937014713,9215020923760.143,0.023815175449745117,-0.7574699233038835,9215020923760.143,0.16714192442365375,2.122012322911905,674106454524.5082,250260035126.2912,386585062258.43677,40534450576.66433,8240.115925822498,depan
fahri,4,221.988,222.984,-2836133.2824580492,3554054.6926333937,12631304758229.447,0.6938049807517946,0.6287229066736018,12631304758229.447,0.14996769863441659,2.6076485566391248,705440282518.6698,229790814271.85336,37400582334.26961,75767160619.14449,6444.997806798023,2836133.2824580506,3554054.692633393,12631304758229.443,-0.6938049807517963,0.6287229066736066,12631304758229.443,0.14996769863441653,2.607648556639125,705440282518.6692,229790814271.85358,37400582334.2697,75767160619.14438,6444.997806813697,depan
fahri,4,222.988,288.98,2475977.6548339073,1911012.0066317518,3651966889490.715,0.3010308045278905,-0.22635889864413405,3651966889490.715,0.33861010515395984,3.304353853076695,217151523275.58313,183159481698.4669,105380607809.90396,23047359849.344746,27273.170153843632,-2475977.6548339063,1911012.0066317518,3651966889490.715,-0.30103080452789177,-0.2263588986441345,3651966889490.715,0.3386101051539603,3.3043538530766954,217151523275.58328,183159481698.4669,105380607809.90392,23047359849.34475,27273.170153836065,depan
fahri,5,288.984,289.98,-7596530.261486736,4978844.858485365,24788896124866.16,-0.11272648038545977,-1.083908241425513,24788896124866.16,0.09942829821231029,3.795426423834501,4787218160367.068,96324935134.96017,352275728024.57794,49204363447.6305,5033.051011729438,7596530.261486736,4978844.858485366,24788896124866.164,0.1127264803854596,-1.083908241425514,24788896124866.164,0.09942829821231028,3.7954264238345012,4787218160367.069,96324935134.9602,352275728024.5781,49204363447.63045,5033.051011728521,depan
fahri,5,289.984,290.98,7239210.115710981,2420762.535403302,5860091252812.224,-0.26931563250070467,-0.41789611292678597,5860091252812.224,0.23021750944359703,1.829731774751356,710467849646.1738,250295159527.1601,73028241561.9006,68688012756.71915,19047.457945753413,-7239210.115710981,2420762.535403302,5860091252812.222,0.26931563250070534,-0.4178961129267855,5860091252812.222,0.23021750944359703,1.829731774751356,710467849646.1736,250295159527.15997,73028241561.90054,68688012756.719124,19047.457945751143,depan
fahri,5,290.984,291.98,860492.5960396966,3885385.756876064,15096222479735.385,0.12044941501875461,-0.7606303509359518,15096222479735.385,0.1694319079874723,2.364591587315393,1182008833407.6094,163658403078.2679,87329848055.55786,92457626300.40884,5957.69852738022,-860492.5960396966,3885385.756876064,15096222479735.385,-0.12044941501875461,-0.7606303509359518,15096222479735.385,0.16943190798747226,2.3645915873153944,1182008833407.6094,163658403078.26794,87329848055.55788,92457626300.40881,5957.698527383086,depan
fahri,5,291.984,292.98,-1451509.863836777,2320023.6740327477,5382509848072.41,-0.5478553128217963,-0.058514568139474754,5382509848072.41,0.18832330404714348,1.9633883579946618,792738542624.5137,416734977990.8035,68253036202.599464,37388179091.01214,15707.43617154103,1451509.8638367772,2320023.6740327477,5382509848072.41,0.5478553128217959,-0.058514568139476086,5382509848072.41,0.18832330404714348,1.9633883579946616,792738542624.5138,416734977990.8036,68253036202.59947,37388179091.01214,15707.436171544414,depan
fahri,5,292.984,293.98,-213727.4991171623,1987974.8644708572,3952044061767.9233,-0.15561019600364592,-0.34171072489358245,3952044061767.9233,0.20718610702064685,1.8915358569962084,620634021332.9553,481566131403.9865,103168506120.37762,17455594178.638,7025.718105876293,213727.49911716225,1987974.8644708572,3952044061767.9233,0.15561019600364612,-0.34171072489358245,3952044061767.9233,0.20718610702064683,1.8915358569962089,620634021332.9553,481566131403.9865,103168506120.37762,17455594178.63801,7025.718105873279,depan
fahri,5,293.984,294.98,-1093719.9887001447,3231163.3043594835,10440416299439.297,1.276786363209834,2.7825838856868517,10440416299439.297,0.17798232825410487,2.226188851102414,853589859943.208,138811565262.62677,88410765517.00127,73430739673.76619,17148.99082062197,1093719.9887001447,3231163.3043594835,10440416299439.295,-1.2767863632098346,2.7825838856868534,10440416299439.295,0.17798232825410493,2.2261888511024135,853589859943.208,138811565262.6267,88410765517.00125,73430739673.76616,17148.990820624702,depan
fahri,5,294.984,0.976,-2954182144.727759,3554462755.638288,1.2634205481219731e+19,-0.44255898606360455,-0.322985943291604,1.2634205481219731e+19,0.20627673633195168,3.0814393735585313,7.17186879505958e+17,1.4407919815101214e+17,1.0353978886331171e+17,3.5033783193847436e+16,20653527597033.953,2954182144.727759,3554462755.6382875,1.263420548121973e+19,0.4425589860636046,-0.3229859432916027,1.263420548121973e+19,0.2062767363319517,3.081439373558531,7.17186879505958e+17,1.4407919815101218e+17,1.0353978886331173e+17,3.5033783193847436e+16,20653527597034.008,depan
sultan,1,0.98,1.976,42571484.540901065,1747242026.033085,3.0528546975361997e+18,0.7279954422966619,0.058240411046418306,3.0528546975361997e+18,0.2605390443683788,1.5970958892154108,1.307662119074097e+17,1.6590564060773213e+17,1.6628109821690528e+17,2.594502550227573e+16,46643625909.40208,-42571484.540901065,1747242026.033085,3.0528546975361997e+18,-0.727995442296662,0.05824041104641875,3.0528546975361997e+18,0.2605390443683788,1.5970958892154108,1.307662119074097e+17,1.6590564060773213e+17,1.6628109821690528e+17,2.594502550227573e+16,46643625909.39758,depan
sultan,1,1.98,2.976,103729304.68340667,1557756115.7391706,2.4266041161227884e+18,0.4677424308985244,0.38646148349847964,2.4266041161227884e+18,0.2921837269000491,1.405131422715498,1.8639681334525626e+17,2.058920587091263e+17,2.094937456526114e+17,5.634193240092247e+16,39505660052.81912,-103729304.68340668,1557756115.7391706,2.426604116122788e+18,-0.4677424308985246,0.3864614834984801,2.426604116122788e+18,0.2921837269000492,1.4051314227154978,1.8639681334525626e+17,2.058920587091263e+17,2.094937456526114e+17,5.6341932400922456e+16,39505660052.81924,depan
sultan,1,2.98,3.976,42603424.575543515,2369814885.8208723,5.616022593058193e+18,1.878451717335708,6.507027268467917,5.616022593058193e+18,0.3280755168734572,1.2969288994795403,3.3079452003033094e+17,2.3895711431309814e+17,1.887727613549008e+17,1.3383188185690605e+17,29135580296.235115,-42603424.57554357,2369814885.820872,5.616022593058192e+18,-1.8784517173357087,6.507027268467919,5.616022593058192e+18,0.32807551687345726,1.29692889947954,3.3079452003033094e+17,2.3895711431309818e+17,1.887727613549008e+17,1.3383188185690603e+17,29135580296.23233,depan
sultan,1,3.98,4.976,-17624687.450745024,1749021576.0070367,3.059076473338138e+18,0.13307458687705673,-0.09694746864923509,3.059076473338138e+18,0.339766954213795,1.2948993753177243,7.209899769074072e+16,2.0106772873770848e+17,1.2398863486058918e+17,6.19200393192465e+16,47656298082.57152,17624687.450745042,1749021576.0070367,3.0590764733381386e+18,-0.13307458687705667,-0.09694746864923687,3.0590764733381386e+18,0.33976695421379494,1.2948993753177245,7.20989976907407e+16,2.0106772873770848e+17,1.2398863486058918e+17,6.19200393192465e+16,47656298082.578354,depan
sultan,1,4.98,5.976,13759380.320524612,2005499866.4866128,4.0220297144778214e+18,0.38594991440025683,-0.6623802063913975,4.0220297144778214e+18,0.2823269832159182,1.3740740647564598,3.969425769777024e+17,1.6632936423341152e+17,3.4719125823145786e+17,8.522844903138261e+16,41736658957.21033,-13759380.320524575,2005499866.4866128,4.0220297144778214e+18,-0.38594991440025683,-0.6623802063913979,4.0220297144778214e+18,0.28232698321591826,1.3740740647564595,3.969425769777024e+17,1.6632936423341152e+17,3.4719125823145786e+17,8.522844903138262e+16,41736658957.20812,depan
sultan,1,5.98,6.976,13150774.965102512,1471391122.9334908,2.164991836647479e+18,0.4023675478742031,-0.20331002014473132,2.164991836647479e+18,0.34480785769856664,1.2761390532274886,5.178868599431826e+16,8.303667487527056e+16,6.269515820302797e+16,3.4258220162602508e+16,15245037353.038536,-13150774.965102512,1471391122.933491,2.1649918366474793e+18,-0.4023675478742032,-0.20331002014473132,2.1649918366474793e+18,0.3448078576985667,1.276139053227488,5.178868599431826e+16,8.303667487527056e+16,6.269515820302797e+16,3.4258220162602516e+16,15245037353.038435,depan
sultan,1,6.98,72.992,-70074385.41087428,1754464648.759772,3.0781462037477504e+18,0.4967210192323216,0.07627395072578791,3.0781462037477504e+18,0.35953687679844537,1.8556381976513525,9.112804872645886e+16,1.7328935288516525e+17,1.0832690322931424e+17,4.424935201148208e+16,44251074726.1039,70074385.41087428,1754464648.7597723,3.078146203747751e+18,-0.4967210192323216,0.07627395072578658,3.078146203747751e+18,0.3595368767984453,1.8556381976513527,9.112804872645885e+16,1.7328935288516525e+17,1.0832690322931424e+17,4.424935201148208e+16,44251074726.107376,depan
sultan,2,72.996,73.992,119362120.19652858,1779318578.9731863,3.165974605479159e+18,0.23963192723155446,-0.3879190443936005,3.165974605479159e+18,0.33569274185359516,1.26164391945163,8.881033625726512e+16,7.905126821864986e+16,2.3072759811842355e+17,7.595590665473656e+16,40493792165.58226,-119362120.19652857,1779318578.9731863,3.165974605479159e+18,-0.2396319272315544,-0.3879190443936005,3.165974605479159e+18,0.33569274185359516,1.26164391945163,8.881033625726512e+16,7.905126821864987e+16,2.3072759811842355e+17,7.595590665473656e+16,40493792165.58572,depan
sultan,2,73.996,74.992,-66620538.14801532,1543403711.7766085,2.382095017525812e+18,1.0240755959206422,1.632760148007316,2.382095017525812e+18,0.25399618431341764,1.4759815659177238,3.285834662886913e+17,1.6236756541461728e+17,2.1885908431937094e+17,6.751569612609811e+16,37050558577.94934,66620538.148015305,1543403711.7766085,2.382095017525812e+18,-1.0240755959206422,1.632760148007316,2.382095017525812e+18,0.25399618431341764,1.4759815659177238,3.285834662886913e+17,1.6236756541461728e+17,2.18859084319371e+17,6.751569612609812e+16,37050558577.94562,depan
sultan,2,74.996,75.992,-9863722.568553561,2000582904.7245474,4.0023319586761073e+18,0.9238370047725661,1.3429958902054686,4.0023319586761073e+18,0.3000399637212781,1.3138999677002883,1.8343178389062806e+17,1.8139724293277942e+17,5.867086722771707e+16,8.072055134970338e+16,40716972100.66585,9863722.568553578,2000582904.7245474,4.0023319586761073e+18,-0.9238370047725661,1.3429958902054686,4.0023319586761073e+18,0.30003996372127817,1.3138999677002878,1.834317838906281e+17,1.8139724293277946e+17,5.867086722771706e+16,8.072055134970338e+16,40716972100.66829,depan
sultan,2,75.996,76.992,-17208477.923160385,1721098971.169704,2.9621816685614136e+18,0.3435867910478155,-0.0025984151181579485,2.9621816685614136e+18,0.29078900866208784,1.5122681864359195,1.8612811500161853e+17,2.899603551741518e+17,1.27380106600783e+17,8.88115909019339e+16,45514312670.09236,17208477.923160385,1721098971.169704,2.9621816685614136e+18,-0.3435867910478157,-0.0025984151181570603,2.9621816685614136e+18,0.29078900866208784,1.5122681864359193,1.8612811500161853e+17,2.899603551741518e+17,1.27380106600783e+17,8.881159090193392e+16,45514312670.09329,depan
sultan,2,76.996,77.992,-55192942.45167332,1579753816.98411,2.4956221222758656e+18,0.434084977684981,-0.3302964411763796,2.4956221222758656e+18,0.3605244567829062,1.1825249069870398,4.313662459298759e+16,4.711793526516996e+16,1.2553508187864418e+17,1.1682458756675179e+17,39377904760.89354,55192942.45167332,1579753816.98411,2.4956221222758656e+18,-0.43408497768498105,-0.3302964411763796,2.4956221222758656e+18,0.3605244567829061,1.18252490698704,4.313662459298759e+16,4.711793526516996e+16,1.2553508187864418e+17,1.1682458756675179e+17,39377904760.89444,depan
sultan,2,77.996,78.992,124461855.33696996,1626741174.395617,2.6462868484740316e+18,0.6508846935717639,-0.04227003352438574,2.6462868484740316e+18,0.31675877905489774,1.2900499008719215,1.6305516764242835e+17,1.8493041338330518e+17,1.514929261247522e+17,4.3623909472718e+16,31110186169.715584,-124461855.33696993,1626741174.3956175,2.646286848474033e+18,-0.650884693571763,-0.04227003352438974,2.646286848474033e+18,0.3167587790548977,1.2900499008719217,1.6305516764242835e+17,1.8493041338330518e+17,1.514929261247522e+17,4.3623909472718e+16,31110186169.71759,depan
sultan,2,78.996,144.988,-58625296.80968716,1489199660.8046138,2.217715629740577e+18,0.49380754291269296,-0.33466872042965967,2.217715629740577e+18,0.34141549466277776,2.06623001297444,5.465753594600654e+16,1.0496771554136891e+17,6.120223505773308e+16,2.6724778287008756e+16,52766843740.72528,58625296.809687175,1489199660.8046138,2.217715629740577e+18,-0.49380754291269296,-0.33466872042965967,2.217715629740577e+18,0.34141549466277776,2.06623001297444,5.465753594600654e+16,1.0496771554136891e+17,6.120223505773308e+16,2.6724778287008756e+16,52766843740.72189,depan
sultan,3,144.992,145.988,-113185445.25804769,1856507067.6597574,3.446618492270631e+18,0.37226805868480345,0.2627011078959609,3.446618492270631e+18,0.33352483915814896,1.2456453551481497,5.352086042680128e+16,3.058691970923178e+17,8.274707004148058e+16,1.2042196037183125e+17,42860168384.43688,113185445.25804764,1856507067.6597574,3.446618492270631e+18,-0.37226805868480356,0.26270110789596046,3.446618492270631e+18,0.33352483915814896,1.2456453551481497,5.352086042680127e+16,3.058691970923178e+17,8.274707004148056e+16,1.2042196037183125e+17,42860168384.435196,depan
sultan,3,145.992,146.988,202125510.47085485,1523527537.6308851,2.321136157919628e+18,0.6626291592455034,0.0360382608408627,2.321136157919628e+18,0.2961874909729711,1.4609209028877912,8.91574938246329e+16,1.0386082760129773e+17,1.2107584756667973e+17,6.683768567991286e+16,40711477065.98584,-202125510.4708549,1523527537.6308851,2.321136157919628e+18,-0.6626291592455031,0.03603826084086226,2.321136157919628e+18,0.2961874909729711,1.4609209028877914,8.915749382463293e+16,1.0386082760129771e+17,1.2107584756667968e+17,6.683768567991286e+16,40711477065.98502,depan
sultan,3,146.992,147.988,-51071266.227377154,1186504712.5347736,1.4077934328672259e+18,0.25462312277218957,-0.19421423060659526,1.4077934328672259e+18,0.312350945299347,1.2603052234746384,2.7238505383918504e+16,8.313094616048022e+16,1.7647511121445923e+17,2.4642775208843524e+16,33727923816.09912,51071266.22737716,1186504712.5347736,1.4077934328672259e+18,-0.25462312277218957,-0.19421423060659526,1.4077934328672259e+18,0.312350945299347,1.2603052234746384,2.723850538391851e+16,8.313094616048024e+16,1.7647511121445923e+17,2.4642775208843524e+16,33727923816.098694,depan
