subject,loop,start_time,end_time,EXG0_mean,EXG0_std,EXG0_var,EXG0_skew,EXG0_kurtosis,EXG0_hjorth_activity,EXG0_hjorth_mobility,EXG0_hjorth_complexity,EXG0_delta,EXG0_theta,EXG0_alpha,EXG0_beta,EXG0_gamma,EXG1_mean,EXG1_std,EXG1_var,EXG1_skew,EXG1_kurtosis,EXG1_hjorth_activity,EXG1_hjorth_mobility,EXG1_hjorth_complexity,EXG1_delta,EXG1_theta,EXG1_alpha,EXG1_beta,EXG1_gamma,label
fahri,4,233.988,234.984,33353.23064152241,7601558.162334227,57783686495350.11,0.03199687887836338,-1.6402664154062987,57783686495350.11,0.07252569652847601,5.433661002006137,8266524413121.25,630910804834.1481,121381603420.20312,75979910647.05757,23544.06009739415,-33353.23064152241,7601558.162334226,57783686495350.09,-0.031996878878363395,-1.6402664154062983,57783686495350.09,0.07252569652847601,5.433661002006136,8266524413121.247,630910804834.1478,121381603420.20328,75979910647.05756,23544.060097371283,belakang
fahri,4,234.988,300.98,384006.8747165887,2303022.7878537457,5303913961373.64,-0.42093827406934686,0.3195008365748939,5303913961373.64,0.2816211407721377,3.3949898155032256,637038054696.1716,316535699336.71106,288231745130.4777,56567772913.623055,16895.742108150036,-384006.87471658876,2303022.7878537457,5303913961373.64,0.420938274069347,0.3195008365748939,5303913961373.64,0.2816211407721377,3.394989815503226,637038054696.1714,316535699336.711,288231745130.47766,56567772913.62305,16895.742108152066,belakang
fahri,5,300.984,301.98,50093.66921725456,1758941.7096183863,3093875937835.252,-0.060093215781874314,-0.22104325196162478,3093875937835.252,0.28532123099874823,1.388333748822255,177978845305.77542,38715686269.91766,122083105485.63754,61270106368.91367,5515.929653881645,-50093.66921725446,1758941.7096183863,3093875937835.252,0.060093215781874404,-0.22104325196162478,3093875937835.252,0.28532123099874823,1.3883337488222547,177978845305.77536,38715686269.91765,122083105485.63754,61270106368.91367,5515.929653879376,belakang
fahri,5,301.984,302.98,-1723867.5437199287,2259279.2088928563,5104342543735.53,-0.46656296855924156,-0.41111100944207735,5104342543735.53,0.20722286390463782,2.096558556098438,542517906378.7284,113310145351.88657,101356700234.15129,72169427866.68909,11640.78613089482,1723867.5437199287,2259279.208892856,5104342543735.529,0.46656296855924184,-0.41111100944207735,5104342543735.529,0.20722286390463784,2.0965585560984374,542517906378.7283,113310145351.88657,101356700234.15126,72169427866.68907,11640.786130892857,belakang
fahri,5,302.984,303.98,257121.93446517945,4195791.656403254,17604667623943.16,-0.4088819257193684,-1.1439397832769198,17604667623943.16,0.08918906147310629,4.014871630144671,2077822099001.5796,147541728196.88553,204559033024.80093,24776588545.425087,9464.979627085562,-257121.93446517945,4195791.656403254,17604667623943.16,0.4088819257193684,-1.14393978327692,17604667623943.16,0.08918906147310628,4.014871630144668,2077822099001.5798,147541728196.88544,204559033024.80103,24776588545.4251,9464.979627087352,belakang
fahri,5,303.984,304.98,2280222.808832806,2432374.2018249133,5916444257703.384,-0.4877899730494027,0.4361974552432737,5916444257703.384,0.2117663200981501,1.669583971532255,648314788295.5563,1155186481095.1392,205673003234.6131,65340734814.790825,4810.203771500906,-2280222.8088328065,2432374.2018249133,5916444257703.384,0.4877899730494032,0.4361974552432746,5916444257703.384,0.2117663200981501,1.669583971532255,648314788295.5563,1155186481095.139,205673003234.61304,65340734814.79081,4810.203771501492,belakang
fahri,5,304.984,305.98,-855277.5124147772,2291143.6473883986,5249339212968.215,0.3626697855395317,-0.7129986687017973,5249339212968.215,0.22739061737414845,1.8573586623809033,377235902738.65393,167633392127.01147,80662940652.44942,75960228654.58734,11473.292150447787,855277.5124147772,2291143.6473883986,5249339212968.216,-0.36266978553953194,-0.7129986687017977,5249339212968.216,0.22739061737414845,1.8573586623809033,377235902738.65393,167633392127.01144,80662940652.44946,75960228654.58737,11473.292150445404,belakang
fahri,5,305.984,306.98,-1148248.5114975993,1595266.3610707854,2544874762764.026,0.30131125364457106,-0.08752326280269296,2544874762764.026,0.2707496699064893,1.4713914696888037,210106155312.7577,43178463820.75995,92902530402.14749,41694163109.45441,4816.654344125242,1148248.5114975993,1595266.3610707854,2544874762764.026,-0.30131125364457095,-0.08752326280269296,2544874762764.026,0.27074966990648924,1.471391469688804,210106155312.7577,43178463820.75993,92902530402.14749,41694163109.45442,4816.65434412515,belakang
fahri,5,306.984,12.976,-148433753.25347167,1579498994.5876305,2.494817073903336e+18,0.765684443995295,0.9771367907437485,2.494817073903336e+18,0.34156846376990796,1.5168884446665811,1.0694529333990475e+17,6.161809336411845e+16,1.0189439848137054e+17,7.0857743610385096e+16,26675808910.084072,148433753.25347167,1579498994.5876305,2.494817073903336e+18,-0.765684443995295,0.9771367907437494,2.494817073903336e+18,0.34156846376990796,1.5168884446665811,1.0694529333990475e+17,6.161809336411845e+16,1.0189439848137054e+17,7.0857743610385096e+16,26675808910.08233,belakang
sultan,1,12.98,13.976,215247794.31924814,1755466466.3416154,3.0816625144499185e+18,0.3931582391448921,-0.19329432691271498,3.0816625144499185e+18,0.32668761240670174,1.2325552323596436,2.4858476459669724e+16,7.015303233233156e+16,4.893482157959054e+16,1.1519757191776384e+17,29320199814.760628,-215247794.31924817,1755466466.3416154,3.0816625144499185e+18,-0.3931582391448923,-0.19329432691271498,3.0816625144499185e+18,0.32668761240670174,1.2325552323596434,2.485847645966973e+16,7.015303233233157e+16,4.893482157959053e+16,1.1519757191776389e+17,29320199814.758446,belakang
sultan,1,13.98,14.976,-199793253.531371,1682129211.9909964,2.8295586858334505e+18,0.38092177660457954,0.5677311640854534,2.8295586858334505e+18,0.2868078969392313,1.5044041604687137,8.940367122183715e+16,2.5652394783979e+17,7.117361980853423e+16,5.831416247363846e+16,41092791572.61667,199793253.531371,1682129211.9909964,2.8295586858334505e+18,-0.3809217766045795,0.5677311640854534,2.8295586858334505e+18,0.2868078969392313,1.504404160468714,8.940367122183714e+16,2.5652394783978998e+17,7.117361980853423e+16,5.831416247363846e+16,41092791572.620964,belakang
sultan,1,14.98,15.976,63708117.262320615,1501696981.3142107,2.2550938236882125e+18,0.3795946174595289,-0.0990490367189949,2.2550938236882125e+18,0.2996704442095442,1.3899259916548223,2.1403306453056112e+17,1.3973951266226998e+17,9.259437317537998e+16,3.1141063731465828e+16,50057295744.071594,-63708117.26232063,1501696981.3142107,2.2550938236882125e+18,-0.3795946174595289,-0.0990490367189949,2.2550938236882125e+18,0.29967044420954414,1.3899259916548228,2.140330645305611e+17,1.3973951266226995e+17,9.259437317537998e+16,3.1141063731465836e+16,50057295744.07182,belakang
sultan,1,15.98,16.976,-74206649.38543975,1788713023.8860223,3.1994942818194775e+18,0.9878012084160203,1.1132764323076563,3.1994942818194775e+18,0.3240669671107562,1.3022443990529977,1.0944087024963222e+17,1.3107295634695523e+17,9.10190921716895e+16,7.79185691363587e+16,30126068537.820328,74206649.38543972,1788713023.8860223,3.1994942818194775e+18,-0.9878012084160203,1.1132764323076572,3.1994942818194775e+18,0.32406696711075617,1.3022443990529982,1.0944087024963226e+17,1.3107295634695523e+17,9.101909217168952e+16,7.79185691363587e+16,30126068537.820892,belakang
sultan,1,16.98,17.976,89981366.18231134,2410891424.8785853,5.812397462553096e+18,0.3106588367726737,0.4782526492693675,5.812397462553096e+18,0.33168022578421275,1.2827854008866684,1.23043470243699e+17,2.4601976782301405e+17,3.9983354221878995e+17,1.809813489199155e+17,48126642829.67883,-89981366.1823113,2410891424.8785853,5.812397462553095e+18,-0.310658836772674,0.4782526492693684,5.812397462553095e+18,0.33168022578421275,1.2827854008866684,1.2304347024369899e+17,2.4601976782301398e+17,3.9983354221879e+17,1.8098134891991542e+17,48126642829.6814,belakang
sultan,1,17.98,18.976,-142459149.07509688,1562766626.609123,2.4422395292432584e+18,0.4857583583139178,-0.08398221803372419,2.4422395292432584e+18,0.30593147654339936,1.2395888147711123,1.0392175776480051e+17,4.6850057895878376e+16,6.67477029714688e+16,6.1088880093657304e+16,37961322955.05772,142459149.07509688,1562766626.609123,2.4422395292432584e+18,-0.4857583583139176,-0.08398221803372419,2.4422395292432584e+18,0.3059314765433993,1.2395888147711125,1.0392175776480051e+17,4.685005789587838e+16,6.67477029714688e+16,6.108888009365729e+16,37961322955.05597,belakang
