subject,loop,start_time,end_time,EXG0_mean,EXG0_std,EXG0_var,EXG0_skew,EXG0_kurtosis,EXG0_hjorth_activity,EXG0_hjorth_mobility,EXG0_hjorth_complexity,EXG0_delta,EXG0_theta,EXG0_alpha,EXG0_beta,EXG0_gamma,EXG1_mean,EXG1_std,EXG1_var,EXG1_skew,EXG1_kurtosis,EXG1_hjorth_activity,EXG1_hjorth_mobility,EXG1_hjorth_complexity,EXG1_delta,EXG1_theta,EXG1_alpha,EXG1_beta,EXG1_gamma,cca_corr_f8,cca_corr_f10,cca_corr_f12,cca_corr_f15,cca_corr_f20,cca_corr_f30,label
syarif,2.0,89.936,90.932,17894878.01427356,1439165420.6145253,2.0711971078925837e+18,-0.5531877048521701,0.3288611200395648,2.0711971078925837e+18,0.3489481411314516,1.2284943020334687,6.1576217959126184e+16,8.731869057014026e+16,7.956289927413419e+16,8.00950917199298e+16,22292999955.458565,-17894878.01427358,1439165420.6145253,2.0711971078925834e+18,0.5531877048521702,0.32886112003956613,2.0711971078925834e+18,0.34894814113145156,1.228494302033469,6.157621795912618e+16,8.731869057014027e+16,7.956289927413419e+16,8.009509171992978e+16,22292999955.45737,0.3505099611349737,0.11906094968294517,0.14213087692205392,0.27233942241959075,0.165649400025095,0.009364471567065723,belakang
syarif,2.0,90.936,156.928,-63913034.838259585,1551955788.4069097,2.4085667691697126e+18,-1.1960682161692477,1.4344134453641066,2.4085667691697126e+18,0.33158305394151955,1.3403993299889732,3.4829566328216416e+16,1.3876864359845027e+17,2.5216739198882396e+16,7.567487836909805e+16,197702305461.93073,63913034.838259555,1551955788.4069095,2.408566769169712e+18,1.1960682161692482,1.4344134453641084,2.408566769169712e+18,0.33158305394151955,1.3403993299889734,3.4829566328216424e+16,1.3876864359845027e+17,2.5216739198882396e+16,7.567487836909805e+16,197702305461.9278,0.11309064686467615,0.20279292858067918,0.3158670486816184,0.09401057440812444,0.24113445632586136,0.0076252093765118364,belakang
syarif,3.0,156.932,157.928,-24420777.95405168,1453179327.647751,2.11173015830277e+18,-1.2717132223848697,2.7435965425818747,2.11173015830277e+18,0.3418191591994693,1.3207607093386757,5.968588163582093e+16,8.416608460376718e+16,4.016185952558258e+16,2.157873778177469e+16,12436930433.657127,24420777.954051655,1453179327.647751,2.11173015830277e+18,1.2717132223848697,2.7435965425818747,2.11173015830277e+18,0.3418191591994693,1.3207607093386755,5.968588163582093e+16,8.416608460376718e+16,4.016185952558259e+16,2.157873778177469e+16,12436930433.656935,0.24903524696735102,0.15563950024336273,0.1452017622063622,0.1357423007024465,0.318104804655639,0.005581093521696482,belakang
syarif,3.0,157.932,158.928,-13055361.868219418,1569789899.3999472,2.464240328258096e+18,-0.9654076073071882,0.799124120200887,2.464240328258096e+18,0.31646080644933555,1.2672623897567357,3.675396527944085e+16,1.1402778537741142e+17,2.0601412159521098e+17,5.733865720089875e+16,36393963557.885315,13055361.868219383,1569789899.3999472,2.464240328258096e+18,0.965407607307188,0.7991241202008861,2.464240328258096e+18,0.31646080644933555,1.2672623897567354,3.675396527944085e+16,1.1402778537741142e+17,2.0601412159521098e+17,5.733865720089875e+16,36393963557.88634,0.27512320656102157,0.109854683533082,0.15152125605247582,0.2171539101709449,0.13102046107710333,0.008275419760741648,belakang
syarif,3.0,158.932,159.928,-100608909.44582845,1524808665.5124607,2.3250414664218916e+18,-0.5380022870196366,-0.2008887887663131,2.3250414664218916e+18,0.3125667739144058,1.3588336501762084,8.859309260153413e+16,1.5413762801158906e+17,1.4046039286299464e+17,8.516057155066994e+16,39034949625.64301,100608909.44582847,1524808665.5124607,2.325041466421891e+18,0.5380022870196368,-0.20088878876631178,2.325041466421891e+18,0.3125667739144058,1.3588336501762084,8.859309260153411e+16,1.5413762801158906e+17,1.4046039286299466e+17,8.516057155066994e+16,39034949625.64136,0.16511305164222373,0.03261891111756169,0.2071563268047241,0.12982188062246314,0.19895926129864375,0.003586016364262346,belakang
syarif,3.0,159.932,160.928,38012959.4584133,1490985136.108167,2.223036676095489e+18,-0.28892131382317215,-0.8466379329179201,2.223036676095489e+18,0.2995153720082063,1.4584124259024538,2.0667434980112726e+17,3.1906396707630292e+16,1.0071962633559363e+17,6.213814094416577e+16,27407835177.915726,-38012959.4584133,1490985136.108167,2.223036676095489e+18,0.2889213138231721,-0.8466379329179197,2.223036676095489e+18,0.29951537200820627,1.4584124259024542,2.066743498011273e+17,3.1906396707630296e+16,1.0071962633559363e+17,6.2138140944165784e+16,27407835177.916924,0.08230986282119866,0.19064645143763048,0.28427702301012553,0.03523111053194067,0.2656119782673333,0.01157804397280747,belakang
syarif,3.0,160.932,161.928,63359863.13395694,1667346723.1976817,2.780045095358046e+18,-0.29701002630141476,0.18707214962508312,2.780045095358046e+18,0.33485823936587983,1.168829145203782,9.841969589837914e+16,1.0932251682802536e+17,1.2660033519155656e+17,9.24509320897652e+16,15679709644.622475,-63359863.13395694,1667346723.1976817,2.780045095358046e+18,0.29701002630141476,0.18707214962508223,2.780045095358046e+18,0.33485823936587983,1.168829145203782,9.841969589837914e+16,1.0932251682802538e+17,1.2660033519155656e+17,9.245093208976522e+16,15679709644.61929,0.045646065806138614,0.22677800943206433,0.24912480823851846,0.28748248828073397,0.1492754473870102,0.009390808330845378,belakang
syarif,3.0,161.932,162.928,-10793312.803531028,1568087522.8222115,2.4588984792306995e+18,-0.5381064608483671,-0.6813606311825193,2.4588984792306995e+18,0.3471179172895753,1.2708695907410428,8.068870003652902e+16,1.0162175096798198e+17,7.623551052138091e+16,6.326080172855672e+16,38115759898.6208,10793312.803531028,1568087522.8222115,2.4588984792306995e+18,0.5381064608483671,-0.6813606311825193,2.4588984792306995e+18,0.3471179172895753,1.2708695907410423,8.068870003652901e+16,1.01621750967982e+17,7.623551052138091e+16,6.326080172855672e+16,38115759898.621216,0.3014697040500911,0.20993200760388947,0.18751935652697577,0.14716739864927622,0.10210453892950011,0.004616740728943998,belakang
syarif,3.0,162.932,228.924,189662631.04487875,1246766316.289918,1.554426247435132e+18,-0.5210116944308932,0.05687867192584317,1.554426247435132e+18,0.2992347744527088,1.3876612588894612,5.7974476044045416e+16,3.678382297076798e+16,2.91482484993757e+16,4.0394650519220824e+16,51622865236.67664,-189662631.04487875,1246766316.289918,1.554426247435132e+18,0.5210116944308931,0.05687867192584317,1.554426247435132e+18,0.2992347744527088,1.3876612588894612,5.7974476044045416e+16,3.678382297076798e+16,2.91482484993757e+16,4.0394650519220824e+16,51622865236.67709,0.19735489492554714,0.4129809046277841,0.0715778612157689,0.1550522902780419,0.206575918742157,0.012093904641596279,belakang
syarif,4.0,228.928,229.924,-175594674.80856735,1738746381.3714035,3.0232389787321503e+18,-0.8443427074152728,0.5122564570083545,3.0232389787321503e+18,0.3131265495770747,1.2867851996055013,6.009760504895161e+16,1.6570715958270762e+17,3.5612939602088806e+17,6.9674705133898776e+16,39179815180.002686,175594674.8085674,1738746381.3714037,3.023238978732151e+18,0.8443427074152727,0.5122564570083536,3.023238978732151e+18,0.31312654957707464,1.2867851996055015,6.00976050489516e+16,1.6570715958270762e+17,3.5612939602088806e+17,6.9674705133898776e+16,39179815180.00183,0.4881386599390649,0.14895472097117454,0.15552611793175974,0.11008369614271259,0.21825408631691967,0.0025894558546841295,belakang
syarif,4.0,229.928,230.924,111495166.65933673,1358495473.3357232,1.8455099510736504e+18,-0.16252634937175217,-0.7329097686906514,1.8455099510736504e+18,0.2948351896093741,1.368870032485315,5.31152160288222e+16,1.2183908930169902e+17,1.2102025195429507e+17,5.001111768683813e+16,29729189228.373085,-111495166.65933667,1358495473.3357232,1.8455099510736504e+18,0.16252634937175203,-0.7329097686906509,1.8455099510736504e+18,0.2948351896093741,1.368870032485315,5.31152160288222e+16,1.2183908930169899e+17,1.2102025195429507e+17,5.0011117686838136e+16,29729189228.371166,0.17319018116608537,0.44425730567568833,0.3472298117966924,0.114525317022259,0.1411170650983332,0.008552689770333556,belakang
syarif,4.0,230.928,231.924,-278207585.904255,1964065337.1883142,3.8575526487446467e+18,-0.399280307783608,-0.17096275251198811,3.8575526487446467e+18,0.3564921765965985,1.247119313595715,1.5829899755493302e+17,1.0028151695324104e+17,2.6561535188140845e+17,1.040886275360228e+17,32256797988.364265,278207585.904255,1964065337.1883142,3.857552648744646e+18,0.3992803077836081,-0.17096275251198767,3.857552648744646e+18,0.3564921765965985,1.247119313595715,1.58298997554933e+17,1.0028151695324101e+17,2.6561535188140835e+17,1.0408862753602278e+17,32256797988.36474,0.25205909205957727,0.22785296510023473,0.2842871940727593,0.3085291711454417,0.15642937728481768,0.01703378612591582,belakang
syarif,4.0,231.928,232.924,137694693.0661795,1706513318.574292,2.912187706471443e+18,-1.0557384957024474,0.8110883952974985,2.912187706471443e+18,0.2740737894396435,1.379619599317868,8.45642522393071e+16,1.8826117583172128e+17,1.5356014921569846e+17,5.768082398958987e+16,36705061455.80955,-137694693.06617957,1706513318.5742922,2.9121877064714435e+18,1.0557384957024474,0.8110883952974981,2.9121877064714435e+18,0.2740737894396435,1.379619599317868,8.456425223930709e+16,1.8826117583172128e+17,1.535601492156985e+17,5.768082398958987e+16,36705061455.81258,0.39591334822101815,0.3189032823801006,0.22429540861572844,0.15507032544774516,0.13979289828357552,0.021434744766689728,belakang
syarif,4.0,232.928,233.924,53469795.991977476,1671511991.7957149,2.793952338716878e+18,-1.0839366896180922,2.859606111063828,2.793952338716878e+18,0.29798622716701695,1.434386315006022,1.9454218698050806e+17,1.6458058772582528e+17,5.539099978965109e+16,8.913248368946507e+16,19663065262.685474,-53469795.99197746,1671511991.7957149,2.793952338716878e+18,1.0839366896180922,2.859606111063828,2.793952338716878e+18,0.29798622716701695,1.4343863150060219,1.945421869805081e+17,1.6458058772582528e+17,5.539099978965109e+16,8.913248368946509e+16,19663065262.68364,0.09902013685535302,0.15445357060602413,0.1504518052389443,0.004583841013889654,0.19797712594620298,0.00805315605833994,belakang
syarif,4.0,233.928,234.924,45413159.8619369,1817832041.9538066,3.3045133327539466e+18,-0.7485473107408567,0.7016673251266301,3.3045133327539466e+18,0.37604847002292857,1.2350800898474967,7.738008799848827e+16,1.8738734834259658e+17,4.790765423223667e+16,1.483969396566428e+17,33201171197.700157,-45413159.86193688,1817832041.9538066,3.3045133327539466e+18,0.748547310740857,0.7016673251266301,3.3045133327539466e+18,0.37604847002292857,1.2350800898474967,7.738008799848829e+16,1.8738734834259654e+17,4.790765423223667e+16,1.483969396566428e+17,33201171197.69939,0.11634498967871902,0.0657877658463937,0.13633470142030754,0.1856520010251553,0.5050817407788719,0.008650586479461996,belakang
syarif,4.0,234.928,300.92,39112740.9848983,1544630003.0879664,2.385881846439531e+18,-0.7889337380072297,0.5764812558913888,2.385881846439531e+18,0.33473816009809176,1.6107962490177905,8.933359235095675e+16,1.446762373635748e+17,7.452635218527293e+16,5.043777242703005e+16,1103367991623.7122,-39112740.9848983,1544630003.0879664,2.385881846439531e+18,0.7889337380072297,0.5764812558913883,2.385881846439531e+18,0.33473816009809176,1.6107962490177903,8.933359235095677e+16,1.446762373635748e+17,7.452635218527293e+16,5.043777242703005e+16,1103367991623.713,0.2927773987086692,0.23830936365282096,0.09239675660148196,0.23848036046528037,0.12620027620583563,0.006445109745384486,belakang
syarif,5.0,300.924,301.92,164236017.6996829,1866485198.674818,3.483766996872175e+18,-0.9926522323455605,0.822788435256629,3.483766996872175e+18,0.28901392075519916,1.4368173801880528,1.9646687609920278e+17,1.7797177278308573e+17,4.5831559157377176e+16,8.356672818194888e+16,57105681928.37174,-164236017.69968286,1866485198.6748183,3.483766996872176e+18,0.9926522323455608,0.8227884352566281,3.483766996872176e+18,0.2890139207551991,1.436817380188053,1.964668760992027e+17,1.7797177278308573e+17,4.583155915737718e+16,8.356672818194888e+16,57105681928.3707,0.07439205453563062,0.1730987421627093,0.1598251522552585,0.021644876796686308,0.1857255510245108,0.008097411917000627,belakang
syarif,5.0,301.924,302.92,-49465794.531811185,1633410912.790284,2.668031210022388e+18,-0.04285566088834377,-0.48205175525515065,2.668031210022388e+18,0.3163128746211213,1.3674638400364678,1.9166511977459696e+17,1.0276454922971171e+17,1.972710999375076e+17,7.144613813083884e+16,35808235456.101135,49465794.531811185,1633410912.790284,2.668031210022388e+18,0.042855660888343736,-0.48205175525515065,2.668031210022388e+18,0.31631287462112134,1.3674638400364676,1.9166511977459696e+17,1.0276454922971171e+17,1.9727109993750755e+17,7.144613813083884e+16,35808235456.103065,0.2655509036568627,0.10899200171419703,0.31345131336006776,0.28864891675838106,0.29465427944697153,0.025685776684080442,belakang
syarif,5.0,302.924,303.92,-20690986.77482013,2030288110.4781764,4.1220698115490437e+18,-0.4737667287101984,-0.11528956789565692,4.1220698115490437e+18,0.40025623676608113,1.141600814458233,8.447889803779434e+16,5.984195557449103e+16,2.2439459008213443e+17,1.6704496683634256e+17,54052124962.68376,20690986.774820115,2030288110.4781764,4.1220698115490437e+18,0.4737667287101983,-0.11528956789565692,4.1220698115490437e+18,0.40025623676608113,1.141600814458233,8.447889803779434e+16,5.984195557449103e+16,2.243945900821344e+17,1.6704496683634262e+17,54052124962.6857,0.13236513946462944,0.12333898470697438,0.19468978608149629,0.18680622516356998,0.4043234233448528,0.022373107031934177,belakang
syarif,5.0,303.924,304.92,-41721055.332474135,1804755844.860363,3.257143659557642e+18,-0.9256307802696815,1.9827217858315187,3.257143659557642e+18,0.31306097672417105,1.3901837336460259,1.078703831462396e+17,3.1551830165262708e+16,1.2514383398499515e+17,9.284372882777731e+16,59190742427.9991,41721055.332474135,1804755844.860363,3.257143659557642e+18,0.9256307802696817,1.9827217858315196,3.257143659557642e+18,0.31306097672417105,1.390183733646026,1.0787038314623963e+17,3.1551830165262708e+16,1.2514383398499512e+17,9.284372882777731e+16,59190742427.99675,0.21384858113517335,0.1816622950376164,0.4256121958349945,0.26093971036006414,0.24523784962490944,0.027404115513494844,belakang
syarif,5.0,304.924,305.92,20529999.486041322,2026234856.565514,4.105627693961069e+18,-0.49960572945330284,-0.580145655079757,4.105627693961069e+18,0.3086490807108889,1.3086592139112572,1.9715868811732176e+17,2.340163357452195e+17,1.744325618418076e+17,1.2152933116653565e+17,90609786171.16469,-20529999.48604126,2026234856.5655138,4.105627693961068e+18,0.4996057294533025,-0.5801456550797561,4.105627693961068e+18,0.308649080710889,1.3086592139112565,1.971586881173218e+17,2.340163357452195e+17,1.7443256184180755e+17,1.2152933116653565e+17,90609786171.156,0.12433260755958796,0.24285414945271025,0.13479593205825607,0.2346350614345979,0.2085509640170828,0.022742059518442628,belakang
syarif,5.0,305.924,306.92,33280577.361850586,2024367437.121821,4.09806352047917e+18,-0.4745254140665616,-0.7180210203928743,4.09806352047917e+18,0.27397854767539,1.447738339653752,2.1133328215369907e+17,2.002012681980372e+17,3.3184744643095334e+17,8.716294688507605e+16,66269785115.612175,-33280577.361850586,2024367437.121821,4.09806352047917e+18,0.4745254140665616,-0.7180210203928739,4.09806352047917e+18,0.27397854767539,1.447738339653752,2.1133328215369907e+17,2.0020126819803715e+17,3.3184744643095334e+17,8.716294688507605e+16,66269785115.62198,0.23600842048142703,0.1424657540097791,0.2715771542748008,0.23059819238011672,0.14465140149668257,0.012578055644728903,belakang
fahri,1.0,0.0,0.996,202128.60599054076,2652262.6060957448,7034496931693.792,0.28516110774212267,-0.3181057266430458,7034496931693.792,0.205835598622898,1.7912582566649322,1462025578875.6372,535293325317.95245,122485649478.21017,74854683704.65671,8516.224612539714,-202128.60599054076,2652262.6060957448,7034496931693.792,-0.28516110774212294,-0.3181057266430467,7034496931693.792,0.205835598622898,1.7912582566649327,1462025578875.6372,535293325317.95233,122485649478.21017,74854683704.6567,8516.224612534073,0.24168227673821974,0.06200778525281126,0.07673287787192834,0.031179668562740178,0.08187463316784818,0.006027025174984905,depan
fahri,1.0,1.0,1.996,41183.450489689734,2498605.665054248,6243030269441.182,0.3270502658683601,0.2229211553554662,6243030269441.182,0.23280185595444097,1.612058386726055,377233195681.9766,144533899646.22656,339496184844.3403,71603659684.8888,37492.60100281407,-41183.4504896898,2498605.665054248,6243030269441.182,-0.3270502658683598,0.2229211553554662,6243030269441.182,0.23280185595444097,1.6120583867260545,377233195681.9765,144533899646.22656,339496184844.3402,71603659684.8888,37492.60100282774,0.15184500227314685,0.18376074765478503,0.23182220195325665,0.07616451425814745,0.14607995896772827,0.017266830411665577,depan
fahri,1.0,2.0,2.996,-133204.24322810213,2837132.1252824604,8049318696309.77,0.14355918731759898,0.08600002552268782,8049318696309.77,0.22754213059742953,1.7345141510333701,1468328461014.0703,614534765988.2089,397559058792.3532,134630332984.70248,22347.08522427593,133204.24322810204,2837132.1252824604,8049318696309.77,-0.1435591873175991,0.08600002552268737,8049318696309.77,0.22754213059742953,1.7345141510333701,1468328461014.0703,614534765988.2087,397559058792.35315,134630332984.70245,22347.085224279996,0.09283219752805806,0.18174298293842384,0.21527287922922744,0.22632225137225664,0.1949091235736859,0.02376038722072924,depan
fahri,1.0,3.0,3.996,74788.20282108152,2779454.15589513,7725365404722.708,0.39607805954112685,-0.3814976195403532,7725365404722.708,0.22621008769557535,1.7185055490845353,743812863559.1034,180189760122.62164,188809282916.38504,62365659316.36786,11362.096737483105,-74788.20282108152,2779454.15589513,7725365404722.708,-0.39607805954112696,-0.3814976195403532,7725365404722.708,0.22621008769557535,1.7185055490845353,743812863559.1034,180189760122.62173,188809282916.3851,62365659316.36784,11362.09673748395,0.335976050257135,0.13399232593646102,0.11117992449548866,0.2682001797647277,0.06845298793861833,0.014470073546366462,depan
fahri,1.0,4.0,4.996,1936430.802661406,4106373.7971618497,16862305762017.428,0.5516011818737503,-0.49002189150978026,16862305762017.428,0.142012648281974,2.85562728861614,4784209322044.081,258004305051.56152,142700613211.30792,101922689391.31989,5513.077403310291,-1936430.8026614063,4106373.7971618497,16862305762017.428,-0.5516011818737502,-0.49002189150978026,16862305762017.428,0.142012648281974,2.8556272886161396,4784209322044.081,258004305051.56146,142700613211.30783,101922689391.31995,5513.077403311959,0.11193622426110038,0.036535139287469244,0.028378734949548148,0.1372603346217293,0.11128889264620842,0.010296480166312736,depan
fahri,1.0,5.0,5.996,-1336552.9709989063,3131634.7617303524,9807136280877.92,-0.5426420542074237,-0.09873475440260115,9807136280877.92,0.1757612426051865,2.140742597314306,1643796843256.8425,721507164672.4254,514823378701.28406,98121746170.27565,19038.550765632437,1336552.9709989063,3131634.7617303524,9807136280877.92,0.5426420542074236,-0.09873475440260115,9807136280877.92,0.1757612426051865,2.1407425973143055,1643796843256.8425,721507164672.4255,514823378701.2842,98121746170.27563,19038.550765643256,0.29393072172662277,0.07448237821871882,0.1142395695758739,0.17132475667564528,0.060977439147844266,0.005391215494328513,depan
fahri,1.0,6.0,6.996,-3460805.5578312348,2468550.5695687775,6093741914518.336,-0.07731441286876978,-0.7620247602855765,6093741914518.336,0.2862297200518679,1.4181294149560746,795313140634.9146,120397306027.34018,57823629857.91736,158349527201.74866,19826.81701218561,3460805.5578312348,2468550.5695687775,6093741914518.336,0.07731441286876978,-0.7620247602855756,6093741914518.336,0.2862297200518679,1.4181294149560746,795313140634.9147,120397306027.34018,57823629857.91734,158349527201.74866,19826.81701219635,0.14731147745463158,0.16434940524300187,0.18214500339406955,0.21200248969033572,0.16780195430002537,0.010270876994729125,depan
fahri,1.0,7.0,72.992,-183689.93158202554,1679677.9329232841,2821317958349.4365,-0.2352075737127417,-0.15561788145925437,2821317958349.4365,0.28391340120546393,1.377221649347483,166985662228.066,110553551361.92862,137739866435.9486,80444446679.33566,5794.516440531281,183689.9315820255,1679677.932923284,2821317958349.436,0.23520757371274162,-0.15561788145925304,2821317958349.436,0.28391340120546393,1.3772216493474827,166985662228.066,110553551361.92862,137739866435.94855,80444446679.33566,5794.516440534591,0.010761283437536536,0.2514432763123148,0.15855286340928415,0.3448286852172435,0.12459850809121015,0.022078788548576228,depan
fahri,2.0,72.996,73.992,-137876.8097814355,1769051.0777818111,3129541715800.988,-0.1280402750034165,-0.18426242923281144,3129541715800.988,0.23744358068566532,1.6003662842277477,295362531810.82117,180161910264.15045,94051974851.72147,42966754810.4489,2655.436426132404,137876.8097814355,1769051.0777818114,3129541715800.9883,0.12804027500341647,-0.18426242923281233,3129541715800.9883,0.2374435806856653,1.600366284227748,295362531810.82117,180161910264.15036,94051974851.72144,42966754810.448875,2655.4364261345954,0.13777653554042327,0.2350758285108997,0.1577991173215848,0.22809375550749367,0.0444702152819099,0.00883712178485424,depan
fahri,2.0,73.996,74.992,-4526987.496038255,3914834.25910445,15325927276257.885,0.160362416459968,-0.5450425473306635,15325927276257.885,0.11416704484122543,3.273408449637037,2393881783469.622,448817216648.61115,93082919970.5952,34974926297.228905,3858.5760687799166,4526987.496038255,3914834.25910445,15325927276257.887,-0.1603624164599679,-0.5450425473306644,15325927276257.887,0.11416704484122542,3.2734084496370373,2393881783469.6216,448817216648.611,93082919970.59521,34974926297.2289,3858.576068778404,0.15718304945536118,0.0732399594742249,0.07379555873263564,0.12742256588857093,0.03896508665036805,0.004539429998017986,depan
fahri,2.0,74.996,75.992,5142310.491373522,2384920.1983723887,5687844352604.594,0.4154339043762577,-0.5837692772288268,5687844352604.594,0.1992541950933181,1.8069959981862793,1007457273527.7479,249418632566.42267,232669501151.221,71053676922.84789,5940.64683094921,-5142310.491373523,2384920.1983723887,5687844352604.594,-0.41543390437625644,-0.5837692772288272,5687844352604.594,0.19925419509331807,1.8069959981862795,1007457273527.7477,249418632566.42267,232669501151.221,71053676922.84785,5940.646830952692,0.14975154659713785,0.014997524065029971,0.08415530263732139,0.24937905726180373,0.04043879856859606,0.00885899412121903,depan
fahri,2.0,75.996,76.992,-585704.1756638978,3115645.085829302,9707244300852.28,-0.01634568221039324,-1.0253583485886186,9707244300852.28,0.14459026811507034,2.6605804110081763,1058063119475.1982,255929953850.5042,214063823689.18887,62592768692.378365,14977.51032233854,585704.1756638979,3115645.085829302,9707244300852.28,0.01634568221039324,-1.025358348588619,9707244300852.28,0.14459026811507034,2.660580411008176,1058063119475.1982,255929953850.50406,214063823689.18884,62592768692.378365,14977.510322341128,0.22884816971365085,0.05235788830850952,0.0717066836079164,0.14153054873803259,0.11186171936745992,0.026515817077026656,depan
fahri,2.0,76.996,77.992,1632501.6394635225,2549490.1997046447,6499900278390.028,-0.6611497044028122,-0.07556006041978769,6499900278390.028,0.19649993992113943,1.9505035970452747,334992171689.2752,204106197077.76965,127265863041.41158,57527707700.69446,15450.127444446818,-1632501.6394635225,2549490.1997046447,6499900278390.028,0.6611497044028122,-0.0755600604197868,6499900278390.028,0.19649993992113945,1.9505035970452747,334992171689.27527,204106197077.76965,127265863041.4115,57527707700.69448,15450.127444454267,0.23650255199764608,0.2156234983276095,0.15644806154370963,0.11699233094447965,0.09226894315219167,0.026408210305926032,depan
fahri,2.0,77.996,78.992,-988858.3340796757,2056788.0032250318,4230376890210.413,-0.1638170394641251,-0.37348294293795625,4230376890210.413,0.2561831998355759,1.4605116596256424,184049129411.3231,153313124482.29993,410072321868.5547,93606317792.20103,8045.045700956067,988858.3340796757,2056788.0032250318,4230376890210.413,0.1638170394641254,-0.37348294293795625,4230376890210.413,0.25618319983557586,1.4605116596256427,184049129411.32306,153313124482.29996,410072321868.5547,93606317792.20102,8045.045700957027,0.23719455664357175,0.12391203916636735,0.18000886420451281,0.2612285094703198,0.024781575809579685,0.007500629065592379,depan
fahri,2.0,78.996,144.988,-612926.7438075809,1794139.8530877477,3218937812437.725,0.12572036607328804,-0.25535402989164924,3218937812437.725,0.28982110381282444,3.5073027024707573,329530879926.0915,47730927773.49456,106361578005.67148,33609425408.975266,2410.6581275718145,612926.7438075809,1794139.8530877477,3218937812437.7246,-0.125720366073288,-0.25535402989164924,3218937812437.7246,0.28982110381282444,3.5073027024707573,329530879926.0915,47730927773.49459,106361578005.67146,33609425408.975258,2410.6581275709614,0.06870198322855041,0.035623558593925096,0.03876900033465021,0.0943907478342961,0.03855624265521952,0.023687138039540884,depan
fahri,3.0,144.992,145.988,933541.0059103076,3208549.048219211,10294786994828.404,0.3336015876573625,-0.6079941744501309,10294786994828.404,0.19185616401545297,2.0758030308195226,1219996427227.8352,320918494574.64056,125585198546.42813,150948180668.24612,8787.50786056164,-933541.0059103078,3208549.0482192105,10294786994828.402,-0.3336015876573623,-0.60799417445013,10294786994828.402,0.19185616401545297,2.075803030819522,1219996427227.8352,320918494574.6404,125585198546.42813,150948180668.24612,8787.50786056079,0.09204848699786303,0.06477148605149494,0.08653953906016598,0.04088945176754742,0.10757225676685132,0.005664523123860496,depan
fahri,3.0,145.992,146.988,-171940.35635783934,2065846.1767340472,4267720425926.68,0.4986537650484177,-0.09155055942665902,4267720425926.68,0.22361833270152223,1.714021654467292,153052440139.80707,142992618893.24823,268735676983.10602,67076721848.519554,6605.279487533417,171940.35635783945,2065846.1767340472,4267720425926.68,-0.4986537650484178,-0.09155055942665768,4267720425926.68,0.2236183327015223,1.7140216544672915,153052440139.80707,142992618893.24823,268735676983.10602,67076721848.519585,6605.279487532423,0.3646382002500955,0.13997216852517558,0.14125951925901697,0.20521377461478885,0.04552166905214554,0.006783507404647139,depan
fahri,3.0,146.992,147.988,-2137978.918703984,4738816.797392977,22456384639253.836,-0.9374935351992373,-0.33016674820115277,22456384639253.836,0.1158726647779891,3.3045917618455145,1174679964389.696,349309298390.57227,223404911269.35318,57460341051.41412,6618.511780508172,2137978.9187039835,4738816.797392977,22456384639253.836,0.9374935351992376,-0.33016674820115277,22456384639253.836,0.11587266477798909,3.3045917618455154,1174679964389.696,349309298390.5721,223404911269.35312,57460341051.41412,6618.51178051008,0.09490273094012357,0.01791460588033509,0.09175196639133822,0.06595085745078792,0.02738205003671965,0.018220097712685106,depan
fahri,3.0,147.992,148.988,1963439.2069361524,9641162.62159082,92952016695959.95,-0.057225184995842795,-1.5011723491097464,92952016695959.95,0.044129451032093994,8.891485065647878,8947276826780.316,334713426281.94635,167890278913.1067,20519597607.198055,15972.019868243786,-1963439.2069361534,9641162.62159082,92952016695959.95,0.05722518499584295,-1.5011723491097462,92952016695959.95,0.04412945103209399,8.89148506564788,8947276826780.316,334713426281.9464,167890278913.10663,20519597607.198048,15972.019868245152,0.07403397997453925,0.02513089286854048,0.0737297781150299,0.06042336562845107,0.06024995451669374,0.023186142717659345,depan
fahri,3.0,148.992,149.988,3884575.644170872,8987131.229483865,80768527735964.17,-0.08710439290717785,-1.5785412437923805,80768527735964.17,0.06689699652529783,5.9121988986689935,9161926007018.605,164998824484.8604,156981285940.20782,75463235445.9414,8727.59809463938,-3884575.644170872,8987131.229483867,80768527735964.19,0.08710439290717793,-1.578541243792381,80768527735964.19,0.06689699652529782,5.912198898668995,9161926007018.605,164998824484.86035,156981285940.20782,75463235445.94139,8727.598094645937,0.09933416404122873,0.03347345013257202,0.023496415749811796,0.10007670707961658,0.030251375501377003,0.02006559172278073,depan
fahri,3.0,149.992,150.988,-3009536.588741879,4420117.374258535,19537437602222.168,-0.31418864714860495,-0.9844355861776704,19537437602222.168,0.1235654469249089,3.0037532383095153,2184404615592.409,412061687016.8968,94554133104.63992,63932627159.06273,7753.40950025333,3009536.5887418794,4420117.374258536,19537437602222.17,0.3141886471486046,-0.9844355861776708,19537437602222.17,0.12356544692490887,3.003753238309516,2184404615592.4097,412061687016.8969,94554133104.6399,63932627159.06272,7753.409500245294,0.16704399866167155,0.04778112633500806,0.10245379212139924,0.17785303503913544,0.01039055043417709,0.019768899407965865,depan
