O2
24324.799994
24319.904962
24351.420921
24384.277986
24354.885442
24328.242162
24318.98854
24346.637648
24382.53455
24359.378142
24329.963247
24318.47445
24348.112863
24379.114733
24366.77657
24339.060407
24314.11586
24330.589095
24360.451026
24352.337343
24331.974904
24317.312159
24347.442311
24366.508349
24356.047732
24345.90004
24312.685348
24338.702779
24381.595776
24370.688125
24352.829081
24336.534659
24361.166282
24378.980622
24361.702724
24335.551183
24310.003139
24331.259648
24356.78534
24345.542412
24327.661017
24314.317025
24340.110939
24374.08559
24359.400494
24338.233392
24307.879723
24328.242162
24367.536529
24359.244032
24338.322799
24315.65813
24328.108052
24361.926241
24342.56963
24326.588133
24304.12463
24327.526906
24365.681334
24348.895174
24326.02934
24309.980787
24339.552145
24366.038962
24338.792186
24310.628988
24302.291787
24323.123613
24357.612354
24353.07495
24333.897154
24317.938008
24335.39472
24365.591927
24343.888383
24309.600807
24301.487124
24333.606581
24365.815445
24344.089549
24312.283017
24293.328737
24326.454023
24365.033134
24338.680427
24301.285958
24288.36665
24315.792241
24355.041904
24340.51327
24316.328682
24305.175162
24326.319912
24365.211948
24338.971
24307.410336
24295.094525
24321.558991
24352.94084
24334.768872
24310.696043
24295.005118
24319.256761
24356.204195
24340.13329
24322.386005
24303.565836
24321.670749
24369.235262
24361.121578
24329.225639
24315.792241
24327.146927
24361.00982
24354.818386
24323.414185
24301.554179
24319.927313
24358.506424
24341.697912
24312.148906
24292.144095
24312.752403
24362.038
24347.397607
24322.900095
24295.049822
24311.746575
24348.448139
24343.731921
24323.794165
24307.812668
24316.194572
24343.4637
24332.176069
24319.055595
24294.960415
24299.184894
24338.72513
24343.687218
24324.487069
24283.605729
24283.11399
24331.147889
24330.097357
24306.493915
24290.691232
24303.342319
24338.121633
24332.868973
24311.277188
24295.720374
24308.48322
24337.831061
24331.505517
24332.019607
24297.173237
24306.963302
24351.175052
24336.221735
24305.421031
24277.257833
24286.220883
24327.549258
24320.799031
24300.548351
24293.932235
24311.43365
24357.142968
24351.197404
24305.309272
24284.656261
24300.570703
24336.914639
24323.816517
24297.754383
24289.6407
24310.070194
24349.856299
24336.713473
24304.392851
24279.671822
24274.128589
24312.148906
24312.417127
24293.351089
24272.385153
24287.383173
24326.386967
24319.860258
24297.910845
24280.767057
24276.363763
24315.322854
24306.628025
24268.719467
24258.169443
24267.73599
24287.271415
24292.680537
24289.841865
24265.053781
24262.170406
24272.183987
24265.903147
24251.888603
24236.309437
24254.682571
24298.000252
24296.43563
24269.412371
24246.345371
24256.761283
24290.221845
24285.617386
24264.472635
24237.963466
24249.966353
24286.802028
24285.55033
24262.639792
24229.983894
24240.153937
24292.412316
24287.383173
24250.748664
24223.054853
24244.043141
24290.892397
24292.926406
24274.419162
24252.894432
24262.393923
24297.9779
24270.306441
24246.367722
24240.779786
24255.375475
24290.132438
24280.945871
24263.131531
24239.617495
24239.438682
24276.073191
24288.165484
24268.697115
24228.240458
24228.53103
24281.661127
24275.849673
24250.480443
24232.308475
24237.762301
24278.688345
24281.616423
24242.702036
24220.774975
24224.977103
24264.338525
24266.104313
24245.093673
24223.166612
24242.724388
24281.102333
24251.776844
24226.653484
24215.298798
24223.635998
24271.826359
24271.558138
24239.684551
24216.416385
24224.977103
24264.584394
24264.338525
24245.026618
24220.19383
24215.701129
24262.34922
24260.94106
24234.007208
24208.660329
24216.61755
24259.242327
24256.738932
24234.744815
24225.625303
24232.107309
24261.209281
24264.293821
24236.97999
24216.818716
24222.898391
24261.924536
24259.264679
24229.04512
24219.769146
24228.642789
24267.803045
24272.340449
24247.775882
24214.382376
24215.07528
24254.526109
24258.415313
24239.483385
24225.357083
24231.168536
24269.747647
24270.597013
24248.021751
24218.651559
24219.746795
24259.465845
24264.651449
24242.053836
24223.032501
24246.032446
24294.938063
24289.305423
24233.537821
24200.680757
24209.487344
24258.929403
24265.612574
24241.137414
24214.896466
24219.277408
24266.19372
24271.401676
24245.116025
24220.350292
24226.184097
24271.781656
24271.178159
24246.144205
24250.659257
24236.845879
24256.448359
24256.291897
24231.369702
24202.714765
24213.53301
24263.600917
24264.137359
24237.091748
24218.875077
24221.601989
24268.697115
24278.263662
24260.315211
24236.242382
24230.497984
24271.558138
24278.084848
24255.621345
24244.557231
24237.49408
24277.72722
24263.243289
24211.051966
24212.415422
24236.868231
24280.789409
24279.336545
24249.094635
24226.228801
24227.771071
24276.006135
24273.927423
24240.600972
24221.758452
24227.078167
24270.03822
24277.704868
24253.073246
24231.280295
24226.631132
24271.111103
24281.012926
24260.784597
24234.230725
24216.394033
24256.426007
24271.44638
24246.255964
24223.166612
24223.345426
24259.823472
24259.756417
24233.202545
24215.656425
24219.389167
24262.125702
24271.267566
24245.451301
24218.964484
24221.758452
24280.275319
24303.409374
24256.649525
24227.994588
24231.749681
24266.037257
24271.826359
24250.838071
24227.234629
24219.009187
24265.277298
24276.184949
24246.188908
24220.998492
24216.416385
24252.112121
24261.209281
24246.390074
24227.145222
24231.436757
24267.423066
24269.65824
24242.992609
24222.920742
24226.429966
24267.445417
24273.12276
24251.620382
24224.284199
24216.639902
24264.40558
24276.252005
24247.284144
24230.028597
24230.989722
24274.9109
24276.363763
24244.132548
24246.412426
24246.032446
24273.435685
24265.612574
24229.022769
24228.575734
24232.040254
24281.325851
24295.40745
24262.952717
24229.670969
24202.424193
24242.702036
24260.851653
24237.762301
24217.332806
24212.504829
24251.8439
24260.717542
24229.626266
24202.64771
24213.130678
24266.260775
24273.346278
24253.676743
24227.592257
24206.246341
24251.061589
24264.807911
24242.947905
24226.072338
24216.639902
24250.391036
24264.40558
24231.548516
24207.140411
24204.56996
24244.512528
24259.264679
24236.689417
24216.438736
24207.810963
24248.178214
24262.10335
24239.773958
24211.499001
24210.426117
24253.587336
24256.761283
24243.417292
24214.270617
24211.834277
24251.285106
24246.59124
24221.467879
24198.758507
24194.511675
24237.672894
24254.973144
24229.827431
24204.748774
24195.942187
24233.940152
24251.016885
24240.489214
24241.405635
24220.998492
24235.907106
24249.876946
24227.12287
24205.486382
24200.434887
24251.799196
24269.434723
24243.864327
24219.81385
24203.720594
24231.704978
24250.167519
24227.480498
24204.346443
24196.612739
24236.711769
24254.056722
24237.315266
24215.723481
24199.652576
24238.745777
24271.826359
24246.457129
24221.266713
24204.793478
24244.8031
24251.776844
24221.601989
24196.50098
24196.769201
24244.1549
24265.634926
24234.633056
24200.07726
24196.88096
24235.70594
24255.598993
24231.772033
24206.983949
24202.088917
24241.763263
24248.021751
24214.740004
24192.991757
24181.145332
24222.160783
24247.172385
24221.020844
24199.138486
24185.995661
24225.222972
24259.890528
24239.975123
24216.170516
24202.312434
24218.696263
24233.940152
24218.629207
24195.4728
24189.907216
24228.218106
24239.639847
24222.25019
24202.044213
24190.488361
24226.273504
24243.104368
24233.716635
24214.56119
24197.283291
24229.983894
24253.877908
24236.667065
24208.123888
24185.235701
24216.908123
24244.020789
24222.607818
24176.451466
24171.645841
24215.119984
24238.455205
24223.166612
24204.547608
24194.846951
24229.447452
24253.564984
24233.515469
24218.070414
24203.474725
24230.274466
24249.586374
24219.858553
24196.031594
24198.892617
24242.322057
24256.3366
24219.769146
24197.730326
24194.645786
24230.363873
24261.298688
24225.491193
24196.903312
24190.041326
24229.626266
24246.121853
24209.912027
24185.235701
24178.932509
24215.030577
24239.192812
24222.563114
24202.178324
24194.176399
24230.430929
24257.878871
24236.801176
24209.375585
24192.589425
24224.68653
24243.596106
24241.048007
24216.505792
24200.367832
24244.825452
24274.106237
24243.551403
24190.957748
24176.093838
24221.981969
24239.908068
24215.164687
24188.923739
24175.512692
24212.370719
24239.662199
24220.596161
24199.83139
24180.877111
24207.878018
24220.864382
24207.028652
24192.947053
24178.127846
24215.030577
24249.184042
24228.083995
24214.292969
24198.244417
24220.529106
24222.853687
24207.25217
24179.670117
24167.488416
24205.508733
24229.872135
24208.973254
24189.57194
24183.916948
24209.576751
24221.378472
24204.56996
24202.424193
24187.560283
24205.665196
24231.660274
24214.896466
24197.283291
24185.72744
24221.445527
24244.892507
24218.316283
24197.730326
24188.789629
24215.611722
24240.109234
24219.210353
24184.878073
24162.28046
24193.505847
24223.948923
24201.016033
24180.921815
24170.595309
24201.61953
24231.101481
24213.175382
24192.209446
24174.059829
24202.111268
24233.291952
24216.729309
24202.021861
24168.69541
24191.673004
24230.274466
24207.051004
24183.760486
24171.645841
24189.348422
24221.35612
24205.911065
24187.180303
24176.943204
24197.372698
24218.606856
24207.52039
24191.605948
24171.355268
24202.178324
24233.560173
24216.058757
24192.678832
24174.484512
24202.670062
24217.019882
24194.57873
24177.166721
24159.84412
24190.130733
24225.424138
24217.913952
24193.818771
24180.899463
24199.898446
24227.36874
24223.233667
24203.005338
24177.27848
24180.519483
24210.292007
24203.362966
24183.671079
24165.61087
24192.365908
24221.892562
24202.64771
24182.15116
24161.654611
24185.660384
24221.825507
24204.56996
24178.083143
24163.710971
24195.115172
24235.728292
24204.659367
24167.689582
24159.575899
24189.169608
24233.113138
24210.359062
24170.170625
24149.003523
24178.954861
24211.722518
24208.950902
24197.551512
24155.485529
24172.584614
24210.470821
24197.931492
24180.541835
24170.99764
24200.278425
24239.259868
24205.776954
24157.117207
24139.235811
24166.12496
24218.696263
24219.210353
24191.136562
24152.468044
24174.953899
24213.197734
24196.121001
24169.120093
24157.54189
24188.633166
24229.693321
24206.469858
24175.22212
24158.167739
24177.122018
24209.085013
24197.484457
24191.270672
24166.415532
24188.119076
24226.452318
24201.261902
24168.606003
24147.215384
24174.864492
24216.461088
24202.558303
24166.795512
24147.17068
24165.677925
24206.760431
24199.250245
24169.991812
24145.360189
24153.563279
24196.545684
24189.638995
24174.573919
24148.198861
24170.975288
24222.76428
24194.936358
24151.39516
24138.341741
24161.095817
24203.430021
24202.312434
24174.70803
24148.467082
24163.867434
24201.418364
24193.192922
24172.092875
24159.46414
24167.242547
24204.905236
24212.63894
24184.386335
24145.829576
24168.717762
24202.178324
24179.20073
24166.348477
24155.396122
24169.745942
24201.530123
24187.806152
24167.220195
24146.00839
24164.33682
24205.486382
24196.344518
24173.29987
24153.250355
24166.996678
24209.30853
24204.614664
24173.881015
24151.842195
24166.884919
24208.593274
24198.512637
24166.840216
24138.274686
24151.462215
24193.952882
24176.227948
24154.502053
24136.508898
24158.368904
24187.806152
24169.298907
24150.74696
24138.4535
24154.300887
24194.131696
24187.761448
24163.889785
24143.594401
24156.603117
24190.041326
24180.921815
24161.654611
24139.280515
24154.993791
24210.046138
24204.257036
24168.5613
24138.677018
24143.013256
24177.546701
24179.491303
24161.364038
24134.430186
24149.964648
24194.57873
24188.253187
24160.402913
24128.797546
24137.850003
24179.737172
24172.048172
24146.544832
24127.657608
24149.696428
24191.516541
24180.139503
24155.060846
24125.288323
24138.341741
24177.65846
24168.069561
24145.449596
24143.996733
24158.167739
24190.644823
24183.626376
24147.774178
24131.233887
24144.153195
24184.900425
24178.485474
24149.383503
24126.160041
24142.81209
24185.638033
24173.277518
24146.857756
24123.142555
24145.337837
24188.476704
24190.711879
24179.71482
24158.614774
24168.114265
24209.576751
24199.004376
24169.522425
24144.041436
24150.389332
24197.819733
24194.556379
24163.420399
24134.050206
24145.807224
24182.419381
24185.503922
24161.341686
24137.917058
24139.839308
24180.899463
24183.201692
24161.408742
24138.677018
24145.717817
24185.168646
24190.622472
24172.02582
24148.95882
24143.929677
24183.112286
24174.551567
24149.47291
24128.864602
24131.457404
24172.651669
24176.63028
24154.59146
24137.872355
24145.673114
24186.107419
24182.486437
24158.346553
24134.385483
24133.20084
24177.300832
24177.613756
24150.456387
24132.083253
24149.629372
24192.879998
24189.817809
24162.593384
24140.398102
24151.90925
24191.807114
24195.003414
24167.466064
24140.398102
24142.298
24182.575844
24186.554454
24161.609907
24138.431148
24142.096834
24184.83337
24192.254149
24168.628355
24145.047265
24139.392273
24184.408687
24194.645786
24167.689582
24146.164852
24153.31741
24181.659422
24175.177416
24163.196881
24144.823747
24148.221212
24173.165759
24171.690544
24149.227041
24129.333988
24134.877221
24180.251262
24178.194902
24154.256183
24126.160041
24142.476814
24191.471838
24180.810056
24138.07352
24119.387462
24123.097852
24175.780913
24179.737172
24161.542852
24136.844174
24125.645951
24165.879091
24170.751771
24149.070579
24134.541945
24133.536116
24177.233777
