subject,loop,start_time,end_time,EXG0_mean,EXG0_std,EXG0_var,EXG0_skew,EXG0_kurtosis,EXG0_delta_bandpower,EXG0_theta_bandpower,EXG0_alpha_bandpower,EXG0_beta_bandpower,EXG0_hjorth_activity,EXG0_hjorth_mobility,EXG0_hjorth_complexity,EXG1_mean,EXG1_std,EXG1_var,EXG1_skew,EXG1_kurtosis,EXG1_delta_bandpower,EXG1_theta_bandpower,EXG1_alpha_bandpower,EXG1_beta_bandpower,EXG1_hjorth_activity,EXG1_hjorth_mobility,EXG1_hjorth_complexity,CCA_15.5Hz,CCA_13.5Hz,CCA_11.5Hz,CCA_9.5Hz,CCA_5.5Hz,CCA_7.5Hz,label
syarif,5,294.944,11.936,4233178.57027974,435773809.19434166,1.898988127797465e+17,0.8588520204080802,1.392615432046446,2.5437214868296452e+16,4.145529341160004e+16,2.7050765841657104e+16,9.362562749287979e+16,1.898988127797465e+17,0.3236820337202499,1.3820121712606401,-4233178.570279737,435773809.19434166,1.898988127797465e+17,-0.8588520204080802,1.392615432046446,2.5437214868296452e+16,4.145529341160005e+16,2.7050765841657096e+16,9.362562749287978e+16,1.898988127797465e+17,0.3236820337202499,1.3820121712606401,0.03888332777926726,0.0822645846638739,0.054193591702408714,0.046831728704854844,0.10239913742197447,0.08680932360166323,depan
didan,1,11.94,83.932,-4612679.918492928,422457447.10291624,1.7847029461271328e+17,0.3991957679279313,-0.12780883006193378,9734678647739044.0,2.883013276252635e+16,3.4339769010813036e+16,6.497171498546366e+16,1.7847029461271328e+17,0.32888089953930844,1.457410586667327,4612679.918492929,422457447.10291624,1.7847029461271328e+17,-0.3991957679279313,-0.12780883006193378,9734678647739044.0,2.883013276252635e+16,3.4339769010813036e+16,6.497171498546366e+16,1.7847029461271328e+17,0.32888089953930844,1.457410586667327,0.09255380530850696,0.06392303586841797,0.14464117897531759,0.1328086029220299,0.13938811375589408,0.10185307764321451,depan
didan,2,83.936,155.928,3109519.6837477754,453437638.0394159,2.0560569159076432e+17,0.8514119514856794,0.8158608951314887,2.2622103165620436e+16,2.176797598944498e+16,5.6580571729102824e+16,6.245203236785812e+16,2.0560569159076432e+17,0.3278465702808582,1.3280662132437802,-3109519.683747777,453437638.0394159,2.0560569159076432e+17,-0.8514119514856794,0.8158608951314887,2.2622103165620436e+16,2.176797598944498e+16,5.658057172910282e+16,6.245203236785812e+16,2.0560569159076432e+17,0.3278465702808582,1.3280662132437802,0.07957603055748028,0.11160187440118227,0.12261899679569381,0.12895380406254092,0.08434866163187985,0.17572068405935487,depan
didan,3,155.932,227.924,-5790575.669259557,473808147.3292992,2.2449416047562288e+17,0.5113586319946695,0.08260452363914927,2.4897290502086324e+16,3.911521039780689e+16,4.5927476296531576e+16,1.0944554110826458e+17,2.2449416047562288e+17,0.31689093844085037,1.3785484886753152,5790575.669259554,473808147.3292992,2.2449416047562288e+17,-0.5113586319946695,0.08260452363914927,2.4897290502086324e+16,3.911521039780689e+16,4.5927476296531576e+16,1.0944554110826458e+17,2.2449416047562288e+17,0.31689093844085037,1.3785484886753152,0.04377485493302604,0.07172512045100814,0.05013112351109705,0.09256754215611196,0.10691343864144566,0.09681080025911606,depan
didan,4,227.928,299.92,927931.9935817223,479888269.72884506,2.3029275142334477e+17,0.5970961759899781,0.23399526633087175,1.9419284568148092e+16,3.5200004032797892e+16,4.3058973748798856e+16,1.179738189130102e+17,2.3029275142334477e+17,0.33347227400052715,1.487219615281418,-927931.9935817223,479888269.72884506,2.3029275142334477e+17,-0.5970961759899781,0.23399526633087175,1.9419284568148092e+16,3.520000403279789e+16,4.305897374879885e+16,1.179738189130102e+17,2.3029275142334477e+17,0.3334722740005271,1.4872196152814185,0.08225011777121237,0.07584015711768569,0.066470244130485,0.10551492193331952,0.1868423248867773,0.09950336880681777,depan
didan,5,299.924,11.916,1949430.7358736878,1859787497.2449615,3.4588095349086776e+18,0.09137970926688253,0.09494881611199846,3.211936349858771e+17,4.2778673551545837e+17,1.0788718369236942e+18,1.6681899838585876e+18,3.4588095349086776e+18,0.3208585819424866,1.2924510051551497,-1949430.7358736834,1859787497.2449615,3.4588095349086776e+18,-0.09137970926688253,0.0949488161119989,3.211936349858771e+17,4.2778673551545837e+17,1.0788718369236942e+18,1.6681899838585876e+18,3.4588095349086776e+18,0.32085858194248656,1.29245100515515,0.12605534901694337,0.05904780122173525,0.09953006023157888,0.0622434033316768,0.0818041123822512,0.05954052429978849,depan
subagja,1,11.92,83.912,47886880.43509012,1800956687.219098,3.2434449892391885e+18,0.0995553902492987,0.8791838739818365,4.895057680864845e+17,6.488078141875756e+17,9.908234321928973e+17,1.5254044455254674e+18,3.2434449892391885e+18,0.33019215761812815,1.3417390285589657,-47886880.4350901,1800956687.219098,3.2434449892391885e+18,-0.09955539024929874,0.8791838739818365,4.8950576808648435e+17,6.488078141875756e+17,9.908234321928973e+17,1.5254044455254676e+18,3.2434449892391885e+18,0.33019215761812815,1.3417390285589657,0.04420140610020518,0.15667974432525753,0.024216811132898936,0.14267610900504935,0.06398979247156854,0.06830364637530227,depan
subagja,2,83.916,155.908,-15134177.039746633,1899504238.1532056,3.60811635076199e+18,-0.0327495641625912,-0.020214512639165516,3.489130782323518e+17,5.837676273938858e+17,6.428156444011991e+17,1.75412715964767e+18,3.60811635076199e+18,0.3131370139729876,1.3688229358125523,15134177.039746635,1899504238.1532056,3.60811635076199e+18,0.032749564162591206,-0.020214512639165516,3.4891307823235174e+17,5.837676273938858e+17,6.42815644401199e+17,1.75412715964767e+18,3.60811635076199e+18,0.3131370139729876,1.3688229358125523,0.14356759550049344,0.15024783704874278,0.04804681807600088,0.08727354330653235,0.15683086963228113,0.11230205733890816,depan
subagja,3,155.912,227.904,168697.5262209451,1792931168.9653754,3.214602176647548e+18,-0.07059314218705855,0.05116401486123978,4.0102325419288646e+17,7.476724990697183e+17,7.038980177921809e+17,1.1624755105670866e+18,3.214602176647548e+18,0.31702539529168056,1.4217898191839702,-168697.5262209429,1792931168.9653754,3.214602176647548e+18,0.07059314218705853,0.051164014861240226,4.0102325419288646e+17,7.476724990697183e+17,7.03898017792181e+17,1.1624755105670866e+18,3.214602176647548e+18,0.31702539529168056,1.4217898191839702,0.06967146279415701,0.052955189303496075,0.08755355663778182,0.125336707329813,0.16791302982756534,0.12122245400729025,depan
subagja,4,227.908,299.9,-8215711.461043985,1766313462.9408846,3.1198632493662193e+18,-0.1344311323763493,0.8981831922573487,2.406449972747878e+17,7.17468881540047e+17,4.848554806657353e+17,8.69565172083295e+17,3.1198632493662193e+18,0.30683395104417854,1.4372707392247117,8215711.4610439865,1766313462.9408846,3.1198632493662193e+18,0.13443113237634932,0.8981831922573491,2.406449972747878e+17,7.17468881540047e+17,4.8485548066573536e+17,8.69565172083295e+17,3.1198632493662193e+18,0.30683395104417854,1.4372707392247117,0.13612754900750562,0.06216871045008269,0.10053521700799632,0.1304918200272765,0.06235665116381342,0.14969962515926008,depan
