subject,loop,start_time,end_time,EXG0_mean,EXG0_std,EXG0_var,EXG0_skew,EXG0_kurtosis,EXG0_delta_bandpower,EXG0_theta_bandpower,EXG0_alpha_bandpower,EXG0_beta_bandpower,EXG0_hjorth_activity,EXG0_hjorth_mobility,EXG0_hjorth_complexity,EXG1_mean,EXG1_std,EXG1_var,EXG1_skew,EXG1_kurtosis,EXG1_delta_bandpower,EXG1_theta_bandpower,EXG1_alpha_bandpower,EXG1_beta_bandpower,EXG1_hjorth_activity,EXG1_hjorth_mobility,EXG1_hjorth_complexity,CCA_15.5Hz,CCA_13.5Hz,CCA_11.5Hz,CCA_9.5Hz,CCA_5.5Hz,CCA_7.5Hz,label
sultan,5,330.964,42.956,12964639.750530679,2142580830.5918994,4.590652615619874e+18,0.4765616872181211,1.0858135380345555,3.18232086847948e+17,1.4155564650931924e+18,1.2417619011540746e+18,1.7033948729896835e+18,4.590652615619874e+18,0.3215769058866776,1.4031763772077805,-12964639.750530688,2142580830.5918994,4.590652615619874e+18,-0.4765616872181211,1.0858135380345555,3.18232086847948e+17,1.4155564650931922e+18,1.2417619011540746e+18,1.7033948729896837e+18,4.590652615619874e+18,0.3215769058866776,1.4031763772077805,0.039511975061313744,0.07231611685370684,0.16031480911152218,0.14999335406127734,0.16168973751331142,0.11520563053577337,kiri
usamah,1,42.96,114.952,35282022.02027561,1980813017.8936765,3.9236202118570547e+18,0.40539733461069816,0.45786028512154253,1.8831225597669574e+17,5.0883444286922797e+17,8.320306176156602e+17,2.0458751972181996e+18,3.9236202118570547e+18,0.3315850970232159,1.412984663620008,-35282022.0202756,1980813017.8936765,3.9236202118570547e+18,-0.4053973346106981,0.457860285121543,1.8831225597669574e+17,5.088344428692281e+17,8.320306176156603e+17,2.0458751972181998e+18,3.9236202118570547e+18,0.3315850970232159,1.4129846636200083,0.0989308877036741,0.022263651477469757,0.07596418404322586,0.12443959149256376,0.08775001981613138,0.12454186947856555,kiri
usamah,2,114.956,186.948,-26709952.405823976,1887176614.0566707,3.5614355726423997e+18,0.1672182050041948,0.3303990651244568,6.884690280250292e+17,6.758325158717288e+17,9.194219557807807e+17,1.1525003313393718e+18,3.5614355726423997e+18,0.33291004323418777,1.412001541200462,26709952.40582396,1887176614.056671,3.561435572642401e+18,-0.16721820500419474,0.33039906512445505,6.884690280250291e+17,6.758325158717286e+17,9.194219557807805e+17,1.1525003313393719e+18,3.561435572642401e+18,0.3329100432341877,1.4120015412004623,0.053670164320479996,0.08701484470063525,0.04775771842748582,0.0852775767346778,0.0843781899111749,0.10500060042247164,kiri
usamah,3,186.952,258.944,17435064.399602897,1949812178.5451694,3.801767531603059e+18,0.2097617207492029,0.04016323844067626,4.780341527742084e+17,5.7149850614411066e+17,9.979852760530108e+17,2.371061354260531e+18,3.801767531603059e+18,0.337517523548261,1.4509212344292268,-17435064.399602897,1949812178.5451694,3.801767531603059e+18,-0.20976172074920285,0.04016323844067582,4.7803415277420845e+17,5.714985061441107e+17,9.979852760530108e+17,2.371061354260531e+18,3.801767531603059e+18,0.337517523548261,1.450921234429227,0.043228046167998975,0.1029289080420126,0.13082923072794653,0.13306272870700314,0.06939221748133634,0.17983137932987564,kiri
usamah,4,258.948,330.94,-22926042.906292945,2036857033.749338,4.1487865759341517e+18,0.3430331767482021,0.18386424475437968,6.920568894142444e+17,7.342659562703232e+17,7.040281723201901e+17,1.8654322436309235e+18,4.1487865759341517e+18,0.324191063373115,1.4087755064717982,22926042.906292953,2036857033.749338,4.1487865759341517e+18,-0.3430331767482021,0.18386424475437968,6.920568894142444e+17,7.342659562703232e+17,7.0402817232019e+17,1.8654322436309238e+18,4.1487865759341517e+18,0.324191063373115,1.4087755064717982,0.043817038198212595,0.06422923977188395,0.06438769717069272,0.11324308185204822,0.05210057904949882,0.09001806476152029,kiri
usamah,5,330.944,42.936,34310477.08704874,1388650968.874403,1.928351513355818e+18,-0.7688158019690604,0.6932020708465338,4.361147956947626e+17,4.561373069533719e+17,3.292005718911347e+17,8.53908970507209e+17,1.928351513355818e+18,0.30798641226535795,1.3568767806377204,-34310477.087048724,1388650968.874403,1.928351513355818e+18,0.7688158019690602,0.6932020708465352,4.361147956947626e+17,4.5613730695337197e+17,3.292005718911347e+17,8.53908970507209e+17,1.928351513355818e+18,0.3079864122653579,1.3568767806377209,0.0934954816181534,0.0284275723144354,0.06567995733262062,0.08118699771781099,0.11729850411566695,0.18779310140692224,kiri
syarif,1,42.94,114.932,23978827.04694986,1389586520.9594655,1.9309506992322312e+18,-0.7562658996309051,0.5754087277064461,3.0527383868562464e+17,3.832509679921391e+17,3.9072533578121126e+17,8.018619404504389e+17,1.9309506992322312e+18,0.318505007448889,1.3756496760989492,-23978827.04694986,1389586520.9594655,1.9309506992322312e+18,0.7562658996309051,0.5754087277064461,3.0527383868562464e+17,3.8325096799213894e+17,3.9072533578121126e+17,8.01861940450439e+17,1.9309506992322312e+18,0.318505007448889,1.3756496760989492,0.07323453884807406,0.07283327628189414,0.06942187366733933,0.11185509176228532,0.08504052842270628,0.14038717058213265,kiri
syarif,2,114.936,186.928,4510931.5626890175,1566193717.2689931,2.4529627600128666e+18,-0.7891129442037179,0.8537622106974005,4.079772214986667e+17,4.041364369283621e+17,3.198535679712231e+17,9.239830426018135e+17,2.4529627600128666e+18,0.3262090744877531,1.3142657418264125,-4510931.562689025,1566193717.2689931,2.4529627600128666e+18,0.7891129442037177,0.8537622106973997,4.0797722149866675e+17,4.041364369283621e+17,3.198535679712231e+17,9.239830426018135e+17,2.4529627600128666e+18,0.3262090744877531,1.3142657418264125,0.06111251141695701,0.029526631207184986,0.06575964554136476,0.09976159664912579,0.10592795926861172,0.0749336918292566,kiri
syarif,3,186.932,258.924,7977083.491369587,1667034330.31691,2.779003458455149e+18,-0.3385889477720441,-0.4501879101277302,3.06998015559793e+17,3.150790295330102e+17,9.329695247043104e+17,1.2839978674721656e+18,2.779003458455149e+18,0.31773738052650286,1.3430156288813735,-7977083.491369587,1667034330.31691,2.779003458455149e+18,0.3385889477720441,-0.4501879101277302,3.06998015559793e+17,3.1507902953301024e+17,9.329695247043103e+17,1.2839978674721656e+18,2.779003458455149e+18,0.31773738052650286,1.3430156288813735,0.04373248475691112,0.08320274153353502,0.049809056944597335,0.07636200673128397,0.05704193604291886,0.16982893508264027,kiri
syarif,4,258.928,330.92,-5218086.56082772,1822232583.180637,3.320531587205177e+18,-0.7644806949300342,0.6889367228881347,1.1277627669182623e+18,5.4072543523132915e+17,9.137183184852739e+17,1.589334745353777e+18,3.320531587205177e+18,0.3075396369863537,1.40409309178587,5218086.560827737,1822232583.180637,3.320531587205177e+18,0.7644806949300339,0.6889367228881338,1.127762766918262e+18,5.407254352313291e+17,9.137183184852736e+17,1.5893347453537766e+18,3.320531587205177e+18,0.3075396369863537,1.40409309178587,0.0489010917125192,0.02601459743557283,0.03253251870406771,0.06284011021793008,0.06802055177789386,0.07575284908805519,kiri
