subject,loop,start_time,end_time,EXG0_mean,EXG0_std,EXG0_var,EXG0_skew,EXG0_kurtosis,EXG0_delta_bandpower,EXG0_theta_bandpower,EXG0_alpha_bandpower,EXG0_beta_bandpower,EXG0_hjorth_activity,EXG0_hjorth_mobility,EXG0_hjorth_complexity,EXG1_mean,EXG1_std,EXG1_var,EXG1_skew,EXG1_kurtosis,EXG1_delta_bandpower,EXG1_theta_bandpower,EXG1_alpha_bandpower,EXG1_beta_bandpower,EXG1_hjorth_activity,EXG1_hjorth_mobility,EXG1_hjorth_complexity,CCA_15.5Hz,CCA_13.5Hz,CCA_11.5Hz,CCA_9.5Hz,CCA_5.5Hz,CCA_7.5Hz,label
sultan,5,354.964,66.956,-12675605.943813939,2075453960.4040873,4.3075091417570104e+18,0.42620139749451447,0.24239817278405207,9.51927614655368e+17,7.677056823590632e+17,1.1527982033439352e+18,1.8114397235250227e+18,4.3075091417570104e+18,0.3161656332495821,1.3635025929522768,12675605.943813924,2075453960.4040873,4.3075091417570104e+18,-0.42620139749451447,0.2423981727840525,9.519276146553678e+17,7.677056823590633e+17,1.1527982033439351e+18,1.8114397235250227e+18,4.3075091417570104e+18,0.3161656332495821,1.3635025929522768,0.053274402549305315,0.03709999681502518,0.09162069349219158,0.06900059602239238,0.06631702766428532,0.09361253759726923,landing
usamah,1,66.96,138.952,57273764.54056395,1988359002.1921399,3.953571521598522e+18,0.21329495332088824,0.3805987332774885,4.040513452881047e+17,8.566240355776603e+17,7.436466358590099e+17,1.3208365499239237e+18,3.953571521598522e+18,0.315313250362811,1.394522128331271,-57273764.54056396,1988359002.1921399,3.953571521598522e+18,-0.21329495332088824,0.3805987332774885,4.040513452881047e+17,8.566240355776604e+17,7.436466358590098e+17,1.3208365499239235e+18,3.953571521598522e+18,0.315313250362811,1.394522128331271,0.10370845044550683,0.08807295386351303,0.07732681483433636,0.1411874801086171,0.1535922361214101,0.1026594205730234,landing
usamah,2,138.956,210.948,17624422.236900046,1914215970.1643622,3.664222780432291e+18,0.1147342621290073,0.11583453762970697,3.07479392913483e+17,6.037342743020439e+17,4.0893683825622803e+17,2.2899339949688643e+18,3.664222780432291e+18,0.34586128888992373,1.287664237645168,-17624422.236900054,1914215970.1643624,3.6642227804322913e+18,-0.11473426212900728,0.11583453762970564,3.07479392913483e+17,6.037342743020439e+17,4.0893683825622803e+17,2.2899339949688637e+18,3.6642227804322913e+18,0.34586128888992373,1.287664237645168,0.18225006903352522,0.09097309107783706,0.08651962716959755,0.11284497497041975,0.08210443838561675,0.14283807308834243,landing
usamah,3,210.952,282.944,23038464.573201574,2089561244.725246,4.3662661954577193e+18,0.31912779690908005,0.2112713652503344,3.220310297204652e+17,8.326032331534295e+17,1.2265484463889551e+18,2.0396958815437504e+18,4.3662661954577193e+18,0.341374801996359,1.266962158190557,-23038464.573201574,2089561244.725246,4.3662661954577193e+18,-0.31912779690908005,0.2112713652503344,3.220310297204652e+17,8.326032331534295e+17,1.2265484463889551e+18,2.0396958815437507e+18,4.3662661954577193e+18,0.341374801996359,1.266962158190557,0.10489405801045727,0.07421007626551646,0.05215280938132055,0.05711417943019047,0.12126417764672774,0.16829858593979838,landing
usamah,4,282.948,354.94,11821816.988105386,2012760833.264695,4.0512061719243894e+18,0.28720922333336957,0.5254877480627607,5.0830437307238426e+17,5.904708716972717e+17,6.374513864921975e+17,1.2599207915293335e+18,4.0512061719243894e+18,0.31776622191390175,1.3461516263677333,-11821816.988105388,2012760833.264695,4.0512061719243894e+18,-0.28720922333336957,0.5254877480627607,5.0830437307238426e+17,5.904708716972717e+17,6.374513864921976e+17,1.2599207915293332e+18,4.0512061719243894e+18,0.31776622191390175,1.3461516263677333,0.04593789984125007,0.07438682196345214,0.06014117664000913,0.03854239985925684,0.061191765167065065,0.11276008159182828,landing
usamah,5,354.944,66.936,-8177543.516363705,1540136374.5375042,2.372020052173527e+18,-0.5425566882196434,-0.20683905710715766,7.685180751465975e+17,2.6721814660682406e+17,6.19392202501072e+17,9.111661451247488e+17,2.372020052173527e+18,0.30751488100974034,1.498227388129519,8177543.516363693,1540136374.5375042,2.372020052173527e+18,0.5425566882196434,-0.20683905710715766,7.685180751465975e+17,2.6721814660682406e+17,6.19392202501072e+17,9.111661451247489e+17,2.372020052173527e+18,0.3075148810097404,1.4982273881295185,0.01833827653288287,0.03536002423851771,0.09464066422151225,0.104045190168474,0.08129804131245506,0.15194370364165147,landing
syarif,1,66.94,138.932,5865589.111817849,1437203981.9757361,2.0655552858069123e+18,-0.6520233984359574,0.2607256178508366,3.3626452799513574e+17,4.155273024810005e+17,5.342368144143761e+17,9.594576745109252e+17,2.0655552858069123e+18,0.3340759750390414,1.3004932442165809,-5865589.11181786,1437203981.9757361,2.0655552858069123e+18,0.6520233984359574,0.2607256178508366,3.362645279951358e+17,4.155273024810006e+17,5.3423681441437606e+17,9.594576745109252e+17,2.0655552858069123e+18,0.3340759750390414,1.3004932442165809,0.026537347595161163,0.07876189888815631,0.11027987770371647,0.11547996563809189,0.14622342813797232,0.1097334185411466,landing
syarif,2,138.936,210.928,-13425358.95595373,1750610820.637228,3.0646382453321487e+18,-0.7139128912027132,0.5918145797417576,2.4964843864699872e+17,6.330674649951188e+17,9.405858158146515e+17,1.9050262593491648e+18,3.0646382453321487e+18,0.32248662611743606,1.3223362730253478,13425358.95595374,1750610820.637228,3.0646382453321487e+18,0.7139128912027132,0.5918145797417576,2.496484386469988e+17,6.330674649951187e+17,9.405858158146515e+17,1.9050262593491648e+18,3.0646382453321487e+18,0.32248662611743606,1.322336273025348,0.04567856472117699,0.07871834926620977,0.06319098352211985,0.0748638148551376,0.06705469066063545,0.09768154344114183,landing
syarif,3,210.932,282.924,12105239.783247454,1780918486.8476963,3.171670656795888e+18,-0.41373882178505605,-0.047260921008938084,4.439554774933328e+17,6.824188971591583e+17,6.974026058227589e+17,1.5395940713216742e+18,3.171670656795888e+18,0.33442703553406117,1.2870686968365865,-12105239.783247454,1780918486.8476963,3.171670656795888e+18,0.41373882178505605,-0.04726092100893853,4.439554774933328e+17,6.824188971591583e+17,6.974026058227589e+17,1.5395940713216737e+18,3.171670656795888e+18,0.33442703553406106,1.2870686968365872,0.09663679464576862,0.04388719923919979,0.036605947744316567,0.11006544845969751,0.1360045597055355,0.1020422931106949,landing
syarif,4,282.928,354.92,-14155042.059072249,1736772248.4006355,3.0163778428145987e+18,-0.5062791019870311,0.19364124048377196,4.982113318024173e+17,6.992133553891178e+17,6.138451545630038e+17,1.2480513547869926e+18,3.0163778428145987e+18,0.30979301872220505,1.382948525372085,14155042.059072243,1736772248.4006355,3.0163778428145987e+18,0.5062791019870311,0.1936412404837724,4.9821133180241715e+17,6.992133553891178e+17,6.138451545630038e+17,1.248051354786993e+18,3.0163778428145987e+18,0.30979301872220505,1.382948525372085,0.09999384348161804,0.08983728706792796,0.08497932501094853,0.09255490745938898,0.0987186842240358,0.07900567818091138,landing
