subject,loop,start_time,end_time,EXG0_mean,EXG0_std,EXG0_var,EXG0_skew,EXG0_kurtosis,EXG0_delta_bandpower,EXG0_theta_bandpower,EXG0_alpha_bandpower,EXG0_beta_bandpower,EXG0_hjorth_activity,EXG0_hjorth_mobility,EXG0_hjorth_complexity,EXG1_mean,EXG1_std,EXG1_var,EXG1_skew,EXG1_kurtosis,EXG1_delta_bandpower,EXG1_theta_bandpower,EXG1_alpha_bandpower,EXG1_beta_bandpower,EXG1_hjorth_activity,EXG1_hjorth_mobility,EXG1_hjorth_complexity,CCA_15.5Hz,CCA_13.5Hz,CCA_11.5Hz,CCA_9.5Hz,CCA_5.5Hz,CCA_7.5Hz,label
usamah,1,54.96,126.952,-12766213.545132665,2005470991.484951,4.0219138976876324e+18,0.3512258939287758,0.22444111915120102,5.4439930663035744e+17,1.031032535329869e+18,1.155479022793713e+18,1.85743173876651e+18,4.0219138976876324e+18,0.3198429003406796,1.3970878446092627,12766213.545132665,2005470991.484951,4.0219138976876324e+18,-0.35122589392877573,0.22444111915120102,5.4439930663035725e+17,1.031032535329869e+18,1.155479022793713e+18,1.85743173876651e+18,4.0219138976876324e+18,0.3198429003406796,1.3970878446092632,0.05131019134219522,0.09691207274348973,0.11602791325876763,0.16783642886224492,0.039626642593840924,0.10330176957052446,terbang
usamah,2,126.956,198.948,3079261.9162202976,1938757100.890489,3.758779096253294e+18,0.3107393033676719,0.34838393575649995,4.516091546134397e+17,6.171066301234514e+17,8.484163176533299e+17,1.53009872917504e+18,3.758779096253294e+18,0.3327554508789707,1.3059165035090552,-3079261.916220289,1938757100.8904889,3.7587790962532936e+18,-0.3107393033676719,0.3483839357565013,4.516091546134397e+17,6.171066301234514e+17,8.484163176533299e+17,1.53009872917504e+18,3.7587790962532936e+18,0.33275545087897074,1.3059165035090547,0.1353972272024644,0.04434996109820197,0.13076341245545406,0.06672115171771593,0.0597956119408594,0.11741463197872949,terbang
usamah,3,198.952,270.944,-4532966.641677043,1806325946.4678056,3.2628134248828134e+18,0.04212013648272721,0.0964378282958771,1.8523235749877238e+17,5.506989724696304e+17,7.260048320668626e+17,1.760586086160717e+18,3.2628134248828134e+18,0.33766478765473545,1.3017042669657681,4532966.641677043,1806325946.4678056,3.2628134248828134e+18,-0.0421201364827272,0.0964378282958771,1.852323574987723e+17,5.506989724696304e+17,7.260048320668626e+17,1.760586086160717e+18,3.2628134248828134e+18,0.33766478765473545,1.3017042669657681,0.08103591268790367,0.05094138988811802,0.08901884584441681,0.12000937947394878,0.09521176037680833,0.10505519552435283,terbang
usamah,4,270.948,342.94,-24726509.462096293,1878996529.477453,3.5306279577883126e+18,0.011646611502949464,-0.1815518898169195,2.4034212068475274e+17,1.0671161348713268e+18,6.348950444847292e+17,1.1288839678449775e+18,3.5306279577883126e+18,0.32843365549517983,1.3178490523627344,24726509.46209628,1878996529.477453,3.5306279577883126e+18,-0.011646611502949464,-0.1815518898169195,2.4034212068475274e+17,1.0671161348713268e+18,6.348950444847292e+17,1.1288839678449775e+18,3.5306279577883126e+18,0.32843365549517983,1.3178490523627344,0.2008745202902752,0.05831642526084561,0.10624117695942341,0.14540173798853268,0.10714249717554615,0.06606918490483435,terbang
usamah,5,342.944,54.936,-29922645.4031866,1464130135.2056594,2.1436770528173422e+18,-0.6909796037021668,0.42958907831442295,3.093106600875587e+17,2.0573894241356525e+17,4.2110754685597574e+17,9.230573214934442e+17,2.1436770528173422e+18,0.3262309492460479,1.317632719719935,29922645.40318661,1464130135.2056594,2.1436770528173422e+18,0.6909796037021668,0.42958907831442295,3.093106600875587e+17,2.0573894241356525e+17,4.2110754685597574e+17,9.230573214934444e+17,2.1436770528173422e+18,0.3262309492460479,1.317632719719935,0.08481334494779548,0.1168019223398086,0.06724021683892208,0.05492185878670108,0.18667405298444,0.12062081622599496,terbang
syarif,1,54.94,126.932,2064712.8913143158,1498431770.1229355,2.245297769713754e+18,-0.6846502100771809,0.1421281427425507,2.787880681526249e+17,5.6778019824428154e+17,5.303812667265176e+17,1.282816102224164e+18,2.245297769713754e+18,0.3387690419964922,1.2841779494216228,-2064712.891314318,1498431770.1229358,2.2452977697137546e+18,0.6846502100771805,0.14212814274254892,2.787880681526249e+17,5.6778019824428154e+17,5.303812667265176e+17,1.282816102224164e+18,2.2452977697137546e+18,0.33876904199649216,1.284177949421623,0.008276608338857076,0.1447209160579636,0.06697902910271099,0.05536665855385008,0.1469617389021401,0.10475194670421341,terbang
syarif,2,126.936,198.928,-5766024.4851731,1618779136.2353966,2.6204458919110164e+18,-0.7784517047470815,0.7152142910070918,2.6267699803469174e+17,5.496426157286451e+17,5.050241896254089e+17,1.11580089857061e+18,2.6204458919110164e+18,0.3136443804456738,1.440097364594682,5766024.485173085,1618779136.2353966,2.6204458919110164e+18,0.7784517047470815,0.7152142910070918,2.626769980346918e+17,5.49642615728645e+17,5.0502418962540896e+17,1.11580089857061e+18,2.6204458919110164e+18,0.3136443804456738,1.440097364594682,0.016392542415474675,0.19566254673129096,0.09644536297348831,0.09604056821417185,0.06778840678764798,0.09878522698267354,terbang
syarif,3,198.932,270.924,16789426.643454272,1651771745.50618,2.7283498992525327e+18,-0.8769149652908009,0.8384972444664092,6.16768835925388e+17,3.669720061783441e+17,6.220766880685126e+17,1.2848401085691574e+18,2.7283498992525327e+18,0.31952235509302673,1.4722660725246421,-16789426.64345428,1651771745.5061803,2.728349899252533e+18,0.8769149652908006,0.8384972444664078,6.16768835925388e+17,3.669720061783441e+17,6.220766880685126e+17,1.284840108569158e+18,2.728349899252533e+18,0.31952235509302673,1.4722660725246421,0.04000217766038628,0.03759989536343941,0.043941345421217255,0.050349523766144766,0.06085483036543647,0.08400895145724767,terbang
syarif,4,270.928,342.92,39222384.01719426,1847680051.6174748,3.413921573145154e+18,-0.8370462294742327,0.7854132856648874,2.749134432588616e+17,7.141553719291661e+17,7.790434911415944e+17,1.4179983331552673e+18,3.413921573145154e+18,0.32318596878962524,1.3474247635462908,-39222384.017194256,1847680051.6174746,3.4139215731451535e+18,0.8370462294742328,0.7854132856648892,2.7491344325886163e+17,7.14155371929166e+17,7.790434911415942e+17,1.4179983331552673e+18,3.4139215731451535e+18,0.3231859687896253,1.3474247635462906,0.029183675083864706,0.06505368489353837,0.029714910223306724,0.118096508633751,0.10971369690814374,0.10508528620634648,terbang
syarif,5,342.924,59.916,-15653655.563492205,504793201.39411026,2.5481617617371475e+17,-0.8884496468873019,9.407725917972305,1.39288662038779e+16,3.2035034086854576e+16,3.3382212937309524e+16,9.017475681495912e+16,2.5481617617371475e+17,0.3065832102974117,1.4056606262280233,15653655.563492201,504793201.3941103,2.548161761737148e+17,0.8884496468873015,9.4077259179723,1.3928866203877896e+16,3.2035034086854576e+16,3.3382212937309524e+16,9.01747568149591e+16,2.548161761737148e+17,0.30658321029741165,1.4056606262280238,0.12983935396486526,0.0477054424172023,0.08353932484319504,0.11561017184504088,0.15130790476940426,0.14295257894619584,terbang
